country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,146352,162887,153103,177652,2020-09-24,1703,3.1,2020-11-01
India,,,101782,128959,115664,144935,2020-06-16,2003,,2020-11-01
Mexico,,,79088,88664,85222,94732,2020-06-03,1092,3.1,2020-11-01
United Kingdom,,,42440,44747,42498,52905,2020-04-21,1224,29.3,2020-11-01
Italy,,,35986,36802,36004,39450,2020-03-27,919,45.1,2020-11-01
Spain,,,32086,36769,32754,47327,2020-06-19,1179,,2020-11-01
France,,,32171,35315,32209,51525,2020-04-15,1438,,2020-11-01
Peru,,,32609,34938,33060,38114,2020-08-14,4143,,2020-11-01
Iran,,,26957,32153,29662,36123,2020-07-28,235,0.9,2020-11-01
Colombia,,,26712,30568,28597,34544,2020-09-09,442,2.1,2020-11-01
Argentina,,,21018,30038,25570,37570,2020-10-01,3351,1.5,2020-11-01
Russia,,,21260,25755,23838,33154,2020-05-29,232,1.6,2020-11-01
South Africa,,,16976,18349,17334,20481,2020-07-22,572,6.7,2020-11-01
Chile,,,12979,14514,13123,18235,2020-07-17,1057,3.1,2020-11-01
Indonesia,,,11151,14258,12375,16735,2020-09-22,160,1.2,2020-11-01
Ecuador,,,11647,12609,11712,14310,2020-09-07,3852,1.6,2020-11-01
Belgium,,,10064,10557,10097,12110,2020-04-10,496,15.3,2020-11-01
Turkey,,,8441,10478,8802,12496,2020-04-19,127,1.7,2020-11-01
Canada,,,9533,10221,9601,11769,2020-04-16,251,4.1,2020-11-01
Germany,,,9533,9988,9547,11485,2020-04-15,510,121.8,2020-11-01
Bolivia,,,8101,8927,8367,9653,2020-09-07,1656,2.6,2020-11-01
Philippines,,,5776,7575,6482,9481,2020-09-14,259,0.7,2020-11-01
Netherlands,,,6508,7181,6529,9150,2020-04-07,234,32.2,2020-11-01
Pakistan,,,6513,6726,6549,7087,2020-06-14,178,,2020-11-01
Ukraine,,,4495,6660,5455,8008,2020-11-01,95,2.2,2020-11-01
Egypt,,,5981,6406,6021,7361,2020-06-15,97,6.9,2020-11-01
Romania,,,5003,6252,5547,7484,2020-09-01,60,0.9,2020-11-01
Bangladesh,,,5348,6055,5669,6962,2020-06-30,64,2.0,2020-11-01
Sweden,,,5895,6004,5901,6394,2020-04-14,115,,2020-11-01
Saudi Arabia,,,4875,5598,5067,6383,2020-07-05,58,1.8,2020-11-01
China,,,4739,4745,4739,4798,2020-04-17,1290,,2020-11-01
Poland,,,2630,3733,2995,5328,2020-11-01,61,2.3,2020-11-01
Morocco,,,2330,3478,2855,4405,2020-11-01,49,1.3,2020-11-01
Honduras,,,2422,2868,2529,3408,2020-08-27,56,1.1,2020-11-01
Panama,,,2423,2688,2512,3020,2020-07-24,41,3.0,2020-11-01
Israel,,,1719,2483,1984,3449,2020-08-19,73,0.9,2020-11-01
Dominican Republic,,,2134,2287,2184,2468,2020-09-05,39,4.0,2020-11-01
Portugal,,,2005,2275,2071,2593,2020-04-03,37,2.9,2020-11-01
Switzerland,,,2077,2188,2103,2383,2020-04-04,75,57.9,2020-11-01
Algeria,,,1760,1925,1791,2188,2020-04-09,30,3.1,2020-11-01
Ireland,,,1810,1890,1816,2223,2020-04-24,220,,2020-11-01
Japan,,,1598,1757,1643,1932,2020-05-01,29,5.2,2020-11-01
Moldova,,,1366,1701,1510,1999,2020-09-22,19,1.1,2020-11-01
Czechia,,,727,1453,1037,2132,2020-11-01,34,2.2,2020-11-01
Hungary,,,822,1239,1044,1543,2020-04-24,23,2.0,2020-11-01
Nigeria,,,1113,1172,1122,1275,2020-06-16,31,,2020-11-01
Belarus,,,851,1036,906,1303,2020-11-01,8,,2020-11-01
Bulgaria,,,844,1018,923,1168,2020-08-24,18,2.6,2020-11-01
Australia,,,894,951,910,1023,2020-09-03,59,,2020-11-01
Austria,,,813,951,843,1144,2020-04-08,30,4.4,2020-11-01
Serbia,,,754,776,758,831,2020-07-10,18,12.6,2020-11-01
Denmark,,,658,717,666,851,2020-04-04,22,3.6,2020-11-01
Kuwait,,,624,703,637,837,2020-05-30,11,1.9,2020-11-01
Greece,,,409,571,480,730,2020-04-03,10,1.8,2020-11-01
United Arab Emirates,,,426,509,430,650,2020-05-10,13,,2020-11-01
South Korea,,,422,488,435,583,2020-03-02,11,5.3,2020-11-01
Croatia,,,298,389,328,519,2020-04-19,8,0.8,2020-11-01
Finland,,,345,372,354,404,2020-04-21,43,,2020-11-01
Norway,,,275,306,285,338,2020-04-20,16,,2020-11-01
Slovenia,,,155,195,172,236,2020-04-07,6,,2020-11-01
Malaysia,,,137,160,143,194,2020-03-29,8,,2020-11-01
Cuba,,,122,146,128,180,2020-04-24,6,,2020-11-01
Luxembourg,,,125,135,127,156,2020-04-11,8,,2020-11-01
Lithuania,,,94,115,103,133,2020-04-10,6,,2020-11-01
Slovakia,,,55,108,85,153,2020-10-02,6,2.7,2020-11-01
Estonia,,,67,82,73,96,2020-04-02,6,,2020-11-01
Malta,,,39,78,55,121,2020-09-21,3,1.6,2020-11-01
Latvia,,,38,47,42,54,2020-04-21,4,,2020-11-01
Cyprus,,,22,24,22,27,2020-03-30,2,,2020-11-01
Iceland,,,10,12,10,15,2020-03-15,5,,2020-11-01
