country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,55961,135923,102765,214975,2020-06-04,1473,1.2,2020-10-01
India,,,15685,105559,37277,240992,2020-06-16,2003,3.1,2020-10-01
Mexico,,,25779,104583,67006,137535,2020-06-03,1092,1.4,2020-10-01
United Kingdom,,,43498,48389,46457,50532,2020-04-21,1172,4.8,2020-10-01
Italy,,,34708,36722,34986,38726,2020-03-27,919,27.1,2020-10-01
France,,,29781,30691,29813,34537,2020-04-15,1438,34.6,2020-10-01
Spain,,,28338,29329,28393,31713,2020-06-19,1179,109.5,2020-10-01
Pakistan,,,4035,23395,9699,48793,2020-08-28,228,3.1,2020-10-01
Peru,,,8939,22656,15316,33642,2020-06-14,380,1.1,2020-10-01
Colombia,,,2786,22417,14036,31258,2020-08-31,258,1.5,2020-10-01
Russia,,,8770,19707,12177,34670,2020-05-29,232,0.9,2020-10-01
Iran,,,10239,19560,14604,24903,2020-04-04,158,1.3,2020-10-01
South Africa,,,2340,17368,7914,25906,2020-08-25,186,3.9,2020-10-01
Chile,,,5068,13243,7549,19700,2020-06-08,627,1.0,2020-10-01
Egypt,,,2620,12882,7273,20791,2020-09-01,126,1.4,2020-10-01
Canada,,,8571,11186,9057,17314,2020-04-16,251,42.2,2020-10-01
Germany,,,8965,10602,9083,13924,2020-04-15,510,9.6,2020-10-01
Belgium,,,9731,9961,9752,10507,2020-04-10,496,64.0,2020-10-01
Bangladesh,,,1661,8882,4379,15436,2020-08-19,83,2.1,2020-10-01
Indonesia,,,2683,8357,4174,14014,2020-09-27,79,1.3,2020-10-01
Turkey,,,5065,7721,5471,13695,2020-04-19,127,6.2,2020-10-01
Argentina,,,1184,6838,3117,12640,2020-09-17,78,2.3,2020-10-01
Netherlands,,,6122,6602,6173,7523,2020-04-07,234,55.3,2020-10-01
Sweden,,,5280,6421,5554,7971,2020-04-21,185,1.8,2020-10-01
Saudi Arabia,,,1474,6326,3679,9038,2020-08-28,58,1.3,2020-10-01
Ecuador,,,4406,6203,4778,10750,2020-05-10,410,1.4,2020-10-01
Bolivia,,,934,5661,2897,9418,2020-08-16,57,2.7,2020-10-01
China,,,4641,4649,4641,4694,2020-04-17,1290,,2020-10-01
Ukraine,,,1097,3163,1737,4999,2020-06-17,31,1.3,2020-10-01
Poland,,,1429,3157,1878,4716,2020-04-24,40,1.2,2020-10-01
Romania,,,1579,2682,1806,3983,2020-05-08,35,1.6,2020-10-01
Philippines,,,1224,2429,1321,4351,2020-04-12,50,1.3,2020-10-01
Honduras,,,471,2231,1083,3746,2020-06-26,45,0.5,2020-10-01
Nigeria,,,554,2157,843,4631,2020-06-16,31,3.8,2020-10-01
Algeria,,,885,2154,1254,4376,2020-04-09,30,3.3,2020-10-01
Switzerland,,,1962,2056,1974,2388,2020-04-04,75,15.5,2020-10-01
Portugal,,,1555,1888,1627,2477,2020-04-03,37,5.3,2020-10-01
Ireland,,,1730,1827,1740,2233,2020-04-24,220,17.7,2020-10-01
Panama,,,575,1785,887,2969,2020-06-22,20,1.3,2020-10-01
Dominican Republic,,,712,1731,889,4172,2020-04-12,38,1.1,2020-10-01
Moldova,,,515,1565,996,2254,2020-06-20,14,1.0,2020-10-01
Japan,,,971,1257,976,1778,2020-05-04,49,,2020-10-01
Belarus,,,373,811,487,1761,2020-06-18,7,0.8,2020-10-01
Austria,,,698,773,711,950,2020-04-08,30,,2020-10-01
Hungary,,,578,770,602,1131,2020-04-24,23,13.0,2020-10-01
Denmark,,,604,675,622,831,2020-04-04,22,16.0,2020-10-01
Bulgaria,,,215,626,342,994,2020-06-05,12,1.2,2020-10-01
Kuwait,,,341,572,391,971,2020-05-30,11,3.5,2020-10-01
Czechia,,,349,454,359,578,2020-04-14,18,2.2,2020-10-01
United Arab Emirates,,,310,434,336,762,2020-05-10,13,3.5,2020-10-01
Israel,,,314,398,330,621,2020-04-18,13,1.8,2020-10-01
Finland,,,328,368,333,478,2020-04-21,43,10.0,2020-10-01
South Korea,,,282,335,284,510,2020-03-02,11,,2020-10-01
Serbia,,,265,334,282,461,2020-04-01,12,6.0,2020-10-01
Norway,,,249,272,255,315,2020-04-20,16,,2020-10-01
Morocco,,,218,250,226,325,2020-03-27,12,6.0,2020-10-01
Malaysia,,,121,249,137,474,2020-03-29,8,,2020-10-01
Greece,,,191,223,203,275,2020-04-03,10,,2020-10-01
Croatia,,,107,130,113,164,2020-04-19,8,,2020-10-01
Luxembourg,,,110,119,112,139,2020-04-11,8,,2020-10-01
Slovenia,,,109,119,110,142,2020-04-07,6,,2020-10-01
Lithuania,,,78,114,87,168,2020-04-10,6,,2020-10-01
Australia,,,104,113,104,150,2020-04-23,8,,2020-10-01
Cuba,,,85,102,89,130,2020-04-24,6,,2020-10-01
Estonia,,,69,92,76,158,2020-04-02,6,,2020-10-01
Latvia,,,30,52,33,86,2020-04-21,4,,2020-10-01
Slovakia,,,28,36,28,67,2020-04-15,4,,2020-10-01
Cyprus,,,19,28,20,44,2020-03-30,2,,2020-10-01
Iceland,,,10,13,10,21,2020-03-15,5,,2020-10-01
Malta,,,9,11,10,12,2020-05-29,2,,2020-10-01
