country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,CA,Los Angeles,31,12,47
US,IL,Cook,25,15,33
US,NY,New York City,22,6,60
Canada,,Quebec,21,10,31
US,AZ,Maricopa,15,12,18
Canada,,Ontario,11,3,24
US,FL,Miami-Dade,10,6,14
US,CA,Orange,8,5,10
US,PA,Philadelphia,7,4,11
US,TX,Harris,7,4,9
US,MA,Middlesex,6,3,10
US,CA,Riverside,5,3,7
US,FL,Palm Beach,5,3,7
US,NJ,Bergen,5,1,10
US,TX,Dallas,4,3,6
US,MI,Wayne,4,1,8
US,NJ,Hudson,4,1,7
US,MA,Suffolk,3,1,7
US,CA,San Diego,3,1,5
US,NY,Suffolk,3,0,7
US,NJ,Essex,3,0,5
US,CA,San Bernardino,2,1,4
US,FL,Broward,2,1,4
US,FL,Hillsborough,2,1,4
US,TX,Tarrant,2,1,4
US,NV,Clark,2,1,3
US,NY,Nassau,2,0,7
US,NY,Westchester,2,0,5
US,TX,Bexar,1,0,3
US,CA,Alameda,1,0,2
US,LA,Orleans,1,0,2
US,WA,King,1,0,2
Canada,,Alberta,0,0,1
Canada,,British Columbia,0,0,1
US,CA,Sacramento,0,0,1
US,CA,Santa Clara,0,0,1
US,FL,Orange,0,0,1
US,NV,Washoe,0,0,1
