country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,22365,23517,22495,26374,2020-04-25,936,34.0,2020-10-01
US,CA,Los Angeles,3207,7790,4190,12492,2020-04-18,79,1.5,2020-10-01
Canada,,Quebec,5441,7285,5935,9135,2020-05-31,202,6.2,2020-10-01
US,IL,Cook,4478,6522,5228,7416,2020-05-13,140,2.0,2020-10-01
Canada,,Ontario,2690,3506,2805,5477,2020-05-04,120,4.1,2020-10-01
US,MI,Wayne,2693,3341,2772,4647,2020-04-22,173,22.7,2020-10-01
US,PA,Philadelphia,1576,2600,1809,4010,2020-05-01,97,2.3,2020-10-01
US,NY,Suffolk,1972,2584,2024,4220,2020-05-06,226,25.5,2020-10-01
US,AZ,Maricopa,690,2578,1694,3763,2020-05-08,34,0.8,2020-10-01
US,MA,Middlesex,1820,2565,1951,4133,2020-04-25,201,5.5,2020-10-01
US,NY,Nassau,2180,2441,2206,3540,2020-04-07,338,77.0,2020-10-01
US,FL,Miami-Dade,926,2285,1294,3171,2020-04-16,37,0.7,2020-10-01
US,NJ,Bergen,1714,2213,1775,3138,2020-04-22,89,5.1,2020-10-01
US,NJ,Essex,1764,2050,1805,2712,2020-04-22,137,-49.0,2020-10-01
US,NJ,Hudson,1316,1602,1366,2139,2020-04-19,178,4.2,2020-10-01
US,NY,Westchester,1416,1583,1440,2117,2020-04-06,144,,2020-10-01
US,FL,Palm Beach,482,1393,904,1827,2020-04-08,18,1.8,2020-10-01
US,TX,Harris,346,1365,797,1964,2020-04-28,14,1.1,2020-10-01
US,CA,Orange,299,1333,767,1923,2020-06-24,26,0.5,2020-10-01
US,CA,Riverside,432,1310,678,2034,2020-04-27,23,11.0,2020-10-01
US,MA,Suffolk,984,1281,1030,2108,2020-04-25,106,3.2,2020-10-01
US,TX,Dallas,328,1172,663,1737,2020-06-02,16,2.5,2020-10-01
US,WA,King,604,837,647,1126,2020-03-28,27,,2020-10-01
US,CA,San Diego,347,787,465,1315,2020-04-22,24,0.8,2020-10-01
US,FL,Broward,378,784,483,1126,2020-05-08,18,6.0,2020-10-01
US,NV,Clark,400,738,472,1183,2020-04-12,25,,2020-10-01
US,TX,Tarrant,211,659,345,1075,2020-06-10,11,,2020-10-01
US,CA,San Bernardino,245,613,329,1022,2020-05-13,18,0.4,2020-10-01
US,LA,Orleans,529,608,551,752,2020-04-14,32,,2020-10-01
US,FL,Hillsborough,121,502,285,703,2020-05-22,6,2.0,2020-10-01
US,TX,Bexar,100,324,173,506,2020-04-08,6,1.0,2020-10-01
US,CA,Alameda,122,288,149,774,2020-04-15,13,4.0,2020-10-01
Canada,,British Columbia,171,248,184,429,2020-04-13,11,3.0,2020-10-01
US,CA,Santa Clara,154,231,176,372,2020-04-22,11,,2020-10-01
Canada,,Alberta,153,209,166,328,2020-05-04,9,,2020-10-01
US,NV,Washoe,73,150,84,290,2020-05-25,6,,2020-10-01
US,FL,Orange,53,102,62,170,2020-04-15,5,0.5,2020-10-01
US,CA,Sacramento,66,100,72,209,2020-04-09,11,,2020-10-01
