date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-13,,,,,,,,,50,40,60,50,40,60,50,40,60,1.44068072852
2020-02-14,,,,,,,,,50,40,60,100,80,120,100,80,120,1.44036627934
2020-02-15,,,,,,,,,50,40,60,150,120,180,150,120,180,1.44029656841
2020-02-16,,,,,,,,,50,40,60,200,160,240,200,160,240,1.44021137786
2020-02-17,,,,,,,,,50,40,60,250,200,300,250,200,300,1.44010725756
2020-02-18,,,,,,,,,50,40,60,300,240,360,300,240,360,1.43997998181
2020-02-19,,,,,,,,,50,40,60,350,280,420,350,280,420,1.43982437154
2020-02-20,,,,,,,,,50,40,60,400,320,480,400,320,480,1.43963407388
2020-02-21,,,,,,,,,50,40,60,450,360,540,450,360,540,1.43940128779
2020-02-22,,,,,,,,,121,95,156,571,455,696,571,455,696,1.43910715686
2020-02-23,,,,,,,,,120,95,156,692,551,852,692,551,852,1.43875723963
2020-02-24,,,,,,,,,125,98,163,817,650,1014,817,650,1014,1.43832716646
2020-02-25,,,,,,,,,135,106,178,951,756,1191,951,756,1191,1.43780058376
2020-02-26,,,,,,,,,155,121,208,1106,877,1399,1106,877,1399,1.43715495722
2020-02-27,,,,,,,,,186,144,256,1293,1022,1654,1293,1022,1654,1.43636222286
2020-02-28,,,,,,,,,210,162,297,1453,1144,1891,1503,1184,1951,1.43538711865
2020-02-29,,,,,,,,,230,176,334,1633,1281,2164,1733,1361,2284,1.43418526914
2020-03-01,,,,,,,,,252,191,378,1835,1432,2482,1985,1552,2662,1.43270095372
2020-03-02,,,,,,,,,278,209,431,2064,1601,2852,2264,1761,3092,1.43086301111
2020-03-03,,,,,,,,,311,230,505,2325,1792,3297,2575,1992,3597,1.42858013841
2020-03-04,,,,,,,,,344,252,586,2619,2005,3822,2919,2245,4182,1.42573535668
2020-03-05,,,,,,,,,378,273,672,2947,2238,4433,3297,2518,4853,1.42217962984
2020-03-06,,,,,,,,,413,294,768,3310,2493,5141,3710,2813,5621,1.41772651449
2020-03-07,,,,,,,,,451,316,879,3711,2770,5959,4161,3130,6499,1.41215057418
2020-03-08,1,1,,,,,,,493,340,1002,4083,3014,6805,4654,3470,7501,1.40519565836
2020-03-09,0,1,,,,,,,537,364,1127,4499,3284,7776,5190,3835,8627,1.39660055494
2020-03-10,0,1,,,,,,,582,389,1226,4955,3575,8839,5772,4225,9853,1.38614678792
2020-03-11,0,1,,,,,,,628,415,1315,5448,3884,9977,6399,4640,11167,1.37372264223
2020-03-12,0,1,,,,,,,674,438,1397,5968,4201,11166,7074,5079,12564,1.35938099194
2020-03-13,1,2,,,,,,,722,467,1501,6504,4524,12411,7796,5546,14065,1.34336085547
2020-03-14,0,2,,,,,,,770,488,1598,7063,4851,13713,8566,6035,15663,1.32605751609
2020-03-15,0,2,,,,,,,818,514,1766,7651,5189,15145,9384,6550,17429,1.30795488892
2020-03-16,0,2,,,,,,,864,538,1936,8263,5536,16703,10248,7089,19365,1.28955100611
2020-03-17,0,2,,,,,,,910,561,2085,8894,5889,18357,11158,7651,21449,1.27130235249
2020-03-18,0,2,,,,,,,954,585,2208,9538,6243,20060,12112,8236,23656,1.25359690389
2020-03-19,1,3,,,,,,,998,609,2322,10191,6600,21796,13110,8845,25978,1.23675218762
2020-03-20,0,3,,,,,,,1041,633,2439,10854,6960,23564,14151,9479,28416,1.22102716329
2020-03-21,1,4,,,,,,,1082,658,2527,11523,7324,25322,15233,10138,30943,1.20663404324
2020-03-22,0,4,,,,,,,1122,683,2623,12194,7691,27066,16355,10821,33565,1.19373841724
2020-03-23,0,4,,,,,,,1162,708,2691,12863,8059,28755,17517,11530,36255,1.18244455467
2020-03-24,2,6,,,,,,,1201,734,2751,13528,8429,30378,18718,12265,39005,1.17277539129
2020-03-25,2,8,,,,,,,1240,760,2807,14186,8800,31959,19958,13025,41812,1.16466425673
2020-03-26,1,9,,,,,,,1279,787,2860,14837,9172,33504,21236,13813,44671,1.15796880108
2020-03-27,4,13,,,,,,,1317,812,2907,15480,9546,35014,22554,14625,47578,1.15250185707
2020-03-28,5,18,,,,,,,1356,845,2951,16113,9923,36464,23910,15470,50529,1.14806463835
2020-03-29,1,19,,,,,,,1395,874,2994,16738,10309,37860,25305,16345,53522,1.14447090386
2020-03-30,4,23,,,,,,,1434,903,3053,17355,10698,39147,26739,17249,56575,1.14155917286
2020-03-31,4,27,,,,,,,1474,934,3109,17965,11094,40319,28213,18183,59683,1.13919576348
2020-04-01,1,28,,,,,,,1514,965,3162,18570,11497,41396,29728,19148,62845,1.13727276101
2020-04-02,8,36,,,,,,,1555,996,3212,19171,11908,42400,31283,20145,66056,1.13570403626
2020-04-03,3,39,,,,,,,1597,1029,3260,19770,12328,43338,32880,21174,69316,1.13442104643
2020-04-04,4,43,,,,,,,1639,1062,3307,20368,12758,44207,34519,22237,72623,1.1333691486
2020-04-05,1,44,,,,,,,1682,1097,3352,20968,13196,45032,36201,23334,75974,1.13250461299
