country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,23602,23956,23640,25325,2020-04-07,814,76.3,2020-11-01
US,CA,Los Angeles,5112,7548,6071,9844,2020-08-12,113,0.4,2020-11-01
Canada,,Quebec,5709,6040,5738,6999,2020-05-31,202,10.0,2020-11-01
US,IL,Cook,4934,5507,4999,6560,2020-05-13,140,83.8,2020-11-01
US,AZ,Maricopa,2493,4482,3464,5589,2020-08-12,111,0.4,2020-11-01
US,FL,Miami-Dade,1939,3405,2636,4457,2020-07-31,96,1.0,2020-11-01
US,TX,Harris,1679,3139,2227,4406,2020-08-12,63,0.4,2020-11-01
US,MI,Wayne,2828,3027,2873,3379,2020-04-22,173,,2020-11-01
Canada,,Ontario,2833,3009,2850,3513,2020-05-04,120,64.1,2020-11-01
US,MA,Middlesex,2006,2243,2049,2664,2020-04-25,201,,2020-11-01
US,NY,Nassau,2195,2215,2200,2291,2020-04-07,338,,2020-11-01
US,NJ,Essex,2110,2210,2136,2450,2020-06-25,247,-15.8,2020-11-01
US,NJ,Bergen,2036,2138,2059,2363,2020-06-25,265,-21.4,2020-11-01
US,NY,Suffolk,1998,2032,2004,2112,2020-05-06,226,,2020-11-01
US,TX,Bexar,826,1874,1304,2582,2020-07-27,158,0.8,2020-11-01
US,PA,Philadelphia,1709,1815,1727,2041,2020-05-01,97,3.4,2020-11-01
US,FL,Palm Beach,954,1811,1272,2565,2020-08-07,27,0.9,2020-11-01
US,NV,Clark,842,1773,1297,2400,2020-08-08,29,1.0,2020-11-01
US,FL,Broward,859,1718,1254,2329,2020-07-30,38,5.0,2020-11-01
US,TX,Dallas,794,1601,1111,2202,2020-07-29,36,1.2,2020-11-01
US,NJ,Hudson,1505,1562,1522,1659,2020-04-19,178,,2020-11-01
US,CA,Orange,745,1556,1042,2419,2020-08-06,32,0.5,2020-11-01
US,CA,Riverside,824,1507,1125,2096,2020-08-04,43,2.4,2020-11-01
US,NY,Westchester,1447,1468,1452,1535,2020-04-06,144,,2020-11-01
US,CA,San Bernardino,555,1359,918,1965,2020-08-04,59,1.2,2020-11-01
US,MA,Suffolk,1076,1240,1116,1540,2020-04-25,106,,2020-11-01
US,TX,Tarrant,469,1074,735,1515,2020-08-07,15,0.7,2020-11-01
US,CA,San Diego,602,991,751,1484,2020-04-22,24,0.7,2020-11-01
US,FL,Orange,325,936,601,1370,2020-08-06,25,0.9,2020-11-01
US,FL,Hillsborough,426,935,636,1324,2020-07-16,40,0.3,2020-11-01
US,WA,King,684,853,706,1143,2020-03-28,27,-5.6,2020-11-01
US,LA,Orleans,564,602,576,655,2020-04-14,32,6.7,2020-11-01
US,CA,Sacramento,179,477,268,932,2020-08-10,16,,2020-11-01
Canada,,Alberta,217,450,282,793,2020-05-04,9,4.0,2020-11-01
US,CA,Alameda,209,410,278,622,2020-08-06,13,0.9,2020-11-01
US,CA,Santa Clara,207,361,254,582,2020-07-14,13,,2020-11-01
Canada,,British Columbia,195,241,202,347,2020-04-13,11,,2020-11-01
US,NV,Washoe,121,208,153,296,2020-05-25,6,1.2,2020-11-01
