country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,131477,203470,164826,269611,2020-04-17,2614,1.9,2020-11-01
US,NY,,32243,33658,32294,39178,2020-04-07,1081,40.5,2020-11-01
US,CA,,6573,17644,9273,36060,2020-04-22,139,0.9,2020-11-01
US,NJ,,15281,16722,15422,18974,2020-06-25,1796,6.0,2020-11-01
US,FL,,3841,11573,5528,20842,2020-04-23,94,1.4,2020-11-01
US,TX,,2778,10130,5326,19169,2020-07-07,101,0.7,2020-11-01
US,IL,,7273,9114,7679,11249,2020-07-07,247,0.5,2020-11-01
US,MA,,8213,9013,8378,10635,2020-04-19,302,11.5,2020-11-01
US,PA,,6787,8932,7002,14238,2020-05-05,341,4.2,2020-11-01
US,MI,,6251,7795,6326,12121,2020-04-22,241,4.9,2020-11-01
US,GA,,2899,6847,3760,13062,2020-04-07,100,2.0,2020-11-01
US,AZ,,1927,6268,4027,9970,2020-07-07,98,0.6,2020-11-01
US,OH,,2970,5415,3256,11349,2020-04-29,138,1.1,2020-11-01
US,LA,,3319,5102,3525,7419,2020-04-14,129,2.7,2020-11-01
US,CT,,4338,4598,4379,5051,2020-04-20,204,,2020-11-01
US,MD,,3266,4180,3459,5585,2020-05-02,171,3.0,2020-11-01
US,IN,,2717,4034,2835,7696,2020-05-06,166,2.5,2020-11-01
US,VA,,1881,3442,2025,7053,2020-05-28,57,1.1,2020-11-01
US,AL,,1033,3073,1529,5329,2020-05-12,32,0.9,2020-11-01
US,SC,,846,2910,1511,4825,2020-04-29,39,1.3,2020-11-01
US,MN,,1514,2758,1662,5644,2020-06-10,39,8.3,2020-11-01
US,NC,,1446,2725,1688,6250,2020-06-22,55,1.3,2020-11-01
US,TN,,665,2541,1164,5222,2020-06-12,25,1.5,2020-11-01
US,MS,,1158,2532,1464,4199,2020-07-07,44,0.4,2020-11-01
US,WA,,1384,2481,1563,5157,2020-04-06,45,1.5,2020-11-01
US,CO,,1696,2474,1759,4964,2020-04-24,122,6.0,2020-11-01
US,MO,,1067,1834,1162,3675,2020-06-18,36,1.1,2020-11-01
US,NV,,548,1654,864,3058,2020-04-07,26,1.0,2020-11-01
US,WI,,805,1647,936,4246,2020-05-27,22,1.1,2020-11-01
US,KY,,602,1314,693,3093,2020-05-19,20,0.9,2020-11-01
US,RI,,969,1221,1033,1521,2020-04-17,31,1.8,2020-11-01
US,AR,,301,1141,455,2387,2020-06-18,11,1.0,2020-11-01
US,IA,,732,984,758,1670,2020-05-20,26,1.6,2020-11-01
US,NM,,519,972,579,2011,2020-05-24,15,2.0,2020-11-01
US,OR,,220,742,279,1803,2020-04-09,11,1.2,2020-11-01
US,OK,,404,724,440,1677,2020-04-21,21,1.4,2020-11-01
US,UT,,194,713,259,1704,2020-06-12,8,1.2,2020-11-01
US,NH,,384,706,424,1417,2020-05-07,22,3.0,2020-11-01
US,DC,,561,700,582,1038,2020-05-08,19,,2020-11-01
US,DE,,514,679,535,1058,2020-06-23,69,4.5,2020-11-01
US,NE,,282,507,338,814,2020-06-11,21,-3.0,2020-11-01
US,KS,,289,486,309,1071,2020-04-11,13,1.2,2020-11-01
US,ID,,94,261,120,557,2020-04-15,6,,2020-11-01
US,PR,,157,245,166,541,2020-04-09,9,1.5,2020-11-01
US,SD,,98,216,120,392,2020-05-29,5,1.0,2020-11-01
US,ME,,110,177,120,376,2020-06-02,5,2.0,2020-11-01
US,ND,,84,133,99,221,2020-05-06,6,0.2,2020-11-01
US,WV,,95,127,101,204,2020-04-20,6,,2020-11-01
US,VT,,56,89,58,162,2020-04-16,4,,2020-11-01
US,AK,,17,73,20,206,2020-06-26,2,1.0,2020-11-01
US,MT,,23,62,26,148,2020-03-30,4,,2020-11-01
US,WY,,21,45,27,88,2020-04-22,4,,2020-11-01
US,HI,,19,32,21,65,2020-04-27,2,,2020-11-01
US,VI,,6,14,6,29,2020-05-12,1,,2020-11-01
US,GU,,5,8,5,24,2020-04-11,1,,2020-11-01
US,MP,,2,4,2,11,2020-04-07,1,,2020-11-01
US,AS,,0,,,,,,,2020-11-01
