country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,152052,228884,197577,274343,2020-04-17,2614,1.9,2020-11-01
US,NY,,32683,33630,32731,37761,2020-04-07,1081,39.3,2020-11-01
US,CA,,9026,18540,12999,26342,2020-07-29,229,1.1,2020-11-01
US,TX,,6442,18471,12257,25672,2020-07-27,637,1.3,2020-11-01
US,FL,,6586,17523,12026,27110,2020-07-30,253,0.8,2020-11-01
US,NJ,,15809,16546,15908,17984,2020-06-25,1796,28.2,2020-11-01
US,MA,,8580,9494,8654,11350,2020-04-19,302,,2020-11-01
US,IL,,7670,9329,7934,11928,2020-07-07,247,8.0,2020-11-01
US,PA,,7194,9125,7342,13230,2020-05-05,341,6.1,2020-11-01
US,AZ,,3626,7314,5494,9529,2020-07-30,172,0.4,2020-11-01
US,MI,,6443,6944,6490,7971,2020-04-22,241,7.1,2020-11-01
US,GA,,3671,6852,4832,9908,2020-04-07,100,1.6,2020-11-01
US,LA,,3925,5751,4507,7795,2020-04-14,129,1.5,2020-11-01
US,OH,,3442,5488,3935,8299,2020-04-29,138,2.4,2020-11-01
US,MD,,3488,4858,3718,7693,2020-05-02,171,6.0,2020-11-01
US,CT,,4431,4669,4466,5138,2020-04-20,204,18.1,2020-11-01
US,SC,,1667,4614,3139,6508,2020-07-25,80,0.9,2020-11-01
US,IN,,2946,4443,3219,7076,2020-05-06,166,3.5,2020-11-01
US,NC,,1922,4058,2659,6318,2020-06-22,55,0.7,2020-11-01
US,AL,,1565,3366,2353,4874,2020-07-22,61,1.1,2020-11-01
US,VA,,2141,3281,2316,5340,2020-05-28,57,1.9,2020-11-01
US,MS,,1611,3122,2177,4552,2020-07-30,48,0.5,2020-11-01
US,MO,,1255,2691,1572,4774,2020-06-18,36,1.1,2020-11-01
US,CO,,1822,2438,1912,3693,2020-04-24,122,,2020-11-01
US,TN,,1033,2419,1596,3498,2020-07-23,37,1.4,2020-11-01
US,MN,,1634,2270,1740,3471,2020-06-10,39,5.2,2020-11-01
US,WA,,1564,2172,1634,3275,2020-04-06,45,2.3,2020-11-01
US,NV,,801,1823,1250,2706,2020-07-22,28,0.7,2020-11-01
US,WI,,919,1734,1078,3221,2020-05-27,22,1.3,2020-11-01
US,KY,,731,1708,925,3248,2020-05-19,20,1.7,2020-11-01
US,IA,,865,1516,1016,2512,2020-05-20,26,1.2,2020-11-01
US,OK,,536,1387,825,2298,2020-04-21,21,0.7,2020-11-01
US,RI,,1007,1175,1035,1413,2020-04-17,31,,2020-11-01
US,NM,,635,1080,754,1665,2020-05-24,15,2.9,2020-11-01
US,AR,,442,1080,691,1635,2020-07-28,20,1.0,2020-11-01
US,OR,,316,1005,535,1804,2020-07-28,14,1.7,2020-11-01
US,UT,,300,862,500,1385,2020-07-14,10,0.8,2020-11-01
US,PR,,214,820,365,1697,2020-07-25,10,2.4,2020-11-01
US,KS,,357,760,475,1248,2020-04-11,13,0.6,2020-11-01
US,ID,,177,731,398,1218,2020-07-29,13,1.8,2020-11-01
US,DE,,581,671,596,825,2020-06-23,69,,2020-11-01
US,DC,,584,647,597,752,2020-05-08,19,,2020-11-01
US,NH,,415,535,427,750,2020-05-07,22,1.9,2020-11-01
US,NE,,328,490,362,728,2020-06-11,21,0.9,2020-11-01
US,MT,,55,249,122,458,2020-07-28,4,2.4,2020-11-01
US,SD,,129,224,160,352,2020-07-29,6,,2020-11-01
US,ND,,103,223,135,393,2020-05-06,6,1.4,2020-11-01
US,WV,,112,221,135,434,2020-04-20,6,1.8,2020-11-01
US,ME,,122,174,132,252,2020-06-02,5,1.7,2020-11-01
US,AK,,23,126,52,276,2020-06-26,2,1.4,2020-11-01
US,VT,,57,79,64,112,2020-04-16,4,1.3,2020-11-01
US,HI,,26,76,32,194,2020-07-13,3,,2020-11-01
US,WY,,26,44,31,71,2020-04-22,4,,2020-11-01
US,VI,,8,24,12,44,2020-07-29,1,,2020-11-01
US,GU,,5,9,5,17,2020-04-11,1,,2020-11-01
US,MP,,2,3,2,5,2020-04-07,1,,2020-11-01
US,AS,,0,,,,,,,2020-11-01
