country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,22076,22863,22150,24695,2020-04-16,3022,18.6,2020-10-01
US,CA,Los Angeles,2894,9251,4588,16733,2020-04-18,79,1.2,2020-10-01
Canada,,Quebec,5195,8883,6131,13814,2020-05-31,202,2.2,2020-10-01
US,IL,Cook,4173,7636,5215,10559,2020-05-13,140,7.2,2020-10-01
Canada,,Ontario,2582,4177,2826,7964,2020-05-04,120,6.4,2020-10-01
US,MI,Wayne,2669,3404,2808,4621,2020-04-22,171,12.8,2020-10-01
US,PA,Philadelphia,1502,2635,1907,3902,2020-05-01,97,1.8,2020-10-01
US,AZ,Maricopa,549,2536,1081,4577,2020-05-08,34,1.6,2020-10-01
US,NY,Nassau,2163,2375,2205,3099,2020-04-07,338,,2020-10-01
US,NY,Suffolk,1947,2357,2020,3347,2020-05-06,226,25.0,2020-10-01
US,MA,Middlesex,1748,2228,1852,3237,2020-04-25,201,11.5,2020-10-01
US,FL,Miami-Dade,822,1950,1107,3949,2020-04-16,37,1.1,2020-10-01
US,NJ,Essex,1741,1948,1803,2325,2020-04-22,137,3.7,2020-10-01
US,NJ,Bergen,1664,1939,1731,2418,2020-04-22,89,2.9,2020-10-01
US,NY,Westchester,1404,1552,1441,1824,2020-04-06,144,23.5,2020-10-01
US,NJ,Hudson,1253,1441,1304,1726,2020-04-19,178,5.1,2020-10-01
US,FL,Palm Beach,425,1392,645,2523,2020-04-08,18,1.1,2020-10-01
US,CA,Orange,217,1320,500,2423,2020-05-21,14,1.9,2020-10-01
US,CA,Riverside,383,1273,596,2523,2020-04-27,23,,2020-10-01
US,MA,Suffolk,943,1100,986,1392,2020-04-25,106,13.0,2020-10-01
US,CA,San Diego,319,1083,495,2202,2020-04-22,24,0.7,2020-10-01
US,WA,King,591,807,624,1253,2020-03-22,75,2.6,2020-10-01
US,NV,Clark,377,697,469,1318,2020-04-12,25,,2020-10-01
US,FL,Broward,357,662,432,1239,2020-05-08,18,1.0,2020-10-01
US,CA,San Bernardino,229,652,325,1394,2020-05-13,18,,2020-10-01
US,TX,Dallas,283,639,423,1069,2020-06-02,16,1.3,2020-10-01
US,LA,Orleans,516,581,545,651,2020-04-14,32,,2020-10-01
US,TX,Harris,275,519,366,991,2020-04-28,14,1.0,2020-10-01
US,FL,Hillsborough,99,485,198,896,2020-05-22,6,,2020-10-01
US,TX,Tarrant,191,425,282,716,2020-06-10,11,,2020-10-01
Canada,,British Columbia,168,269,192,495,2020-04-13,11,,2020-10-01
Canada,,Alberta,150,236,175,421,2020-05-04,9,3.0,2020-10-01
US,CA,Santa Clara,150,196,165,263,2020-04-22,11,,2020-10-01
US,NV,Washoe,70,176,93,438,2020-05-25,6,1.0,2020-10-01
US,CA,Alameda,109,167,130,244,2020-04-15,13,,2020-10-01
US,TX,Bexar,84,150,103,264,2020-04-08,6,0.5,2020-10-01
US,CA,Sacramento,63,81,71,108,2020-04-05,6,,2020-10-01
US,FL,Orange,46,67,51,98,2020-04-15,5,,2020-10-01
