date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-25,,,,,,,,,414,300,500
2020-02-26,,,,,,,,,829,600,1000
2020-02-27,,,,,,,,,1243,900,1500
2020-02-28,,,,,,,,,1657,1200,2000
2020-02-29,,,,,,,,,2072,1500,2500
2020-03-01,,,,,,,,,2486,1800,3000
2020-03-02,,,,,,,,,2900,2100,3500
2020-03-03,,,,,,,,,3314,2400,4000
2020-03-04,,,,,,,,,3729,2700,4500
2020-03-05,,,,,,,,,4720,3419,5777
2020-03-06,,,,,,,,,5705,4136,7040
2020-03-07,,,,,,,,,6724,4880,8342
2020-03-08,,,,,,,,,7813,5678,9724
2020-03-09,,,,,,,,,9051,6593,11277
2020-03-10,,,,,,,,,10512,7685,13071
2020-03-11,,,,,,,,,12116,8911,15034
2020-03-12,,,,,,,,,13810,10243,17089
2020-03-13,,,,,,,,,15588,11689,19235
2020-03-14,,,,,,,,,17448,13238,21456
2020-03-15,,,,,,,,,19401,14874,23777
2020-03-16,,,,,,,,,21425,16586,26185
2020-03-17,,,,,,,,,23493,18349,28652
2020-03-18,,,,,,,,,25590,20156,31172
2020-03-19,,,,,,,,,27707,22000,33696
2020-03-20,,,,,,,,,29844,23876,36216
2020-03-21,,,,,,,,,31996,25780,38720
2020-03-22,3,3,,,,,,,34156,27692,41198
2020-03-23,4,7,,,,,,,36320,29607,43658
2020-03-24,4,11,,,,,,,38486,31521,46108
2020-03-25,6,17,,,,,,,40653,33423,48556
2020-03-26,6,23,,,,,,,42820,35309,51022
2020-03-27,3,26,,,,,,,44988,37171,53517
2020-03-28,11,37,,,,,,,47154,38998,56040
2020-03-29,6,43,,,,,,,49317,40798,58589
2020-03-30,22,65,,,,,,,51478,42570,61159
2020-03-31,17,82,,,,,,,53636,44303,63757
2020-04-01,10,92,,,,,,,55791,45995,66384
2020-04-02,23,115,,,,,,,57941,47661,69042
2020-04-03,18,133,,,,,,,60088,49290,71742
2020-04-04,13,146,,,,,,,62229,50879,74482
2020-04-05,5,151,,,,,,,64365,52426,77263
2020-04-06,25,176,,,,,,,66496,53942,80085
2020-04-07,21,197,,,,,,,68621,55433,82948
2020-04-08,23,220,,,,,,,70739,56889,85848
2020-04-09,28,248,,,,,,,72851,58319,88788
2020-04-10,22,270,,,,,,,74956,59726,91766
2020-04-11,21,291,,,,,,,77053,61103,94782
2020-04-12,25,316,,,,,,,79142,62448,97836
2020-04-13,15,331,,,,,,,81224,63766,100926
2020-04-14,20,351,,,,,,,83296,65051,104053
2020-04-15,21,372,,,,,,,85360,66307,107215
2020-04-16,20,392,,,,,,,87415,67533,110412
2020-04-17,19,411,,,,,,,89460,68730,113644
2020-04-18,10,421,,,,,,,91496,69900,116909
2020-04-19,30,451,,,,,,,93521,71044,120207
2020-04-20,27,478,,,,,,,95536,72163,123538
2020-04-21,20,498,,,,,,,97540,73256,126901
2020-04-22,26,524,,,,,,,99533,74326,130295
2020-04-23,21,545,,,,,,,101515,75372,133709
2020-04-24,,,21,16,27,566,561,572,103484,76396,137140
2020-04-25,,,21,16,27,588,578,599,105442,77398,140594
2020-04-26,,,21,15,28,609,593,626,107388,78379,144073
2020-04-27,,,21,15,28,631,609,654,109322,79339,147570
2020-04-28,,,21,15,29,652,624,682,111242,80279,151080
2020-04-29,,,21,14,29,673,639,711,113149,81200,154602
2020-04-30,,,21,14,29,694,654,740,115044,82102,158135
2020-05-01,,,21,14,30,716,668,769,116924,82985,161682
2020-05-02,,,21,14,30,737,682,799,118791,83850,165244
2020-05-03,,,21,13,31,758,696,829,120644,84697,168821
2020-05-04,,,21,13,31,778,709,860,122482,85527,172405
2020-05-05,,,21,13,31,799,723,891,124306,86340,175995
2020-05-06,,,21,12,32,820,736,922,126115,87136,179591
2020-05-07,,,21,12,32,841,748,954,127909,87916,183196
2020-05-08,,,21,12,32,861,760,985,129688,88681,186804
2020-05-09,,,20,12,33,882,772,1018,131451,89429,190413
2020-05-10,,,20,11,33,902,784,1050,133199,90163,194023
2020-05-11,,,20,11,33,922,796,1083,134931,90881,197631
2020-05-12,,,20,11,34,942,807,1117,136647,91584,201238
2020-05-13,,,20,10,34,962,818,1150,138347,92273,204842
2020-05-14,,,20,10,34,982,829,1184,140030,92947,208443
2020-05-15,,,20,10,35,1002,839,1218,141696,93607,212039
2020-05-16,,,20,10,35,1022,849,1253,143346,94253,215630
2020-05-17,,,20,10,35,1041,859,1287,144978,94886,219215
2020-05-18,,,19,9,35,1061,869,1322,146593,95505,222792
2020-05-19,,,19,9,35,1080,879,1357,148191,96110,226361
2020-05-20,,,19,9,36,1099,888,1392,149772,96702,229922
2020-05-21,,,19,9,36,1118,897,1427,151334,97281,233472
2020-05-22,,,19,9,36,1137,906,1462,152879,97848,237012
2020-05-23,,,19,8,36,1156,915,1498,154405,98401,240540
2020-05-24,,,19,8,36,1175,924,1533,155914,98941,244056
2020-05-25,,,19,8,36,1193,932,1569,157403,99469,247558
2020-05-26,,,18,8,36,1212,941,1605,158875,99985,251047
2020-05-27,,,18,8,36,1230,949,1641,160327,100488,254521
2020-05-28,,,18,7,36,1248,957,1677,161761,100979,257979
2020-05-29,,,18,7,37,1266,965,1713,163176,101458,261421
2020-05-30,,,18,7,37,1284,972,1749,164571,101924,264845
2020-05-31,,,18,7,37,1301,980,1785,165948,102379,268252
2020-06-01,,,17,7,37,1319,987,1821,167431,102891,271968
2020-06-02,,,17,7,37,1336,994,1857,168894,103390,275663
2020-06-03,,,17,7,37,1353,1001,1893,170342,103879,279353
2020-06-04,,,17,6,37,1370,1008,1929,171781,104361,283055
2020-06-05,,,17,6,36,1387,1015,1965,173225,104841,286802
2020-06-06,,,17,6,36,1404,1022,2001,174687,105306,290629
2020-06-07,,,16,6,36,1420,1028,2037,176156,105756,294510
2020-06-08,,,16,6,36,1436,1034,2073,177624,106191,298422
2020-06-09,,,16,6,36,1453,1041,2108,179091,106611,302366
2020-06-10,,,16,6,36,1469,1047,2144,180557,107017,306344
2020-06-11,,,16,5,36,1484,1053,2180,182029,107410,310366
2020-06-12,,,16,5,36,1500,1058,2215,183504,107787,314429
2020-06-13,,,15,5,36,1515,1064,2250,184981,108150,318529
2020-06-14,,,15,5,36,1531,1070,2286,186458,108498,322663
2020-06-15,,,15,5,36,1546,1075,2321,187936,108830,326827
2020-06-16,,,15,5,36,1561,1080,2356,189414,109148,331036
2020-06-17,,,15,5,35,1575,1085,2391,190893,109454,335297
2020-06-18,,,15,5,35,1590,1091,2426,192373,109752,339668
2020-06-19,,,14,4,35,1604,1095,2460,193853,110042,344150
2020-06-20,,,14,4,35,1619,1100,2495,195332,110325,348746
2020-06-21,,,14,4,36,1633,1105,2530,196812,110600,353459
2020-06-22,,,14,4,36,1647,1110,2566,198290,110866,358291
2020-06-23,,,14,4,37,1662,1115,2602,199768,111123,363246
2020-06-24,,,14,4,37,1676,1120,2638,201245,111371,368325
2020-06-25,,,14,4,37,1691,1125,2675,202721,111611,373530
2020-06-26,,,14,4,38,1705,1129,2712,204195,111840,378863
2020-06-27,,,15,4,38,1720,1134,2750,205672,112063,384331
2020-06-28,,,15,4,39,1734,1139,2788,207151,112278,389936
2020-06-29,,,15,4,39,1749,1143,2827,208632,112486,395681
2020-06-30,,,15,4,40,1764,1148,2866,210115,112687,401568
2020-07-01,,,15,4,40,1778,1152,2906,211600,112880,407602
2020-07-02,,,15,4,40,1793,1156,2945,213090,113065,413785
2020-07-03,,,15,3,41,1808,1160,2986,214584,113240,420122
2020-07-04,,,15,3,41,1822,1164,3026,216082,113405,426615
2020-07-05,,,15,3,41,1837,1167,3067,217586,113561,433269
2020-07-06,,,15,3,42,1852,1171,3108,219095,113708,440088
2020-07-07,,,15,3,42,1867,1174,3150,220611,113846,447074
2020-07-08,,,15,3,43,1881,1177,3192,222133,113977,454232
2020-07-09,,,15,3,43,1896,1180,3235,223663,114101,461566
2020-07-10,,,15,2,44,1911,1183,3279,225200,114218,469079
2020-07-11,,,15,2,45,1926,1186,3324,226746,114328,476777
2020-07-12,,,15,2,47,1941,1189,3370,228301,114432,484663
2020-07-13,,,15,2,48,1955,1192,3417,229865,114530,492741
2020-07-14,,,15,2,49,1970,1194,3465,231438,114623,501016
2020-07-15,,,15,2,50,1985,1197,3515,233023,114711,509492
2020-07-16,,,15,2,51,2000,1199,3566,234618,114793,518174
2020-07-17,,,15,2,53,2014,1202,3618,236224,114871,527066
2020-07-18,,,15,2,54,2029,1204,3671,237843,114945,536172
2020-07-19,,,15,2,55,2044,1206,3726,239474,115015,545498
2020-07-20,,,15,2,57,2059,1209,3782,241118,115080,555049
2020-07-21,,,15,2,58,2074,1211,3840,242775,115142,564829
2020-07-22,,,15,2,59,2088,1213,3899,244447,115201,574843
2020-07-23,,,15,1,61,2103,1215,3959,246133,115256,585096
2020-07-24,,,15,1,62,2118,1216,4021,247834,115308,595594
2020-07-25,,,15,1,64,2133,1218,4085,249551,115357,606341
2020-07-26,,,15,1,66,2148,1220,4150,251283,115404,617343
2020-07-27,,,15,1,67,2163,1221,4216,253033,115448,628605
2020-07-28,,,15,1,69,2178,1223,4285,254799,115489,640097
2020-07-29,,,15,1,70,2194,1224,4355,256584,115528,651846
2020-07-30,,,15,1,72,2209,1226,4426,258387,115565,663861
2020-07-31,,,15,1,74,2224,1227,4500,260208,115600,676117
2020-08-01,,,15,1,76,2239,1228,4575,262049,115633,688646
2020-08-02,,,15,1,78,2255,1229,4652,263909,115664,701450
2020-08-03,,,16,1,79,2271,1230,4731,265790,115693,714551
2020-08-04,,,16,0,81,2286,1231,4812,267692,115721,727955
