date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-14,,,,,,,,,151,100,300
2020-02-15,,,,,,,,,301,200,600
2020-02-16,,,,,,,,,452,300,900
2020-02-17,,,,,,,,,602,400,1200
2020-02-18,,,,,,,,,753,500,1500
2020-02-19,,,,,,,,,904,600,1800
2020-02-20,,,,,,,,,1054,700,2100
2020-02-21,,,,,,,,,1205,800,2400
2020-02-22,,,,,,,,,1356,900,2700
2020-02-23,,,,,,,,,1783,1199,3480
2020-02-24,,,,,,,,,2210,1498,4258
2020-02-25,,,,,,,,,2661,1815,5071
2020-02-26,,,,,,,,,3162,2172,5959
2020-02-27,,,,,,,,,3768,2608,7000
2020-02-28,,,,,,,,,4535,3169,8280
2020-02-29,,,,,,,,,5431,3831,9745
2020-03-01,,,,,,,,,6444,4586,11369
2020-03-02,,,,,,,,,7599,5454,13177
2020-03-03,,,,,,,,,8929,6465,15204
2020-03-04,,,,,,,,,10482,7656,17562
2020-03-05,,,,,,,,,12275,9043,20299
2020-03-06,,,,,,,,,14324,10640,23440
2020-03-07,,,,,,,,,16659,12472,27031
2020-03-08,,,,,,,,,19323,14575,31138
2020-03-09,1,1,,,,,,,22366,16990,35881
2020-03-10,0,1,,,,,,,25834,19753,41256
2020-03-11,0,1,,,,,,,29767,22896,47293
2020-03-12,0,1,,,,,,,34215,26444,54037
2020-03-13,0,1,,,,,,,39228,30428,61488
2020-03-14,0,1,,,,,,,44863,34832,69693
2020-03-15,0,1,,,,,,,51168,39686,78676
2020-03-16,3,4,,,,,,,58185,45021,88480
2020-03-17,1,5,,,,,,,65947,50867,99117
2020-03-18,3,8,,,,,,,74476,57242,110452
2020-03-19,1,9,,,,,,,83778,64149,122489
2020-03-20,3,12,,,,,,,93844,71541,135182
2020-03-21,7,19,,,,,,,104639,79472,148639
2020-03-22,2,21,,,,,,,116106,87936,162954
2020-03-23,4,25,,,,,,,128172,96808,178068
2020-03-24,1,26,,,,,,,140749,105943,193850
2020-03-25,4,30,,,,,,,153744,115284,210177
2020-03-26,8,38,,,,,,,167066,124744,226937
2020-03-27,16,54,,,,,,,180631,134236,243955
2020-03-28,7,61,,,,,,,194363,143667,261433
2020-03-29,3,64,,,,,,,208194,153004,279290
2020-03-30,16,80,,,,,,,222069,162196,297118
2020-03-31,21,101,,,,,,,235936,171243,315358
2020-04-01,8,109,,,,,,,249754,180103,333794
2020-04-02,30,139,,,,,,,263489,188766,352427
2020-04-03,40,179,,,,,,,277114,197217,371184
2020-04-04,39,218,,,,,,,290608,205463,389969
2020-04-05,41,259,,,,,,,303953,213485,408907
2020-04-06,80,339,,,,,,,317137,221274,427883
2020-04-07,36,375,,,,,,,330152,228764,446869
2020-04-08,32,407,,,,,,,342992,235930,465922
2020-04-09,96,503,,,,,,,355654,242729,485038
2020-04-10,54,557,,,,,,,368135,249146,504221
2020-04-11,97,654,,,,,,,380436,255260,523457
2020-04-12,59,713,,,,,,,392557,261121,542733
2020-04-13,67,780,,,,,,,404502,266650,562037
2020-04-14,120,900,,,,,,,416271,271838,581359
2020-04-15,107,1007,,,,,,,427869,276703,600693
2020-04-16,251,1258,,,,,,,439299,281294,620033
2020-04-17,97,1355,,,,,,,450564,285644,639374
2020-04-18,45,1400,,,,,,,461669,289771,658710
2020-04-19,164,1564,,,,,,,472617,293698,678038
2020-04-20,162,1726,,,,,,,483412,297449,697355
2020-04-21,183,1909,,,,,,,494059,301021,716657
2020-04-22,168,2077,,,,,,,504560,304386,735942
2020-04-23,164,2241,,,,,,,514920,307561,755196
2020-04-24,,,136,86,185,2377,2327,2426,525143,310558,774394
2020-04-25,,,136,84,187,2513,2412,2612,535232,313375,793535
2020-04-26,,,134,83,187,2647,2495,2799,545191,316039,812630
2020-04-27,,,133,80,189,2780,2575,2987,555022,318562,831701
2020-04-28,,,132,77,189,2912,2653,3175,564730,320931,850745
2020-04-29,,,130,75,189,3042,2728,3364,574317,323151,869762
2020-04-30,,,128,72,190,3170,2800,3554,583787,325230,888749
2020-05-01,,,127,68,191,3297,2869,3745,593143,327175,907706
2020-05-02,,,125,64,192,3421,2933,3936,602387,329011,926631
2020-05-03,,,123,61,192,3544,2995,4128,611522,330730,945523
2020-05-04,,,121,58,193,3666,3054,4320,620550,332335,964381
2020-05-05,,,120,56,193,3785,3110,4513,629475,333847,983203
2020-05-06,,,118,52,193,3903,3162,4706,638299,335258,1001989
2020-05-07,,,116,49,194,4019,3212,4899,647023,336597,1020737
2020-05-08,,,114,46,194,4134,3258,5092,655651,337850,1039445
2020-05-09,,,113,43,194,4246,3302,5286,664183,339029,1058114
2020-05-10,,,111,41,194,4357,3344,5479,672623,340136,1076741
2020-05-11,,,110,39,194,4467,3383,5672,680973,341175,1095326
2020-05-12,,,108,37,194,4575,3421,5865,689233,342150,1113868
2020-05-13,,,107,36,193,4682,3457,6058,697407,343072,1132366
2020-05-14,,,105,34,193,4787,3491,6251,705496,343950,1150817
2020-05-15,,,104,32,193,4891,3523,6443,713500,344785,1169223
2020-05-16,,,102,30,192,4993,3554,6635,721423,345579,1187580
2020-05-17,,,101,28,192,5094,3582,6827,729266,346336,1205890
2020-05-18,,,100,26,191,5194,3609,7018,737030,347056,1224149
2020-05-19,,,98,25,191,5292,3634,7208,744716,347742,1242359
2020-05-20,,,97,24,191,5389,3658,7399,752326,348395,1260516
2020-05-21,,,96,22,191,5485,3681,7589,759861,349017,1278621
2020-05-22,,,95,21,190,5580,3702,7779,767323,349609,1296673
2020-05-23,,,94,19,190,5674,3722,7968,774712,350168,1314670
2020-05-24,,,93,18,190,5766,3740,8157,782031,350692,1332612
2020-05-25,,,91,17,189,5858,3758,8346,789279,351185,1350498
2020-05-26,,,90,16,189,5948,3774,8535,796459,351649,1368326
2020-05-27,,,89,15,189,6037,3789,8723,803571,352085,1386097
2020-05-28,,,88,14,188,6126,3803,8911,810616,352498,1403809
2020-05-29,,,87,13,188,6213,3817,9098,817595,352886,1421460
2020-05-30,,,86,12,188,6299,3830,9285,824509,353251,1439051
2020-05-31,,,85,11,187,6385,3842,9472,831360,353594,1456581
2020-06-01,,,84,11,187,6469,3853,9658,838147,353918,1474048
2020-06-02,,,84,10,186,6553,3863,9844,844872,354223,1491452
2020-06-03,,,83,9,186,6635,3873,10029,851535,354510,1508792
2020-06-04,,,82,9,185,6717,3883,10214,858138,354783,1526067
2020-06-05,,,81,8,185,6798,3891,10399,864681,355038,1543277
2020-06-06,,,80,8,185,6878,3900,10583,871165,355278,1560420
2020-06-07,,,79,8,184,6957,3908,10766,877590,355504,1577496
2020-06-08,,,78,7,184,7036,3915,10949,883958,355717,1594504
2020-06-09,,,78,7,183,7114,3923,11132,890269,355918,1611444
2020-06-10,,,77,6,183,7190,3930,11314,896522,356109,1628314
2020-06-11,,,76,6,182,7267,3936,11496,902721,356286,1645114
2020-06-12,,,75,6,182,7342,3943,11677,908863,356454,1661843
2020-06-13,,,75,5,181,7417,3948,11857,914952,356611,1678501
2020-06-14,,,74,5,180,7491,3954,12037,920986,356758,1695086
2020-06-15,,,73,5,180,7564,3959,12216,926966,356896,1711599
2020-06-16,,,73,4,179,7636,3964,12395,932893,357026,1728038
2020-06-17,,,72,4,179,7708,3969,12573,938768,357148,1744403
2020-06-18,,,71,4,178,7779,3974,12751,944591,357261,1760693
2020-06-19,,,70,4,178,7850,3978,12928,950362,357367,1776908
2020-06-20,,,70,3,177,7920,3982,13105,956082,357466,1793047
2020-06-21,,,69,3,176,7989,3985,13281,961751,357558,1809109
2020-06-22,,,69,3,176,8057,3989,13456,967370,357644,1825094
2020-06-23,,,68,3,175,8125,3992,13631,972939,357723,1841001
2020-06-24,,,67,3,175,8192,3995,13805,978460,357797,1856832
2020-06-25,,,67,2,174,8259,3998,13978,983933,357866,1872584
2020-06-26,,,66,2,173,8325,4001,14151,989359,357930,1888258
2020-06-27,,,65,2,173,8391,4003,14323,994737,357990,1903854
2020-06-28,,,65,2,172,8456,4006,14494,1000070,358046,1919371
2020-06-29,,,64,2,171,8520,4008,14665,1005357,358098,1934809
2020-06-30,,,64,2,171,8583,4010,14835,1010598,358146,1950168
2020-07-01,,,63,2,170,8647,4012,15004,1015796,358191,1965447
2020-07-02,,,63,1,169,8709,4014,15173,1020949,358232,1980646
2020-07-03,,,62,1,168,8771,4016,15341,1026059,358271,1995766
2020-07-04,,,61,1,168,8833,4018,15508,1031126,358307,2010805
2020-07-05,,,61,1,167,8894,4019,15675,1036150,358341,2025763
2020-07-06,,,60,1,166,8954,4021,15841,1041132,358372,2040662
2020-07-07,,,60,1,166,9014,4022,16006,1046073,358402,2055480
2020-07-08,,,59,1,165,9073,4024,16170,1050973,358429,2070215
2020-07-09,,,59,1,164,9132,4025,16334,1055832,358454,2084869
2020-07-10,,,58,1,163,9190,4026,16497,1060651,358477,2099441
2020-07-11,,,58,1,163,9248,4027,16659,1065430,358499,2113930
2020-07-12,,,57,1,162,9305,4028,16820,1070170,358520,2128337
2020-07-13,,,57,0,161,9362,4029,16981,1074871,358539,2142662
2020-07-14,,,56,0,160,9418,4030,17141,1079534,358556,2156904
2020-07-15,,,56,0,160,9474,4031,17300,1084158,358573,2171063
2020-07-16,,,55,0,159,9529,4031,17458,1088744,358588,2185140
2020-07-17,,,55,0,158,9584,4032,17615,1093294,358602,2199134
2020-07-18,,,54,0,157,9638,4033,17772,1097806,358616,2213045
2020-07-19,,,54,0,156,9692,4033,17928,1102281,358628,2226873
2020-07-20,,,53,0,156,9745,4034,18083,1106721,358639,2240619
2020-07-21,,,53,0,155,9798,4034,18238,1111124,358650,2254281
2020-07-22,,,52,0,154,9850,4035,18391,1115492,358660,2267860
2020-07-23,,,52,0,153,9902,4035,18544,1119825,358669,2281357
2020-07-24,,,52,0,152,9954,4036,18696,1124122,358678,2294770
2020-07-25,,,51,0,152,10005,4036,18847,1128385,358686,2308101
2020-07-26,,,51,0,151,10056,4037,18998,1132614,358693,2321348
2020-07-27,,,50,0,150,10106,4037,19147,1136809,358700,2334513
2020-07-28,,,50,0,149,10156,4037,19296,1140970,358707,2347595
