date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-04-29,,,327,215,456,5144,4620,5701,1267795,758827,1902016
2020-04-30,,,334,213,477,5478,4833,6178,1298918,770220,1963948
2020-05-01,,,340,210,497,5819,5044,6674,1329666,781222,2025676
2020-05-02,,,345,206,513,6164,5251,7186,1360040,791846,2087435
2020-05-03,,,349,202,527,6512,5453,7713,1390040,802108,2149221
2020-05-04,,,351,196,541,6863,5649,8253,1419667,812021,2210908
2020-05-05,,,352,191,552,7216,5841,8804,1448922,821615,2272663
2020-05-06,,,353,186,564,7569,6027,9367,1477809,830924,2334399
2020-05-07,,,353,182,572,7921,6210,9939,1506329,839956,2395915
2020-05-08,,,352,177,580,8273,6387,10519,1534487,848719,2457417
2020-05-09,,,351,171,587,8624,6559,11105,1562285,857201,2518665
2020-05-10,,,349,166,594,8973,6725,11699,1589729,865375,2579635
2020-05-11,,,347,162,602,9320,6887,12300,1616821,873281,2640027
2020-05-12,,,344,157,607,9664,7045,12906,1643568,880949,2699995
2020-05-13,,,342,152,610,10006,7197,13515,1669973,888401,2759890
2020-05-14,,,339,147,608,10345,7345,14123,1696041,895622,2819765
2020-05-15,,,336,142,609,10681,7488,14732,1721777,902625,2879599
2020-05-16,,,332,137,613,11013,7626,15345,1747186,909433,2939203
2020-05-17,,,329,134,613,11342,7760,15957,1772274,916020,2998586
2020-05-18,,,326,130,615,11668,7891,16572,1797044,922370,3057984
2020-05-19,,,322,126,616,11990,8017,17187,1821502,928495,3117414
2020-05-20,,,319,122,619,12308,8139,17805,1845654,934435,3176407
2020-05-21,,,315,118,621,12623,8258,18426,1869504,940159,3234938
2020-05-22,,,311,114,619,12934,8372,19044,1893056,945698,3293378
2020-05-23,,,307,110,617,13242,8483,19661,1916316,951073,3351803
2020-05-24,,,304,106,617,13546,8589,20278,1939289,956287,3410207
2020-05-25,,,300,103,617,13846,8692,20895,1961980,961327,3468584
2020-05-26,,,296,99,616,14142,8792,21510,1984392,966196,3526930
2020-05-27,,,293,96,617,14435,8888,22127,2006531,970907,3585238
2020-05-28,,,289,93,617,14724,8981,22744,2028400,975459,3643505
2020-05-29,,,285,90,615,15009,9072,23358,2050006,979858,3701551
2020-05-30,,,282,87,615,15291,9160,23972,2071350,984109,3759380
2020-05-31,,,278,85,612,15569,9245,24584,2092439,988218,3817115
2020-06-01,,,275,82,610,15843,9327,25193,2113275,992188,3874584
2020-06-02,,,271,79,604,16114,9407,25796,2133863,996015,3931441
2020-06-03,,,268,76,600,16382,9483,26396,2154207,999693,3987864
2020-06-04,,,264,74,599,16646,9558,26995,2174311,1003249,4044020
2020-06-05,,,261,72,599,16907,9631,27594,2194177,1006687,4100124
2020-06-06,,,258,70,599,17164,9701,28192,2213811,1010010,4156170
2020-06-07,,,254,68,596,17419,9769,28787,2233214,1013222,4212155
2020-06-08,,,251,66,594,17670,9835,29381,2252391,1016326,4268075
2020-06-09,,,248,63,594,17918,9899,29975,2271345,1019325,4323925
2020-06-10,,,245,61,595,18162,9961,30569,2290080,1022193,4379702
2020-06-11,,,242,59,590,18404,10020,31159,2308597,1024960,4435362
2020-06-12,,,239,57,586,18643,10078,31744,2326900,1027627,4490803
2020-06-13,,,236,55,585,18878,10133,32328,2344993,1030199,4546046
2020-06-14,,,233,53,585,19111,10187,32912,2362878,1032677,4601198
2020-06-15,,,230,52,584,19341,10239,33496,2380558,1035063,4656254
2020-06-16,,,227,50,584,19568,10290,34080,2398035,1037360,4711190
2020-06-17,,,224,48,584,19792,10339,34663,2415312,1039571,4765745
2020-06-18,,,222,47,583,20014,10386,35246,2432391,1041697,4819984
2020-06-19,,,219,45,583,20233,10432,35828,2449276,1043738,4874095
2020-06-20,,,216,44,581,20449,10476,36409,2465968,1045693,4928075
2020-06-21,,,214,42,579,20662,10519,36987,2482470,1047567,4981923
2020-06-22,,,211,41,578,20873,10560,37564,2498784,1049359,5035547
2020-06-23,,,208,39,575,21082,10600,38139,2514912,1051073,5088801
2020-06-24,,,206,38,569,21288,10638,38707,2530856,1052710,5141662
2020-06-25,,,204,36,565,21491,10675,39272,2546618,1054272,5194132
2020-06-26,,,201,35,562,21693,10711,39833,2562208,1055768,5246216
2020-06-27,,,199,34,561,21891,10745,40394,2577627,1057200,5298452
2020-06-28,,,196,33,561,22088,10779,40954,2592878,1058569,5350566
2020-06-29,,,194,32,560,22282,10811,41514,2607962,1059878,5402554
2020-06-30,,,192,31,560,22474,10842,42073,2622884,1061130,5454417
2020-07-01,,,190,29,559,22663,10872,42632,2637646,1062328,5506153
2020-07-02,,,187,28,558,22851,10901,43189,2652252,1063474,5557763
2020-07-03,,,185,27,557,23036,10928,43746,2666704,1064570,5609244
2020-07-04,,,183,26,555,23219,10955,44300,2681006,1065619,5660596
2020-07-05,,,181,25,553,23400,10981,44852,2695158,1066621,5711818
2020-07-06,,,179,24,552,23579,11006,45404,2709165,1067580,5762909
2020-07-07,,,177,23,551,23756,11030,45954,2723029,1068497,5813859
2020-07-08,,,175,23,550,23931,11053,46504,2736752,1069373,5864594
2020-07-09,,,173,22,546,24104,11075,47049,2750337,1070211,5915115
2020-07-10,,,171,21,543,24275,11096,47592,2763786,1071012,5965422
2020-07-11,,,169,20,542,24444,11117,48133,2777101,1071778,6015490
2020-07-12,,,167,19,540,24611,11136,48672,2790285,1072511,6065319
2020-07-13,,,165,18,539,24776,11155,49211,2803339,1073211,6115015
2020-07-14,,,163,17,537,24939,11173,49747,2816267,1073880,6164578
2020-07-15,,,161,17,533,25100,11190,50280,2829069,1074521,6214007
2020-07-16,,,160,16,529,25260,11207,50808,2841748,1075133,6263301
2020-07-17,,,158,15,525,25418,11222,51333,2854306,1075718,6312459
2020-07-18,,,156,15,521,25574,11238,51854,2866744,1076278,6361480
2020-07-19,,,154,14,523,25728,11252,52376,2879066,1076813,6410364
2020-07-20,,,153,13,522,25881,11266,52897,2891272,1077325,6459110
2020-07-21,,,151,13,520,26031,11279,53417,2903364,1077815,6507716
2020-07-22,,,149,12,519,26181,11291,53936,2915344,1078283,6556183
2020-07-23,,,148,12,518,26328,11304,54453,2927214,1078731,6604509
2020-07-24,,,146,11,517,26475,11315,54969,2938975,1079159,6652695
2020-07-25,,,145,11,515,26619,11326,55484,2950630,1079569,6700667
2020-07-26,,,143,10,514,26762,11337,55997,2962179,1079960,6748498
2020-07-27,,,142,10,513,26904,11347,56510,2973624,1080335,6796188
2020-07-28,,,140,9,511,27044,11356,57021,2984967,1080692,6843736
2020-07-29,,,139,9,510,27183,11366,57530,2996208,1081035,6891140
2020-07-30,,,137,8,508,27320,11374,58037,3007351,1081362,6938401
2020-07-31,,,136,8,506,27456,11383,58543,3018395,1081675,6985518
2020-08-01,,,135,8,504,27591,11391,59046,3029343,1081974,7032490
2020-08-02,,,133,7,501,27724,11399,59546,3040195,1082260,7079316
2020-08-03,,,132,7,499,27856,11406,60045,3050954,1082534,7125996
2020-08-04,,,131,7,497,27986,11413,60542,3061620,1082796,7172529
