date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-06-13,,,8,1,23,1303,862,1965,145274,67473,268496
2020-06-14,,,8,1,23,1311,864,1988,145853,67521,270377
2020-06-15,,,8,1,23,1319,865,2011,146422,67567,272241
2020-06-16,,,8,1,23,1327,866,2033,146981,67611,274089
2020-06-17,,,8,1,23,1335,867,2055,147530,67651,275919
2020-06-18,,,8,1,22,1342,868,2077,148069,67689,277731
2020-06-19,,,8,0,22,1350,869,2099,148599,67725,279526
2020-06-20,,,7,0,22,1357,870,2120,149119,67758,281303
2020-06-21,,,7,0,22,1365,871,2142,149630,67789,283061
2020-06-22,,,7,0,22,1372,871,2163,150130,67817,284802
2020-06-23,,,7,0,22,1379,872,2184,150622,67842,286525
2020-06-24,,,7,0,21,1386,873,2205,151104,67866,288229
2020-06-25,,,7,0,21,1393,874,2226,151577,67887,289916
2020-06-26,,,7,0,21,1400,875,2246,152042,67907,291586
2020-06-27,,,7,0,21,1407,875,2266,152499,67925,293239
2020-06-28,,,7,0,21,1413,876,2287,152948,67942,294874
2020-06-29,,,7,0,21,1420,877,2307,153388,67958,296493
2020-06-30,,,6,0,20,1426,877,2327,153821,67972,298095
2020-07-01,,,6,0,20,1432,878,2346,154246,67985,299681
2020-07-02,,,6,0,20,1439,879,2366,154664,67997,301250
2020-07-03,,,6,0,20,1445,879,2385,155075,68008,302804
2020-07-04,,,6,0,20,1451,880,2404,155479,68018,304341
2020-07-05,,,6,0,19,1457,880,2423,155876,68027,305862
2020-07-06,,,6,0,19,1462,881,2442,156267,68035,307368
2020-07-07,,,6,0,19,1468,881,2461,156650,68043,308858
2020-07-08,,,6,0,19,1474,882,2479,157028,68050,310333
2020-07-09,,,5,0,19,1479,882,2498,157399,68057,311793
2020-07-10,,,5,0,19,1484,882,2516,157765,68063,313238
2020-07-11,,,5,0,18,1490,883,2534,158124,68069,314668
2020-07-12,,,5,0,18,1495,883,2551,158477,68074,316083
2020-07-13,,,5,0,18,1500,883,2569,158825,68078,317484
2020-07-14,,,5,0,18,1505,884,2586,159168,68083,318870
2020-07-15,,,5,0,18,1510,884,2604,159505,68087,320242
2020-07-16,,,5,0,18,1515,884,2621,159836,68090,321600
2020-07-17,,,5,0,17,1520,884,2638,160163,68094,322944
2020-07-18,,,5,0,17,1524,885,2654,160484,68097,324274
2020-07-19,,,5,0,17,1529,885,2671,160800,68100,325590
2020-07-20,,,4,0,17,1533,885,2687,161112,68102,326893
2020-07-21,,,4,0,17,1538,885,2703,161418,68105,328182
2020-07-22,,,4,0,17,1542,885,2719,161720,68107,329458
2020-07-23,,,4,0,16,1546,885,2735,162018,68109,330721
2020-07-24,,,4,0,16,1551,885,2751,162311,68111,331971
2020-07-25,,,4,0,16,1555,886,2766,162599,68112,333208
2020-07-26,,,4,0,16,1559,886,2782,162883,68114,334433
2020-07-27,,,4,0,16,1563,886,2797,163163,68115,335645
2020-07-28,,,4,0,16,1567,886,2812,163439,68117,336844
2020-07-29,,,4,0,15,1570,886,2827,163711,68118,338031
2020-07-30,,,4,0,15,1574,886,2842,163979,68119,339205
2020-07-31,,,4,0,15,1578,886,2856,164243,68120,340368
2020-08-01,,,4,0,15,1582,886,2871,164503,68121,341519
2020-08-02,,,4,0,15,1585,886,2885,164759,68122,342657
2020-08-03,,,4,0,15,1589,886,2899,165012,68123,343784
2020-08-04,,,3,0,15,1592,886,2913,165261,68123,344900
