date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-17,,,,,,,,,69,50,100
2020-02-18,,,,,,,,,138,100,200
2020-02-19,,,,,,,,,208,150,300
2020-02-20,,,,,,,,,277,200,400
2020-02-21,,,,,,,,,346,250,500
2020-02-22,,,,,,,,,415,300,600
2020-02-23,,,,,,,,,485,350,700
2020-02-24,,,,,,,,,554,400,800
2020-02-25,,,,,,,,,623,450,900
2020-02-26,,,,,,,,,792,569,1140
2020-02-27,,,,,,,,,960,689,1380
2020-02-28,,,,,,,,,1135,813,1628
2020-02-29,,,,,,,,,1324,946,1894
2020-03-01,,,,,,,,,1542,1099,2199
2020-03-02,,,,,,,,,1805,1282,2564
2020-03-03,,,,,,,,,2102,1487,2975
2020-03-04,,,,,,,,,2428,1711,3421
2020-03-05,,,,,,,,,2784,1956,3907
2020-03-06,,,,,,,,,3178,2224,4438
2020-03-07,,,,,,,,,3615,2521,5025
2020-03-08,,,,,,,,,4097,2848,5675
2020-03-09,,,,,,,,,4621,3204,6382
2020-03-10,,,,,,,,,5185,3589,7143
2020-03-11,,,,,,,,,5789,4005,7959
2020-03-12,,,,,,,,,6430,4454,8817
2020-03-13,,,,,,,,,7105,4937,9724
2020-03-14,3,3,,,,,,,7808,5450,10661
2020-03-15,0,3,,,,,,,8530,5993,11611
2020-03-16,0,3,,,,,,,9267,6556,12561
2020-03-17,0,3,,,,,,,10011,7135,13517
2020-03-18,3,6,,,,,,,10758,7722,14473
2020-03-19,1,7,,,,,,,11503,8307,15425
2020-03-20,0,7,,,,,,,12241,8889,16358
2020-03-21,0,7,,,,,,,12969,9464,17273
2020-03-22,0,7,,,,,,,13685,10027,18175
2020-03-23,3,10,,,,,,,14387,10573,19064
2020-03-24,2,12,,,,,,,15075,11106,19936
2020-03-25,2,14,,,,,,,15748,11618,20789
2020-03-26,0,14,,,,,,,16405,12113,21631
2020-03-27,5,19,,,,,,,17047,12587,22466
2020-03-28,4,23,,,,,,,17675,13037,23289
2020-03-29,2,25,,,,,,,18287,13465,24105
2020-03-30,7,32,,,,,,,18885,13874,24918
2020-03-31,7,39,,,,,,,19468,14271,25729
2020-04-01,5,44,,,,,,,20038,14650,26540
2020-04-02,6,50,,,,,,,20595,15011,27348
2020-04-03,9,59,,,,,,,21139,15356,28155
2020-04-04,3,62,,,,,,,21671,15686,28959
2020-04-05,9,71,,,,,,,22191,16002,29761
2020-04-06,5,76,,,,,,,22699,16303,30561
2020-04-07,13,89,,,,,,,23197,16591,31359
2020-04-08,12,101,,,,,,,23684,16867,32160
2020-04-09,7,108,,,,,,,24161,17131,32960
2020-04-10,5,113,,,,,,,24628,17383,33766
2020-04-11,6,119,,,,,,,25085,17626,34576
2020-04-12,9,128,,,,,,,25534,17858,35387
2020-04-13,6,134,,,,,,,25974,18081,36198
2020-04-14,5,139,,,,,,,26405,18296,37010
2020-04-15,11,150,,,,,,,26828,18502,37821
2020-04-16,2,152,,,,,,,27243,18701,38634
2020-04-17,9,161,,,,,,,27650,18892,39444
2020-04-18,3,164,,,,,,,28050,19077,40259
2020-04-19,1,165,,,,,,,28443,19255,41074
2020-04-20,16,181,,,,,,,28829,19427,41891
2020-04-21,1,182,,,,,,,29208,19593,42713
2020-04-22,5,187,,,,,,,29581,19753,43540
2020-04-23,7,194,,,,,,,29947,19908,44370
2020-04-24,,,6,3,9,200,197,203,30307,20058,45198
2020-04-25,,,5,3,9,205,201,211,30661,20204,46030
2020-04-26,,,5,3,9,210,204,219,31009,20345,46865
2020-04-27,,,5,3,9,216,207,227,31352,20481,47701
2020-04-28,,,5,3,8,221,210,235,31688,20614,48538
2020-04-29,,,5,2,8,226,213,243,32020,20742,49375
2020-04-30,,,5,2,9,231,216,251,32346,20867,50211
2020-05-01,,,5,2,9,235,219,259,32666,20989,51047
2020-05-02,,,5,2,9,240,221,267,32982,21106,51883
2020-05-03,,,5,2,9,245,223,275,33293,21221,52718
2020-05-04,,,4,2,9,249,226,283,33598,21332,53552
2020-05-05,,,4,2,9,254,228,291,33899,21441,54385
2020-05-06,,,4,2,9,258,230,299,34196,21546,55217
2020-05-07,,,4,2,9,262,232,307,34487,21648,56048
2020-05-08,,,4,2,9,266,234,315,34774,21748,56876
2020-05-09,,,4,1,9,270,236,323,35057,21845,57704
2020-05-10,,,4,1,9,274,238,332,35335,21940,58529
2020-05-11,,,4,1,9,278,240,340,35608,22032,59352
2020-05-12,,,4,1,9,282,242,348,35878,22122,60173
2020-05-13,,,4,1,9,286,243,356,36143,22209,60992
2020-05-14,,,4,1,9,290,245,364,36404,22294,61808
2020-05-15,,,4,1,9,293,246,373,36661,22377,62622
2020-05-16,,,4,1,9,297,248,381,36913,22458,63432
2020-05-17,,,4,1,9,300,249,389,37162,22537,64240
2020-05-18,,,3,1,9,304,251,398,37407,22613,65045
2020-05-19,,,3,1,9,307,252,406,37648,22688,65847
2020-05-20,,,3,1,9,311,254,414,37885,22761,66646
2020-05-21,,,3,1,9,314,255,423,38118,22831,67441
2020-05-22,,,3,1,9,317,256,431,38347,22900,68233
2020-05-23,,,3,1,9,321,257,439,38572,22967,69020
2020-05-24,,,3,1,9,324,259,448,38794,23032,69804
2020-05-25,,,3,1,9,327,260,456,39011,23096,70583
2020-05-26,,,3,1,9,330,261,464,39226,23157,71358
2020-05-27,,,3,1,9,333,262,473,39436,23217,72129
2020-05-28,,,3,1,9,336,263,481,39643,23275,72895
2020-05-29,,,3,1,9,339,264,489,39846,23332,73657
2020-05-30,,,3,1,9,342,265,498,40045,23386,74413
2020-05-31,,,3,0,9,344,266,506,40241,23440,75165
2020-06-01,,,3,0,9,347,267,514,40452,23492,75931
2020-06-02,,,3,0,9,350,268,522,40658,23543,76690
2020-06-03,,,3,0,9,353,269,531,40861,23592,77445
2020-06-04,,,3,0,9,355,270,539,41063,23640,78193
2020-06-05,,,3,0,9,358,270,547,41264,23685,78946
2020-06-06,,,3,0,9,361,271,555,41467,23730,79713
2020-06-07,,,3,0,9,363,272,563,41670,23772,80497
2020-06-08,,,2,0,9,366,273,571,41872,23813,81298
2020-06-09,,,2,0,9,368,274,579,42073,23853,82114
2020-06-10,,,2,0,9,370,274,587,42273,23891,82950
2020-06-11,,,2,0,8,373,275,595,42473,23927,83811
2020-06-12,,,2,0,8,375,276,603,42673,23962,84697
2020-06-13,,,2,0,8,377,276,611,42873,23995,85593
2020-06-14,,,2,0,8,380,277,619,43071,24027,86503
2020-06-15,,,2,0,8,382,278,627,43269,24057,87424
2020-06-16,,,2,0,8,384,278,635,43467,24086,88362
2020-06-17,,,2,0,8,386,279,642,43663,24113,89318
2020-06-18,,,2,0,8,388,280,650,43860,24139,90288
2020-06-19,,,2,0,8,390,280,658,44055,24163,91271
2020-06-20,,,2,0,8,392,281,666,44250,24186,92271
2020-06-21,,,2,0,8,394,281,673,44444,24207,93283
2020-06-22,,,2,0,8,397,282,681,44637,24227,94313
2020-06-23,,,2,0,8,399,282,689,44830,24246,95363
2020-06-24,,,2,0,8,401,283,696,45022,24263,96428
2020-06-25,,,2,0,8,403,283,704,45213,24279,97517
2020-06-26,,,2,0,8,405,284,711,45405,24293,98632
2020-06-27,,,2,0,8,407,284,719,45596,24307,99772
