date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-19,,,,,,,,,34,25,50
2020-02-20,,,,,,,,,67,50,100
2020-02-21,,,,,,,,,101,75,150
2020-02-22,,,,,,,,,134,100,200
2020-02-23,,,,,,,,,168,125,250
2020-02-24,,,,,,,,,202,150,300
2020-02-25,,,,,,,,,235,175,350
2020-02-26,,,,,,,,,269,200,400
2020-02-27,,,,,,,,,303,225,450
2020-02-28,,,,,,,,,382,279,570
2020-02-29,,,,,,,,,462,334,690
2020-03-01,,,,,,,,,544,391,814
2020-03-02,,,,,,,,,632,450,947
2020-03-03,,,,,,,,,734,517,1100
2020-03-04,,,,,,,,,855,595,1282
2020-03-05,,,,,,,,,991,681,1487
2020-03-06,,,,,,,,,1139,773,1709
2020-03-07,,,,,,,,,1301,871,1951
2020-03-08,,,,,,,,,1478,977,2215
2020-03-09,,,,,,,,,1675,1092,2507
2020-03-10,,,,,,,,,1892,1216,2829
2020-03-11,,,,,,,,,2127,1349,3175
2020-03-12,,,,,,,,,2381,1490,3542
2020-03-13,,,,,,,,,2653,1641,3929
2020-03-14,1,1,,,,,,,2943,1800,4351
2020-03-15,0,1,,,,,,,3248,1970,4790
2020-03-16,0,1,,,,,,,3567,2149,5240
2020-03-17,0,1,,,,,,,3895,2338,5688
2020-03-18,0,1,,,,,,,4229,2536,6148
2020-03-19,0,1,,,,,,,4565,2743,6613
2020-03-20,0,1,,,,,,,4901,2958,7083
2020-03-21,0,1,,,,,,,5233,3179,7550
2020-03-22,1,2,,,,,,,5558,3405,8006
2020-03-23,1,3,,,,,,,5874,3627,8455
2020-03-24,1,4,,,,,,,6180,3840,8892
2020-03-25,1,5,,,,,,,6474,4039,9317
2020-03-26,1,6,,,,,,,6756,4225,9726
2020-03-27,3,9,,,,,,,7026,4398,10123
2020-03-28,0,9,,,,,,,7285,4559,10511
2020-03-29,2,11,,,,,,,7533,4709,10888
2020-03-30,0,11,,,,,,,7771,4848,11253
2020-03-31,4,15,,,,,,,7999,4977,11608
2020-04-01,0,15,,,,,,,8218,5096,11953
2020-04-02,2,17,,,,,,,8429,5205,12287
2020-04-03,3,20,,,,,,,8632,5307,12612
2020-04-04,2,22,,,,,,,8827,5402,12932
2020-04-05,6,28,,,,,,,9015,5491,13248
2020-04-06,2,30,,,,,,,9197,5575,13560
2020-04-07,6,36,,,,,,,9373,5654,13867
2020-04-08,4,40,,,,,,,9543,5729,14168
2020-04-09,3,43,,,,,,,9708,5799,14462
2020-04-10,2,45,,,,,,,9868,5865,14753
2020-04-11,5,50,,,,,,,10022,5928,15039
2020-04-12,3,53,,,,,,,10173,5988,15321
2020-04-13,2,55,,,,,,,10319,6044,15599
2020-04-14,1,56,,,,,,,10461,6098,15873
2020-04-15,5,61,,,,,,,10600,6150,16145
2020-04-16,0,61,,,,,,,10734,6199,16414
2020-04-17,5,66,,,,,,,10866,6246,16680
2020-04-18,4,70,,,,,,,10994,6292,16943
2020-04-19,4,74,,,,,,,11118,6336,17203
2020-04-20,3,77,,,,,,,11240,6378,17461
2020-04-21,0,77,,,,,,,11359,6419,17715
2020-04-22,2,79,,,,,,,11476,6459,17967
2020-04-23,0,79,,,,,,,11589,6497,18216
2020-04-24,,,2,1,4,81,80,83,11700,6534,18462
2020-04-25,,,2,1,4,83,81,86,11809,6570,18706
2020-04-26,,,2,0,4,85,82,89,11915,6605,18947
2020-04-27,,,2,0,4,87,83,92,12019,6639,19185
2020-04-28,,,2,0,4,89,83,96,12121,6673,19420
2020-04-29,,,2,0,4,91,84,99,12221,6705,19653
2020-04-30,,,2,0,4,92,85,102,12319,6737,19883
2020-05-01,,,2,0,3,94,86,105,12414,6768,20110
2020-05-02,,,2,0,3,96,86,108,12508,6798,20335
2020-05-03,,,2,0,3,97,87,110,12600,6827,20557
2020-05-04,,,2,0,3,99,88,113,12690,6856,20777
2020-05-05,,,1,0,3,100,88,116,12778,6884,20994
2020-05-06,,,1,0,3,102,89,119,12864,6911,21208
2020-05-07,,,1,0,3,103,89,121,12949,6938,21419
2020-05-08,,,1,0,3,104,90,124,13032,6964,21628
2020-05-09,,,1,0,3,106,90,127,13113,6990,21834
