date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-16,,,,,,,,,69,50,100
2020-02-17,,,,,,,,,138,100,200
2020-02-18,,,,,,,,,207,150,300
2020-02-19,,,,,,,,,276,200,400
2020-02-20,,,,,,,,,345,250,500
2020-02-21,,,,,,,,,415,300,600
2020-02-22,,,,,,,,,484,350,700
2020-02-23,,,,,,,,,553,400,800
2020-02-24,,,,,,,,,622,450,900
2020-02-25,,,,,,,,,802,569,1178
2020-02-26,,,,,,,,,982,689,1454
2020-02-27,,,,,,,,,1169,813,1743
2020-02-28,,,,,,,,,1372,946,2056
2020-02-29,,,,,,,,,1608,1098,2415
2020-03-01,,,,,,,,,1894,1280,2841
2020-03-02,,,,,,,,,2212,1485,3295
2020-03-03,,,,,,,,,2551,1706,3755
2020-03-04,,,,,,,,,2912,1947,4244
2020-03-05,,,,,,,,,3294,2208,4751
2020-03-06,,,,,,,,,3698,2494,5298
2020-03-07,,,,,,,,,4117,2801,5873
2020-03-08,,,,,,,,,4544,3122,6454
2020-03-09,,,,,,,,,4972,3446,7055
2020-03-10,,,,,,,,,5399,3771,7664
2020-03-11,1,1,,,,,,,5821,4096,8265
2020-03-12,0,1,,,,,,,6238,4417,8849
2020-03-13,0,1,,,,,,,6646,4733,9412
2020-03-14,2,3,,,,,,,7044,5044,9954
2020-03-15,1,4,,,,,,,7432,5348,10475
2020-03-16,0,4,,,,,,,7811,5645,10983
2020-03-17,1,5,,,,,,,8180,5932,11470
2020-03-18,0,5,,,,,,,8540,6210,11943
2020-03-19,1,6,,,,,,,8891,6477,12402
2020-03-20,0,6,,,,,,,9234,6734,12845
2020-03-21,7,13,,,,,,,9568,6979,13272
2020-03-22,2,15,,,,,,,9894,7214,13692
2020-03-23,2,17,,,,,,,10214,7438,14104
2020-03-24,3,20,,,,,,,10526,7653,14510
2020-03-25,2,22,,,,,,,10831,7858,14911
2020-03-26,4,26,,,,,,,11130,8056,15308
2020-03-27,2,28,,,,,,,11423,8246,15700
2020-03-28,4,32,,,,,,,11710,8429,16087
2020-03-29,6,38,,,,,,,11991,8605,16468
2020-03-30,5,43,,,,,,,12267,8775,16847
