date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-26,,,,,,,,,50,50,50
2020-02-27,,,,,,,,,100,100,100
2020-02-28,,,,,,,,,150,150,150
2020-02-29,,,,,,,,,200,200,200
2020-03-01,,,,,,,,,250,250,250
2020-03-02,,,,,,,,,300,300,300
2020-03-03,,,,,,,,,350,350,350
2020-03-04,,,,,,,,,400,400,400
2020-03-05,,,,,,,,,450,450,450
2020-03-06,,,,,,,,,560,546,583
2020-03-07,,,,,,,,,668,641,709
2020-03-08,,,,,,,,,777,736,837
2020-03-09,,,,,,,,,890,833,971
2020-03-10,,,,,,,,,1013,935,1121
2020-03-11,,,,,,,,,1151,1046,1296
2020-03-12,,,,,,,,,1296,1162,1486
2020-03-13,,,,,,,,,1443,1279,1685
2020-03-14,,,,,,,,,1593,1398,1893
2020-03-15,,,,,,,,,1745,1517,2102
2020-03-16,,,,,,,,,1898,1638,2315
2020-03-17,,,,,,,,,2053,1760,2524
2020-03-18,,,,,,,,,2207,1882,2734
2020-03-19,,,,,,,,,2361,2002,2939
2020-03-20,,,,,,,,,2513,2121,3142
2020-03-21,1,1,,,,,,,2665,2237,3339
2020-03-22,0,1,,,,,,,2815,2351,3536
2020-03-23,0,1,,,,,,,2965,2462,3730
2020-03-24,1,2,,,,,,,3114,2572,3926
2020-03-25,2,4,,,,,,,3261,2679,4123
2020-03-26,0,4,,,,,,,3408,2784,4320
2020-03-27,1,5,,,,,,,3553,2886,4519
2020-03-28,2,7,,,,,,,3698,2986,4719
2020-03-29,0,7,,,,,,,3841,3083,4921
2020-03-30,0,7,,,,,,,3984,3178,5123
2020-03-31,1,8,,,,,,,4125,3270,5327
2020-04-01,0,8,,,,,,,4266,3361,5531
2020-04-02,1,9,,,,,,,4405,3449,5737
2020-04-03,0,9,,,,,,,4543,3535,5943
2020-04-04,2,11,,,,,,,4680,3620,6150
2020-04-05,2,13,,,,,,,4817,3703,6357
2020-04-06,2,15,,,,,,,4952,3784,6564
2020-04-07,0,15,,,,,,,5086,3864,6773
2020-04-08,0,15,,,,,,,5219,3942,6982
2020-04-09,1,16,,,,,,,5350,4019,7192
2020-04-10,6,22,,,,,,,5481,4095,7402
2020-04-11,1,23,,,,,,,5611,4170,7612
2020-04-12,0,23,,,,,,,5739,4243,7822
2020-04-13,1,24,,,,,,,5866,4315,8033
2020-04-14,5,29,,,,,,,5993,4387,8243
2020-04-15,1,30,,,,,,,6118,4457,8454
2020-04-16,2,32,,,,,,,6241,4526,8664
2020-04-17,1,33,,,,,,,6364,4594,8874
2020-04-18,0,33,,,,,,,6485,4661,9083
2020-04-19,2,35,,,,,,,6605,4726,9292
2020-04-20,2,37,,,,,,,6724,4791,9500
2020-04-21,1,38,,,,,,,6842,4855,9708
2020-04-22,0,38,,,,,,,6958,4918,9915
2020-04-23,2,40,,,,,,,7073,4980,10121
2020-04-24,,,1,0,3,41,40,43,7187,5041,10326
2020-04-25,,,1,0,3,43,41,45,7299,5102,10531
2020-04-26,,,1,0,3,44,42,47,7410,5161,10734
2020-04-27,,,1,0,3,46,43,49,7520,5219,10937
2020-04-28,,,1,0,3,47,44,51,7629,5276,11138
2020-04-29,,,1,0,3,48,45,53,7736,5333,11338
2020-04-30,,,1,0,3,50,45,55,7842,5388,11537
2020-05-01,,,1,0,3,51,46,57,7946,5443,11734
2020-05-02,,,1,0,3,52,47,59,8050,5496,11930
2020-05-03,,,1,0,3,53,48,61,8151,5549,12125
2020-05-04,,,1,0,3,55,48,63,8252,5601,12318
2020-05-05,,,1,0,3,56,49,65,8351,5652,12510
2020-05-06,,,1,0,3,57,50,68,8448,5702,12701
2020-05-07,,,1,0,3,59,50,70,8545,5751,12889
2020-05-08,,,1,0,3,60,51,72,8639,5799,13076
2020-05-09,,,1,0,3,61,52,74,8733,5847,13262
2020-05-10,,,1,0,3,62,53,76,8825,5893,13445
2020-05-11,,,1,0,3,63,53,78,8915,5938,13627
2020-05-12,,,1,0,3,65,54,80,9004,5983,13807
2020-05-13,,,1,0,3,66,54,82,9092,6027,13985
2020-05-14,,,1,0,3,67,55,84,9178,6070,14162
2020-05-15,,,1,0,3,68,56,86,9263,6112,14336
2020-05-16,,,1,0,3,69,56,88,9347,6153,14509
2020-05-17,,,1,0,3,70,57,90,9429,6193,14679
2020-05-18,,,1,0,3,71,58,92,9509,6232,14848
2020-05-19,,,1,0,3,73,58,94,9588,6270,15014
2020-05-20,,,1,0,3,74,59,96,9666,6308,15179
2020-05-21,,,1,0,2,75,59,98,9742,6344,15341
2020-05-22,,,1,0,2,76,60,100,9816,6380,15501
2020-05-23,,,1,0,2,77,60,102,9890,6415,15659
2020-05-24,,,1,0,2,78,61,104,9961,6449,15815
2020-05-25,,,1,0,2,79,61,106,10031,6482,15969
2020-05-26,,,1,0,2,80,62,108,10100,6514,16120
2020-05-27,,,1,0,2,81,62,110,10167,6545,16269
2020-05-28,,,1,0,2,82,63,112,10233,6575,16416
2020-05-29,,,1,0,2,83,63,114,10297,6605,16561
2020-05-30,,,1,0,2,84,64,116,10360,6633,16703
2020-05-31,,,1,0,2,85,64,118,10421,6661,16843
2020-06-01,,,1,0,2,86,65,120,10486,6689,16993
2020-06-02,,,1,0,2,86,65,121,10549,6717,17141
2020-06-03,,,1,0,2,87,66,123,10610,6743,17286
2020-06-04,,,1,0,2,88,66,125,10671,6769,17431
2020-06-05,,,1,0,2,89,67,127,10730,6794,17575
2020-06-06,,,1,0,2,90,67,128,10790,6818,17720
2020-06-07,,,1,0,2,91,67,130,10848,6841,17865
2020-06-08,,,1,0,2,92,68,132,10906,6864,18008
2020-06-09,,,1,0,2,92,68,134,10962,6885,18151
2020-06-10,,,1,0,2,93,69,135,11017,6906,18293
2020-06-11,,,1,0,2,94,69,137,11072,6926,18435
2020-06-12,,,1,0,2,95,69,138,11125,6945,18576
2020-06-13,,,1,0,2,95,70,140,11177,6963,18715
2020-06-14,,,1,0,2,96,70,142,11228,6981,18854
2020-06-15,,,1,0,2,97,70,143,11278,6997,18991
2020-06-16,,,1,0,2,98,71,145,11327,7012,19128
2020-06-17,,,1,0,2,98,71,146,11374,7027,19263
2020-06-18,,,1,0,2,99,71,148,11421,7040,19396
2020-06-19,,,1,0,2,100,72,149,11466,7053,19529
2020-06-20,,,1,0,2,100,72,151,11509,7065,19659
2020-06-21,,,1,0,2,101,72,152,11552,7075,19788
2020-06-22,,,1,0,2,102,73,154,11593,7085,19916
2020-06-23,,,1,0,2,102,73,155,11632,7094,20042
2020-06-24,,,1,0,2,103,73,157,11670,7102,20166
2020-06-25,,,1,0,2,103,73,158,11707,7109,20288
2020-06-26,,,1,0,2,104,74,159,11742,7114,20408
2020-06-27,,,1,0,2,105,74,161,11777,7120,20527
2020-06-28,,,1,0,2,105,74,162,11810,7125,20644
2020-06-29,,,1,0,2,106,74,164,11842,7129,20760
2020-06-30,,,1,0,2,106,75,165,11873,7133,20874
2020-07-01,,,1,0,2,107,75,167,11903,7136,20986
2020-07-02,,,1,0,2,108,75,168,11932,7139,21096
2020-07-03,,,1,0,2,108,75,169,11961,7142,21206
2020-07-04,,,1,0,2,109,75,171,11988,7144,21313
2020-07-05,,,1,0,2,109,76,172,12015,7146,21419
2020-07-06,,,1,0,2,110,76,174,12041,7148,21524
2020-07-07,,,0,0,2,110,76,175,12067,7150,21627
2020-07-08,,,0,0,2,111,76,176,12091,7151,21729
2020-07-09,,,0,0,2,111,76,178,12115,7153,21829
2020-07-10,,,0,0,2,112,76,179,12139,7154,21928
2020-07-11,,,0,0,2,112,76,180,12161,7155,22025
2020-07-12,,,0,0,2,112,77,182,12184,7156,22121
2020-07-13,,,0,0,2,113,77,183,12206,7157,22216
2020-07-14,,,0,0,2,113,77,184,12227,7157,22309
2020-07-15,,,0,0,2,114,77,186,12247,7158,22401
2020-07-16,,,0,0,2,114,77,187,12268,7159,22492
2020-07-17,,,0,0,2,114,77,188,12288,7159,22581
2020-07-18,,,0,0,2,115,77,189,12307,7160,22670
2020-07-19,,,0,0,2,115,77,190,12326,7160,22757
2020-07-20,,,0,0,2,115,77,192,12345,7160,22842
2020-07-21,,,0,0,2,116,77,193,12363,7161,22927
2020-07-22,,,0,0,2,116,77,194,12381,7161,23011
2020-07-23,,,0,0,2,116,77,195,12398,7161,23094
2020-07-24,,,0,0,2,117,77,196,12415,7161,23177
2020-07-25,,,0,0,2,117,77,197,12432,7162,23258
2020-07-26,,,0,0,2,117,77,198,12449,7162,23339
2020-07-27,,,0,0,2,118,77,199,12465,7162,23419
2020-07-28,,,0,0,2,118,77,200,12481,7162,23499
