date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-17,,,,,,,,,130,100,200
2020-02-18,,,,,,,,,260,200,400
2020-02-19,,,,,,,,,389,300,600
2020-02-20,,,,,,,,,519,400,800
2020-02-21,,,,,,,,,649,500,1000
2020-02-22,,,,,,,,,779,600,1200
2020-02-23,,,,,,,,,909,700,1400
2020-02-24,,,,,,,,,1038,800,1600
2020-02-25,,,,,,,,,1168,900,1800
2020-02-26,,,,,,,,,1538,1159,2360
2020-02-27,,,,,,,,,1907,1419,2917
2020-02-28,,,,,,,,,2297,1690,3505
2020-02-29,,,,,,,,,2731,1985,4155
2020-03-01,,,,,,,,,3256,2332,4932
2020-03-02,,,,,,,,,3921,2759,5909
2020-03-03,,,,,,,,,4698,3247,7038
2020-03-04,,,,,,,,,5572,3787,8296
2020-03-05,,,,,,,,,6564,4389,9700
2020-03-06,,,,,,,,,7695,5062,11270
2020-03-07,,,,,,,,,8992,5826,13070
2020-03-08,,,,,,,,,10449,6683,15057
2020-03-09,,,,,,,,,12051,7636,17200
2020-03-10,,,,,,,,,13781,8687,19501
2020-03-11,,,,,,,,,15622,9843,21902
2020-03-12,1,1,,,,,,,17553,11113,24382
2020-03-13,0,1,,,,,,,19547,12497,26915
2020-03-14,0,1,,,,,,,21573,13979,29508
2020-03-15,0,1,,,,,,,23606,15527,32112
2020-03-16,2,3,,,,,,,25628,17094,34686
2020-03-17,0,3,,,,,,,27628,18663,37271
2020-03-18,1,4,,,,,,,29594,20228,39853
2020-03-19,2,6,,,,,,,31521,21777,42356
2020-03-20,0,6,,,,,,,33405,23289,44765
2020-03-21,2,8,,,,,,,35244,24763,47121
2020-03-22,8,16,,,,,,,37039,26187,49411
2020-03-23,5,21,,,,,,,38790,27558,51646
2020-03-24,7,28,,,,,,,40499,28876,53820
2020-03-25,2,30,,,,,,,42166,30136,55938
2020-03-26,19,49,,,,,,,43792,31337,58022
2020-03-27,9,58,,,,,,,45380,32488,60097
2020-03-28,10,68,,,,,,,46931,33589,62133
2020-03-29,18,86,,,,,,,48446,34647,64157
2020-03-30,22,108,,,,,,,49926,35651,66188
2020-03-31,20,128,,,,,,,51374,36605,68221
2020-04-01,18,146,,,,,,,52789,37510,70257
2020-04-02,12,158,,,,,,,54174,38380,72284
2020-04-03,10,168,,,,,,,55529,39216,74308
2020-04-04,18,186,,,,,,,56856,40011,76333
2020-04-05,18,204,,,,,,,58156,40767,78365
2020-04-06,16,220,,,,,,,59429,41487,80399
2020-04-07,23,243,,,,,,,60677,42172,82436
2020-04-08,30,273,,,,,,,61900,42824,84477
2020-04-09,22,295,,,,,,,63100,43445,86521
2020-04-10,24,319,,,,,,,64277,44038,88568
2020-04-11,18,337,,,,,,,65432,44604,90617
2020-04-12,13,350,,,,,,,66566,45145,92666
2020-04-13,18,368,,,,,,,67678,45662,94717
2020-04-14,16,384,,,,,,,68771,46156,96769
2020-04-15,9,393,,,,,,,69845,46630,98829
2020-04-16,17,410,,,,,,,70899,47084,100894
2020-04-17,21,431,,,,,,,71936,47519,102949
2020-04-18,12,443,,,,,,,72954,47937,105014
2020-04-19,9,452,,,,,,,73956,48339,107083
2020-04-20,18,470,,,,,,,74941,48725,109138
2020-04-21,21,491,,,,,,,75909,49096,111195
2020-04-22,19,510,,,,,,,76861,49453,113260
2020-04-23,12,522,,,,,,,77799,49798,115324
2020-04-24,,,14,8,21,536,530,543,78721,50130,117385
2020-04-25,,,14,8,21,549,539,563,79628,50450,119443
2020-04-26,,,13,8,21,563,547,583,80521,50759,121496
2020-04-27,,,13,7,21,576,554,604,81400,51057,123554
2020-04-28,,,13,7,21,589,562,624,82265,51346,125618
2020-04-29,,,13,6,21,601,569,644,83117,51625,127689
2020-04-30,,,12,6,21,613,575,665,83956,51895,129767
2020-05-01,,,12,6,21,625,581,685,84782,52156,131851
2020-05-02,,,12,5,21,637,587,706,85595,52409,133940
2020-05-03,,,12,5,21,649,593,726,86397,52655,136036
2020-05-04,,,11,5,21,660,599,746,87186,52892,138137
2020-05-05,,,11,5,21,671,604,767,87963,53123,140243
2020-05-06,,,11,4,21,682,609,787,88728,53347,142354
2020-05-07,,,11,4,21,693,614,808,89483,53564,144470
2020-05-08,,,11,4,21,703,618,829,90225,53774,146591
2020-05-09,,,10,4,21,714,622,849,90957,53979,148716
2020-05-10,,,10,4,21,724,627,870,91678,54178,150845
2020-05-11,,,10,4,21,734,631,891,92388,54371,152978
2020-05-12,,,10,3,21,744,635,911,93088,54559,155115
2020-05-13,,,10,3,21,754,638,932,93777,54741,157255
2020-05-14,,,10,3,21,763,642,952,94456,54918,159399
2020-05-15,,,9,3,21,773,645,973,95125,55091,161546
2020-05-16,,,9,3,21,782,649,994,95784,55258,163695
2020-05-17,,,9,3,21,791,652,1014,96433,55421,165847
2020-05-18,,,9,3,21,800,655,1035,97072,55580,168001
2020-05-19,,,9,3,21,809,658,1055,97702,55734,170157
2020-05-20,,,9,2,21,817,661,1076,98322,55883,172316
2020-05-21,,,9,2,21,826,664,1097,98933,56029,174476
2020-05-22,,,8,2,21,834,667,1117,99534,56170,176637
2020-05-23,,,8,2,21,842,669,1138,100126,56308,178799
2020-05-24,,,8,2,21,851,672,1159,100709,56441,180963
2020-05-25,,,8,2,21,859,674,1180,101283,56571,183127
2020-05-26,,,8,2,22,867,677,1201,101848,56697,185292
2020-05-27,,,8,2,22,874,679,1222,102404,56819,187457
2020-05-28,,,8,2,22,882,681,1243,102951,56937,189623
2020-05-29,,,8,2,22,890,683,1264,103489,57052,191788
2020-05-30,,,7,2,22,897,685,1286,104019,57164,193952
2020-05-31,,,7,2,22,904,687,1307,104540,57272,196117
2020-06-01,,,7,1,22,912,689,1328,105101,57384,198445
2020-06-02,,,7,1,22,919,691,1349,105654,57492,200772
2020-06-03,,,7,1,22,926,693,1371,106199,57598,203107
2020-06-04,,,7,1,22,933,695,1392,106740,57700,205436
2020-06-05,,,7,1,22,939,697,1414,107282,57800,207763
2020-06-06,,,7,1,22,946,699,1435,107831,57899,210088
2020-06-07,,,7,1,22,953,700,1457,108382,57996,212409
2020-06-08,,,6,1,22,959,702,1478,108932,58090,214733
2020-06-09,,,6,1,22,965,703,1500,109481,58182,217092
2020-06-10,,,6,1,22,972,705,1521,110030,58271,219492
2020-06-11,,,6,1,22,978,707,1543,110580,58358,221891
2020-06-12,,,6,1,22,984,708,1564,111132,58442,224285
2020-06-13,,,6,1,22,990,709,1586,111685,58523,226674
2020-06-14,,,6,1,22,996,711,1608,112237,58602,229059
2020-06-15,,,6,1,22,1002,712,1629,112791,58678,231444
2020-06-16,,,6,1,22,1008,713,1651,113344,58751,233847
2020-06-17,,,6,1,22,1013,715,1672,113899,58821,236263
2020-06-18,,,6,1,22,1019,716,1694,114454,58888,238677
2020-06-19,,,6,1,22,1024,717,1716,115010,58953,241121
2020-06-20,,,5,1,23,1030,718,1738,115567,59014,243603
2020-06-21,,,5,1,23,1035,719,1760,116124,59073,246143
2020-06-22,,,5,1,23,1041,721,1783,116682,59129,248740
2020-06-23,,,5,1,23,1046,722,1806,117241,59181,251402
2020-06-24,,,5,1,24,1052,723,1829,117800,59230,254127
2020-06-25,,,5,1,24,1057,724,1852,118361,59278,256918
2020-06-26,,,5,1,24,1062,725,1876,118925,59323,259776
2020-06-27,,,5,1,24,1068,726,1899,119490,59365,262704
2020-06-28,,,5,0,24,1073,727,1922,120057,59406,265701
