date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-27,,,,,,,,,175,100,300
2020-02-28,,,,,,,,,350,200,600
2020-02-29,,,,,,,,,525,300,900
2020-03-01,,,,,,,,,700,400,1200
2020-03-02,,,,,,,,,875,500,1500
2020-03-03,,,,,,,,,1051,600,1800
2020-03-04,,,,,,,,,1226,700,2100
2020-03-05,,,,,,,,,1401,800,2400
2020-03-06,,,,,,,,,1576,900,2700
2020-03-07,,,,,,,,,2108,1179,3431
2020-03-08,,,,,,,,,2628,1458,4139
2020-03-09,,,,,,,,,3168,1752,4868
2020-03-10,,,,,,,,,3753,2077,5650
2020-03-11,,,,,,,,,4433,2466,6541
2020-03-12,,,,,,,,,5247,2954,7599
2020-03-13,,,,,,,,,6123,3519,8726
2020-03-14,,,,,,,,,7019,4147,9847
2020-03-15,,,,,,,,,7930,4845,10988
2020-03-16,,,,,,,,,8852,5581,12139
2020-03-17,,,,,,,,,9787,6326,13293
2020-03-18,,,,,,,,,10718,7068,14450
2020-03-19,,,,,,,,,11631,7802,15605
2020-03-20,,,,,,,,,12520,8523,16721
2020-03-21,,,,,,,,,13385,9232,17800
2020-03-22,1,1,,,,,,,14227,9924,18855
2020-03-23,0,1,,,,,,,15047,10598,19874
2020-03-24,2,3,,,,,,,15845,11249,20853
2020-03-25,3,6,,,,,,,16621,11884,21796
2020-03-26,3,9,,,,,,,17374,12497,22706
2020-03-27,0,9,,,,,,,18107,13094,23594
2020-03-28,2,11,,,,,,,18821,13663,24462
2020-03-29,5,16,,,,,,,19516,14203,25314
2020-03-30,7,23,,,,,,,20194,14718,26151
2020-03-31,8,31,,,,,,,20855,15211,26980
2020-04-01,8,39,,,,,,,21501,15683,27802
2020-04-02,5,44,,,,,,,22131,16134,28610
2020-04-03,9,53,,,,,,,22747,16566,29412
2020-04-04,6,59,,,,,,,23350,16979,30209
2020-04-05,8,67,,,,,,,23939,17376,31000
2020-04-06,11,78,,,,,,,24516,17757,31779
2020-04-07,10,88,,,,,,,25081,18123,32548
2020-04-08,11,99,,,,,,,25634,18475,33314
2020-04-09,13,112,,,,,,,26177,18815,34076
2020-04-10,7,119,,,,,,,26709,19143,34828
2020-04-11,10,129,,,,,,,27231,19459,35570
2020-04-12,9,138,,,,,,,27742,19765,36301
2020-04-13,5,143,,,,,,,28245,20061,37020
2020-04-14,18,161,,,,,,,28738,20348,37728
2020-04-15,5,166,,,,,,,29222,20626,38423
2020-04-16,3,169,,,,,,,29698,20896,39108
2020-04-17,4,173,,,,,,,30165,21158,39782
2020-04-18,8,181,,,,,,,30625,21413,40445
2020-04-19,5,186,,,,,,,31076,21661,41097
2020-04-20,8,194,,,,,,,31519,21902,41741
2020-04-21,7,201,,,,,,,31955,22137,42376
2020-04-22,7,208,,,,,,,32384,22367,43003
2020-04-23,2,210,,,,,,,32805,22590,43621
2020-04-24,,,6,4,9,216,214,219,33219,22808,44232
2020-04-25,,,6,4,9,223,218,227,33627,23021,44834
2020-04-26,,,6,4,8,229,223,235,34027,23228,45428
2020-04-27,,,6,4,8,234,227,242,34421,23431,46014
2020-04-28,,,6,3,8,240,230,250,34808,23630,46592
2020-04-29,,,6,3,8,246,234,258,35188,23824,47162
2020-04-30,,,6,3,8,251,238,266,35562,24013,47725
2020-05-01,,,5,3,8,257,241,273,35930,24199,48279
2020-05-02,,,5,3,8,262,244,281,36292,24380,48826
2020-05-03,,,5,3,8,267,248,288,36647,24558,49365
2020-05-04,,,5,3,8,273,251,295,36997,24731,49897
2020-05-05,,,5,2,8,278,254,303,37340,24901,50421
2020-05-06,,,5,2,8,283,257,310,37677,25068,50937
2020-05-07,,,5,2,7,287,259,317,38008,25231,51446
2020-05-08,,,5,2,7,292,262,324,38334,25390,51948
2020-05-09,,,5,2,7,297,265,330,38653,25546,52442
2020-05-10,,,5,2,7,301,267,337,38967,25699,52929
2020-05-11,,,5,2,7,306,270,344,39275,25849,53408
2020-05-12,,,4,2,7,310,272,350,39578,25995,53880
2020-05-13,,,4,2,7,315,275,356,39874,26138,54346
2020-05-14,,,4,2,7,319,277,363,40165,26278,54803
2020-05-15,,,4,2,7,323,279,369,40451,26415,55254
2020-05-16,,,4,2,7,327,281,375,40731,26549,55698
2020-05-17,,,4,2,7,332,283,381,41005,26681,56134
