date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-24,,,,,,,,,166,100,300
2020-02-25,,,,,,,,,331,200,600
2020-02-26,,,,,,,,,497,300,900
2020-02-27,,,,,,,,,662,400,1200
2020-02-28,,,,,,,,,828,500,1500
2020-02-29,,,,,,,,,993,600,1800
2020-03-01,,,,,,,,,1159,700,2100
2020-03-02,,,,,,,,,1324,800,2400
2020-03-03,,,,,,,,,1490,900,2700
2020-03-04,,,,,,,,,1988,1199,3597
2020-03-05,,,,,,,,,2485,1499,4490
2020-03-06,,,,,,,,,3014,1817,5438
2020-03-07,,,,,,,,,3608,2174,6501
2020-03-08,,,,,,,,,4340,2612,7799
2020-03-09,,,,,,,,,5285,3177,9464
2020-03-10,,,,,,,,,6402,3844,11431
2020-03-11,,,,,,,,,7680,4605,13684
2020-03-12,,,,,,,,,9158,5484,16279
2020-03-13,,,,,,,,,10887,6511,19299
2020-03-14,,,,,,,,,12936,7726,22879
2020-03-15,,,,,,,,,15333,9147,27061
2020-03-16,,,,,,,,,18103,10794,31920
2020-03-17,,,,,,,,,21297,12698,37493
2020-03-18,,,,,,,,,24976,14903,43815
2020-03-19,1,1,,,,,,,29212,17463,51016
2020-03-20,0,1,,,,,,,34062,20429,59137
2020-03-21,1,2,,,,,,,39574,23855,68253
2020-03-22,0,2,,,,,,,45794,27801,78318
2020-03-23,1,3,,,,,,,52765,32339,89247
2020-03-24,1,4,,,,,,,60521,37547,101004
2020-03-25,1,5,,,,,,,69076,43501,113392
2020-03-26,1,6,,,,,,,78418,50268,126329
2020-03-27,2,8,,,,,,,88515,57902,139781
2020-03-28,4,12,,,,,,,99310,66318,153665
2020-03-29,4,16,,,,,,,110726,75354,168270
2020-03-30,4,20,,,,,,,122665,84977,183754
2020-03-31,8,28,,,,,,,135016,95239,199908
2020-04-01,1,29,,,,,,,147668,105905,216691
2020-04-02,8,37,,,,,,,160522,116704,233962
2020-04-03,13,50,,,,,,,173494,127492,251835
2020-04-04,10,60,,,,,,,186520,138058,270258
2020-04-05,19,79,,,,,,,199543,148210,288930
2020-04-06,15,94,,,,,,,212520,157877,307819
2020-04-07,31,125,,,,,,,225414,167086,327075
2020-04-08,16,141,,,,,,,238197,175878,346615
2020-04-09,33,174,,,,,,,250848,184193,366271
2020-04-10,20,194,,,,,,,263352,192099,386016
2020-04-11,39,233,,,,,,,275697,199522,405782
2020-04-12,40,273,,,,,,,287876,206526,425534
2020-04-13,23,296,,,,,,,299884,213097,445180
2020-04-14,36,332,,,,,,,311718,219272,464649
2020-04-15,74,406,,,,,,,323378,225084,484048
2020-04-16,43,449,,,,,,,334865,230580,503496
2020-04-17,37,486,,,,,,,346180,235759,523031
2020-04-18,60,546,,,,,,,357326,240616,542629
2020-04-19,104,650,,,,,,,368306,245205,562233
2020-04-20,36,686,,,,,,,379125,249526,581761
2020-04-21,26,712,,,,,,,389785,253597,601281
2020-04-22,145,857,,,,,,,400290,257414,620829
2020-04-23,212,1069,,,,,,,410646,260986,640400
2020-04-24,,,126,106,170,1195,1175,1239,420857,264329,659994
2020-04-25,,,128,106,175,1322,1282,1414,430926,267458,679609
2020-04-26,,,128,104,181,1451,1386,1595,440857,270387,699243
2020-04-27,,,129,100,185,1580,1487,1779,450655,273142,718894
2020-04-28,,,129,96,188,1708,1583,1966,460325,275737,738436
2020-04-29,,,128,92,191,1836,1676,2157,469868,278183,757889
2020-04-30,,,127,88,194,1963,1764,2350,479291,280488,777239
2020-05-01,,,126,83,195,2089,1848,2545,488595,282661,796406
2020-05-02,,,125,79,195,2214,1928,2740,497785,284693,815545
2020-05-03,,,123,74,196,2337,2002,2936,506864,286616,834659
2020-05-04,,,122,70,197,2459,2073,3132,515836,288436,853758
2020-05-05,,,120,66,196,2579,2140,3327,524703,290143,872846
2020-05-06,,,118,62,194,2697,2202,3521,533468,291749,891933
2020-05-07,,,117,58,194,2814,2261,3714,542135,293259,911019
2020-05-08,,,115,55,195,2929,2316,3908,550706,294680,930102
2020-05-09,,,113,52,196,3042,2368,4104,559183,296020,949182
2020-05-10,,,112,49,196,3153,2418,4299,567570,297282,968260
