date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-04-29,,,548,329,821,22340,21109,23807,3141070,2002892,4610070
2020-04-30,,,532,306,818,22872,21416,24625,3170249,2009454,4682958
2020-05-01,,,516,286,814,23389,21703,25439,3198721,2015609,4755431
2020-05-02,,,501,267,809,23890,21970,26248,3226509,2021385,4827485
2020-05-03,,,487,250,807,24377,22220,27054,3253634,2026803,4899111
2020-05-04,,,473,233,803,24850,22453,27856,3280117,2031863,4970303
2020-05-05,,,460,217,799,25309,22670,28655,3305977,2036589,5041056
2020-05-06,,,447,203,792,25756,22874,29446,3331235,2041016,5111364
2020-05-07,,,434,189,784,26190,23064,30230,3355907,2045167,5181219
2020-05-08,,,422,176,779,26613,23240,31008,3380012,2049062,5250618
2020-05-09,,,411,164,776,27023,23405,31784,3403566,2052717,5319555
2020-05-10,,,400,153,773,27423,23558,32556,3426586,2056150,5388024
2020-05-11,,,389,142,770,27812,23701,33325,3449087,2059373,5456020
2020-05-12,,,378,132,766,28190,23834,34091,3471084,2062403,5523539
2020-05-13,,,368,123,763,28558,23957,34854,3492591,2065251,5590575
2020-05-14,,,359,115,760,28917,24073,35613,3513622,2067930,5657125
2020-05-15,,,349,107,756,29267,24180,36369,3534190,2070450,5723183
2020-05-16,,,340,99,752,29607,24280,37120,3554309,2072823,5788746
2020-05-17,,,332,93,749,29939,24373,37869,3573990,2075057,5853810
2020-05-18,,,323,87,745,30262,24460,38613,3593244,2077174,5918371
2020-05-19,,,315,81,741,30578,24542,39354,3612085,2079161,5982426
2020-05-20,,,307,76,737,30885,24618,40091,3630522,2081025,6045971
2020-05-21,,,300,71,733,31185,24689,40823,3648565,2082769,6109002
2020-05-22,,,293,66,729,31478,24756,41552,3666226,2084402,6171512
2020-05-23,,,285,62,725,31763,24818,42277,3683514,2085932,6233477
2020-05-24,,,279,58,721,32042,24877,42997,3700438,2087364,6294896
2020-05-25,,,272,54,717,32313,24932,43713,3717008,2088706,6355766
2020-05-26,,,265,51,712,32579,24983,44425,3733232,2089964,6416095
2020-05-27,,,259,47,708,32838,25031,45132,3749119,2091144,6475891
2020-05-28,,,253,44,703,33091,25076,45835,3764677,2092254,6535127
2020-05-29,,,247,42,699,33339,25118,46533,3779914,2093301,6593803
2020-05-30,,,242,39,694,33580,25158,47227,3794837,2094278,6651917
2020-05-31,,,236,37,690,33816,25195,47916,3809454,2095201,6709469
2020-06-01,,,231,34,685,34047,25230,48601,3825196,2096147,6773485
2020-06-02,,,225,32,680,34272,25262,49281,3840618,2097040,6836880
2020-06-03,,,220,30,676,34493,25293,49956,3855800,2097883,6899989
2020-06-04,,,216,28,671,34708,25322,50626,3870823,2098682,6963275
2020-06-05,,,211,27,666,34919,25349,51291,3885845,2099441,7028388
2020-06-06,,,206,25,661,35125,25375,51952,3901026,2100185,7096519
2020-06-07,,,202,24,656,35327,25399,52607,3916246,2100899,7166718
2020-06-08,,,197,22,651,35524,25421,53258,3931420,2101574,7238308
2020-06-09,,,193,21,646,35717,25443,53903,3946557,2102211,7311243
2020-06-10,,,189,20,641,35905,25463,54544,3961671,2102811,7385744
2020-06-11,,,185,18,636,36090,25482,55179,3976826,2103379,7462490
2020-06-12,,,181,17,631,36271,25499,55809,3992021,2103920,7541516
2020-06-13,,,177,16,626,36448,25516,56434,4007235,2104434,7622656
2020-06-14,,,173,15,620,36621,25531,57054,4022458,2104921,7705846
2020-06-15,,,170,14,615,36790,25546,57668,4037693,2105384,7791138
2020-06-16,,,166,13,609,36956,25560,58277,4052957,2105823,7878693
2020-06-17,,,163,12,604,37119,25572,58880,4068257,2106240,7968604
2020-06-18,,,160,12,599,37279,25584,59479,4083595,2106635,8060879
2020-06-19,,,157,11,594,37436,25596,60072,4098968,2107009,8155455
2020-06-20,,,155,10,592,37590,25606,60664,4114376,2107356,8252415
2020-06-21,,,153,10,594,37744,25617,61258,4129825,2107677,8351823
2020-06-22,,,153,9,604,37897,25626,61861,4145319,2107975,8453748
2020-06-23,,,153,9,614,38050,25636,62475,4160866,2108255,8558240
2020-06-24,,,152,8,625,38202,25645,63100,4176466,2108520,8665331
2020-06-25,,,151,8,629,38353,25653,63729,4192123,2108767,8775054
2020-06-26,,,151,8,643,38504,25661,64371,4207838,2109000,8887453
2020-06-27,,,152,7,664,38656,25669,65034,4223615,2109220,9002578
2020-06-28,,,152,7,683,38808,25676,65717,4239458,2109427,9120475
2020-06-29,,,152,7,698,38960,25683,66414,4255371,2109620,9241186
2020-06-30,,,151,6,714,39111,25690,67128,4271355,2109800,9364746
2020-07-01,,,151,6,730,39263,25697,67858,4287413,2109968,9491196
2020-07-02,,,152,6,750,39414,25703,68607,4303548,2110125,9620574
2020-07-03,,,152,5,771,39566,25709,69377,4319763,2110270,9752920
2020-07-04,,,152,5,791,39718,25714,70168,4336060,2110405,9888271
2020-07-05,,,152,5,812,39870,25719,70980,4352442,2110532,10026662
2020-07-06,,,152,4,833,40022,25724,71812,4368910,2110651,10168124
2020-07-07,,,153,4,855,40175,25729,72667,4385468,2110762,10312690
2020-07-08,,,153,4,878,40328,25733,73545,4402117,2110865,10460391
2020-07-09,,,153,4,901,40481,25737,74445,4418859,2110960,10611254
2020-07-10,,,153,3,924,40634,25741,75369,4435696,2111049,10765306
2020-07-11,,,154,3,947,40788,25745,76316,4452631,2111131,10922571
2020-07-12,,,154,3,972,40942,25749,77287,4469664,2111208,11083070
2020-07-13,,,155,3,996,41097,25752,78283,4486797,2111279,11246823
2020-07-14,,,155,3,1021,41252,25755,79303,4504032,2111344,11413814
2020-07-15,,,156,2,1047,41408,25758,80350,4521370,2111406,11583892
2020-07-16,,,156,2,1073,41564,25760,81422,4538812,2111462,11757265
2020-07-17,,,157,2,1099,41720,25763,82520,4556359,2111515,11933943
2020-07-18,,,157,2,1126,41878,25765,83646,4574012,2111564,12113881
2020-07-19,,,158,2,1153,42035,25767,84798,4591772,2111609,12296957
2020-07-20,,,159,2,1181,42194,25770,85979,4609639,2111651,12483212
2020-07-21,,,159,1,1209,42353,25772,87187,4627614,2111690,12672829
2020-07-22,,,160,1,1237,42513,25773,88424,4645697,2111726,12865695
2020-07-23,,,161,1,1266,42674,25775,89690,4663889,2111760,13061698
2020-07-24,,,161,1,1295,42835,25777,90985,4682188,2111791,13260911
2020-07-25,,,162,1,1325,42997,25778,92309,4700596,2111820,13463285
2020-07-26,,,163,1,1355,43160,25779,93664,4719112,2111847,13668827
2020-07-27,,,164,1,1385,43324,25781,95049,4737735,2111872,13877500
2020-07-28,,,165,1,1416,43489,25782,96464,4756464,2111895,14089230
2020-07-29,,,166,1,1447,43655,25783,97911,4775300,2111917,14304003
2020-07-30,,,167,1,1478,43821,25784,99389,4794240,2111937,14521713
2020-07-31,,,167,0,1510,43989,25785,100898,4813284,2111955,14742340
2020-08-01,,,168,0,1542,44157,25786,102440,4832430,2111973,14965629
2020-08-02,,,169,0,1574,44327,25787,104013,4851676,2111989,15191745
2020-08-03,,,170,0,1606,44497,25788,105618,4871022,2112004,15420699
2020-08-04,,,171,0,1639,44668,25788,107257,4890465,2112018,15651833
