date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-08,,,,,,,,,769,500,1000
2020-02-09,,,,,,,,,1537,1000,2000
2020-02-10,,,,,,,,,2306,1500,3000
2020-02-11,,,,,,,,,3074,2000,4000
2020-02-12,,,,,,,,,3843,2500,5000
2020-02-13,,,,,,,,,4612,3000,6000
2020-02-14,,,,,,,,,5380,3500,7000
2020-02-15,,,,,,,,,6149,4000,8000
2020-02-16,,,,,,,,,6917,4500,9000
2020-02-17,,,,,,,,,10046,6599,13199
2020-02-18,,,,,,,,,13168,8694,17390
2020-02-19,,,,,,,,,16649,11040,22083
2020-02-20,,,,,,,,,20851,13892,27787
2020-02-21,,,,,,,,,26558,17799,35600
2020-02-22,,,,,,,,,34658,23387,46774
2020-02-23,,,,,,,,,44865,30468,60924
2020-02-24,,,,,,,,,57372,39200,78354
2020-02-25,,,,,,,,,73047,50050,100324
2020-02-26,,,,,,,,,92988,63414,128417
2020-02-27,,,,,,,,,118496,80071,164469
2020-02-28,,,,,,,,,150357,100510,209698
2020-02-29,,,,,,,,,189423,125365,264787
2020-03-01,,,,,,,,,236761,156292,330499
2020-03-02,,,,,,,,,293286,193455,405898
2020-03-03,1,1,,,,,,,359297,238192,488770
2020-03-04,1,2,,,,,,,434032,290868,577201
2020-03-05,1,3,,,,,,,515824,352617,671370
2020-03-06,2,5,,,,,,,602524,421656,769280
2020-03-07,5,10,,,,,,,691886,494619,869768
2020-03-08,7,17,,,,,,,781935,568770,971433
2020-03-09,11,28,,,,,,,871166,642387,1073806
2020-03-10,7,35,,,,,,,958588,714448,1174682
2020-03-11,19,54,,,,,,,1043620,784735,1273085
2020-03-12,1,55,,,,,,,1125938,853423,1368503
2020-03-13,78,133,,,,,,,1205366,920105,1460999
2020-03-14,62,195,,,,,,,1281826,984958,1549861
2020-03-15,94,289,,,,,,,1355314,1047421,1635057
2020-03-16,53,342,,,,,,,1425879,1107806,1716301
2020-03-17,191,533,,,,,,,1493605,1165391,1794070
2020-03-18,90,623,,,,,,,1558582,1220885,1868901
2020-03-19,207,830,,,,,,,1620908,1274019,1941096
2020-03-20,213,1043,,,,,,,1680680,1324369,2010891
2020-03-21,332,1375,,,,,,,1737997,1372211,2078343
2020-03-22,381,1756,,,,,,,1792959,1417611,2143611
2020-03-23,555,2311,,,,,,,1845664,1460740,2206954
2020-03-24,497,2808,,,,,,,1896205,1501712,2268208
2020-03-25,839,3647,,,,,,,1944673,1540533,2327832
2020-03-26,718,4365,,,,,,,1991156,1577133,2386076
2020-03-27,773,5138,,,,,,,2035736,1611639,2442874
2020-03-28,844,5982,,,,,,,2078496,1644364,2497987
2020-03-29,821,6803,,,,,,,2119513,1675520,2551830
2020-03-30,913,7716,,,,,,,2158860,1705132,2604204
2020-03-31,748,8464,,,,,,,2196611,1733278,2655396
2020-04-01,923,9387,,,,,,,2232832,1759947,2705371
2020-04-02,961,10348,,,,,,,2267589,1785125,2754136
2020-04-03,850,11198,,,,,,,2300945,1808871,2801707
2020-04-04,749,11947,,,,,,,2332959,1831271,2848093
2020-04-05,694,12641,,,,,,,2363690,1852403,2893294
2020-04-06,700,13341,,,,,,,2393192,1872344,2937438
2020-04-07,704,14045,,,,,,,2421517,1891160,2980495
2020-04-08,747,14792,,,,,,,2448717,1908949,3022483
2020-04-09,655,15447,,,,,,,2474838,1925736,3063472
2020-04-10,634,16081,,,,,,,2499927,1941580,3103446
2020-04-11,525,16606,,,,,,,2524028,1956536,3142494
2020-04-12,603,17209,,,,,,,2547183,1970655,3180750
2020-04-13,547,17756,,,,,,,2569432,1983997,3218096
2020-04-14,300,18056,,,,,,,2590814,1996596,3254551
2020-04-15,652,18708,,,,,,,2611366,2008495,3290136
2020-04-16,607,19315,,,,,,,2631121,2019736,3324869
2020-04-17,687,20002,,,,,,,2650115,2030357,3358727
2020-04-18,41,20043,,,,,,,2668379,2040394,3391714
2020-04-19,410,20453,,,,,,,2685944,2049881,3423849
2020-04-20,399,20852,,,,,,,2702839,2058851,3455154
2020-04-21,430,21282,,,,,,,2719093,2067333,3485647
2020-04-22,435,21717,,,,,,,2734731,2075364,3515386
2020-04-23,440,22157,,,,,,,2749780,2082981,3544333
2020-04-24,,,350,254,489,22507,22411,22646,2764264,2090208,3572590
2020-04-25,,,335,240,477,22842,22651,23122,2778206,2097055,3600173
2020-04-26,,,322,226,465,23164,22878,23587,2791629,2103544,3627217
2020-04-27,,,309,213,453,23473,23091,24040,2804554,2109717,3653555
2020-04-28,,,297,201,443,23770,23293,24482,2817002,2115591,3679255
