date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-03-10,,,,,,,,,27,25,40
2020-03-11,,,,,,,,,53,50,80
2020-03-12,,,,,,,,,80,75,120
2020-03-13,,,,,,,,,106,100,160
2020-03-14,,,,,,,,,133,125,200
2020-03-15,,,,,,,,,160,150,240
2020-03-16,,,,,,,,,186,175,280
2020-03-17,,,,,,,,,213,200,320
2020-03-18,,,,,,,,,240,225,360
2020-03-19,,,,,,,,,287,268,423
2020-03-20,,,,,,,,,334,311,485
2020-03-21,,,,,,,,,382,354,547
2020-03-22,,,,,,,,,430,398,610
2020-03-23,,,,,,,,,481,445,675
2020-03-24,,,,,,,,,536,494,743
2020-03-25,,,,,,,,,594,547,813
2020-03-26,,,,,,,,,653,600,884
2020-03-27,,,,,,,,,714,655,956
2020-03-28,,,,,,,,,776,711,1028
2020-03-29,,,,,,,,,841,768,1102
2020-03-30,,,,,,,,,906,826,1175
2020-03-31,,,,,,,,,973,885,1250
2020-04-01,,,,,,,,,1041,945,1324
2020-04-02,,,,,,,,,1110,1006,1399
2020-04-03,1,1,,,,,,,1180,1067,1475
2020-04-04,0,1,,,,,,,1251,1129,1552
2020-04-05,0,1,,,,,,,1322,1191,1630
2020-04-06,0,1,,,,,,,1395,1254,1710
2020-04-07,1,2,,,,,,,1467,1317,1790
2020-04-08,0,2,,,,,,,1540,1380,1871
2020-04-09,1,3,,,,,,,1614,1443,1952
2020-04-10,0,3,,,,,,,1687,1506,2034
2020-04-11,0,3,,,,,,,1761,1569,2117
2020-04-12,2,5,,,,,,,1835,1632,2200
2020-04-13,0,5,,,,,,,1910,1694,2284
2020-04-14,0,5,,,,,,,1984,1757,2367
2020-04-15,0,5,,,,,,,2058,1820,2451
2020-04-16,0,5,,,,,,,2132,1882,2536
2020-04-17,0,5,,,,,,,2206,1944,2620
2020-04-18,0,5,,,,,,,2280,2005,2704
2020-04-19,0,5,,,,,,,2354,2066,2789
2020-04-20,0,5,,,,,,,2427,2127,2873
2020-04-21,4,9,,,,,,,2500,2188,2957
2020-04-22,2,11,,,,,,,2573,2248,3041
2020-04-23,0,11,,,,,,,2645,2307,3125
2020-04-24,,,1,0,1,12,11,12,2718,2366,3208
2020-04-25,,,1,0,1,12,12,13,2789,2425,3292
2020-04-26,,,1,0,1,13,12,14,2860,2483,3374
2020-04-27,,,1,0,1,14,13,15,2931,2540,3457
2020-04-28,,,1,0,1,15,14,15,3001,2597,3539
2020-04-29,,,1,0,1,15,14,16,3071,2653,3621
2020-04-30,,,1,0,1,16,15,17,3140,2708,3702
2020-05-01,,,1,0,1,17,15,18,3208,2763,3783
2020-05-02,,,1,0,1,17,16,19,3276,2818,3863
2020-05-03,,,1,0,1,18,17,19,3343,2871,3942
2020-05-04,,,1,0,1,19,17,20,3410,2924,4021
2020-05-05,,,1,0,1,20,18,21,3476,2977,4100
2020-05-06,,,1,0,1,20,19,22,3541,3028,4178
2020-05-07,,,1,0,1,21,19,23,3605,3079,4255
2020-05-08,,,1,0,1,22,20,24,3669,3130,4331
2020-05-09,,,1,0,1,23,20,24,3732,3179,4407
2020-05-10,,,1,0,1,23,21,25,3794,3228,4481
2020-05-11,,,1,0,1,24,22,26,3856,3276,4555
2020-05-12,,,1,0,1,25,22,27,3917,3323,4629
2020-05-13,,,1,0,1,26,23,28,3977,3369,4701
2020-05-14,,,1,0,1,26,23,29,4036,3414,4773
2020-05-15,,,1,0,1,27,24,29,4094,3459,4844
2020-05-16,,,1,0,1,28,25,30,4152,3502,4914
2020-05-17,,,1,0,1,28,25,31,4208,3545,4983
2020-05-18,,,1,0,1,29,26,32,4264,3587,5051
2020-05-19,,,1,0,1,30,26,33,4319,3628,5118
2020-05-20,,,1,0,1,31,27,34,4373,3668,5185
2020-05-21,,,1,0,1,31,28,34,4427,3707,5250
2020-05-22,,,1,0,1,32,28,35,4479,3746,5315
2020-05-23,,,1,0,1,33,29,36,4530,3783,5378
2020-05-24,,,1,0,1,33,29,37,4581,3820,5441
2020-05-25,,,1,0,1,34,30,38,4631,3856,5502
2020-05-26,,,1,0,1,35,30,38,4679,3890,5563
