date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-16,,,,,,,,,100,100,100
2020-02-17,,,,,,,,,201,200,200
2020-02-18,,,,,,,,,301,300,300
2020-02-19,,,,,,,,,402,400,400
2020-02-20,,,,,,,,,502,500,500
2020-02-21,,,,,,,,,603,600,600
2020-02-22,,,,,,,,,703,700,700
2020-02-23,,,,,,,,,804,800,800
2020-02-24,,,,,,,,,904,900,900
2020-02-25,,,,,,,,,1168,1159,1180
2020-02-26,,,,,,,,,1430,1418,1460
2020-02-27,,,,,,,,,1705,1689,1754
2020-02-28,,,,,,,,,2006,1984,2080
2020-02-29,,,,,,,,,2359,2330,2471
2020-03-01,,,,,,,,,2794,2755,2964
2020-03-02,,,,,,,,,3293,3240,3537
2020-03-03,,,,,,,,,3847,3777,4182
2020-03-04,,,,,,,,,4465,4375,4914
2020-03-05,,,,,,,,,5159,5042,5751
2020-03-06,,,,,,,,,5948,5798,6722
2020-03-07,,,,,,,,,6838,6647,7837
2020-03-08,,,,,,,,,7832,7588,9103
2020-03-09,,,,,,,,,8937,8629,10538
2020-03-10,,,,,,,,,10166,9778,12163
2020-03-11,1,1,,,,,,,11534,11047,14006
2020-03-12,0,1,,,,,,,13054,12446,16091
2020-03-13,1,2,,,,,,,14737,13978,18438
2020-03-14,0,2,,,,,,,16593,15650,21063
2020-03-15,0,2,,,,,,,18635,17474,23990
2020-03-16,0,2,,,,,,,20875,19444,27213
2020-03-17,1,3,,,,,,,23323,21563,30727
2020-03-18,0,3,,,,,,,25985,23835,34491
2020-03-19,1,4,,,,,,,28861,26252,38468
2020-03-20,0,4,,,,,,,31948,28804,42612
2020-03-21,0,4,,,,,,,35233,31457,46873
2020-03-22,3,7,,,,,,,38700,34212,51233
2020-03-23,3,10,,,,,,,42323,37008,55664
2020-03-24,0,10,,,,,,,46071,39849,60284
2020-03-25,2,12,,,,,,,49911,42715,65126
2020-03-26,8,20,,,,,,,53811,45555,70131
2020-03-27,0,20,,,,,,,57742,48413,75250
2020-03-28,4,24,,,,,,,61678,51220,80444
2020-03-29,3,27,,,,,,,65601,53911,85673
2020-03-30,5,32,,,,,,,69494,56549,90931
2020-03-31,3,35,,,,,,,73346,59116,96210
2020-04-01,23,58,,,,,,,77147,61569,101508
2020-04-02,14,72,,,,,,,80891,63938,106758
2020-04-03,0,72,,,,,,,84574,66175,111966
2020-04-04,14,86,,,,,,,88191,68327,117128
2020-04-05,13,99,,,,,,,91743,70363,122322
2020-04-06,37,136,,,,,,,95227,72289,127507
2020-04-07,14,150,,,,,,,98643,74140,132707
2020-04-08,28,178,,,,,,,101993,75903,137922
2020-04-09,48,226,,,,,,,105277,77572,143149
2020-04-10,20,246,,,,,,,108496,79151,148345
2020-04-11,42,288,,,,,,,111653,80655,153511
2020-04-12,43,331,,,,,,,114748,82091,158675
2020-04-13,27,358,,,,,,,117784,83463,163830
2020-04-14,35,393,,,,,,,120762,84766,168961
2020-04-15,12,405,,,,,,,123685,86002,174078
2020-04-16,43,448,,,,,,,126554,87166,179173
2020-04-17,38,486,,,,,,,129371,88263,184287
2020-04-18,35,521,,,,,,,132138,89300,189392
2020-04-19,38,559,,,,,,,134856,90280,194510
2020-04-20,33,592,,,,,,,137528,91205,199650
2020-04-21,53,645,,,,,,,140156,92079,204807
2020-04-22,36,681,,,,,,,142740,92909,209969
2020-04-23,40,721,,,,,,,145282,93694,215128
2020-04-24,,,37,23,53,758,744,774,147784,94440,220298
2020-04-25,,,37,22,52,795,767,825,150247,95147,225474
2020-04-26,,,36,21,52,831,789,876,152673,95817,230663
2020-04-27,,,35,20,52,867,809,928,155062,96453,235854
2020-04-28,,,35,19,52,901,829,980,157417,97053,241055
2020-04-29,,,34,18,52,936,847,1032,159738,97626,246262
2020-04-30,,,34,17,53,969,865,1084,162026,98169,251478
2020-05-01,,,33,16,53,1002,882,1136,164283,98686,256702
2020-05-02,,,32,15,53,1034,898,1188,166509,99179,261946
2020-05-03,,,32,15,52,1066,913,1240,168706,99647,267198
2020-05-04,,,31,14,52,1097,928,1291,170875,100093,272439
2020-05-05,,,30,13,52,1127,941,1343,173016,100518,277688
2020-05-06,,,30,13,52,1157,955,1394,175129,100923,282951
2020-05-07,,,29,12,52,1186,967,1445,177217,101309,288219
2020-05-08,,,29,11,51,1215,979,1496,179280,101677,293499
2020-05-09,,,28,11,51,1243,990,1547,181318,102029,298776
2020-05-10,,,28,10,51,1271,1000,1598,183333,102365,304059
2020-05-11,,,27,9,52,1298,1010,1649,185324,102686,309348
2020-05-12,,,27,9,52,1325,1020,1700,187293,102993,314645
2020-05-13,,,26,8,52,1351,1029,1752,189240,103287,319950
2020-05-14,,,26,8,52,1377,1037,1803,191166,103568,325256
2020-05-15,,,25,7,52,1403,1045,1855,193071,103837,330568
2020-05-16,,,25,7,52,1428,1052,1907,194956,104095,335885
2020-05-17,,,25,7,52,1453,1060,1958,196821,104342,341209
2020-05-18,,,24,6,52,1477,1066,2010,198667,104579,346538
2020-05-19,,,24,6,52,1501,1073,2062,200495,104807,351873
2020-05-20,,,24,6,53,1524,1079,2114,202304,105025,357213
2020-05-21,,,23,5,53,1548,1085,2166,204095,105234,362558
2020-05-22,,,23,5,53,1570,1090,2219,205869,105435,367932
2020-05-23,,,23,5,53,1593,1095,2271,207625,105628,373287
2020-05-24,,,22,4,53,1615,1100,2323,209365,105813,378647
2020-05-25,,,22,4,53,1637,1105,2376,211089,105991,384011
2020-05-26,,,22,4,53,1659,1109,2428,212797,106162,389379
2020-05-27,,,21,4,53,1681,1114,2480,214489,106326,394751
2020-05-28,,,21,4,53,1702,1118,2533,216165,106484,400128
2020-05-29,,,21,3,53,1723,1122,2586,217827,106635,405531
2020-05-30,,,21,3,53,1743,1125,2639,219473,106781,410915
2020-05-31,,,20,3,53,1764,1129,2691,221106,106921,416302
2020-06-01,,,20,3,53,1784,1132,2744,222723,107055,421693
2020-06-02,,,20,3,53,1804,1136,2797,224327,107184,427086
2020-06-03,,,20,3,53,1823,1139,2850,225917,107308,432483
2020-06-04,,,19,2,54,1843,1142,2903,227494,107427,437882
2020-06-05,,,19,2,54,1862,1145,2956,229057,107541,443291
2020-06-06,,,19,2,54,1881,1147,3009,230607,107650,448696
2020-06-07,,,19,2,54,1900,1150,3062,232144,107754,454103
2020-06-08,,,19,2,54,1919,1152,3116,233668,107855,459511
2020-06-09,,,18,2,54,1937,1155,3169,235180,107950,464922
2020-06-10,,,18,2,54,1956,1157,3222,236679,108042,470343
2020-06-11,,,18,2,54,1974,1159,3276,238166,108129,475757
2020-06-12,,,18,2,54,1992,1161,3329,239641,108212,481173
2020-06-13,,,18,2,54,2009,1163,3383,241105,108292,486590
2020-06-14,,,18,1,54,2027,1165,3436,242556,108367,492008
2020-06-15,,,17,1,54,2044,1167,3490,243996,108439,497427
2020-06-16,,,17,1,54,2062,1169,3543,245424,108507,502846
2020-06-17,,,17,1,54,2079,1171,3597,246841,108571,508267
2020-06-18,,,17,1,54,2096,1172,3651,248246,108631,513688
2020-06-19,,,17,1,54,2112,1174,3704,249641,108688,519108
2020-06-20,,,17,1,55,2129,1175,3759,251024,108742,524530
2020-06-21,,,16,1,54,2145,1177,3812,252397,108792,529951
2020-06-22,,,16,1,54,2162,1178,3866,253758,108839,535371
2020-06-23,,,16,1,54,2178,1180,3920,255109,108882,540792
2020-06-24,,,16,1,54,2194,1181,3974,256450,108922,546211
2020-06-25,,,16,1,54,2210,1182,4028,257781,108959,551631
2020-06-26,,,16,1,54,2226,1183,4082,259102,108994,557051
2020-06-27,,,16,1,55,2241,1185,4136,260413,109027,562471
2020-06-28,,,16,1,55,2257,1186,4190,261716,109058,567911
2020-06-29,,,15,1,55,2272,1187,4244,263009,109086,573330
2020-06-30,,,15,1,55,2288,1188,4298,264293,109112,578748
2020-07-01,,,15,0,55,2303,1189,4352,265569,109137,584167
2020-07-02,,,15,0,55,2318,1190,4407,266837,109160,589585
2020-07-03,,,15,0,55,2333,1190,4461,268096,109181,595003
2020-07-04,,,15,0,55,2347,1191,4515,269347,109201,600421
2020-07-05,,,15,0,55,2362,1192,4569,270590,109220,605839
2020-07-06,,,15,0,55,2376,1193,4623,271826,109237,611256
2020-07-07,,,14,0,55,2391,1194,4677,273054,109253,616673
2020-07-08,,,14,0,55,2405,1194,4732,274275,109268,622090
2020-07-09,,,14,0,55,2419,1195,4786,275489,109282,627506
2020-07-10,,,14,0,55,2433,1195,4840,276695,109295,632934
2020-07-11,,,14,0,55,2447,1196,4894,277895,109308,638350
2020-07-12,,,14,0,55,2461,1197,4948,279088,109319,643766
2020-07-13,,,14,0,55,2475,1197,5003,280274,109330,649182
2020-07-14,,,14,0,55,2488,1198,5057,281455,109339,654597
2020-07-15,,,14,0,55,2502,1198,5111,282628,109349,660012
2020-07-16,,,13,0,55,2515,1198,5165,283796,109357,665427
2020-07-17,,,13,0,55,2529,1199,5219,284957,109365,670842
2020-07-18,,,13,0,55,2542,1199,5274,286113,109373,676256
2020-07-19,,,13,0,55,2555,1199,5328,287263,109380,681670
2020-07-20,,,13,0,55,2568,1200,5382,288407,109386,687084
2020-07-21,,,13,0,55,2581,1200,5436,289545,109392,692497
2020-07-22,,,13,0,55,2594,1200,5491,290678,109398,697916
2020-07-23,,,13,0,55,2607,1201,5545,291806,109403,703329
2020-07-24,,,13,0,55,2619,1201,5599,292929,109408,708742
