date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-27,,,,,,,,,25,25,25
2020-02-28,,,,,,,,,50,50,50
2020-02-29,,,,,,,,,75,75,75
2020-03-01,,,,,,,,,100,100,100
2020-03-02,,,,,,,,,125,125,125
2020-03-03,,,,,,,,,150,150,150
2020-03-04,,,,,,,,,175,175,175
2020-03-05,,,,,,,,,200,200,200
2020-03-06,,,,,,,,,225,225,225
2020-03-07,,,,,,,,,280,269,294
2020-03-08,,,,,,,,,333,312,360
2020-03-09,,,,,,,,,386,354,426
2020-03-10,,,,,,,,,440,395,496
2020-03-11,,,,,,,,,497,436,574
2020-03-12,,,,,,,,,559,479,664
2020-03-13,,,,,,,,,624,522,760
2020-03-14,,,,,,,,,687,564,858
2020-03-15,,,,,,,,,749,606,956
2020-03-16,,,,,,,,,811,647,1052
2020-03-17,,,,,,,,,871,688,1148
2020-03-18,,,,,,,,,929,728,1241
2020-03-19,,,,,,,,,986,768,1330
2020-03-20,,,,,,,,,1042,807,1414
2020-03-21,,,,,,,,,1095,845,1496
2020-03-22,1,1,,,,,,,1148,883,1576
2020-03-23,0,1,,,,,,,1199,921,1654
2020-03-24,2,3,,,,,,,1248,958,1732
2020-03-25,0,3,,,,,,,1297,994,1808
2020-03-26,0,3,,,,,,,1345,1031,1882
2020-03-27,2,5,,,,,,,1391,1066,1955
2020-03-28,0,5,,,,,,,1437,1101,2027
2020-03-29,0,5,,,,,,,1482,1136,2099
2020-03-30,2,7,,,,,,,1526,1171,2170
2020-03-31,1,8,,,,,,,1569,1205,2241
2020-04-01,1,9,,,,,,,1612,1238,2310
2020-04-02,0,9,,,,,,,1654,1272,2379
2020-04-03,0,9,,,,,,,1695,1305,2447
2020-04-04,0,9,,,,,,,1736,1337,2515
2020-04-05,0,9,,,,,,,1776,1369,2582
2020-04-06,0,9,,,,,,,1815,1401,2648
2020-04-07,0,9,,,,,,,1854,1432,2714
2020-04-08,0,9,,,,,,,1893,1463,2780
2020-04-09,1,10,,,,,,,1931,1494,2845
2020-04-10,0,10,,,,,,,1968,1524,2909
2020-04-11,0,10,,,,,,,2005,1553,2973
2020-04-12,1,11,,,,,,,2042,1583,3036
2020-04-13,1,12,,,,,,,2077,1612,3098
2020-04-14,0,12,,,,,,,2113,1641,3160
2020-04-15,0,12,,,,,,,2148,1669,3221
2020-04-16,0,12,,,,,,,2182,1697,3282
2020-04-17,0,12,,,,,,,2216,1724,3341
2020-04-18,0,12,,,,,,,2250,1751,3401
2020-04-19,0,12,,,,,,,2283,1778,3459
2020-04-20,0,12,,,,,,,2316,1805,3517
2020-04-21,0,12,,,,,,,2348,1831,3574
2020-04-22,1,13,,,,,,,2380,1856,3630
2020-04-23,0,13,,,,,,,2411,1881,3686
2020-04-24,,,0,0,1,13,13,14,2442,1906,3741
2020-04-25,,,0,0,1,14,13,15,2472,1931,3796
2020-04-26,,,0,0,1,14,13,16,2502,1955,3849
2020-04-27,,,0,0,1,15,14,16,2531,1979,3902
2020-04-28,,,0,0,1,15,14,17,2560,2002,3954
2020-04-29,,,0,0,1,15,14,18,2589,2025,4006
2020-04-30,,,0,0,1,16,15,18,2617,2048,4057
2020-05-01,,,0,0,1,16,15,19,2644,2070,4107
2020-05-02,,,0,0,1,17,15,19,2672,2092,4156
2020-05-03,,,0,0,1,17,16,20,2698,2113,4205
2020-05-04,,,0,0,1,17,16,21,2724,2134,4253
2020-05-05,,,0,0,1,18,16,21,2750,2155,4300
2020-05-06,,,0,0,1,18,17,22,2776,2176,4346
2020-05-07,,,0,0,1,18,17,23,2801,2196,4392
2020-05-08,,,0,0,1,19,17,23,2825,2215,4437
2020-05-09,,,0,0,1,19,17,24,2849,2234,4481
2020-05-10,,,0,0,1,19,18,24,2873,2253,4525
2020-05-11,,,0,0,1,20,18,25,2896,2272,4568
2020-05-12,,,0,0,1,20,18,26,2918,2290,4610
2020-05-13,,,0,0,1,20,18,26,2941,2308,4651
2020-05-14,,,0,0,1,21,19,27,2962,2325,4692
2020-05-15,,,0,0,1,21,19,27,2984,2342,4731
2020-05-16,,,0,0,1,21,19,28,3005,2359,4771
2020-05-17,,,0,0,1,22,19,28,3025,2375,4809
2020-05-18,,,0,0,1,22,20,29,3045,2391,4847
2020-05-19,,,0,0,1,22,20,29,3064,2406,4883
2020-05-20,,,0,0,1,22,20,30,3084,2421,4920
2020-05-21,,,0,0,1,23,20,30,3102,2436,4955
2020-05-22,,,0,0,1,23,21,31,3120,2451,4990
2020-05-23,,,0,0,1,23,21,31,3138,2465,5024
2020-05-24,,,0,0,1,24,21,32,3155,2478,5057
2020-05-25,,,0,0,1,24,21,32,3172,2491,5089
2020-05-26,,,0,0,1,24,21,33,3188,2504,5121
2020-05-27,,,0,0,1,24,22,33,3204,2517,5152
2020-05-28,,,0,0,1,25,22,34,3220,2529,5182
2020-05-29,,,0,0,1,25,22,34,3235,2541,5212
2020-05-30,,,0,0,1,25,22,35,3249,2552,5240
2020-05-31,,,0,0,1,25,22,35,3264,2563,5268
2020-06-01,,,0,0,1,26,23,36,3278,2574,5298
2020-06-02,,,0,0,1,26,23,36,3292,2584,5326
2020-06-03,,,0,0,1,26,23,36,3306,2594,5354
2020-06-04,,,0,0,1,26,23,37,3319,2603,5382
2020-06-05,,,0,0,1,27,23,37,3332,2612,5408
2020-06-06,,,0,0,1,27,24,38,3344,2621,5435
2020-06-07,,,0,0,1,27,24,38,3356,2629,5461
2020-06-08,,,0,0,1,27,24,38,3368,2637,5486
2020-06-09,,,0,0,1,27,24,39,3379,2645,5511
2020-06-10,,,0,0,1,28,24,39,3390,2652,5535
2020-06-11,,,0,0,1,28,24,40,3400,2659,5559
2020-06-12,,,0,0,1,28,24,40,3410,2666,5582
2020-06-13,,,0,0,1,28,25,40,3420,2672,5605
2020-06-14,,,0,0,1,28,25,41,3429,2678,5626
2020-06-15,,,0,0,1,28,25,41,3437,2683,5647
2020-06-16,,,0,0,1,29,25,41,3446,2688,5668
2020-06-17,,,0,0,1,29,25,42,3453,2693,5688
2020-06-18,,,0,0,1,29,25,42,3460,2697,5707
2020-06-19,,,0,0,1,29,25,42,3467,2701,5725
2020-06-20,,,0,0,1,29,26,43,3474,2704,5742
2020-06-21,,,0,0,1,29,26,43,3479,2707,5759
2020-06-22,,,0,0,1,30,26,43,3485,2710,5775
2020-06-23,,,0,0,1,30,26,43,3490,2712,5790
2020-06-24,,,0,0,1,30,26,44,3494,2714,5805
2020-06-25,,,0,0,1,30,26,44,3498,2716,5818
2020-06-26,,,0,0,1,30,26,44,3501,2717,5831
2020-06-27,,,0,0,1,30,26,44,3505,2718,5844
2020-06-28,,,0,0,1,30,26,45,3508,2719,5855
2020-06-29,,,0,0,1,30,26,45,3510,2720,5866
2020-06-30,,,0,0,1,31,26,45,3513,2721,5877
2020-07-01,,,0,0,1,31,27,46,3515,2721,5887
2020-07-02,,,0,0,1,31,27,46,3517,2722,5896
2020-07-03,,,0,0,1,31,27,46,3519,2722,5905
2020-07-04,,,0,0,1,31,27,46,3520,2722,5913
2020-07-05,,,0,0,1,31,27,46,3522,2723,5921
2020-07-06,,,0,0,1,31,27,47,3523,2723,5929
2020-07-07,,,0,0,1,31,27,47,3525,2723,5936
2020-07-08,,,0,0,1,31,27,47,3526,2723,5943
2020-07-09,,,0,0,1,31,27,47,3527,2723,5949
2020-07-10,,,0,0,1,31,27,47,3528,2724,5955
2020-07-11,,,0,0,1,32,27,48,3529,2724,5961
2020-07-12,,,0,0,1,32,27,48,3530,2724,5967
2020-07-13,,,0,0,1,32,27,48,3531,2724,5972
2020-07-14,,,0,0,1,32,27,48,3532,2724,5977
2020-07-15,,,0,0,1,32,27,48,3533,2724,5982
2020-07-16,,,0,0,1,32,27,48,3533,2724,5986
2020-07-17,,,0,0,1,32,27,49,3534,2724,5991
2020-07-18,,,0,0,1,32,27,49,3535,2724,5995
2020-07-19,,,0,0,1,32,27,49,3535,2724,5999
2020-07-20,,,0,0,1,32,27,49,3536,2724,6003
2020-07-21,,,0,0,1,32,27,49,3536,2724,6006
2020-07-22,,,0,0,1,32,27,49,3537,2724,6010
2020-07-23,,,0,0,1,32,27,49,3537,2724,6013
2020-07-24,,,0,0,1,32,27,49,3538,2724,6016
2020-07-25,,,0,0,1,32,27,49,3538,2724,6019
2020-07-26,,,0,0,1,32,27,50,3538,2724,6022
2020-07-27,,,0,0,1,32,27,50,3539,2724,6024
2020-07-28,,,0,0,1,32,27,50,3539,2724,6027
2020-07-29,,,0,0,1,32,27,50,3539,2724,6029
2020-07-30,,,0,0,1,32,27,50,3540,2724,6031
2020-07-31,,,0,0,1,32,27,50,3540,2724,6034
2020-08-01,,,0,0,1,32,27,50,3540,2724,6036
2020-08-02,,,0,0,1,32,27,50,3541,2724,6038
2020-08-03,,,0,0,1,32,27,50,3541,2724,6039
2020-08-04,,,0,0,1,32,27,50,3541,2724,6041
