date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-24,,,,,,,,,143,100,200
2020-02-25,,,,,,,,,286,200,400
2020-02-26,,,,,,,,,430,300,600
2020-02-27,,,,,,,,,573,400,800
2020-02-28,,,,,,,,,716,500,1000
2020-02-29,,,,,,,,,859,600,1200
2020-03-01,,,,,,,,,1003,700,1400
2020-03-02,,,,,,,,,1146,800,1600
2020-03-03,,,,,,,,,1289,900,1800
2020-03-04,,,,,,,,,1649,1159,2280
2020-03-05,,,,,,,,,2007,1419,2759
2020-03-06,,,,,,,,,2381,1690,3255
2020-03-07,,,,,,,,,2786,1985,3788
2020-03-08,,,,,,,,,3257,2332,4399
2020-03-09,,,,,,,,,3831,2758,5131
2020-03-10,,,,,,,,,4483,3245,5954
2020-03-11,,,,,,,,,5201,3786,6851
2020-03-12,,,,,,,,,5996,4387,7832
2020-03-13,,,,,,,,,6880,5061,8908
2020-03-14,,,,,,,,,7877,5825,10103
2020-03-15,,,,,,,,,8993,6686,11421
2020-03-16,,,,,,,,,10228,7646,12861
2020-03-17,,,,,,,,,11592,8711,14428
2020-03-18,,,,,,,,,13098,9895,16133
2020-03-19,1,1,,,,,,,14763,11212,17990
2020-03-20,0,1,,,,,,,16603,12675,20096
2020-03-21,0,1,,,,,,,18629,14295,22479
2020-03-22,0,1,,,,,,,20855,16086,25166
2020-03-23,0,1,,,,,,,23297,18061,28189
2020-03-24,0,1,,,,,,,25972,20239,31584
2020-03-25,2,3,,,,,,,28899,22634,35377
2020-03-26,0,3,,,,,,,32093,25263,39593
2020-03-27,1,4,,,,,,,35566,28137,44244
2020-03-28,0,4,,,,,,,39332,31267,49336
2020-03-29,4,8,,,,,,,43398,34643,54883
2020-03-30,1,9,,,,,,,47769,38247,60856
2020-03-31,8,17,,,,,,,52443,42039,67207
2020-04-01,7,24,,,,,,,57410,45969,73894
2020-04-02,6,30,,,,,,,62655,49971,80846
2020-04-03,4,34,,,,,,,68156,54029,88036
2020-04-04,9,43,,,,,,,73887,58052,95482
2020-04-05,2,45,,,,,,,79812,62060,103170
2020-04-06,2,47,,,,,,,85892,65977,110968
2020-04-07,11,58,,,,,,,92084,69833,119271
2020-04-08,5,63,,,,,,,98343,73536,128022
2020-04-09,13,76,,,,,,,104622,77051,137146
2020-04-10,18,94,,,,,,,110883,80405,146455
2020-04-11,12,106,,,,,,,117090,83649,155947
2020-04-12,24,130,,,,,,,123221,86804,165483
2020-04-13,18,148,,,,,,,129256,89795,175044
2020-04-14,22,170,,,,,,,135186,92645,184656
2020-04-15,28,198,,,,,,,141004,95355,194303
2020-04-16,34,232,,,,,,,146705,97905,204016
2020-04-17,41,273,,,,,,,152287,100306,213748
2020-04-18,40,313,,,,,,,157751,102572,223497
2020-04-19,48,361,,,,,,,163097,104737,233206
2020-04-20,44,405,,,,,,,168328,106791,242870
2020-04-21,51,456,,,,,,,173447,108740,252452
2020-04-22,57,513,,,,,,,178455,110581,261950
2020-04-23,42,555,,,,,,,183358,112321,271360
2020-04-24,,,52,39,68,607,594,623,188157,113955,280738
2020-04-25,,,54,39,71,661,633,694,192856,115484,290157
2020-04-26,,,56,39,74,717,673,767,197460,116927,299566
2020-04-27,,,58,39,75,775,712,842,201970,118286,308958
2020-04-28,,,60,38,78,835,751,919,206392,119565,318362
2020-04-29,,,61,38,82,895,789,1000,210727,120772,327775
2020-04-30,,,61,36,86,957,826,1085,214979,121909,337195
2020-05-01,,,62,35,88,1018,861,1173,219152,122992,346630
2020-05-02,,,62,33,91,1080,895,1263,223247,124020,356077
2020-05-03,,,61,32,93,1141,927,1355,227269,124991,365534
2020-05-04,,,61,31,94,1202,959,1449,231219,125910,375000
2020-05-05,,,60,30,95,1262,989,1543,235100,126786,384475
2020-05-06,,,59,28,96,1321,1018,1639,238916,127619,393958
2020-05-07,,,58,27,97,1379,1045,1735,242667,128409,403448
2020-05-08,,,57,25,97,1436,1071,1832,246357,129162,412945
2020-05-09,,,56,24,98,1492,1095,1929,249987,129880,422445
2020-05-10,,,55,22,98,1546,1118,2026,253560,130563,431945
2020-05-11,,,54,21,98,1600,1140,2123,257078,131212,441451
2020-05-12,,,52,20,97,1652,1161,2219,260542,131825,450962
2020-05-13,,,51,19,96,1703,1180,2315,263954,132405,460480
2020-05-14,,,50,18,95,1754,1199,2410,267316,132956,470002
2020-05-15,,,49,17,95,1803,1217,2504,270630,133479,479532
2020-05-16,,,48,16,94,1851,1233,2598,273897,133979,489071
2020-05-17,,,47,15,95,1898,1249,2692,277118,134458,498617
2020-05-18,,,46,14,94,1944,1263,2786,280295,134910,508171
2020-05-19,,,45,13,94,1989,1277,2880,283430,135338,517733
2020-05-20,,,44,12,95,2034,1290,2974,286523,135747,527301
2020-05-21,,,43,12,95,2077,1302,3068,289576,136134,536876
2020-05-22,,,43,11,95,2120,1314,3162,292590,136502,546457
2020-05-23,,,42,10,95,2162,1324,3256,295565,136852,556039
2020-05-24,,,41,10,95,2203,1335,3351,298504,137185,565629
2020-05-25,,,40,9,95,2243,1345,3445,301407,137500,575225
2020-05-26,,,40,9,95,2282,1354,3540,304275,137800,584828
2020-05-27,,,39,8,95,2321,1363,3635,307109,138086,594437
2020-05-28,,,38,8,95,2360,1371,3729,309910,138357,604052
2020-05-29,,,38,7,95,2397,1379,3824,312679,138614,613672
2020-05-30,,,37,7,95,2434,1387,3919,315416,138860,623296
2020-05-31,,,36,7,95,2470,1394,4014,318122,139093,632925
2020-06-01,,,36,6,95,2506,1401,4109,320798,139315,642558
2020-06-02,,,35,6,96,2542,1407,4204,323445,139526,652194
2020-06-03,,,35,6,96,2576,1414,4299,326063,139727,661834
2020-06-04,,,34,5,96,2610,1420,4395,328652,139919,671476
2020-06-05,,,34,5,96,2644,1425,4490,331215,140101,681121
2020-06-06,,,33,5,96,2677,1430,4585,333750,140274,690767
2020-06-07,,,33,5,96,2710,1435,4680,336260,140439,700415
2020-06-08,,,32,4,96,2742,1440,4776,338743,140596,710064
2020-06-09,,,32,4,96,2774,1445,4871,341201,140745,719713
2020-06-10,,,31,4,96,2805,1449,4967,343634,140887,729363
2020-06-11,,,31,4,96,2836,1453,5063,346043,141021,739013
2020-06-12,,,31,3,96,2867,1457,5158,348428,141149,748662
2020-06-13,,,30,3,96,2897,1461,5254,350790,141271,758310
2020-06-14,,,30,3,96,2927,1464,5350,353128,141386,767956
2020-06-15,,,29,3,96,2956,1468,5446,355444,141495,777601
2020-06-16,,,29,3,96,2985,1471,5542,357737,141598,787243
2020-06-17,,,29,3,97,3014,1474,5638,360009,141696,796883
2020-06-18,,,28,2,97,3042,1477,5734,362258,141788,806519
