date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-05-05,,,72,38,117,6432,6046,6921,774166,531352,1083502
2020-05-06,,,71,36,117,6503,6083,7037,779108,533053,1094094
2020-05-07,,,70,35,116,6573,6119,7153,783972,534702,1104625
2020-05-08,,,68,34,116,6641,6153,7269,788761,536292,1115097
2020-05-09,,,67,33,115,6708,6187,7383,793475,537828,1125518
2020-05-10,,,66,32,115,6775,6219,7498,798116,539310,1135888
2020-05-11,,,65,30,114,6840,6249,7612,802686,540742,1146206
2020-05-12,,,64,29,114,6904,6279,7725,807184,542126,1156473
2020-05-13,,,63,28,114,6967,6308,7839,811613,543463,1166688
2020-05-14,,,62,27,114,7029,6336,7952,815974,544756,1176851
2020-05-15,,,61,26,114,7090,6363,8066,820268,546004,1186965
2020-05-16,,,60,25,113,7150,6389,8179,824496,547210,1197028
2020-05-17,,,59,24,113,7208,6414,8291,828659,548371,1207038
2020-05-18,,,58,24,112,7267,6438,8403,832758,549491,1216995
2020-05-19,,,57,23,112,7324,6461,8514,836794,550572,1226899
2020-05-20,,,56,22,111,7380,6483,8625,840769,551618,1236751
2020-05-21,,,55,21,111,7435,6505,8736,844683,552628,1246548
2020-05-22,,,54,20,110,7489,6526,8845,848537,553604,1256293
2020-05-23,,,54,20,110,7543,6546,8954,852332,554547,1265983
2020-05-24,,,53,19,109,7596,6566,9063,856069,555458,1275620
2020-05-25,,,52,18,108,7648,6584,9170,859749,556337,1285203
2020-05-26,,,51,18,108,7699,6603,9277,863373,557188,1294732
2020-05-27,,,50,17,107,7749,6620,9384,866942,558010,1304207
2020-05-28,,,49,17,106,7798,6637,9490,870456,558804,1313627
2020-05-29,,,49,16,106,7847,6654,9595,873916,559570,1322992
2020-05-30,,,48,15,105,7895,6670,9700,877324,560310,1332304
2020-05-31,,,47,15,105,7942,6685,9804,880679,561024,1341560
2020-06-01,,,46,14,104,7989,6700,9908,883983,561714,1350761
2020-06-02,,,46,14,104,8034,6715,10011,887236,562379,1359907
2020-06-03,,,45,13,103,8079,6728,10114,890440,563021,1368998
2020-06-04,,,44,13,103,8124,6742,10216,893594,563640,1378034
2020-06-05,,,44,12,102,8167,6755,10317,896700,564237,1387015
2020-06-06,,,43,12,102,8210,6767,10418,899758,564813,1395939
2020-06-07,,,42,12,101,8253,6779,10519,902768,565368,1404809
2020-06-08,,,42,11,101,8294,6791,10619,905733,565903,1413622
2020-06-09,,,41,11,100,8335,6802,10719,908651,566418,1422380
2020-06-10,,,40,10,100,8376,6813,10818,911524,566915,1431081
2020-06-11,,,40,10,99,8415,6824,10916,914352,567393,1439727
2020-06-12,,,39,10,98,8455,6834,11014,917136,567852,1448316
2020-06-13,,,39,9,98,8493,6844,11112,919876,568294,1456849
2020-06-14,,,38,9,97,8531,6853,11209,922574,568718,1465325
2020-06-15,,,37,9,97,8569,6862,11305,925229,569124,1473746
2020-06-16,,,37,8,96,8605,6871,11401,927842,569512,1482109
2020-06-17,,,36,8,96,8642,6880,11496,930413,569886,1490416
2020-06-18,,,36,8,95,8677,6888,11591,932944,570244,1498666
2020-06-19,,,35,7,95,8713,6896,11685,935436,570589,1506861
2020-06-20,,,35,7,94,8747,6903,11779,937889,570919,1515002
2020-06-21,,,34,7,94,8781,6911,11872,940305,571235,1523087
2020-06-22,,,34,7,93,8815,6918,11964,942683,571536,1531117
2020-06-23,,,33,6,93,8848,6925,12056,945024,571825,1539093
2020-06-24,,,33,6,92,8880,6932,12148,947329,572100,1547014
2020-06-25,,,32,6,91,8913,6938,12239,949600,572364,1554881
2020-06-26,,,32,6,91,8944,6944,12329,951836,572617,1562694
2020-06-27,,,31,5,90,8975,6950,12419,954038,572859,1570455
2020-06-28,,,31,5,90,9006,6956,12508,956207,573091,1578162
2020-06-29,,,30,5,89,9036,6962,12597,958344,573313,1585817
2020-06-30,,,30,5,89,9066,6967,12685,960448,573526,1593420
2020-07-01,,,29,5,88,9095,6972,12773,962522,573731,1600971
2020-07-02,,,29,4,88,9123,6977,12860,964564,573926,1608470
2020-07-03,,,28,4,87,9152,6982,12946,966577,574113,1615917
2020-07-04,,,28,4,86,9180,6987,13032,968559,574293,1623314
2020-07-05,,,27,4,86,9207,6991,13117,970513,574466,1630660
2020-07-06,,,27,4,85,9234,6995,13202,972438,574632,1637955
2020-07-07,,,27,4,85,9261,6999,13286,974336,574792,1645200
2020-07-08,,,26,3,84,9287,7003,13370,976205,574945,1652395
2020-07-09,,,26,3,84,9313,7007,13453,978048,575091,1659540
2020-07-10,,,25,3,83,9338,7011,13535,979864,575230,1666636
2020-07-11,,,25,3,82,9363,7014,13617,981654,575364,1673683
2020-07-12,,,25,3,82,9387,7017,13699,983419,575492,1680681
2020-07-13,,,24,3,81,9412,7021,13780,985159,575614,1687630
2020-07-14,,,24,3,81,9435,7024,13860,986874,575731,1694523
2020-07-15,,,23,2,80,9459,7027,13940,988564,575843,1701367
2020-07-16,,,23,2,80,9482,7029,14019,990231,575950,1708164
2020-07-17,,,23,2,79,9505,7032,14098,991875,576053,1714914
2020-07-18,,,22,2,79,9527,7034,14176,993496,576150,1721616
2020-07-19,,,22,2,78,9549,7037,14253,995094,576244,1728272
2020-07-20,,,22,2,78,9571,7039,14330,996670,576333,1734881
2020-07-21,,,21,2,77,9592,7041,14407,998225,576419,1741444
2020-07-22,,,21,2,77,9613,7044,14483,999758,576500,1747960
2020-07-23,,,21,2,76,9634,7046,14559,1001270,576578,1754431
2020-07-24,,,20,1,75,9654,7048,14634,1002761,576653,1760857
2020-07-25,,,20,1,75,9674,7050,14708,1004233,576724,1767237
2020-07-26,,,20,1,74,9694,7051,14782,1005684,576793,1773572
2020-07-27,,,20,1,74,9714,7053,14855,1007116,576858,1779863
2020-07-28,,,19,1,73,9733,7055,14928,1008528,576920,1786109
2020-07-29,,,19,1,73,9752,7056,15001,1009922,576980,1792311
2020-07-30,,,19,1,72,9771,7058,15073,1011297,577037,1798469
2020-07-31,,,18,1,72,9789,7059,15144,1012653,577091,1804584
2020-08-01,,,18,1,71,9807,7061,15215,1013992,577143,1810655
2020-08-02,,,18,1,71,9825,7062,15286,1015314,577193,1816683
2020-08-03,,,18,1,70,9843,7063,15356,1016617,577240,1822668
2020-08-04,,,17,1,70,9860,7065,15425,1017904,577286,1828611
