date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-01-28,,,,,,,,,605,250,750
2020-01-29,,,,,,,,,1210,500,1500
2020-01-30,,,,,,,,,1816,750,2250
2020-01-31,,,,,,,,,2421,1000,3000
2020-02-01,,,,,,,,,3026,1250,3750
2020-02-02,,,,,,,,,3631,1500,4500
2020-02-03,,,,,,,,,4236,1750,5250
2020-02-04,,,,,,,,,4842,2000,6000
2020-02-05,,,,,,,,,5447,2250,6750
2020-02-06,,,,,,,,,7434,3149,9300
2020-02-07,,,,,,,,,9416,4048,11844
2020-02-08,,,,,,,,,11553,5028,14598
2020-02-09,,,,,,,,,14001,6176,17778
2020-02-10,,,,,,,,,17095,7670,21839
2020-02-11,,,,,,,,,21204,9711,27286
2020-02-12,,,,,,,,,26155,12218,33893
2020-02-13,,,,,,,,,31932,15203,41652
2020-02-14,,,,,,,,,38775,18825,50912
2020-02-15,,,,,,,,,46991,23291,62120
2020-02-16,,,,,,,,,56987,28862,75851
2020-02-17,,,,,,,,,68987,35712,92430
2020-02-18,,,,,,,,,83242,44050,112218
2020-02-19,,,,,,,,,100159,54203,135787
2020-02-20,,,,,,,,,120272,66607,163859
2020-02-21,1,1,,,,,,,144201,81785,197227
2020-02-22,1,2,,,,,,,172543,100300,236564
2020-02-23,1,3,,,,,,,205885,122794,282403
2020-02-24,4,7,,,,,,,244836,150045,335128
2020-02-25,3,10,,,,,,,289958,182504,394637
2020-02-26,2,12,,,,,,,341640,220688,461123
2020-02-27,5,17,,,,,,,399938,264708,535675
2020-02-28,4,21,,,,,,,464479,315031,615419
2020-02-29,8,29,,,,,,,534469,371458,698912
2020-03-01,5,34,,,,,,,608767,432019,786849
2020-03-02,18,52,,,,,,,686052,496656,878190
2020-03-03,27,79,,,,,,,765014,562704,970598
2020-03-04,28,107,,,,,,,844538,628628,1063475
2020-03-05,41,148,,,,,,,923808,694641,1156249
2020-03-06,49,197,,,,,,,1002291,759968,1247894
2020-03-07,36,233,,,,,,,1079657,824592,1338000
2020-03-08,133,366,,,,,,,1155693,888231,1426555
2020-03-09,97,463,,,,,,,1230263,951003,1512930
2020-03-10,168,631,,,,,,,1303283,1012763,1597150
2020-03-11,196,827,,,,,,,1374716,1073564,1678645
2020-03-12,0,827,,,,,,,1444558,1133401,1757980
2020-03-13,439,1266,,,,,,,1512820,1192177,1835826
2020-03-14,175,1441,,,,,,,1579520,1249761,1911548
2020-03-15,368,1809,,,,,,,1644679,1306051,1985414
2020-03-16,349,2158,,,,,,,1708324,1361069,2057384
2020-03-17,345,2503,,,,,,,1770484,1414402,2127958
2020-03-18,475,2978,,,,,,,1831190,1466299,2197038
2020-03-19,427,3405,,,,,,,1890474,1516591,2265069
2020-03-20,627,4032,,,,,,,1948366,1565352,2332157
2020-03-21,793,4825,,,,,,,2004899,1612457,2398225
2020-03-22,651,5476,,,,,,,2060102,1657947,2463461
2020-03-23,601,6077,,,,,,,2114006,1701717,2527734
2020-03-24,743,6820,,,,,,,2166641,1744063,2591361
2020-03-25,683,7503,,,,,,,2218036,1784791,2654125
2020-03-26,712,8215,,,,,,,2268220,1823951,2716074
2020-03-27,919,9134,,,,,,,2317221,1861478,2777262
2020-03-28,889,10023,,,,,,,2365067,1897422,2837625
2020-03-29,756,10779,,,,,,,2411785,1932164,2897340
2020-03-30,812,11591,,,,,,,2457402,1965634,2956582
2020-03-31,837,12428,,,,,,,2501943,1997817,3015167
2020-04-01,727,13155,,,,,,,2545435,2028764,3073200
2020-04-02,760,13915,,,,,,,2587901,2058523,3130744
2020-04-03,766,14681,,,,,,,2629367,2087026,3187657
2020-04-04,681,15362,,,,,,,2669856,2114498,3243766
2020-04-05,525,15887,,,,,,,2709391,2140851,3299230
2020-04-06,636,16523,,,,,,,2747994,2166262,3353893
2020-04-07,604,17127,,,,,,,2785690,2190745,3407969
2020-04-08,542,17669,,,,,,,2822498,2214239,3461553
2020-04-09,610,18279,,,,,,,2858440,2236669,3514592
2020-04-10,570,18849,,,,,,,2893537,2258142,3566946
2020-04-11,619,19468,,,,,,,2927808,2278752,3618537
2020-04-12,431,19899,,,,,,,2961275,2298544,3669479
2020-04-13,566,20465,,,,,,,2993956,2317570,3719884
2020-04-14,602,21067,,,,,,,3025869,2335855,3769551
2020-04-15,578,21645,,,,,,,3057034,2353423,3818488
2020-04-16,525,22170,,,,,,,3087468,2370301,3866701
2020-04-17,575,22745,,,,,,,3117189,2386518,3914197
2020-04-18,482,23227,,,,,,,3146214,2402100,3960982
2020-04-19,433,23660,,,,,,,3174559,2417072,4007057
2020-04-20,454,24114,,,,,,,3202241,2431461,4052415
2020-04-21,534,24648,,,,,,,3229275,2445311,4097130
2020-04-22,437,25085,,,,,,,3255678,2458646,4141203
2020-04-23,464,25549,,,,,,,3281464,2471485,4184627
2020-04-24,,,425,299,576,25974,25848,26125,3306647,2483832,4227488
2020-04-25,,,415,286,570,26390,26134,26694,3331243,2495687,4269946
2020-04-26,,,406,275,562,26795,26410,27255,3355266,2507078,4312000
2020-04-27,,,396,264,555,27191,26675,27810,3378728,2518051,4353454
2020-04-28,,,387,255,547,27578,26930,28357,3401644,2528624,4394229
2020-04-29,,,378,246,541,27956,27176,28898,3424025,2538799,4434653
2020-04-30,,,369,236,536,28325,27413,29434,3445886,2548588,4474678
2020-05-01,,,360,225,531,28685,27639,29964,3467239,2558006,4514305
2020-05-02,,,352,215,524,29036,27854,30488,3488094,2567068,4553534
2020-05-03,,,343,207,517,29380,28062,31004,3508465,2575787,4592366
2020-05-04,,,335,198,510,29715,28261,31513,3528362,2584178,4630803
2020-05-05,,,327,191,505,30042,28452,32018,3547797,2592252,4668844
2020-05-06,,,320,183,497,30362,28636,32514,3566781,2600022,4706492
2020-05-07,,,312,176,490,30674,28812,33004,3585323,2607501,4743748
2020-05-08,,,305,169,483,30979,28982,33486,3603436,2614698,4780612
2020-05-09,,,298,163,476,31277,29145,33962,3621127,2621626,4817084
2020-05-10,,,291,156,469,31568,29302,34430,3638409,2628307,4853167
2020-05-11,,,284,150,461,31852,29452,34891,3655289,2634752,4888862
2020-05-12,,,277,144,454,32129,29597,35344,3671777,2640971,4924170
2020-05-13,,,271,139,448,32400,29736,35792,3687883,2646966,4959092
2020-05-14,,,264,133,441,32664,29870,36233,3703615,2652733,4993630
2020-05-15,,,258,129,435,32923,29999,36667,3718982,2658281,5027785
2020-05-16,,,252,124,429,33175,30123,37096,3733992,2663619,5061559
2020-05-17,,,246,119,425,33421,30242,37520,3748654,2668755,5094953
2020-05-18,,,241,114,421,33662,30357,37941,3762975,2673697,5127969
2020-05-19,,,235,110,415,33897,30467,38356,3776963,2678451,5160609
2020-05-20,,,230,106,409,34126,30573,38764,3790626,2683026,5192875
2020-05-21,,,224,102,405,34351,30675,39168,3803971,2687427,5224765
2020-05-22,,,219,98,401,34570,30774,39568,3817005,2691661,5256194
2020-05-23,,,214,94,397,34784,30868,39964,3829736,2695736,5287255
2020-05-24,,,209,91,393,34992,30959,40357,3842170,2699656,5317949
2020-05-25,,,204,87,389,35197,31047,40745,3854314,2703428,5348279
2020-05-26,,,199,84,385,35396,31131,41130,3866174,2707057,5378246
2020-05-27,,,195,81,381,35591,31212,41510,3877757,2710548,5407852
2020-05-28,,,190,78,377,35781,31290,41887,3889069,2713906,5437099
2020-05-29,,,186,75,373,35966,31366,42259,3900115,2717137,5465990
2020-05-30,,,181,72,369,36148,31438,42628,3910902,2720244,5494526
