date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-11,,,,,,,,,368,100,500
2020-02-12,,,,,,,,,735,200,1000
2020-02-13,,,,,,,,,1103,300,1500
2020-02-14,,,,,,,,,1471,400,2000
2020-02-15,,,,,,,,,1838,500,2500
2020-02-16,,,,,,,,,2206,600,3000
2020-02-17,,,,,,,,,2574,700,3500
2020-02-18,,,,,,,,,2941,800,4000
2020-02-19,,,,,,,,,3309,900,4500
2020-02-20,,,,,,,,,4466,1279,6100
2020-02-21,,,,,,,,,5621,1659,7696
2020-02-22,,,,,,,,,6858,2076,9408
2020-02-23,,,,,,,,,8264,2571,11356
2020-02-24,,,,,,,,,10019,3227,13795
2020-02-25,,,,,,,,,12321,4138,17001
2020-02-26,,,,,,,,,15070,5270,20835
2020-02-27,,,,,,,,,18248,6634,25265
2020-02-28,,,,,,,,,21967,8312,30448
2020-02-29,,,,,,,,,26368,10412,36576
2020-03-01,,,,,,,,,31633,13068,44039
2020-03-02,,,,,,,,,37825,16370,53039
2020-03-03,,,,,,,,,44993,20408,63315
2020-03-04,,,,,,,,,53212,25350,74817
2020-03-05,,,,,,,,,62560,31331,87717
2020-03-06,1,1,,,,,,,73077,38497,102083
2020-03-07,0,1,,,,,,,84712,46927,117346
2020-03-08,2,3,,,,,,,97340,56260,133375
2020-03-09,0,3,,,,,,,110804,66550,150046
2020-03-10,1,4,,,,,,,124927,77693,167560
2020-03-11,1,5,,,,,,,139530,89221,185437
2020-03-12,0,5,,,,,,,154435,100894,203637
2020-03-13,5,10,,,,,,,169483,112733,221915
2020-03-14,2,12,,,,,,,184550,124741,240235
2020-03-15,8,20,,,,,,,199546,136755,258568
2020-03-16,4,24,,,,,,,214413,148761,276721
2020-03-17,19,43,,,,,,,229113,160743,294540
2020-03-18,15,58,,,,,,,243621,172579,312017
2020-03-19,19,77,,,,,,,257923,184266,329065
2020-03-20,30,107,,,,,,,272013,195778,345709
2020-03-21,30,137,,,,,,,285886,207110,362113
2020-03-22,43,180,,,,,,,299544,218269,378279
2020-03-23,34,214,,,,,,,312989,229134,394278
2020-03-24,63,277,,,,,,,326223,239767,410151
2020-03-25,80,357,,,,,,,339251,249965,425868
2020-03-26,78,435,,,,,,,352075,259786,441461
2020-03-27,112,547,,,,,,,364700,269202,456930
2020-03-28,93,640,,,,,,,377130,278327,472276
2020-03-29,132,772,,,,,,,389368,287020,487602
2020-03-30,93,865,,,,,,,401420,295422,502902
2020-03-31,175,1040,,,,,,,413288,303577,518092
2020-04-01,135,1175,,,,,,,424978,311497,533213
2020-04-02,166,1341,,,,,,,436491,319060,548242
2020-04-03,149,1490,,,,,,,447832,326289,563265
2020-04-04,166,1656,,,,,,,459005,333164,578282
2020-04-05,115,1771,,,,,,,470013,339712,593300
2020-04-06,103,1874,,,,,,,480859,345949,608313
2020-04-07,234,2108,,,,,,,491547,351917,623312
2020-04-08,147,2255,,,,,,,502078,357624,638302
2020-04-09,148,2403,,,,,,,512458,363040,653280
2020-04-10,117,2520,,,,,,,522687,368209,668244
2020-04-11,133,2653,,,,,,,532770,373178,683194
2020-04-12,94,2747,,,,,,,542709,377935,698127
2020-04-13,86,2833,,,,,,,552506,382472,713008
2020-04-14,122,2955,,,,,,,562164,386858,727887
2020-04-15,190,3145,,,,,,,571686,391098,742760
2020-04-16,182,3327,,,,,,,581074,395183,757627
2020-04-17,144,3471,,,,,,,590330,399077,772484
2020-04-18,142,3613,,,,,,,599457,402820,787330
2020-04-19,84,3697,,,,,,,608456,406396,802163
2020-04-20,67,3764,,,,,,,617331,409820,816980
2020-04-21,165,3929,,,,,,,626082,413101,831780
2020-04-22,139,4068,,,,,,,634713,416245,846560
2020-04-23,124,4192,,,,,,,643225,419259,861319
2020-04-24,,,115,76,151,4307,4268,4343,651619,422149,876057
2020-04-25,,,114,72,151,4421,4340,4493,659898,424920,890772
2020-04-26,,,112,69,151,4533,4410,4643,668064,427587,905463
2020-04-27,,,110,65,151,4643,4476,4793,676118,430159,920122
2020-04-28,,,109,62,151,4751,4539,4943,684062,432622,934743
2020-04-29,,,107,59,150,4858,4598,5093,691897,434980,949330
2020-04-30,,,105,57,150,4964,4656,5243,699626,437245,963882
2020-05-01,,,104,54,150,5068,4711,5393,707249,439423,978396
2020-05-02,,,102,51,150,5170,4763,5542,714768,441518,992872
2020-05-03,,,101,49,150,5271,4813,5692,722186,443535,1007306
2020-05-04,,,99,47,150,5370,4861,5841,729502,445475,1021697
2020-05-05,,,98,45,149,5468,4906,5990,736719,447345,1036043
2020-05-06,,,97,44,149,5565,4950,6139,743838,449145,1050343
2020-05-07,,,95,42,149,5660,4993,6287,750859,450880,1064595
2020-05-08,,,94,41,149,5754,5034,6436,757786,452553,1078796
2020-05-09,,,93,39,149,5847,5073,6584,764618,454166,1092945
2020-05-10,,,91,37,149,5938,5111,6733,771357,455721,1107041
2020-05-11,,,90,36,149,6028,5147,6881,778004,457222,1121084
2020-05-12,,,89,34,149,6117,5181,7029,784560,458661,1135071
2020-05-13,,,88,33,148,6205,5214,7177,791027,460041,1149001
2020-05-14,,,86,31,148,6291,5246,7325,797405,461363,1162872
2020-05-15,,,85,30,148,6376,5276,7472,803695,462632,1176682
2020-05-16,,,84,29,148,6460,5305,7620,809900,463859,1190431
2020-05-17,,,83,27,148,6543,5333,7767,816019,465044,1204116
2020-05-18,,,82,26,147,6625,5360,7914,822053,466190,1217736
2020-05-19,,,81,25,147,6705,5386,8060,828004,467297,1231289
2020-05-20,,,79,24,147,6785,5411,8206,833872,468368,1244774
2020-05-21,,,78,23,146,6863,5434,8352,839659,469401,1258189
2020-05-22,,,77,22,146,6941,5457,8497,845365,470392,1271527
2020-05-23,,,76,21,146,7017,5479,8643,850992,471348,1284781
2020-05-24,,,75,21,145,7092,5500,8787,856539,472272,1297960
2020-05-25,,,74,20,145,7166,5520,8932,862008,473167,1311064
2020-05-26,,,73,19,144,7240,5540,9075,867400,474031,1324093
2020-05-27,,,72,18,144,7312,5559,9219,872716,474867,1337045
2020-05-28,,,71,18,143,7383,5577,9362,877955,475675,1349913
2020-05-29,,,70,17,143,7453,5594,9504,883120,476455,1362700
2020-05-30,,,69,16,142,7523,5611,9646,888211,477210,1375407
2020-05-31,,,68,16,142,7591,5627,9788,893228,477938,1388026
2020-06-01,,,67,15,141,7658,5643,9928,898660,478684,1402197
2020-06-02,,,67,15,141,7725,5658,10069,904013,479402,1416263
2020-06-03,,,66,14,140,7791,5672,10209,909315,480097,1430368
2020-06-04,,,65,13,140,7855,5686,10348,914590,480772,1444641
2020-06-05,,,64,13,139,7919,5700,10487,919894,481438,1459315
2020-06-06,,,63,12,139,7982,5712,10625,925281,482096,1474568
2020-06-07,,,62,12,138,8044,5725,10762,930709,482735,1490314
2020-06-08,,,61,11,137,8105,5737,10899,936149,483358,1506437
2020-06-09,,,60,11,137,8166,5748,11035,941601,483962,1522963
2020-06-10,,,60,11,136,8225,5759,11171,947072,484543,1539929
2020-06-11,,,59,10,135,8284,5770,11305,952583,485104,1557453
2020-06-12,,,58,10,135,8342,5780,11439,958133,485645,1575537
2020-06-13,,,57,9,134,8399,5790,11573,963714,486164,1594145
2020-06-14,,,56,9,133,8455,5800,11705,969323,486663,1613266
2020-06-15,,,56,9,132,8511,5809,11837,974960,487145,1632913
2020-06-16,,,55,8,132,8565,5818,11968,980630,487613,1653125
2020-06-17,,,54,8,131,8619,5827,12098,986337,488067,1673926
2020-06-18,,,53,8,130,8673,5835,12228,992080,488502,1695315
