date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-22,,,,,,,,,448,250,750
2020-02-23,,,,,,,,,897,500,1500
2020-02-24,,,,,,,,,1345,750,2250
2020-02-25,,,,,,,,,1794,1000,3000
2020-02-26,,,,,,,,,2242,1250,3750
2020-02-27,,,,,,,,,2690,1500,4500
2020-02-28,,,,,,,,,3139,1750,5250
2020-02-29,,,,,,,,,3587,2000,6000
2020-03-01,,,,,,,,,4035,2250,6750
2020-03-02,,,,,,,,,5213,2899,8696
2020-03-03,,,,,,,,,6387,3547,10633
2020-03-04,,,,,,,,,7616,4225,12658
2020-03-05,,,,,,,,,8959,4964,14864
2020-03-06,,,,,,,,,10540,5831,17446
2020-03-07,,,,,,,,,12490,6897,20612
2020-03-08,,,,,,,,,14726,8118,24225
2020-03-09,,,,,,,,,17208,9470,28212
2020-03-10,,,,,,,,,19978,10975,32632
2020-03-11,,,,,,,,,23090,12663,37557
2020-03-12,,,,,,,,,26632,14580,43110
2020-03-13,,,,,,,,,30626,16739,49308
2020-03-14,,,,,,,,,35086,19147,56147
2020-03-15,,,,,,,,,40044,21824,63649
2020-03-16,,,,,,,,,45556,24800,71857
2020-03-17,1,1,,,,,,,51689,28116,80825
2020-03-18,0,1,,,,,,,58495,31807,90579
2020-03-19,2,3,,,,,,,66016,35904,101111
2020-03-20,1,4,,,,,,,74290,40443,112415
2020-03-21,5,9,,,,,,,83357,45467,124449
2020-03-22,21,30,,,,,,,93248,51025,137263
2020-03-23,7,37,,,,,,,103975,57171,150901
2020-03-24,7,44,,,,,,,115514,63955,165369
2020-03-25,15,59,,,,,,,127806,71429,180597
2020-03-26,16,75,,,,,,,140753,79645,196676
2020-03-27,17,92,,,,,,,154228,88648,213612
2020-03-28,16,108,,,,,,,168085,98479,231356
2020-03-29,23,131,,,,,,,182175,108982,250150
2020-03-30,37,168,,,,,,,196364,119350,269920
2020-03-31,46,214,,,,,,,210536,129415,290634
2020-04-01,63,277,,,,,,,224599,139209,312032
2020-04-02,79,356,,,,,,,238476,148446,334096
2020-04-03,69,425,,,,,,,252105,157144,356652
2020-04-04,76,501,,,,,,,265437,165332,379458
2020-04-05,73,574,,,,,,,278435,173048,402481
2020-04-06,75,649,,,,,,,291075,180292,425559
