date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-26,,,,,,,,,63,50,100
2020-02-27,,,,,,,,,125,100,200
2020-02-28,,,,,,,,,188,150,300
2020-02-29,,,,,,,,,251,200,400
2020-03-01,,,,,,,,,313,250,500
2020-03-02,,,,,,,,,376,300,600
2020-03-03,,,,,,,,,438,350,700
2020-03-04,,,,,,,,,501,400,800
2020-03-05,,,,,,,,,564,450,900
2020-03-06,,,,,,,,,743,579,1180
2020-03-07,,,,,,,,,922,709,1459
2020-03-08,,,,,,,,,1112,844,1753
2020-03-09,,,,,,,,,1322,992,2077
2020-03-10,,,,,,,,,1576,1165,2466
2020-03-11,,,,,,,,,1897,1378,2953
2020-03-12,,,,,,,,,2270,1621,3515
2020-03-13,,,,,,,,,2686,1890,4139
2020-03-14,,,,,,,,,3152,2189,4824
2020-03-15,,,,,,,,,3674,2523,5569
2020-03-16,,,,,,,,,4263,2900,6395
2020-03-17,,,,,,,,,4913,3321,7285
2020-03-18,,,,,,,,,5615,3785,8223
2020-03-19,,,,,,,,,6366,4289,9210
2020-03-20,,,,,,,,,7161,4832,10258
2020-03-21,1,1,,,,,,,7997,5408,11381
2020-03-22,0,1,,,,,,,8867,6003,12574
2020-03-23,0,1,,,,,,,9762,6613,13821
2020-03-24,0,1,,,,,,,10673,7235,15116
2020-03-25,2,3,,,,,,,11595,7865,16439
2020-03-26,2,5,,,,,,,12524,8504,17772
2020-03-27,2,7,,,,,,,13456,9151,19114
2020-03-28,2,9,,,,,,,14390,9806,20456
2020-03-29,2,11,,,,,,,15323,10459,21805
2020-03-30,2,13,,,,,,,16254,11112,23154
2020-03-31,4,17,,,,,,,17184,11757,24506
2020-04-01,0,17,,,,,,,18112,12397,25844
2020-04-02,2,19,,,,,,,19037,13035,27167
2020-04-03,1,20,,,,,,,19960,13662,28490
2020-04-04,5,25,,,,,,,20881,14274,29816
2020-04-05,2,27,,,,,,,21799,14865,31157
