country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,23278,24274,23331,27803,2020-04-07,814,70.1,2020-11-01
US,CA,Los Angeles,3795,9663,4620,19442,2020-04-18,79,1.3,2020-11-01
Canada,,Quebec,5620,6404,5792,7387,2020-05-31,202,14.4,2020-11-01
US,IL,Cook,4711,5462,4879,6248,2020-05-13,140,5.0,2020-11-01
US,AZ,Maricopa,1093,5049,3129,8820,2020-07-09,53,1.0,2020-11-01
US,FL,Miami-Dade,1132,4269,2428,6866,2020-08-28,40,2.9,2020-11-01
US,MI,Wayne,2758,3252,2797,4515,2020-04-22,173,7.0,2020-11-01
Canada,,Ontario,2760,3185,2826,4028,2020-05-04,120,,2020-11-01
US,CA,Riverside,537,2616,878,5073,2020-09-05,24,,2020-11-01
US,NJ,Bergen,2028,2471,2057,3698,2020-06-25,265,8.4,2020-11-01
US,MA,Middlesex,1913,2471,1970,3608,2020-04-25,201,9.0,2020-11-01
US,CA,Orange,421,2458,841,5570,2020-07-09,26,2.4,2020-11-01
US,NY,Suffolk,1993,2369,2019,3518,2020-05-06,226,51.0,2020-11-01
US,NJ,Essex,2070,2353,2107,2981,2020-06-25,247,5.2,2020-11-01
US,NY,Nassau,2190,2343,2203,3062,2020-04-07,338,,2020-11-01
US,PA,Philadelphia,1636,2311,1735,3592,2020-05-01,97,28.0,2020-11-01
US,FL,Palm Beach,594,2206,1199,3447,2020-07-07,20,2.4,2020-11-01
US,NV,Clark,483,2099,936,4102,2020-04-12,25,1.8,2020-11-01
US,TX,Harris,455,1978,845,4996,2020-07-11,16,0.9,2020-11-01
US,CA,San Bernardino,304,1663,704,3655,2020-07-08,21,,2020-11-01
US,FL,Broward,455,1654,620,3292,2020-05-08,18,0.8,2020-11-01
US,NJ,Hudson,1482,1651,1504,2003,2020-04-19,178,35.0,2020-11-01
US,CA,San Diego,422,1577,536,3861,2020-04-22,24,7.0,2020-11-01
US,NY,Westchester,1433,1533,1445,1949,2020-04-06,144,,2020-11-01
US,TX,Dallas,449,1478,712,3188,2020-06-30,20,0.8,2020-11-01
US,TX,Bexar,166,1439,698,3399,2020-07-09,19,,2020-11-01
US,FL,Hillsborough,187,1330,697,2764,2020-07-09,19,12.0,2020-11-01
US,MA,Suffolk,1018,1183,1037,1603,2020-04-25,106,13.0,2020-11-01
US,WA,King,633,932,664,1632,2020-03-28,27,,2020-11-01
US,CA,Alameda,148,693,185,2637,2020-04-15,13,11.0,2020-11-01
US,FL,Orange,80,620,260,1509,2020-07-10,9,3.0,2020-11-01
US,TX,Tarrant,262,608,368,1025,2020-06-10,11,1.3,2020-11-01
US,LA,Orleans,540,582,552,684,2020-04-14,32,-14.0,2020-11-01
US,CA,Santa Clara,166,347,187,913,2020-04-22,11,,2020-11-01
US,NV,Washoe,92,324,144,751,2020-05-25,6,0.7,2020-11-01
US,CA,Sacramento,81,306,93,1138,2020-04-09,11,2.5,2020-11-01
Canada,,British Columbia,187,263,199,473,2020-04-13,11,,2020-11-01
Canada,,Alberta,160,263,172,508,2020-05-04,9,-3.0,2020-11-01
