country,region,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio
US,,10680,29316,18083,45667,2020-04-04,1351,1.1
US,NY,4758,11450,7451,15703,2020-04-04,630,1.0
US,MI,727,2604,1597,4233,2020-04-06,110,0.9
US,NJ,1003,2147,1443,3249,2020-04-04,200,1.6
US,LA,512,1403,903,2366,2020-04-05,68,1.4
US,IL,307,1068,623,1596,2020-04-03,53,1.1
US,MA,260,900,627,1399,2020-04-03,38,0.9
US,CT,206,714,432,1167,2020-04-04,34,1.4
US,OH,142,679,385,1102,2020-04-06,23,0.8
US,CA,343,665,480,989,2020-04-05,43,1.3
US,FL,236,619,353,1047,2020-04-02,41,1.5
US,PA,162,564,367,913,2020-04-04,34,1.4
US,TX,140,541,264,1025,2020-04-05,22,1.4
US,MD,91,501,222,828,2020-04-06,24,0.6
US,WA,338,482,392,625,2020-04-01,29,0.8
US,GA,229,478,312,862,2020-04-01,28,1.0
US,TN,65,399,154,644,2020-04-06,21,0.5
US,CO,140,377,228,613,2020-04-01,18,1.0
US,IN,139,377,215,738,2020-04-03,24,1.2
US,WI,77,375,166,832,2020-04-04,19,1.3
US,AL,50,292,188,466,2020-04-01,13,1.2
US,MS,51,232,88,498,2020-04-05,8,0.9
US,AZ,65,227,115,426,2020-04-05,12,7.0
US,RI,27,227,113,464,2020-04-05,8,2.5
US,NC,33,183,77,290,2020-04-05,7,2.5
US,IA,25,177,47,330,2020-04-05,8,1.3
US,MO,39,167,84,259,2020-04-05,10,1.0
US,VA,54,152,77,365,2020-04-01,7,2.0
US,OK,51,136,73,277,2020-03-28,7,1.0
US,KY,45,119,68,199,2020-04-03,11,1.0
US,MN,30,97,55,190,2020-04-01,5,3.0
US,NV,46,83,54,153,2020-04-02,12,
US,SC,44,80,54,158,2020-04-04,9,
US,UT,13,79,27,210,2020-04-06,5,0.6
US,KS,25,76,38,150,2020-04-03,4,1.0
US,HI,4,71,48,118,2020-05-01,1,
US,DC,24,71,36,127,2020-04-04,6,1.5
US,ME,10,57,22,107,2020-03-29,2,
US,PR,21,55,29,104,2020-04-01,3,2.0
US,OR,27,52,32,108,2020-04-05,4,2.0
US,VT,23,50,30,94,2020-03-23,3,2.0
US,WV,4,50,4,108,2020-04-29,1,1.0
US,NM,12,40,19,73,2020-04-04,3,1.0
US,AR,16,39,20,71,2020-03-25,2,
US,NE,8,34,8,68,2020-03-28,2,
US,DE,14,26,14,72,2020-03-31,4,
US,NH,9,25,12,57,2020-04-04,2,
US,ID,10,23,10,71,2020-03-27,3,
US,AK,6,23,8,54,2020-04-04,2,
US,SD,4,11,4,34,2020-04-06,2,0.5
US,MT,6,6,6,6,2020-03-30,3,
US,MP,1,5,1,21,2020-04-02,1,
US,GU,4,4,4,4,2020-03-22,1,
US,ND,3,3,3,3,2020-03-28,1,
US,VI,1,1,1,1,2020-04-05,1,
US,AS,0,,,,,,
US,WY,0,,,,,,
