country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,36455,139319,67948,244265,2020-06-04,1473,2.4,2020-09-01
India,,,7207,89545,26519,129694,2020-09-01,2105,8.1,2020-09-01
Mexico,,,13699,80876,42968,106701,2020-06-03,1092,5.1,2020-09-01
United Kingdom,,,40625,48951,43128,54993,2020-04-29,4421,10.6,2020-09-01
Italy,,,33899,35840,34279,36740,2020-03-28,925,17.5,2020-09-01
France,,,29158,30944,29310,36885,2020-04-15,1440,71.6,2020-09-01
Spain,,,27136,28492,27229,33122,2020-04-02,961,938.0,2020-09-01
Peru,,,5465,24299,11778,39197,2020-05-30,272,1.6,2020-09-01
Russia,,,5851,20740,10261,36246,2020-05-29,232,1.5,2020-09-01
Chile,,,1637,18843,12252,22600,2020-08-18,271,2.8,2020-09-01
South Africa,,,998,18482,10743,23537,2020-09-01,451,9.8,2020-09-01
Pakistan,,,2002,18353,6775,33303,2020-08-31,272,4.1,2020-09-01
Iran,,,8281,14613,10031,21555,2020-04-04,158,2.0,2020-09-01
Canada,,,7877,13398,9071,22061,2020-04-16,251,6.2,2020-09-01
Colombia,,,1265,11884,7303,14799,2020-09-01,240,3.9,2020-09-01
Germany,,,8685,10265,8957,13142,2020-04-15,510,20.1,2020-09-01
Belgium,,,9595,10203,9713,11468,2020-04-10,496,21.5,2020-09-01
Sweden,,,4659,7120,5562,8840,2020-04-21,185,30.0,2020-09-01
Bangladesh,,,888,7077,3926,9360,2020-08-26,94,2.2,2020-09-01
Netherlands,,,6032,6878,6194,8510,2020-04-07,234,82.5,2020-09-01
Egypt,,,1237,6074,2893,9497,2020-09-01,90,2.3,2020-09-01
Ecuador,,,3621,6042,4194,11354,2020-05-10,410,6.7,2020-09-01
Indonesia,,,1851,5962,3007,10034,2020-09-01,85,1.7,2020-09-01
Turkey,,,4692,5545,4869,7399,2020-04-19,127,5.2,2020-09-01
Saudi Arabia,,,712,4985,3429,6442,2020-08-30,72,2.0,2020-09-01
China,,,4638,4644,4638,4679,2020-04-17,1290,,2020-09-01
Bolivia,,,465,4618,2898,6079,2020-09-01,81,7.4,2020-09-01
Argentina,,,664,3339,1480,6106,2020-09-01,60,3.8,2020-09-01
Ukraine,,,796,3104,1426,5018,2020-08-16,34,3.1,2020-09-01
Poland,,,1157,2461,1485,4166,2020-04-24,40,5.2,2020-09-01
Portugal,,,1479,2058,1681,2980,2020-04-03,37,6.0,2020-09-01
Switzerland,,,1921,2039,1944,2264,2020-04-04,75,,2020-09-01
Romania,,,1333,2005,1612,2881,2020-05-08,35,2.3,2020-09-01
Nigeria,,,354,1917,658,3064,2020-09-01,30,2.5,2020-09-01
Ireland,,,1679,1822,1703,2365,2020-04-24,220,55.0,2020-09-01
Philippines,,,1003,1765,1167,3144,2020-04-12,50,1.9,2020-09-01
Kuwait,,,264,1477,766,2135,2020-08-18,18,1.8,2020-09-01
Moldova,,,341,1437,715,2061,2020-08-11,16,1.6,2020-09-01
Panama,,,393,1207,566,2046,2020-06-06,16,2.0,2020-09-01
Japan,,,917,1179,928,1512,2020-05-04,49,10.0,2020-09-01
Honduras,,,258,1177,573,1924,2020-08-30,17,2.1,2020-09-01
Algeria,,,707,1172,793,2152,2020-04-09,30,1.8,2020-09-01
Dominican Republic,,,538,874,637,1322,2020-04-12,38,5.0,2020-09-01
Hungary,,,546,855,614,1370,2020-04-24,23,13.0,2020-09-01
Austria,,,672,736,693,849,2020-04-08,30,,2020-09-01
Denmark,,,589,688,625,816,2020-04-04,22,8.0,2020-09-01
Belarus,,,269,668,403,1315,2020-05-12,7,0.8,2020-09-01
Bulgaria,,,160,610,322,940,2020-06-05,12,,2020-09-01
United Arab Emirates,,,276,480,331,944,2020-05-10,13,6.0,2020-09-01
Finland,,,323,384,337,501,2020-04-21,43,10.0,2020-09-01
Czechia,,,327,367,348,409,2020-04-14,18,,2020-09-01
Israel,,,298,366,322,468,2020-04-18,13,3.0,2020-09-01
Serbia,,,249,320,279,416,2020-04-30,54,6.0,2020-09-01
South Korea,,,273,318,278,420,2020-03-02,11,,2020-09-01
Norway,,,238,264,247,300,2020-04-20,16,,2020-09-01
Morocco,,,208,230,217,256,2020-03-27,12,,2020-09-01
Greece,,,180,216,197,253,2020-04-03,10,,2020-09-01
Malaysia,,,117,140,132,155,2020-03-29,8,,2020-09-01
Croatia,,,104,134,114,189,2020-04-19,8,,2020-09-01
Luxembourg,,,110,122,113,140,2020-04-11,8,,2020-09-01
Slovenia,,,109,122,112,143,2020-04-07,6,,2020-09-01
Australia,,,102,107,103,121,2020-04-23,8,,2020-09-01
Lithuania,,,71,107,86,149,2020-04-10,6,,2020-09-01
Cuba,,,83,96,88,107,2020-04-24,6,,2020-09-01
Estonia,,,69,81,78,85,2020-04-02,6,,2020-09-01
Slovakia,,,28,32,29,35,2020-04-15,4,,2020-09-01
Latvia,,,25,31,30,33,2020-04-21,4,,2020-09-01
Cyprus,,,18,21,20,22,2020-03-30,2,,2020-09-01
Malta,,,9,14,13,16,2020-05-29,2,,2020-09-01
Iceland,,,10,11,10,12,2020-04-06,2,,2020-09-01
