country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,34021,154915,71468,248213,2020-06-04,1473,,2020-09-01
Mexico,,,13170,87289,46516,110325,2020-06-03,1092,1.7,2020-09-01
India,,,6649,61967,23871,82304,2020-09-01,1188,4.2,2020-09-01
United Kingdom,,,40344,50055,45017,55474,2020-04-29,4421,2.3,2020-09-01
Italy,,,33774,36990,34641,40082,2020-03-27,919,9.7,2020-09-01
France,,,29114,31028,29289,37300,2020-04-15,1440,20.2,2020-09-01
Spain,,,27134,28689,27299,33928,2020-04-02,961,938.0,2020-09-01
Russia,,,5520,25963,10439,42620,2020-07-31,271,1.9,2020-09-01
Peru,,,5162,24529,11379,40301,2020-09-01,276,2.1,2020-09-01
Canada,,,7778,13524,8971,22282,2020-04-16,251,2.8,2020-09-01
Iran,,,8134,13326,9297,21717,2020-04-04,158,2.3,2020-09-01
Colombia,,,1204,12131,7346,15392,2020-09-01,244,2.3,2020-09-01
Chile,,,1448,11842,9957,14052,2020-08-20,147,1.6,2020-09-01
South Africa,,,908,10943,7128,13813,2020-09-01,216,3.6,2020-09-01
Germany,,,8658,10309,8955,14511,2020-04-15,510,10.4,2020-09-01
Belgium,,,9566,10203,9698,11495,2020-04-10,496,17.9,2020-09-01
Pakistan,,,1838,9528,4120,16395,2020-08-03,102,1.5,2020-09-01
Sweden,,,4639,7687,6439,11833,2020-04-21,185,1.1,2020-09-01
Netherlands,,,6024,6958,6235,8601,2020-04-07,234,10.9,2020-09-01
Bangladesh,,,811,6917,3795,9312,2020-08-23,91,3.0,2020-09-01
Egypt,,,1166,6535,3110,10036,2020-09-01,95,2.4,2020-09-01
Ecuador,,,3534,5970,4113,11300,2020-05-10,410,1.8,2020-09-01
Indonesia,,,1770,5796,2947,9677,2020-09-01,82,1.7,2020-09-01
Turkey,,,4648,5519,4833,7409,2020-04-19,127,6.7,2020-09-01
China,,,4638,4644,4638,4681,2020-04-17,1290,,2020-09-01
Saudi Arabia,,,642,3239,2063,4707,2020-08-31,41,1.3,2020-09-01
Ukraine,,,770,3134,1418,5099,2020-08-17,34,2.3,2020-09-01
Argentina,,,632,3005,1401,4189,2020-09-01,49,2.0,2020-09-01
Bolivia,,,427,2973,1712,4440,2020-09-01,43,3.6,2020-09-01
Poland,,,1137,2353,1425,3946,2020-04-24,40,1.1,2020-09-01
Portugal,,,1465,2113,1687,3083,2020-04-03,37,3.0,2020-09-01
Philippines,,,987,2088,1176,4288,2020-04-12,50,8.3,2020-09-01
Switzerland,,,1921,2048,1945,2292,2020-04-04,75,,2020-09-01
Romania,,,1316,2023,1615,3044,2020-05-08,35,2.3,2020-09-01
Ireland,,,1670,1817,1695,2369,2020-04-24,220,9.2,2020-09-01
Nigeria,,,333,1799,615,3108,2020-09-01,27,2.7,2020-09-01
Kuwait,,,244,1422,714,2068,2020-08-18,18,2.2,2020-09-01
Japan,,,916,1405,942,2071,2020-05-04,49,3.2,2020-09-01
Moldova,,,323,1346,686,2033,2020-08-10,15,1.9,2020-09-01
Honduras,,,248,1211,578,1944,2020-08-31,18,3.6,2020-09-01
Algeria,,,690,1128,779,2092,2020-04-09,30,1.8,2020-09-01
Panama,,,370,1085,535,1944,2020-09-01,12,1.7,2020-09-01
Hungary,,,542,877,617,1397,2020-04-24,23,4.3,2020-09-01
Dominican Republic,,,525,847,616,1277,2020-04-12,38,2.0,2020-09-01
Austria,,,672,739,695,854,2020-04-08,30,10.5,2020-09-01
Bulgaria,,,159,691,347,1106,2020-06-05,12,0.8,2020-09-01
Denmark,,,586,689,623,818,2020-04-04,22,4.0,2020-09-01
Belarus,,,259,688,398,1845,2020-05-12,7,1.0,2020-09-01
United Arab Emirates,,,274,481,331,944,2020-05-10,13,6.0,2020-09-01
Finland,,,322,389,339,516,2020-04-21,43,,2020-09-01
Czechia,,,327,371,351,412,2020-04-14,18,9.0,2020-09-01
Israel,,,291,354,313,459,2020-04-18,13,,2020-09-01
South Korea,,,273,321,279,424,2020-03-02,11,,2020-09-01
Serbia,,,247,320,278,417,2020-04-30,54,6.0,2020-09-01
Norway,,,238,265,247,302,2020-04-20,16,,2020-09-01
Morocco,,,208,231,217,259,2020-03-27,12,,2020-09-01
Greece,,,180,218,198,254,2020-04-03,10,,2020-09-01
Malaysia,,,116,144,130,157,2020-03-29,8,3.0,2020-09-01
Croatia,,,103,133,113,179,2020-04-19,8,,2020-09-01
Luxembourg,,,110,123,113,141,2020-04-11,8,,2020-09-01
Slovenia,,,109,122,112,143,2020-04-07,6,,2020-09-01
Lithuania,,,71,110,87,153,2020-04-10,6,,2020-09-01
Australia,,,102,108,103,123,2020-04-23,8,,2020-09-01
Cuba,,,83,97,89,107,2020-04-24,6,,2020-09-01
Estonia,,,69,81,78,86,2020-04-02,6,,2020-09-01
Latvia,,,25,32,31,34,2020-04-21,4,,2020-09-01
Slovakia,,,28,32,29,36,2020-04-15,4,,2020-09-01
Cyprus,,,17,20,19,21,2020-03-30,2,,2020-09-01
Malta,,,9,13,12,16,2020-05-29,2,,2020-09-01
Iceland,,,10,11,10,12,2020-04-06,2,,2020-09-01
