country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
Brazil,,,1080,744,1424
Mexico,,,468,344,606
India,,,238,159,306
United Kingdom,,,218,163,280
Russia,,,161,101,225
Peru,,,136,86,182
Italy,,,84,33,125
Canada,,,79,38,121
Chile,,,68,52,87
Iran,,,65,30,113
Pakistan,,,64,39,96
Sweden,,,50,33,81
France,,,49,10,137
Colombia,,,48,37,60
South Africa,,,41,31,53
Egypt,,,36,21,51
Spain,,,36,8,86
Indonesia,,,33,21,46
Ecuador,,,33,17,57
Bangladesh,,,31,21,43
Germany,,,26,11,48
Turkey,,,22,9,41
Saudi Arabia,,,19,14,26
Belgium,,,18,7,34
Bolivia,,,17,12,23
Argentina,,,16,10,19
Netherlands,,,16,7,28
Ukraine,,,14,9,19
Romania,,,10,7,13
Poland,,,10,6,14
Portugal,,,9,6,12
Nigeria,,,9,5,12
Philippines,,,8,3,15
Honduras,,,7,5,9
Kuwait,,,7,5,9
Moldova,,,6,4,8
Panama,,,6,3,9
Belarus,,,5,3,8
Algeria,,,5,2,10
Dominican Republic,,,5,2,7
Japan,,,5,0,9
Ireland,,,4,1,9
Hungary,,,4,1,6
Bulgaria,,,3,2,4
Switzerland,,,3,0,6
United Arab Emirates,,,2,1,4
Denmark,,,2,1,3
Austria,,,1,0,3
Czechia,,,1,0,2
Finland,,,1,0,2
Israel,,,1,0,2
Morocco,,,1,0,2
Serbia,,,1,0,2
South Korea,,,1,0,2
Greece,,,1,0,1
China,,,0,0,2
Australia,,,0,0,1
Croatia,,,0,0,1
Cuba,,,0,0,1
Cyprus,,,0,0,1
Estonia,,,0,0,1
Iceland,,,0,0,1
Latvia,,,0,0,1
Lithuania,,,0,0,1
Luxembourg,,,0,0,1
Malaysia,,,0,0,1
Malta,,,0,0,1
Norway,,,0,0,1
Slovakia,,,0,0,1
Slovenia,,,0,0,1
