country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,186787,220341,207779,238963,2020-04-15,2609,2.2,2020-11-01
US,NY,,32976,33382,32989,35708,2020-04-07,1273,248.3,2020-11-01
US,CA,,13493,18536,16021,22916,2020-08-14,278,0.8,2020-11-01
US,TX,,13296,18173,15992,21068,2020-07-27,685,1.0,2020-11-01
US,NJ,,15971,16148,15984,16762,2020-04-30,483,50.7,2020-11-01
US,FL,,11650,14616,13072,16628,2020-08-11,276,1.1,2020-11-01
US,MA,,9077,9568,9106,10568,2020-04-19,302,10.3,2020-11-01
US,IL,,8324,9313,8436,10673,2020-07-07,247,5.5,2020-11-01
US,PA,,7724,8400,7756,9757,2020-05-05,341,7.5,2020-11-01
US,GA,,5868,8032,6974,9602,2020-08-11,122,0.9,2020-11-01
US,MI,,6791,7281,6833,8109,2020-04-22,241,14.5,2020-11-01
US,AZ,,5130,5959,5474,6667,2020-07-30,172,1.1,2020-11-01
US,LA,,5021,5860,5371,6642,2020-04-14,129,3.7,2020-11-01
US,OH,,4226,4998,4413,5950,2020-08-29,147,1.0,2020-11-01
US,CT,,4468,4552,4478,4809,2020-04-20,204,103.8,2020-11-01
US,MD,,3778,4154,3813,4863,2020-05-02,171,5.1,2020-11-01
US,NC,,2803,3913,3321,4920,2020-08-03,60,1.1,2020-11-01
US,IN,,3332,3794,3359,4719,2020-04-30,150,7.4,2020-11-01
US,SC,,2807,3727,3270,4407,2020-07-25,80,3.0,2020-11-01
US,VA,,2652,3239,2692,4077,2020-05-28,57,3.2,2020-11-01
US,MS,,2536,3233,2856,3774,2020-08-25,67,2.8,2020-11-01
US,AL,,2233,2877,2535,3414,2020-07-22,61,1.4,2020-11-01
US,TN,,1815,2744,2301,3450,2020-08-21,61,1.3,2020-11-01
US,WA,,1945,2358,2037,2903,2020-04-06,45,2.0,2020-11-01
US,MN,,1889,2282,1955,2833,2020-08-16,47,3.8,2020-11-01
US,MO,,1586,2180,1834,2769,2020-06-18,36,2.1,2020-11-01
US,CO,,1955,2132,1966,2624,2020-04-24,122,10.8,2020-11-01
US,NV,,1363,1902,1642,2271,2020-08-20,38,0.6,2020-11-01
US,IA,,1136,1702,1317,2490,2020-05-20,26,4.3,2020-11-01
US,WI,,1146,1537,1303,1936,2020-05-27,22,2.6,2020-11-01
US,AR,,861,1413,1139,1820,2020-09-02,27,0.6,2020-11-01
US,KY,,976,1400,1147,1801,2020-05-19,20,0.8,2020-11-01
US,OK,,835,1287,1044,1686,2020-04-21,21,0.6,2020-11-01
US,RI,,1055,1130,1064,1288,2020-04-17,31,4.9,2020-11-01
US,NM,,791,953,850,1115,2020-05-03,13,8.6,2020-11-01
US,PR,,448,791,612,1075,2020-08-28,12,1.3,2020-11-01
US,OR,,470,727,580,965,2020-07-28,14,2.4,2020-11-01
US,KS,,471,669,551,872,2020-04-11,13,0.4,2020-11-01
US,DE,,606,651,611,740,2020-06-23,69,,2020-11-01
US,DC,,609,637,613,693,2020-05-08,19,11.9,2020-11-01
US,ID,,372,594,486,755,2020-08-14,14,,2020-11-01
US,UT,,414,578,486,725,2020-07-14,10,1.0,2020-11-01
US,NE,,404,531,438,680,2020-06-11,21,0.7,2020-11-01
US,WV,,240,470,349,671,2020-08-29,14,0.6,2020-11-01
US,NH,,432,460,434,527,2020-05-07,22,,2020-11-01
US,HI,,79,285,166,497,2020-08-31,7,1.0,2020-11-01
US,SD,,169,257,180,454,2020-07-29,6,,2020-11-01
US,ND,,150,254,192,362,2020-05-06,6,0.9,2020-11-01
US,MT,,111,205,153,290,2020-08-25,6,0.9,2020-11-01
US,ME,,133,150,136,174,2020-06-02,5,,2020-11-01
US,AK,,40,77,57,113,2020-08-25,4,0.8,2020-11-01
US,WY,,41,69,55,99,2020-09-02,4,,2020-11-01
US,VT,,58,66,60,80,2020-04-16,4,,2020-11-01
US,GU,,13,49,29,85,2020-09-01,3,,2020-11-01
US,VI,,16,41,29,63,2020-08-26,2,0.5,2020-11-01
US,MP,,2,3,2,4,2020-04-07,1,,2020-11-01
US,AS,,0,,,,,,,2020-11-01
