date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-02-12,,,,,,,,
2020-02-13,,,,,,,,
2020-02-14,,,,,,,,
2020-02-15,,,,,,,,
2020-02-16,,,,,,,,
2020-02-17,,,,,,,,
2020-02-18,,,,,,,,
2020-02-19,,,,,,,,
2020-02-20,,,,,,,,
2020-02-21,,,,,,,,
2020-02-22,,,,,,,,
2020-02-23,,,,,,,,
2020-02-24,,,,,,,,
2020-02-25,,,,,,,,
2020-02-26,,,,,,,,
2020-02-27,,,,,,,,
2020-02-28,,,,,,,,
2020-02-29,,,,,,,,
2020-03-01,,,,,,,,
2020-03-02,,,,,,,,
2020-03-03,,,,,,,,
2020-03-04,,,,,,,,
2020-03-05,,,,,,,,
2020-03-06,,,,,,,,
2020-03-07,,,,,,,,
2020-03-08,,,,,,,,
2020-03-09,,,,,,,,
2020-03-10,,,,,,,,
2020-03-11,5,5,,,,,,
2020-03-12,0,5,,,,,,
2020-03-13,0,5,,,,,,
2020-03-14,0,5,,,,,,
2020-03-15,0,5,,,,,,
2020-03-16,0,5,,,,,,
2020-03-17,0,5,,,,,,
2020-03-18,0,5,,,,,,
2020-03-19,12,17,,,,,,
2020-03-20,1,18,,,,,,
2020-03-21,1,19,,,,,,
2020-03-22,6,25,,,,,,
2020-03-23,8,33,,,,,,
2020-03-24,2,35,,,,,,
2020-03-25,3,38,,,,,,
2020-03-26,7,45,,,,,,
2020-03-27,9,54,,,,,,
2020-03-28,14,68,,,,,,
2020-03-29,3,71,,,,,,
2020-03-30,7,78,,,,,,
2020-03-31,10,88,,,,,,
2020-04-01,8,96,,,,,,
2020-04-02,11,107,,,,,,
2020-04-03,29,136,,,,,,
2020-04-04,8,144,,,,,,
2020-04-05,8,152,,,,,,
2020-04-06,11,163,,,,,,
2020-04-07,14,177,,,,,,
2020-04-08,5,182,,,,,,
2020-04-09,,,16,7,45,198,189,227
2020-04-10,,,16,6,45,214,195,272
2020-04-11,,,15,6,45,229,201,317
2020-04-12,,,14,5,45,244,206,362
2020-04-13,,,13,5,44,257,211,406
2020-04-14,,,13,4,42,270,215,448
2020-04-15,,,12,4,40,281,219,488
2020-04-16,,,11,3,40,293,222,528
2020-04-17,,,10,3,38,303,225,566
2020-04-18,,,10,3,36,312,228,602
2020-04-19,,,9,3,33,321,231,636
2020-04-20,,,8,2,31,329,233,667
2020-04-21,,,8,2,28,337,235,695
2020-04-22,,,7,2,27,344,237,722
2020-04-23,,,6,2,25,350,239,748
2020-04-24,,,6,2,24,356,241,772
2020-04-25,,,6,2,22,362,243,794
2020-04-26,,,5,1,21,367,244,815
2020-04-27,,,5,1,19,372,245,834
2020-04-28,,,4,1,18,376,246,852
2020-04-29,,,4,1,16,380,247,868
2020-04-30,,,4,1,16,384,248,884
2020-05-01,,,4,1,14,388,249,898
2020-05-02,,,3,1,14,391,250,912
2020-05-03,,,3,1,12,394,251,924
2020-05-04,,,3,1,12,397,252,936
2020-05-05,,,3,1,11,400,253,947
2020-05-06,,,3,1,10,402,254,957
2020-05-07,,,2,1,10,405,255,967
2020-05-08,,,2,1,9,407,256,976
2020-05-09,,,2,1,8,409,257,984
2020-05-10,,,2,1,8,411,258,993
2020-05-11,,,2,1,7,413,259,1000
2020-05-12,,,2,1,7,415,260,1007
2020-05-13,,,2,0,6,417,260,1014
2020-05-14,,,2,0,6,418,260,1020
2020-05-15,,,1,0,6,420,260,1026
2020-05-16,,,1,0,5,421,260,1031
2020-05-17,,,1,0,5,422,260,1036
2020-05-18,,,1,0,5,423,260,1042
2020-05-19,,,1,0,4,424,260,1046
2020-05-20,,,1,0,4,425,260,1050
2020-05-21,,,1,0,4,426,260,1054
2020-05-22,,,1,0,4,427,260,1058
2020-05-23,,,1,0,3,428,260,1061
2020-05-24,,,1,0,3,429,260,1064
2020-05-25,,,1,0,3,430,260,1068
2020-05-26,,,1,0,3,430,260,1071
2020-05-27,,,1,0,3,431,260,1074
2020-05-28,,,1,0,3,432,260,1077
2020-05-29,,,0,0,2,432,260,1079
2020-05-30,,,0,0,2,432,260,1081
2020-05-31,,,0,0,2,433,260,1083
2020-06-01,,,0,0,2,433,260,1085
2020-06-02,,,0,0,2,433,260,1087
2020-06-03,,,0,0,2,434,260,1089
2020-06-04,,,0,0,2,434,260,1091
2020-06-05,,,0,0,2,434,260,1093
2020-06-06,,,0,0,1,435,260,1094
2020-06-07,,,0,0,1,435,260,1096
2020-06-08,,,0,0,1,435,260,1097
2020-06-09,,,0,0,1,435,260,1098
2020-06-10,,,0,0,1,436,260,1099
2020-06-11,,,0,0,1,436,260,1100
2020-06-12,,,0,0,1,436,260,1101
2020-06-13,,,0,0,1,436,260,1102
2020-06-14,,,0,0,1,436,260,1103
2020-06-15,,,0,0,1,436,260,1104
2020-06-16,,,0,0,1,436,260,1105
2020-06-17,,,0,0,1,436,260,1106
2020-06-18,,,0,0,1,436,260,1107
2020-06-19,,,0,0,0,436,260,1107
2020-06-20,,,0,0,0,436,260,1107
2020-06-21,,,0,0,0,436,260,1107
2020-06-22,,,0,0,0,436,260,1107
2020-06-23,,,0,0,0,436,260,1107
2020-06-24,,,0,0,0,436,260,1107
2020-06-25,,,0,0,0,436,260,1107
2020-06-26,,,0,0,0,436,260,1107
2020-06-27,,,0,0,0,436,260,1107
2020-06-28,,,0,0,0,436,260,1107
2020-06-29,,,0,0,0,436,260,1107
2020-06-30,,,0,0,0,436,260,1107
