country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,160101,229286,202224,267905,2020-04-17,2666,1.9,2020-11-01
US,NY,,32756,33370,32788,36047,2020-04-07,1081,486.2,2020-11-01
US,CA,,10021,19582,14288,27118,2020-08-04,243,0.7,2020-11-01
US,TX,,8569,18820,14014,24942,2020-07-27,685,0.7,2020-11-01
US,NJ,,15849,16693,15917,19164,2020-04-30,483,51.9,2020-11-01
US,FL,,7747,15843,11922,20529,2020-07-31,257,1.4,2020-11-01
US,MA,,8691,9928,8807,12579,2020-04-19,302,5.5,2020-11-01
US,IL,,7791,9789,8175,13029,2020-07-07,247,6.0,2020-11-01
US,PA,,7282,8501,7397,10701,2020-05-05,341,5.1,2020-11-01
US,MI,,6506,7415,6586,9227,2020-04-22,241,5.2,2020-11-01
US,AZ,,4002,6909,5443,8729,2020-07-30,172,1.0,2020-11-01
US,GA,,4026,6785,5173,9157,2020-04-07,100,1.1,2020-11-01
US,LA,,4146,5652,4742,7048,2020-04-14,129,1.3,2020-11-01
US,OH,,3618,5551,4159,7911,2020-04-29,138,2.2,2020-11-01
US,MD,,3551,4847,3755,7493,2020-05-02,171,4.0,2020-11-01
US,CT,,4437,4578,4460,4887,2020-04-20,204,,2020-11-01
US,SC,,1942,4283,3120,5730,2020-07-25,80,0.9,2020-11-01
US,IN,,3013,4233,3159,6493,2020-04-30,150,8.1,2020-11-01
US,VA,,2299,4224,2627,7604,2020-05-28,57,1.2,2020-11-01
US,NC,,2126,4023,2865,5808,2020-08-03,60,0.6,2020-11-01
US,MS,,1825,3393,2512,4639,2020-07-31,52,1.5,2020-11-01
US,AL,,1714,3059,2324,4082,2020-07-22,61,1.3,2020-11-01
US,WA,,1653,2920,1955,4757,2020-04-06,45,0.7,2020-11-01
US,TN,,1186,2611,1820,3651,2020-08-06,42,0.5,2020-11-01
US,CO,,1852,2548,1978,3842,2020-04-24,122,31.0,2020-11-01
US,MN,,1677,2297,1777,3425,2020-06-10,39,3.7,2020-11-01
US,MO,,1302,2254,1555,3465,2020-06-18,36,3.5,2020-11-01
US,WI,,978,1809,1181,2998,2020-05-27,22,1.3,2020-11-01
US,NV,,900,1805,1314,2466,2020-07-31,29,1.4,2020-11-01
US,IA,,912,1482,1066,2254,2020-05-20,26,1.1,2020-11-01
US,KY,,760,1339,930,2135,2020-05-19,20,1.0,2020-11-01
US,OK,,593,1322,860,2015,2020-04-21,21,0.9,2020-11-01
US,AR,,515,1180,792,1721,2020-07-28,20,1.3,2020-11-01
US,RI,,1014,1126,1035,1301,2020-04-17,31,9.8,2020-11-01
US,NM,,669,1101,799,1633,2020-05-03,13,4.2,2020-11-01
US,PR,,258,926,488,1701,2020-08-06,12,0.7,2020-11-01
US,OR,,339,813,494,1323,2020-07-28,14,6.8,2020-11-01
US,UT,,330,777,489,1212,2020-07-14,10,1.8,2020-11-01
US,ID,,223,764,466,1178,2020-07-29,13,1.3,2020-11-01
US,KS,,378,748,494,1232,2020-04-11,13,0.8,2020-11-01
US,DE,,587,670,601,809,2020-06-23,69,,2020-11-01
US,DC,,587,649,599,756,2020-05-08,19,,2020-11-01
US,NH,,419,574,437,875,2020-05-07,22,6.9,2020-11-01
US,NE,,340,531,410,828,2020-06-11,21,,2020-11-01
US,WV,,124,333,178,658,2020-08-04,7,,2020-11-01
US,SD,,141,234,173,352,2020-07-29,6,0.3,2020-11-01
US,MT,,65,225,122,388,2020-07-31,5,,2020-11-01
US,ND,,109,210,139,340,2020-05-06,6,1.3,2020-11-01
US,ME,,124,196,142,323,2020-06-02,5,,2020-11-01
US,HI,,29,131,46,385,2020-07-13,3,0.8,2020-11-01
US,VT,,58,78,62,114,2020-04-16,4,1.4,2020-11-01
US,AK,,25,73,41,129,2020-06-26,2,,2020-11-01
US,WY,,27,43,33,57,2020-04-22,4,,2020-11-01
US,VI,,9,29,16,52,2020-08-06,1,0.3,2020-11-01
US,GU,,5,9,5,16,2020-04-11,1,,2020-11-01
US,MP,,2,3,2,5,2020-04-07,1,,2020-11-01
US,AS,,0,,,,,,,2020-11-01
