country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,CA,Los Angeles,33.7784024794,19,50
US,FL,Miami-Dade,23.9863648219,14,37
US,TX,Harris,20.7110909782,12,32
US,AZ,Maricopa,18.9297075223,11,28
US,TX,Bexar,11.8178834987,7,19
US,NV,Clark,11.4940107614,7,16
US,CA,Orange,10.9158645893,6,17
US,TX,Dallas,8.46494701679,5,12
US,FL,Broward,7.82076514609,4,12
US,CA,Riverside,7.51430473796,4,11
US,FL,Palm Beach,7.18522242981,4,12
US,CA,San Bernardino,6.42824775443,4,10
US,CA,Sacramento,5.97198534164,3,10
US,IL,Cook,5.97099198083,0,16
US,TX,Tarrant,4.99171781604,3,8
US,NY,New York City,4.48089479282,0,24
US,CA,Alameda,3.81759720483,2,7
US,CA,San Diego,3.68052732111,2,6
US,FL,Hillsborough,3.29743659286,2,5
US,FL,Orange,2.7651097855,1,5
US,MA,Middlesex,2.35943890384,0,7
US,MI,Wayne,2.31078456402,0,6
US,CA,Santa Clara,2.09049055782,1,4
Canada,,Quebec,1.95355519717,0,7
US,WA,King,1.47220673589,0,4
US,PA,Philadelphia,1.27659363851,0,4
Canada,,Ontario,0.935350336941,0,3
Canada,,Alberta,0.93313558643,0,2
US,NV,Washoe,0.857837630922,0,2
US,MA,Suffolk,0.81941602645,0,3
US,NJ,Essex,0.81381565847,0,3
US,NJ,Bergen,0.726827305764,0,3
Canada,,British Columbia,0.652104416313,0,2
US,NJ,Hudson,0.46771251426,0,2
US,NY,Suffolk,0.435919341022,0,2
US,LA,Orleans,0.373647784426,0,1
US,NY,Westchester,0.209076254397,0,1
US,NY,Nassau,0.199926235974,0,2
