country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,CA,Los Angeles,25.534846171,13,42
US,FL,Miami-Dade,21.3063119532,12,32
US,TX,Harris,13.7485457294,6,22
US,AZ,Maricopa,11.2558429263,6,18
US,NV,Clark,8.45374565506,4,13
US,FL,Broward,8.10630568644,4,13
US,TX,Bexar,7.77460101631,4,14
US,CA,Orange,7.28829186442,4,11
US,CA,San Bernardino,6.84394399298,4,10
US,CA,Riverside,6.45471437859,3,10
US,FL,Palm Beach,5.98483798681,3,10
US,IL,Cook,5.75869114018,0,16
US,TX,Dallas,5.38181104202,3,9
US,NY,New York City,4.27522590213,0,20
US,TX,Tarrant,4.06254537229,2,7
US,CA,Sacramento,3.7617223046,1,7
US,CA,San Diego,3.63750017364,1,7
US,FL,Hillsborough,3.45578809764,1,6
US,CA,Alameda,3.39943982925,1,6
US,MI,Wayne,3.33561324616,0,10
US,FL,Orange,3.18616940557,1,5
US,MA,Middlesex,2.53485748875,0,7
US,CA,Santa Clara,2.26209482733,1,5
Canada,,Quebec,2.07946407433,0,8
US,PA,Philadelphia,1.34553298896,0,4
Canada,,Ontario,1.26483660237,0,5
US,WA,King,1.22852534105,0,4
US,MA,Suffolk,1.12635357308,0,4
Canada,,Alberta,1.12261854779,0,2
Canada,,British Columbia,0.90583945016,0,2
US,NV,Washoe,0.545914338362,0,2
US,NJ,Bergen,0.536368451241,0,2
US,NJ,Essex,0.489249864556,0,2
US,LA,Orleans,0.422711422156,0,1
US,NY,Suffolk,0.329794846861,0,2
US,NJ,Hudson,0.269884906208,0,1
US,NY,Westchester,0.183863861314,0,1
US,NY,Nassau,0.174606765826,0,1
