date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper
2020-02-16,,,,,,,,,657,347,852,657,347,852,657,347,852,2.8921189872,2.4,3.2
2020-02-17,,,,,,,,,657,347,852,1314,694,1704,1314,694,1704,2.89206796917,2.39999563811,3.19999852169
2020-02-18,,,,,,,,,657,347,852,1972,1042,2556,1972,1042,2556,2.89204375007,2.3999934365,3.19999743172
2020-02-19,,,,,,,,,657,347,852,2629,1389,3408,2629,1389,3408,2.89200783564,2.39999012272,3.19999553814
2020-02-20,,,,,,,,,657,347,852,3286,1736,4260,3286,1736,4260,2.89195446863,2.39998513446,3.19999224841
2020-02-21,,,,,,,,,657,347,852,3943,2084,5112,3943,2084,5112,2.89187499701,2.39997762483,3.19998653318
2020-02-22,,,,,,,,,657,347,852,4601,2431,5964,4601,2431,5964,2.89175638544,2.39996392233,3.19997660416
2020-02-23,,,,,,,,,657,347,852,5258,2778,6816,5258,2778,6816,2.89157894383,2.39994324487,3.19995935463
2020-02-24,,,,,,,,,657,347,852,5915,3126,7668,5915,3126,7668,2.89131285362,2.39990676581,3.19992938753
2020-02-25,,,,,,,,,2550,1392,3474,8465,4519,11142,8465,4519,11142,2.8902517016,2.39922907976,3.19932151081
2020-02-26,,,,,,,,,2542,1388,3464,11007,5907,14605,11007,5907,14605,2.88956639951,2.39907197437,3.19916833389
2020-02-27,,,,,,,,,2809,1537,3876,13816,7445,18481,13816,7445,18481,2.8883333263,2.39868383176,3.19872676932
2020-02-28,,,,,,,,,3348,1809,4707,17165,9255,23187,17165,9255,23187,2.88663339193,2.3982289452,3.19817962228
2020-02-29,,,,,,,,,4473,2327,6443,21638,11583,29630,21638,11583,29630,2.88418671931,2.3976594547,3.19741092453
2020-03-01,,,,,,,,,6256,3207,9215,27894,14790,38845,27894,14790,38845,2.88058474801,2.39690465936,3.19624548954
2020-03-02,,,,,,,,,7801,3961,11669,35037,18405,49662,35695,18752,50514,2.87518393349,2.39582061049,3.19436260092
2020-03-03,,,,,,,,,9442,4765,14381,43823,22823,63190,45137,23518,64894,2.86703962881,2.3942515484,3.1912505903
2020-03-04,,,,,,,,,11673,5787,17924,54838,28263,80262,56810,29305,82818,2.85489371358,2.39194506917,3.18614703488
2020-03-05,,,,,,,,,14642,7134,22674,68823,35050,102083,71452,36440,105491,2.83683898787,2.38870573333,3.17844227209
2020-03-06,,,,,,,,,18494,8912,28578,86660,43615,129809,89946,45352,134069,2.81009708311,2.3837300761,3.16497509511
2020-03-07,,,,,,,,,22842,10994,34988,108845,54262,163944,112788,56346,169056,2.77089323352,2.37610984884,3.14235664123
2020-03-08,,,,,,,,,27706,13369,42160,135893,67285,205252,140494,69716,211216,2.71445345387,2.35994052775,3.10441371704
2020-03-09,,,,,,,,,33238,16197,50259,168474,83135,254659,173732,85914,261475,2.63542830525,2.2558532389,3.04150262064
2020-03-10,,,,,,,,,39353,19482,58161,207169,102270,311967,213084,105396,319635,2.5287611126,1.98536539942,2.94168828954
2020-03-11,3,3,,,,,,,45679,23269,64992,250299,124147,373486,258764,128666,384627,2.39119039078,1.70822637939,2.81703381329
2020-03-12,0,3,,,,,,,51537,27754,70524,299294,150513,440546,310301,156421,455151,2.22306326835,1.45764133513,2.71501870503
2020-03-13,0,3,,,,,,,56333,32865,76237,352818,181840,512908,366634,189286,531388,2.02963138979,1.26465427857,2.62371335234
2020-03-14,1,4,,,,,,,59698,37292,79992,409167,217323,588192,426332,226579,611379,1.82098224122,1.11117482402,2.49196106903
2020-03-15,0,4,,,,,,,61446,39342,79545,466140,254338,661294,487778,265922,690924,1.61025175971,1.00541338889,2.33505574678
2020-03-16,1,5,,,,,,,61598,39031,78160,521482,290162,730239,549376,304953,769083,1.41063795369,0.906647678813,2.18484485694
2020-03-17,5,10,,,,,,,60350,37822,77231,574031,324023,795801,609726,342776,846314,1.23258374549,0.82648605614,2.00925685056
2020-03-18,4,14,,,,,,,58041,36236,75173,622630,355494,856593,667767,379012,921487,1.082288444,0.77596971844,1.85387099246
