country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,141741,160220,150805,174991,2020-09-24,1703,3.3,2020-11-01
India,,,94503,134524,111520,156656,2020-06-16,2003,,2020-11-01
Mexico,,,76430,88726,84253,96027,2020-06-03,1092,3.4,2020-11-01
United Kingdom,,,42077,45386,42170,57360,2020-04-21,1224,55.9,2020-11-01
Italy,,,35835,36859,35857,40445,2020-03-27,919,47.6,2020-11-01
Spain,,,31232,36800,31746,50184,2020-06-19,1179,,2020-11-01
France,,,31675,36347,31729,59040,2020-04-15,1438,,2020-11-01
Peru,,,32142,35507,32853,39523,2020-08-14,4143,2.3,2020-11-01
Iran,,,25589,31556,28557,36211,2020-07-28,235,0.9,2020-11-01
Colombia,,,25488,30045,27789,34181,2020-09-09,442,1.7,2020-11-01
Argentina,,,15749,26529,20273,37502,2020-09-22,470,1.6,2020-11-01
Russia,,,20239,24869,21057,32036,2020-05-29,232,1.6,2020-11-01
South Africa,,,16398,17891,16847,20023,2020-07-22,572,11.5,2020-11-01
Indonesia,,,10386,14814,13107,19328,2020-09-22,160,1.8,2020-11-01
Chile,,,12641,14510,12834,18754,2020-07-17,1057,3.7,2020-11-01
Ecuador,,,11279,12291,11354,14012,2020-09-07,3852,13.6,2020-11-01
Turkey,,,7997,10562,8439,14157,2020-04-19,127,1.4,2020-11-01
Belgium,,,9980,10504,10005,12565,2020-04-10,496,51.0,2020-11-01
Canada,,,9318,10097,9405,12086,2020-04-16,251,36.4,2020-11-01
Germany,,,9464,10026,9477,12143,2020-04-15,510,48.9,2020-11-01
Bolivia,,,7858,8750,8219,9333,2020-09-07,1656,2.6,2020-11-01
Philippines,,,5344,7518,6246,9464,2020-09-14,259,1.1,2020-11-01
Netherlands,,,6415,7362,6466,9967,2020-04-07,234,,2020-11-01
Pakistan,,,6466,6741,6512,7194,2020-06-14,178,13.6,2020-11-01
Egypt,,,5883,6533,5971,7890,2020-06-15,97,5.3,2020-11-01
Ukraine,,,4044,6505,5132,8474,2020-11-01,89,1.6,2020-11-01
Romania,,,4718,6227,5359,7711,2020-09-01,60,1.6,2020-11-01
Bangladesh,,,5161,6152,5596,7405,2020-06-30,64,1.4,2020-11-01
Sweden,,,5880,6009,5889,6460,2020-04-14,115,,2020-11-01
Saudi Arabia,,,4683,5553,4914,6498,2020-07-05,58,1.6,2020-11-01
China,,,4739,4759,4739,4921,2020-04-17,1290,,2020-11-01
Morocco,,,2069,3434,2636,4607,2020-11-01,48,1.7,2020-11-01
Poland,,,2432,3388,2687,4835,2020-11-01,44,5.5,2020-11-01
Honduras,,,2288,2751,2416,3254,2020-08-27,56,,2020-11-01
Panama,,,2340,2636,2454,2940,2020-07-24,41,1.5,2020-11-01
Dominican Republic,,,2095,2298,2164,2508,2020-09-05,39,11.6,2020-11-01
Israel,,,1466,2267,1751,3332,2020-08-19,73,1.1,2020-11-01
Portugal,,,1953,2262,2027,2637,2020-04-03,37,3.2,2020-11-01
Switzerland,,,2064,2210,2096,2467,2020-04-04,75,,2020-11-01
Ireland,,,1802,1916,1810,2372,2020-04-24,220,,2020-11-01
Algeria,,,1714,1839,1743,2015,2020-04-09,30,4.5,2020-11-01
Japan,,,1549,1749,1609,1965,2020-05-01,29,10.2,2020-11-01
Moldova,,,1287,1667,1434,2033,2020-09-22,19,1.5,2020-11-01
Czechia,,,606,1489,945,2730,2020-11-01,36,2.4,2020-11-01
Nigeria,,,1108,1197,1121,1400,2020-06-16,31,5.6,2020-11-01
Hungary,,,736,1088,899,1394,2020-04-24,23,2.4,2020-11-01
Belarus,,,818,1050,887,1380,2020-11-01,9,1.7,2020-11-01
Bulgaria,,,796,978,883,1131,2020-08-24,18,1.1,2020-11-01
Australia,,,875,959,901,1048,2020-09-03,59,6.0,2020-11-01
Austria,,,787,950,821,1243,2020-04-08,30,,2020-11-01
Denmark,,,649,786,667,1162,2020-04-04,22,14.0,2020-11-01
Serbia,,,747,769,751,826,2020-07-10,18,12.6,2020-11-01
Kuwait,,,601,691,618,842,2020-05-30,11,1.8,2020-11-01
Greece,,,379,688,496,1067,2020-11-01,13,4.4,2020-11-01
United Arab Emirates,,,412,505,417,681,2020-05-10,13,7.0,2020-11-01
South Korea,,,406,499,423,633,2020-03-02,11,1.0,2020-11-01
Finland,,,343,377,354,423,2020-04-21,43,,2020-11-01
Croatia,,,272,368,305,515,2020-04-19,8,1.1,2020-11-01
Norway,,,270,305,282,344,2020-04-20,16,,2020-11-01
Slovenia,,,147,189,163,234,2020-04-07,6,2.8,2020-11-01
Malaysia,,,134,156,141,186,2020-03-29,8,1.7,2020-11-01
Cuba,,,122,156,130,207,2020-04-24,6,0.8,2020-11-01
Luxembourg,,,124,138,127,162,2020-04-11,8,,2020-11-01
Lithuania,,,91,114,100,136,2020-04-10,6,0.6,2020-11-01
Malta,,,31,85,53,164,2020-09-21,3,,2020-11-01
Estonia,,,64,78,70,89,2020-04-02,6,,2020-11-01
Slovakia,,,44,74,57,106,2020-09-03,4,,2020-11-01
Latvia,,,36,44,39,51,2020-04-21,4,,2020-11-01
Cyprus,,,22,25,23,29,2020-03-30,2,,2020-11-01
Iceland,,,10,13,10,16,2020-03-15,5,,2020-11-01
