target,location,location_name,type,quantile,value
1 wk ahead inc,18,Indiana,quantile,0.8,306.0541895652223
1 wk ahead inc,18,Indiana,quantile,0.85,315.5610446569703
1 wk ahead inc,18,Indiana,quantile,0.9,326.8369245850653
1 wk ahead inc,18,Indiana,quantile,0.95,343.1833766274732
1 wk ahead inc,18,Indiana,quantile,0.975,357.9668938459149
1 wk ahead inc,18,Indiana,quantile,0.99,370.51890574962823
1 wk ahead inc,18,Indiana,point,NA,273.53753630007316
1 wk ahead cum,18,Indiana,quantile,0.01,512.08260828163
1 wk ahead cum,18,Indiana,quantile,0.025,518.0184017516452
1 wk ahead cum,18,Indiana,quantile,0.05,523.5012341340208
1 wk ahead cum,18,Indiana,quantile,0.1,530.4717888202226
1 wk ahead cum,18,Indiana,quantile,0.15,535.5709119520717
1 wk ahead cum,18,Indiana,quantile,0.2,538.728942118908
1 wk ahead cum,18,Indiana,quantile,0.25,540.9794621274966
1 wk ahead cum,18,Indiana,quantile,0.3,543.3990090400142
1 wk ahead cum,18,Indiana,quantile,0.35,545.5972333401231
1 wk ahead cum,18,Indiana,quantile,0.4,547.62253289713
1 wk ahead cum,18,Indiana,quantile,0.45,549.6804657463456
1 wk ahead cum,18,Indiana,quantile,0.5,551.9806653489132
1 wk ahead cum,18,Indiana,quantile,0.55,554.5613443371134
1 wk ahead cum,18,Indiana,quantile,0.6,557.3360095691423
1 wk ahead cum,18,Indiana,quantile,0.65,559.8489714932604
1 wk ahead cum,18,Indiana,quantile,0.7,562.7290352344961
1 wk ahead cum,18,Indiana,quantile,0.75,566.400280854632
1 wk ahead cum,18,Indiana,quantile,0.8,570.4149087976384
1 wk ahead cum,18,Indiana,quantile,0.85,575.1088661004675
1 wk ahead cum,18,Indiana,quantile,0.9,581.218358607295
1 wk ahead cum,18,Indiana,quantile,0.95,590.1286353604481
1 wk ahead cum,18,Indiana,quantile,0.975,598.492636174441
1 wk ahead cum,18,Indiana,quantile,0.99,605.5510910724995
1 wk ahead cum,18,Indiana,point,NA,554.2168747464127
2 wk ahead inc,18,Indiana,quantile,0.01,126.58103542113588
2 wk ahead inc,18,Indiana,quantile,0.025,144.23999920013577
2 wk ahead inc,18,Indiana,quantile,0.05,160.0504424939759
2 wk ahead inc,18,Indiana,quantile,0.1,176.88966333348756
2 wk ahead inc,18,Indiana,quantile,0.15,189.3525495430457
2 wk ahead inc,18,Indiana,quantile,0.2,199.9767950333367
2 wk ahead inc,18,Indiana,quantile,0.25,208.9608093167924
2 wk ahead inc,18,Indiana,quantile,0.3,218.01656728334996
2 wk ahead inc,18,Indiana,quantile,0.35,225.85773705500577
2 wk ahead inc,18,Indiana,quantile,0.4,233.18571103585447
2 wk ahead inc,18,Indiana,quantile,0.45,240.31813941861307
2 wk ahead inc,18,Indiana,quantile,0.5,247.64675913692014
2 wk ahead inc,18,Indiana,quantile,0.55,254.53734375416434
2 wk ahead inc,18,Indiana,quantile,0.6,262.49743331251824
2 wk ahead inc,18,Indiana,quantile,0.65,270.7385412842832
2 wk ahead inc,18,Indiana,quantile,0.7,278.43414884689855
2 wk ahead inc,18,Indiana,quantile,0.75,288.2588911466014
2 wk ahead inc,18,Indiana,quantile,0.8,300.277966021013
2 wk ahead inc,18,Indiana,quantile,0.85,313.6074300768295
2 wk ahead inc,18,Indiana,quantile,0.9,331.57942648753317
2 wk ahead inc,18,Indiana,quantile,0.95,359.1007803032281
2 wk ahead inc,18,Indiana,quantile,0.975,387.38469579266103
2 wk ahead inc,18,Indiana,quantile,0.99,420.8333911317883
2 wk ahead inc,18,Indiana,point,NA,251.929601523306
2 wk ahead cum,18,Indiana,quantile,0.01,638.6636437027659
2 wk ahead cum,18,Indiana,quantile,0.025,662.258400951781
2 wk ahead cum,18,Indiana,quantile,0.05,683.5516766279967
2 wk ahead cum,18,Indiana,quantile,0.1,707.3614521537102
2 wk ahead cum,18,Indiana,quantile,0.15,724.9234614951173
2 wk ahead cum,18,Indiana,quantile,0.2,738.7057371522448
2 wk ahead cum,18,Indiana,quantile,0.25,749.9402714442889
2 wk ahead cum,18,Indiana,quantile,0.3,761.4155763233642
2 wk ahead cum,18,Indiana,quantile,0.35,771.4549703951288
2 wk ahead cum,18,Indiana,quantile,0.4,780.8082439329843
2 wk ahead cum,18,Indiana,quantile,0.45,789.9986051649587
2 wk ahead cum,18,Indiana,quantile,0.5,799.6274244858333
2 wk ahead cum,18,Indiana,quantile,0.55,809.0986880912777
2 wk ahead cum,18,Indiana,quantile,0.6,819.8334428816607
2 wk ahead cum,18,Indiana,quantile,0.65,830.5875127775435
2 wk ahead cum,18,Indiana,quantile,0.7,841.1631840813948
2 wk ahead cum,18,Indiana,quantile,0.75,854.6591720012334
2 wk ahead cum,18,Indiana,quantile,0.8,870.6928748186514
2 wk ahead cum,18,Indiana,quantile,0.85,888.7162961772967
2 wk ahead cum,18,Indiana,quantile,0.9,912.7977850948282
2 wk ahead cum,18,Indiana,quantile,0.95,949.2294156636763
2 wk ahead cum,18,Indiana,quantile,0.975,985.877331967102
2 wk ahead cum,18,Indiana,quantile,0.99,1026.3844822042881
2 wk ahead cum,18,Indiana,point,NA,806.1464762697187
3 wk ahead inc,18,Indiana,quantile,0.01,72.58277135209626
3 wk ahead inc,18,Indiana,quantile,0.025,87.39258760988366
3 wk ahead inc,18,Indiana,quantile,0.05,97.29682548556048
3 wk ahead inc,18,Indiana,quantile,0.1,115.11152220639309
3 wk ahead inc,18,Indiana,quantile,0.15,128.9531151505663
3 wk ahead inc,18,Indiana,quantile,0.2,140.82670991897183
3 wk ahead inc,18,Indiana,quantile,0.25,151.8910695233206
3 wk ahead inc,18,Indiana,quantile,0.3,163.74292858510563
3 wk ahead inc,18,Indiana,quantile,0.35,173.10090810093652
3 wk ahead inc,18,Indiana,quantile,0.4,183.2614245408534
3 wk ahead inc,18,Indiana,quantile,0.45,193.85505966653193
3 wk ahead inc,18,Indiana,quantile,0.5,204.29796726533078
3 wk ahead inc,18,Indiana,quantile,0.55,213.52892490111952
3 wk ahead inc,18,Indiana,quantile,0.6,223.3021022004433
3 wk ahead inc,18,Indiana,quantile,0.65,234.51493061177823
3 wk ahead inc,18,Indiana,quantile,0.7,244.87286009265404
3 wk ahead inc,18,Indiana,quantile,0.75,255.94787915947572
3 wk ahead inc,18,Indiana,quantile,0.8,268.60931021355117
3 wk ahead inc,18,Indiana,quantile,0.85,284.25570312291154
3 wk ahead inc,18,Indiana,quantile,0.9,306.07984474029035
3 wk ahead inc,18,Indiana,quantile,0.95,336.3151746312621
3 wk ahead inc,18,Indiana,quantile,0.975,368.6079860737074
3 wk ahead inc,18,Indiana,quantile,0.99,420.0521651530992
3 wk ahead inc,18,Indiana,point,NA,208.29170013627112
3 wk ahead cum,18,Indiana,quantile,0.01,711.2464150548623
3 wk ahead cum,18,Indiana,quantile,0.025,749.6509885616647
3 wk ahead cum,18,Indiana,quantile,0.05,780.8485021135573
3 wk ahead cum,18,Indiana,quantile,0.1,822.4729743601033
3 wk ahead cum,18,Indiana,quantile,0.15,853.8765766456837
3 wk ahead cum,18,Indiana,quantile,0.2,879.5324470712168
3 wk ahead cum,18,Indiana,quantile,0.25,901.8313409676095
3 wk ahead cum,18,Indiana,quantile,0.3,925.15850490847
3 wk ahead cum,18,Indiana,quantile,0.35,944.5558784960654
3 wk ahead cum,18,Indiana,quantile,0.4,964.0696684738381
3 wk ahead cum,18,Indiana,quantile,0.45,983.8536648314903
3 wk ahead cum,18,Indiana,quantile,0.5,1003.9253917511643
3 wk ahead cum,18,Indiana,quantile,0.55,1022.6276129923973
3 wk ahead cum,18,Indiana,quantile,0.6,1043.135545082104
3 wk ahead cum,18,Indiana,quantile,0.65,1065.1024433893217
3 wk ahead cum,18,Indiana,quantile,0.7,1086.0360441740488
3 wk ahead cum,18,Indiana,quantile,0.75,1110.607051160709
3 wk ahead cum,18,Indiana,quantile,0.8,1139.3021850322032
3 wk ahead cum,18,Indiana,quantile,0.85,1172.9719993002084
3 wk ahead cum,18,Indiana,quantile,0.9,1218.8776298351188
3 wk ahead cum,18,Indiana,quantile,0.95,1285.5445902949384
3 wk ahead cum,18,Indiana,quantile,0.975,1354.4853180408095
3 wk ahead cum,18,Indiana,quantile,0.99,1446.436647357387
3 wk ahead cum,18,Indiana,point,NA,1014.43817640599
4 wk ahead inc,18,Indiana,quantile,0.01,44.52725783112977
4 wk ahead inc,18,Indiana,quantile,0.025,50.235083718854455
4 wk ahead inc,18,Indiana,quantile,0.05,59.09466038920219
4 wk ahead inc,18,Indiana,quantile,0.1,71.98826849600616
4 wk ahead inc,18,Indiana,quantile,0.15,83.83056211701253
4 wk ahead inc,18,Indiana,quantile,0.2,94.8083212691269
4 wk ahead inc,18,Indiana,quantile,0.25,106.44586565249845
4 wk ahead inc,18,Indiana,quantile,0.3,117.31218498575163
4 wk ahead inc,18,Indiana,quantile,0.35,128.77893754540003
4 wk ahead inc,18,Indiana,quantile,0.4,140.73502008468836
4 wk ahead inc,18,Indiana,quantile,0.45,151.95133507728474
4 wk ahead inc,18,Indiana,quantile,0.5,163.2193874099771
4 wk ahead inc,18,Indiana,quantile,0.55,175.45918798510513
4 wk ahead inc,18,Indiana,quantile,0.6,187.09911290947898
4 wk ahead inc,18,Indiana,quantile,0.65,200.8760100645911
4 wk ahead inc,18,Indiana,quantile,0.7,213.84527823792558
4 wk ahead inc,18,Indiana,quantile,0.75,227.56372804972506
4 wk ahead inc,18,Indiana,quantile,0.8,241.89670943736232
4 wk ahead inc,18,Indiana,quantile,0.85,260.27363290154744
4 wk ahead inc,18,Indiana,quantile,0.9,278.7870934040494
4 wk ahead inc,18,Indiana,quantile,0.95,308.1523152092113
4 wk ahead inc,18,Indiana,quantile,0.975,337.6723604532017
4 wk ahead inc,18,Indiana,quantile,0.99,375.47690441750393
4 wk ahead inc,18,Indiana,point,NA,171.50603953820234
4 wk ahead cum,18,Indiana,quantile,0.01,755.7736728859918
4 wk ahead cum,18,Indiana,quantile,0.025,799.8860722805192
4 wk ahead cum,18,Indiana,quantile,0.05,839.9431625027596
4 wk ahead cum,18,Indiana,quantile,0.1,894.4612428561095
4 wk ahead cum,18,Indiana,quantile,0.15,937.7071387626963
4 wk ahead cum,18,Indiana,quantile,0.2,974.3407683403436
4 wk ahead cum,18,Indiana,quantile,0.25,1008.277206620108
4 wk ahead cum,18,Indiana,quantile,0.3,1042.4706898942216
4 wk ahead cum,18,Indiana,quantile,0.35,1073.3348160414653
4 wk ahead cum,18,Indiana,quantile,0.4,1104.804688558526
4 wk ahead cum,18,Indiana,quantile,0.45,1135.8049999087752
4 wk ahead cum,18,Indiana,quantile,0.5,1167.1447791611413
4 wk ahead cum,18,Indiana,quantile,0.55,1198.0868009775024
4 wk ahead cum,18,Indiana,quantile,0.6,1230.234657991583
4 wk ahead cum,18,Indiana,quantile,0.65,1265.9784534539126
4 wk ahead cum,18,Indiana,quantile,0.7,1299.8813224119745
4 wk ahead cum,18,Indiana,quantile,0.75,1338.170779210434
4 wk ahead cum,18,Indiana,quantile,0.8,1381.1988944695652
4 wk ahead cum,18,Indiana,quantile,0.85,1433.2456322017554
4 wk ahead cum,18,Indiana,quantile,0.9,1497.6647232391683
4 wk ahead cum,18,Indiana,quantile,0.95,1593.6969055041498
4 wk ahead cum,18,Indiana,quantile,0.975,1692.1576784940116
4 wk ahead cum,18,Indiana,quantile,0.99,1821.913551774891
4 wk ahead cum,18,Indiana,point,NA,1185.9442159441926
5 wk ahead inc,18,Indiana,quantile,0.01,27.2171780205979
5 wk ahead inc,18,Indiana,quantile,0.025,31.94573957668948
5 wk ahead inc,18,Indiana,quantile,0.05,36.9708886523871
5 wk ahead inc,18,Indiana,quantile,0.1,45.805297834503655
5 wk ahead inc,18,Indiana,quantile,0.15,55.26029334619356
5 wk ahead inc,18,Indiana,quantile,0.2,64.24268068060334
5 wk ahead inc,18,Indiana,quantile,0.25,74.44672300335179
5 wk ahead inc,18,Indiana,quantile,0.3,83.43470189102314
5 wk ahead inc,18,Indiana,quantile,0.35,95.76140841764527
5 wk ahead inc,18,Indiana,quantile,0.4,107.54757977561373
5 wk ahead inc,18,Indiana,quantile,0.45,119.36981865727681
5 wk ahead inc,18,Indiana,quantile,0.5,131.7298751936972
5 wk ahead inc,18,Indiana,quantile,0.55,144.44971019868404
5 wk ahead inc,18,Indiana,quantile,0.6,158.14265561569388
5 wk ahead inc,18,Indiana,quantile,0.65,170.9321229976332
5 wk ahead inc,18,Indiana,quantile,0.7,186.53181744627472
5 wk ahead inc,18,Indiana,quantile,0.75,202.11196770531006
5 wk ahead inc,18,Indiana,quantile,0.8,220.72516367961268
5 wk ahead inc,18,Indiana,quantile,0.85,238.90255354683336
5 wk ahead inc,18,Indiana,quantile,0.9,258.9131990127656
5 wk ahead inc,18,Indiana,quantile,0.95,287.5675298121331
5 wk ahead inc,18,Indiana,quantile,0.975,316.4436232325304
5 wk ahead inc,18,Indiana,quantile,0.99,342.9035689119331
5 wk ahead inc,18,Indiana,point,NA,143.74040311922576
5 wk ahead cum,18,Indiana,quantile,0.01,782.9908509065898
5 wk ahead cum,18,Indiana,quantile,0.025,831.8318118572087
5 wk ahead cum,18,Indiana,quantile,0.05,876.9140511551468
5 wk ahead cum,18,Indiana,quantile,0.1,940.2665406906129
5 wk ahead cum,18,Indiana,quantile,0.15,992.9674321088901
5 wk ahead cum,18,Indiana,quantile,0.2,1038.583449020947
5 wk ahead cum,18,Indiana,quantile,0.25,1082.7239296234598
5 wk ahead cum,18,Indiana,quantile,0.3,1125.9053917852448
5 wk ahead cum,18,Indiana,quantile,0.35,1169.0962244591105
5 wk ahead cum,18,Indiana,quantile,0.4,1212.3522683341398
5 wk ahead cum,18,Indiana,quantile,0.45,1255.1748185660522
5 wk ahead cum,18,Indiana,quantile,0.5,1298.8746543548386
5 wk ahead cum,18,Indiana,quantile,0.55,1342.5365111761864
5 wk ahead cum,18,Indiana,quantile,0.6,1388.3773136072766
5 wk ahead cum,18,Indiana,quantile,0.65,1436.910576451546
5 wk ahead cum,18,Indiana,quantile,0.7,1486.4131398582492
5 wk ahead cum,18,Indiana,quantile,0.75,1540.2827469157444
5 wk ahead cum,18,Indiana,quantile,0.8,1601.9240581491777
5 wk ahead cum,18,Indiana,quantile,0.85,1672.1481857485892
5 wk ahead cum,18,Indiana,quantile,0.9,1756.5779222519336
5 wk ahead cum,18,Indiana,quantile,0.95,1881.2644353162827
5 wk ahead cum,18,Indiana,quantile,0.975,2008.6013017265414
5 wk ahead cum,18,Indiana,quantile,0.99,2164.817120686824
5 wk ahead cum,18,Indiana,point,NA,1329.684619063418
6 wk ahead inc,18,Indiana,quantile,0.01,17.829492992640372
6 wk ahead inc,18,Indiana,quantile,0.025,20.75967873032572
6 wk ahead inc,18,Indiana,quantile,0.05,24.17468470867724
6 wk ahead inc,18,Indiana,quantile,0.1,30.68508432743944
6 wk ahead inc,18,Indiana,quantile,0.15,36.970038038906495
6 wk ahead inc,18,Indiana,quantile,0.2,44.90469786670692
6 wk ahead inc,18,Indiana,quantile,0.25,52.27589505957758
6 wk ahead inc,18,Indiana,quantile,0.3,61.106882041669465
6 wk ahead inc,18,Indiana,quantile,0.35,72.13589619334022
6 wk ahead inc,18,Indiana,quantile,0.4,82.23571257337959
6 wk ahead inc,18,Indiana,quantile,0.45,95.14031138401103
6 wk ahead inc,18,Indiana,quantile,0.5,106.73470190684127
6 wk ahead inc,18,Indiana,quantile,0.55,118.77324266147404
6 wk ahead inc,18,Indiana,quantile,0.6,133.76451398596325
6 wk ahead inc,18,Indiana,quantile,0.65,146.59772796911304
6 wk ahead inc,18,Indiana,quantile,0.7,163.5632624404069
6 wk ahead inc,18,Indiana,quantile,0.75,180.16700196910602
6 wk ahead inc,18,Indiana,quantile,0.8,200.99920282316583
6 wk ahead inc,18,Indiana,quantile,0.85,219.4642119016973
6 wk ahead inc,18,Indiana,quantile,0.9,240.2998573699154
6 wk ahead inc,18,Indiana,quantile,0.95,268.00740659158214
6 wk ahead inc,18,Indiana,quantile,0.975,295.2920037903054
6 wk ahead inc,18,Indiana,quantile,0.99,319.3338583634559
6 wk ahead inc,18,Indiana,point,NA,122.59811217150934
6 wk ahead cum,18,Indiana,quantile,0.01,800.8203438992302
6 wk ahead cum,18,Indiana,quantile,0.025,852.5914905875345
6 wk ahead cum,18,Indiana,quantile,0.05,901.088735863824
6 wk ahead cum,18,Indiana,quantile,0.1,970.9516250180527
6 wk ahead cum,18,Indiana,quantile,0.15,1029.9374701477964
6 wk ahead cum,18,Indiana,quantile,0.2,1083.4881468876538
6 wk ahead cum,18,Indiana,quantile,0.25,1134.9998246830373
6 wk ahead cum,18,Indiana,quantile,0.3,1187.0122738269142
6 wk ahead cum,18,Indiana,quantile,0.35,1241.2321206524507
6 wk ahead cum,18,Indiana,quantile,0.4,1294.5879809075195
6 wk ahead cum,18,Indiana,quantile,0.45,1350.3151299500632
6 wk ahead cum,18,Indiana,quantile,0.5,1405.6093562616793
6 wk ahead cum,18,Indiana,quantile,0.55,1461.3097538376605
6 wk ahead cum,18,Indiana,quantile,0.6,1522.1418275932401
6 wk ahead cum,18,Indiana,quantile,0.65,1583.508304420659
6 wk ahead cum,18,Indiana,quantile,0.7,1649.976402298656
6 wk ahead cum,18,Indiana,quantile,0.75,1720.4497488848504
6 wk ahead cum,18,Indiana,quantile,0.8,1802.923260972344
6 wk ahead cum,18,Indiana,quantile,0.85,1891.6123976502868
6 wk ahead cum,18,Indiana,quantile,0.9,1996.877779621849
6 wk ahead cum,18,Indiana,quantile,0.95,2149.2718419078647
6 wk ahead cum,18,Indiana,quantile,0.975,2303.893305516847
6 wk ahead cum,18,Indiana,quantile,0.99,2484.15097905028
6 wk ahead cum,18,Indiana,point,NA,1452.2827312349273
1 day ahead inc,20,Kansas,quantile,0.01,2.2530357213558894
1 day ahead inc,20,Kansas,quantile,0.025,2.4130694906405545
1 day ahead inc,20,Kansas,quantile,0.05,2.5445092133456524
1 day ahead inc,20,Kansas,quantile,0.1,2.8183010991550828
1 day ahead inc,20,Kansas,quantile,0.15,3.0051089194194938
1 day ahead inc,20,Kansas,quantile,0.2,3.1676805637363024
1 day ahead inc,20,Kansas,quantile,0.25,3.3667913157843365
1 day ahead inc,20,Kansas,quantile,0.3,3.496746875075528
1 day ahead inc,20,Kansas,quantile,0.35,3.628229561016696
1 day ahead inc,20,Kansas,quantile,0.4,3.8021928642468144
1 day ahead inc,20,Kansas,quantile,0.45,3.920072120674471
1 day ahead inc,20,Kansas,quantile,0.5,4.0610814878540555
1 day ahead inc,20,Kansas,quantile,0.55,4.201142403532336
1 day ahead inc,20,Kansas,quantile,0.6,4.32906471178423
1 day ahead inc,20,Kansas,quantile,0.65,4.445050168389597
1 day ahead inc,20,Kansas,quantile,0.7,4.623885708202231
1 day ahead inc,20,Kansas,quantile,0.75,4.753601051680615
1 day ahead inc,20,Kansas,quantile,0.8,4.954941643553863
1 day ahead inc,20,Kansas,quantile,0.85,5.252550498020884
1 day ahead inc,20,Kansas,quantile,0.9,5.720989999972353
1 day ahead inc,20,Kansas,quantile,0.95,6.33556344532785
1 day ahead inc,20,Kansas,quantile,0.975,6.723044248498202
1 day ahead inc,20,Kansas,quantile,0.99,7.0834211259390285
1 day ahead inc,20,Kansas,point,NA,4.157702204086415
1 day ahead cum,20,Kansas,quantile,0.01,73.25303572135589
1 day ahead cum,20,Kansas,quantile,0.025,73.41306949064054
1 day ahead cum,20,Kansas,quantile,0.05,73.54450921334565
1 day ahead cum,20,Kansas,quantile,0.1,73.81830109915508
1 day ahead cum,20,Kansas,quantile,0.15,74.0051089194195
1 day ahead cum,20,Kansas,quantile,0.2,74.1676805637363
1 day ahead cum,20,Kansas,quantile,0.25,74.36679131578434
1 day ahead cum,20,Kansas,quantile,0.3,74.49674687507553
1 day ahead cum,20,Kansas,quantile,0.35,74.62822956101671
1 day ahead cum,20,Kansas,quantile,0.4,74.80219286424682
1 day ahead cum,20,Kansas,quantile,0.45,74.92007212067449
1 day ahead cum,20,Kansas,quantile,0.5,75.06108148785405
1 day ahead cum,20,Kansas,quantile,0.55,75.20114240353233
1 day ahead cum,20,Kansas,quantile,0.6,75.32906471178424
1 day ahead cum,20,Kansas,quantile,0.65,75.4450501683896
1 day ahead cum,20,Kansas,quantile,0.7,75.62388570820222
1 day ahead cum,20,Kansas,quantile,0.75,75.75360105168062
1 day ahead cum,20,Kansas,quantile,0.8,75.95494164355388
1 day ahead cum,20,Kansas,quantile,0.85,76.25255049802088
1 day ahead cum,20,Kansas,quantile,0.9,76.72098999997236
1 day ahead cum,20,Kansas,quantile,0.95,77.33556344532785
1 day ahead cum,20,Kansas,quantile,0.975,77.7230442484982
1 day ahead cum,20,Kansas,quantile,0.99,78.08342112593904
1 day ahead cum,20,Kansas,point,NA,75.15770220408642
2 day ahead inc,20,Kansas,quantile,0.01,2.1018703988407923
2 day ahead inc,20,Kansas,quantile,0.025,2.2781734877467867
2 day ahead inc,20,Kansas,quantile,0.05,2.4067435857727943
2 day ahead inc,20,Kansas,quantile,0.1,2.6832198073923363
2 day ahead inc,20,Kansas,quantile,0.15,2.8800485947968637
2 day ahead inc,20,Kansas,quantile,0.2,3.044233728709936
2 day ahead inc,20,Kansas,quantile,0.25,3.2376853803216696
2 day ahead inc,20,Kansas,quantile,0.3,3.3612690052946514
2 day ahead inc,20,Kansas,quantile,0.35,3.519952572718464
2 day ahead inc,20,Kansas,quantile,0.4,3.671534198597651
2 day ahead inc,20,Kansas,quantile,0.45,3.799056442436326
2 day ahead inc,20,Kansas,quantile,0.5,3.938252792550572
2 day ahead inc,20,Kansas,quantile,0.55,4.0790461057630685
2 day ahead inc,20,Kansas,quantile,0.6,4.2272039661105465
2 day ahead inc,20,Kansas,quantile,0.65,4.341836629789163
2 day ahead inc,20,Kansas,quantile,0.7,4.501780533306173
2 day ahead inc,20,Kansas,quantile,0.75,4.671751594316702
2 day ahead inc,20,Kansas,quantile,0.8,4.842924813868229
2 day ahead inc,20,Kansas,quantile,0.85,5.083559459245532
2 day ahead inc,20,Kansas,quantile,0.9,5.533904806732356
2 day ahead inc,20,Kansas,quantile,0.95,6.200764377357388
2 day ahead inc,20,Kansas,quantile,0.975,6.650012488400649
2 day ahead inc,20,Kansas,quantile,0.99,7.04077013233328
2 day ahead inc,20,Kansas,point,NA,4.037934177861674
2 day ahead cum,20,Kansas,quantile,0.01,75.35490612019669
2 day ahead cum,20,Kansas,quantile,0.025,75.69124297838735
2 day ahead cum,20,Kansas,quantile,0.05,75.95125279911845
2 day ahead cum,20,Kansas,quantile,0.1,76.50152090654744
2 day ahead cum,20,Kansas,quantile,0.15,76.88515751421636
2 day ahead cum,20,Kansas,quantile,0.2,77.21191429244624
2 day ahead cum,20,Kansas,quantile,0.25,77.604476696106
2 day ahead cum,20,Kansas,quantile,0.3,77.85801588037017
2 day ahead cum,20,Kansas,quantile,0.35,78.14818213373516
2 day ahead cum,20,Kansas,quantile,0.4,78.47372706284446
2 day ahead cum,20,Kansas,quantile,0.45,78.7191285631108
2 day ahead cum,20,Kansas,quantile,0.5,78.99933428040463
2 day ahead cum,20,Kansas,quantile,0.55,79.2801885092954
2 day ahead cum,20,Kansas,quantile,0.6,79.55626867789478
2 day ahead cum,20,Kansas,quantile,0.65,79.78688679817877
2 day ahead cum,20,Kansas,quantile,0.7,80.12566624150841
2 day ahead cum,20,Kansas,quantile,0.75,80.42535264599731
2 day ahead cum,20,Kansas,quantile,0.8,80.79786645742209
2 day ahead cum,20,Kansas,quantile,0.85,81.33610995726643
2 day ahead cum,20,Kansas,quantile,0.9,82.2548948067047
2 day ahead cum,20,Kansas,quantile,0.95,83.53632782268524
2 day ahead cum,20,Kansas,quantile,0.975,84.37305673689886
2 day ahead cum,20,Kansas,quantile,0.99,85.12419125827229
2 day ahead cum,20,Kansas,point,NA,79.19563638194809
3 day ahead inc,20,Kansas,quantile,0.01,1.970044338353494
3 day ahead inc,20,Kansas,quantile,0.025,2.1309708955041002
3 day ahead inc,20,Kansas,quantile,0.05,2.3074258518077926
3 day ahead inc,20,Kansas,quantile,0.1,2.536668035351604
3 day ahead inc,20,Kansas,quantile,0.15,2.7602095360388725
3 day ahead inc,20,Kansas,quantile,0.2,2.9256716124577085
3 day ahead inc,20,Kansas,quantile,0.25,3.115435212690333
3 day ahead inc,20,Kansas,quantile,0.3,3.217386689703368
3 day ahead inc,20,Kansas,quantile,0.35,3.4036043166564465
3 day ahead inc,20,Kansas,quantile,0.4,3.5327288438975355
3 day ahead inc,20,Kansas,quantile,0.45,3.6711165742184737
3 day ahead inc,20,Kansas,quantile,0.5,3.8022544277906056
3 day ahead inc,20,Kansas,quantile,0.55,3.9570268703287272
3 day ahead inc,20,Kansas,quantile,0.6,4.0824342258827615
3 day ahead inc,20,Kansas,quantile,0.65,4.222662723250064
3 day ahead inc,20,Kansas,quantile,0.7,4.404914231311549
3 day ahead inc,20,Kansas,quantile,0.75,4.542757960835981
3 day ahead inc,20,Kansas,quantile,0.8,4.742666143659148
3 day ahead inc,20,Kansas,quantile,0.85,4.973885259808498
3 day ahead inc,20,Kansas,quantile,0.9,5.390508337150935
3 day ahead inc,20,Kansas,quantile,0.95,6.015294146930211
3 day ahead inc,20,Kansas,quantile,0.975,6.44574671449784
3 day ahead inc,20,Kansas,quantile,0.99,6.957191997452317
3 day ahead inc,20,Kansas,point,NA,3.9098126478035207
3 day ahead cum,20,Kansas,quantile,0.01,77.32495045855019
3 day ahead cum,20,Kansas,quantile,0.025,77.82221387389144
3 day ahead cum,20,Kansas,quantile,0.05,78.25867865092624
3 day ahead cum,20,Kansas,quantile,0.1,79.03818894189901
3 day ahead cum,20,Kansas,quantile,0.15,79.64536705025523
3 day ahead cum,20,Kansas,quantile,0.2,80.13758590490394
3 day ahead cum,20,Kansas,quantile,0.25,80.71991190879633
3 day ahead cum,20,Kansas,quantile,0.3,81.07540257007355
3 day ahead cum,20,Kansas,quantile,0.35,81.5517864503916
3 day ahead cum,20,Kansas,quantile,0.4,82.006455906742
3 day ahead cum,20,Kansas,quantile,0.45,82.39024513732926
3 day ahead cum,20,Kansas,quantile,0.5,82.80158870819524
3 day ahead cum,20,Kansas,quantile,0.55,83.23721537962413
3 day ahead cum,20,Kansas,quantile,0.6,83.63870290377754
3 day ahead cum,20,Kansas,quantile,0.65,84.00954952142881
3 day ahead cum,20,Kansas,quantile,0.7,84.53058047281996
3 day ahead cum,20,Kansas,quantile,0.75,84.96811060683329
3 day ahead cum,20,Kansas,quantile,0.8,85.54053260108124
3 day ahead cum,20,Kansas,quantile,0.85,86.30999521707491
3 day ahead cum,20,Kansas,quantile,0.9,87.64540314385565
3 day ahead cum,20,Kansas,quantile,0.95,89.55162196961544
3 day ahead cum,20,Kansas,quantile,0.975,90.81880345139669
3 day ahead cum,20,Kansas,quantile,0.99,92.08138325572465
3 day ahead cum,20,Kansas,point,NA,83.10544902975161
4 day ahead inc,20,Kansas,quantile,0.01,1.851648863652857
4 day ahead inc,20,Kansas,quantile,0.025,1.9929897956537728
4 day ahead inc,20,Kansas,quantile,0.05,2.177493423941526
4 day ahead inc,20,Kansas,quantile,0.1,2.4221662285124146
4 day ahead inc,20,Kansas,quantile,0.15,2.6071044913020027
4 day ahead inc,20,Kansas,quantile,0.2,2.794559691365501
4 day ahead inc,20,Kansas,quantile,0.25,2.9613196017656795
4 day ahead inc,20,Kansas,quantile,0.3,3.0956868377750464
4 day ahead inc,20,Kansas,quantile,0.35,3.270086815793982
4 day ahead inc,20,Kansas,quantile,0.4,3.373944429381844
4 day ahead inc,20,Kansas,quantile,0.45,3.5256063032339724
4 day ahead inc,20,Kansas,quantile,0.5,3.6742278742904406
