target,location,location_name,type,quantile,value
2 day ahead cum,US,US,quantile,0.5,42549.59602592266
2 day ahead cum,US,US,quantile,0.55,42597.89988717686
2 day ahead cum,US,US,quantile,0.6,42646.07891217115
2 day ahead cum,US,US,quantile,0.65,42712.32813007221
2 day ahead cum,US,US,quantile,0.7,42780.30555186618
2 day ahead cum,US,US,quantile,0.75,42848.017236281325
2 day ahead cum,US,US,quantile,0.8,42913.91859974365
2 day ahead cum,US,US,quantile,0.85,43004.90534725967
2 day ahead cum,US,US,quantile,0.9,43135.47833464404
2 day ahead cum,US,US,quantile,0.95,43290.22341415353
2 day ahead cum,US,US,quantile,0.975,43413.16955810229
2 day ahead cum,US,US,quantile,0.99,43608.09978547927
2 day ahead cum,US,US,point,NA,42557.93205784883
3 day ahead inc,US,US,quantile,0.01,1398.7938391478037
3 day ahead inc,US,US,quantile,0.025,1450.3190945558829
3 day ahead inc,US,US,quantile,0.05,1514.722718660984
3 day ahead inc,US,US,quantile,0.1,1592.2204500942512
3 day ahead inc,US,US,quantile,0.15,1648.1906055746874
3 day ahead inc,US,US,quantile,0.2,1688.8567449126438
3 day ahead inc,US,US,quantile,0.25,1724.4002023742005
3 day ahead inc,US,US,quantile,0.3,1763.2506201171366
3 day ahead inc,US,US,quantile,0.35,1787.7383248760004
3 day ahead inc,US,US,quantile,0.4,1824.8728033395432
3 day ahead inc,US,US,quantile,0.45,1847.6064595235214
3 day ahead inc,US,US,quantile,0.5,1885.4718082444424
3 day ahead inc,US,US,quantile,0.55,1904.7757354199985
3 day ahead inc,US,US,quantile,0.6,1934.905002736501
3 day ahead inc,US,US,quantile,0.65,1969.1078379445428
3 day ahead inc,US,US,quantile,0.7,2005.5128319813282
3 day ahead inc,US,US,quantile,0.75,2040.6501068962475
3 day ahead inc,US,US,quantile,0.8,2082.7853861634485
3 day ahead inc,US,US,quantile,0.85,2124.1905653174117
3 day ahead inc,US,US,quantile,0.9,2200.656272322714
3 day ahead inc,US,US,quantile,0.95,2284.163797048217
3 day ahead inc,US,US,quantile,0.975,2344.9628097256405
3 day ahead inc,US,US,quantile,0.99,2463.971962501354
3 day ahead inc,US,US,point,NA,1888.2203670674694
3 day ahead cum,US,US,quantile,0.01,43019.222728891065
3 day ahead cum,US,US,quantile,0.025,43196.127194792556
3 day ahead cum,US,US,quantile,0.05,43370.66415922291
3 day ahead cum,US,US,quantile,0.1,43594.19562533719
3 day ahead cum,US,US,quantile,0.15,43765.39657432471
3 day ahead cum,US,US,quantile,0.2,43881.13471506306
3 day ahead cum,US,US,quantile,0.25,43983.00630837289
3 day ahead cum,US,US,quantile,0.3,44089.47567008002
3 day ahead cum,US,US,quantile,0.35,44171.52321865882
3 day ahead cum,US,US,quantile,0.4,44265.66757333497
3 day ahead cum,US,US,quantile,0.45,44341.92861045573
3 day ahead cum,US,US,quantile,0.5,44435.06783416711
3 day ahead cum,US,US,quantile,0.55,44502.675622596864
3 day ahead cum,US,US,quantile,0.6,44580.98391490764
3 day ahead cum,US,US,quantile,0.65,44681.43596801675
3 day ahead cum,US,US,quantile,0.7,44785.818383847516
3 day ahead cum,US,US,quantile,0.75,44888.66734317757
3 day ahead cum,US,US,quantile,0.8,44996.7039859071
3 day ahead cum,US,US,quantile,0.85,45129.09591257708
3 day ahead cum,US,US,quantile,0.9,45336.13460696675
3 day ahead cum,US,US,quantile,0.95,45574.38721120175
3 day ahead cum,US,US,quantile,0.975,45758.13236782793
3 day ahead cum,US,US,quantile,0.99,46072.07174798061
3 day ahead cum,US,US,point,NA,44446.15242491631
4 day ahead inc,US,US,quantile,0.01,1348.5130725518331
4 day ahead inc,US,US,quantile,0.025,1389.9653321705305
4 day ahead inc,US,US,quantile,0.05,1458.3007369216941
4 day ahead inc,US,US,quantile,0.1,1540.2659958807735
4 day ahead inc,US,US,quantile,0.15,1591.5529242768755
4 day ahead inc,US,US,quantile,0.2,1638.6410978473127
4 day ahead inc,US,US,quantile,0.25,1671.3778111636511
4 day ahead inc,US,US,quantile,0.3,1711.9226173423922
4 day ahead inc,US,US,quantile,0.35,1740.593147187727
4 day ahead inc,US,US,quantile,0.4,1777.6726531193335
4 day ahead inc,US,US,quantile,0.45,1804.1429992895685
4 day ahead inc,US,US,quantile,0.5,1841.7387781685827
4 day ahead inc,US,US,quantile,0.55,1870.777188676388
4 day ahead inc,US,US,quantile,0.6,1899.8540336933054
4 day ahead inc,US,US,quantile,0.65,1933.2150305164303
4 day ahead inc,US,US,quantile,0.7,1966.374358047213
4 day ahead inc,US,US,quantile,0.75,2009.1062569315122
4 day ahead inc,US,US,quantile,0.8,2050.9208505211514
4 day ahead inc,US,US,quantile,0.85,2096.4702395260524
4 day ahead inc,US,US,quantile,0.9,2169.673666894585
4 day ahead inc,US,US,quantile,0.95,2260.4162503449834
4 day ahead inc,US,US,quantile,0.975,2335.837418344289
4 day ahead inc,US,US,quantile,0.99,2450.2488713236294
4 day ahead inc,US,US,point,NA,1845.5648567346989
4 day ahead cum,US,US,quantile,0.01,44367.7358014429
4 day ahead cum,US,US,quantile,0.025,44586.09252696308
4 day ahead cum,US,US,quantile,0.05,44828.96489614461
4 day ahead cum,US,US,quantile,0.1,45134.46162121796
4 day ahead cum,US,US,quantile,0.15,45356.94949860159
4 day ahead cum,US,US,quantile,0.2,45519.77581291038
4 day ahead cum,US,US,quantile,0.25,45654.38411953653
4 day ahead cum,US,US,quantile,0.3,45801.39828742241
4 day ahead cum,US,US,quantile,0.35,45912.11636584655
4 day ahead cum,US,US,quantile,0.4,46043.340226454304
4 day ahead cum,US,US,quantile,0.45,46146.071609745304
4 day ahead cum,US,US,quantile,0.5,46276.806612335684
4 day ahead cum,US,US,quantile,0.55,46373.45281127325
4 day ahead cum,US,US,quantile,0.6,46480.837948600965
4 day ahead cum,US,US,quantile,0.65,46614.65099853319
4 day ahead cum,US,US,quantile,0.7,46752.19274189472
4 day ahead cum,US,US,quantile,0.75,46897.77360010908
4 day ahead cum,US,US,quantile,0.8,47047.62483642825
4 day ahead cum,US,US,quantile,0.85,47225.566152103136
4 day ahead cum,US,US,quantile,0.9,47505.80827386133
4 day ahead cum,US,US,quantile,0.95,47834.803461546726
4 day ahead cum,US,US,quantile,0.975,48093.969786172216
4 day ahead cum,US,US,quantile,0.99,48522.32061930425
4 day ahead cum,US,US,point,NA,46291.717281651
5 day ahead inc,US,US,quantile,0.01,1284.2463662598198
5 day ahead inc,US,US,quantile,0.025,1328.636735429274
5 day ahead inc,US,US,quantile,0.05,1403.6582459178517
5 day ahead inc,US,US,quantile,0.1,1478.9131785609893
5 day ahead inc,US,US,quantile,0.15,1535.2263816739205
5 day ahead inc,US,US,quantile,0.2,1580.9445796150076
5 day ahead inc,US,US,quantile,0.25,1618.8655707449752
5 day ahead inc,US,US,quantile,0.3,1658.1114952124508
5 day ahead inc,US,US,quantile,0.35,1695.2886101768336
5 day ahead inc,US,US,quantile,0.4,1730.4903536931815
5 day ahead inc,US,US,quantile,0.45,1761.1707207909753
5 day ahead inc,US,US,quantile,0.5,1790.7636392308068
5 day ahead inc,US,US,quantile,0.55,1829.2571672059642
5 day ahead inc,US,US,quantile,0.6,1864.1960840897586
5 day ahead inc,US,US,quantile,0.65,1888.4188712213693
5 day ahead inc,US,US,quantile,0.7,1927.682104301668
5 day ahead inc,US,US,quantile,0.75,1973.1909671239441
5 day ahead inc,US,US,quantile,0.8,2016.8371735599646
5 day ahead inc,US,US,quantile,0.85,2063.0646623318526
5 day ahead inc,US,US,quantile,0.9,2141.000186798115
5 day ahead inc,US,US,quantile,0.95,2235.8604370806797
5 day ahead inc,US,US,quantile,0.975,2317.232584491488
5 day ahead inc,US,US,quantile,0.99,2429.553961153719
5 day ahead inc,US,US,point,NA,1801.4178157897336
5 day ahead cum,US,US,quantile,0.01,45651.98216770272
5 day ahead cum,US,US,quantile,0.025,45914.729262392364
5 day ahead cum,US,US,quantile,0.05,46232.62314206246
5 day ahead cum,US,US,quantile,0.1,46613.37479977895
5 day ahead cum,US,US,quantile,0.15,46892.17588027551
5 day ahead cum,US,US,quantile,0.2,47100.72039252538
5 day ahead cum,US,US,quantile,0.25,47273.249690281526
5 day ahead cum,US,US,quantile,0.3,47459.50978263487
5 day ahead cum,US,US,quantile,0.35,47607.404976023376
5 day ahead cum,US,US,quantile,0.4,47773.83058014749
5 day ahead cum,US,US,quantile,0.45,47907.24233053628
5 day ahead cum,US,US,quantile,0.5,48067.570251566496
5 day ahead cum,US,US,quantile,0.55,48202.709978479215
5 day ahead cum,US,US,quantile,0.6,48345.034032690724
5 day ahead cum,US,US,quantile,0.65,48503.06986975455
5 day ahead cum,US,US,quantile,0.7,48679.8748461964
5 day ahead cum,US,US,quantile,0.75,48870.96456723303
5 day ahead cum,US,US,quantile,0.8,49064.462009988216
5 day ahead cum,US,US,quantile,0.85,49288.63081443499
5 day ahead cum,US,US,quantile,0.9,49646.80846065946
5 day ahead cum,US,US,quantile,0.95,50070.66389862741
5 day ahead cum,US,US,quantile,0.975,50411.20237066371
5 day ahead cum,US,US,quantile,0.99,50951.87458045797
5 day ahead cum,US,US,point,NA,48093.13509744074
6 day ahead inc,US,US,quantile,0.01,1224.8344347601312
6 day ahead inc,US,US,quantile,0.025,1279.6559741165634
6 day ahead inc,US,US,quantile,0.05,1341.8222412144994
6 day ahead inc,US,US,quantile,0.1,1419.228167694987
6 day ahead inc,US,US,quantile,0.15,1479.3790770220385
6 day ahead inc,US,US,quantile,0.2,1527.0677271546285
6 day ahead inc,US,US,quantile,0.25,1568.454175153104
6 day ahead inc,US,US,quantile,0.3,1599.8394052664594
6 day ahead inc,US,US,quantile,0.35,1639.5807514238684
6 day ahead inc,US,US,quantile,0.4,1680.3409416417614
6 day ahead inc,US,US,quantile,0.45,1710.7538686487492
6 day ahead inc,US,US,quantile,0.5,1745.7191666462822
6 day ahead inc,US,US,quantile,0.55,1787.651677396064
6 day ahead inc,US,US,quantile,0.6,1822.4342080712258
6 day ahead inc,US,US,quantile,0.65,1846.2139496461818
6 day ahead inc,US,US,quantile,0.7,1886.595859292008
6 day ahead inc,US,US,quantile,0.75,1942.7762836718728
6 day ahead inc,US,US,quantile,0.8,1980.9132453402087
6 day ahead inc,US,US,quantile,0.85,2030.648484829081
6 day ahead inc,US,US,quantile,0.9,2105.3076666909697
6 day ahead inc,US,US,quantile,0.95,2200.2226691181304
6 day ahead inc,US,US,quantile,0.975,2296.876616164635
6 day ahead inc,US,US,quantile,0.99,2415.702706521389
6 day ahead inc,US,US,point,NA,1756.4595290769987
6 day ahead cum,US,US,quantile,0.01,46876.81660246285
6 day ahead cum,US,US,quantile,0.025,47194.385236508926
6 day ahead cum,US,US,quantile,0.05,47574.445383276965
6 day ahead cum,US,US,quantile,0.1,48032.60296747393
6 day ahead cum,US,US,quantile,0.15,48371.554957297536
6 day ahead cum,US,US,quantile,0.2,48627.78811968001
6 day ahead cum,US,US,quantile,0.25,48841.70386543462
6 day ahead cum,US,US,quantile,0.3,49059.349187901316
6 day ahead cum,US,US,quantile,0.35,49246.985727447245
6 day ahead cum,US,US,quantile,0.4,49454.17152178925
6 day ahead cum,US,US,quantile,0.45,49617.99619918503
6 day ahead cum,US,US,quantile,0.5,49813.289418212786
6 day ahead cum,US,US,quantile,0.55,49990.361655875284
6 day ahead cum,US,US,quantile,0.6,50167.46824076193
6 day ahead cum,US,US,quantile,0.65,50349.283819400735
6 day ahead cum,US,US,quantile,0.7,50566.470705488406
6 day ahead cum,US,US,quantile,0.75,50813.740850904906
6 day ahead cum,US,US,quantile,0.8,51045.37525532843
6 day ahead cum,US,US,quantile,0.85,51319.279299264075
6 day ahead cum,US,US,quantile,0.9,51752.11612735042
6 day ahead cum,US,US,quantile,0.95,52270.88656774555
6 day ahead cum,US,US,quantile,0.975,52708.07898682835
6 day ahead cum,US,US,quantile,0.99,53367.577286979365
6 day ahead cum,US,US,point,NA,49849.59462651773
7 day ahead inc,US,US,quantile,0.01,1164.4182360163575
7 day ahead inc,US,US,quantile,0.025,1222.4941612295108
7 day ahead inc,US,US,quantile,0.05,1285.943693683261
7 day ahead inc,US,US,quantile,0.1,1366.5423046418762
7 day ahead inc,US,US,quantile,0.15,1417.192481658443
7 day ahead inc,US,US,quantile,0.2,1476.173804812337
7 day ahead inc,US,US,quantile,0.25,1513.2636383903266
7 day ahead inc,US,US,quantile,0.3,1550.4775179705555
7 day ahead inc,US,US,quantile,0.35,1597.223975159502
7 day ahead inc,US,US,quantile,0.4,1631.9299959465038
7 day ahead inc,US,US,quantile,0.45,1662.055803111929
7 day ahead inc,US,US,quantile,0.5,1703.1011643558124
7 day ahead inc,US,US,quantile,0.55,1744.2923130849438
7 day ahead inc,US,US,quantile,0.6,1779.394901720247
7 day ahead inc,US,US,quantile,0.65,1809.4131134837066
7 day ahead inc,US,US,quantile,0.7,1853.2339305379649
7 day ahead inc,US,US,quantile,0.75,1892.7680490378555
7 day ahead inc,US,US,quantile,0.8,1943.9771071930506
7 day ahead inc,US,US,quantile,0.85,1989.6579284207348
7 day ahead inc,US,US,quantile,0.9,2066.8895681170293
7 day ahead inc,US,US,quantile,0.95,2170.477225959681
7 day ahead inc,US,US,quantile,0.975,2262.344015206741
7 day ahead inc,US,US,quantile,0.99,2396.268122551605
7 day ahead inc,US,US,point,NA,1711.2198893200746
7 day ahead cum,US,US,quantile,0.01,48041.234838479206
7 day ahead cum,US,US,quantile,0.025,48416.87939773843
7 day ahead cum,US,US,quantile,0.05,48860.389076960215
7 day ahead cum,US,US,quantile,0.1,49399.14527211581
7 day ahead cum,US,US,quantile,0.15,49788.74743895599
7 day ahead cum,US,US,quantile,0.2,50103.961924492345
7 day ahead cum,US,US,quantile,0.25,50354.96750382494
7 day ahead cum,US,US,quantile,0.3,50609.826705871885
7 day ahead cum,US,US,quantile,0.35,50844.20970260675
7 day ahead cum,US,US,quantile,0.4,51086.10151773576
7 day ahead cum,US,US,quantile,0.45,51280.052002296965
7 day ahead cum,US,US,quantile,0.5,51516.390582568594
7 day ahead cum,US,US,quantile,0.55,51734.653968960214
7 day ahead cum,US,US,quantile,0.6,51946.86314248219
7 day ahead cum,US,US,quantile,0.65,52158.696932884435
7 day ahead cum,US,US,quantile,0.7,52419.70463602637
7 day ahead cum,US,US,quantile,0.75,52706.50889994275
7 day ahead cum,US,US,quantile,0.8,52989.352362521466
7 day ahead cum,US,US,quantile,0.85,53308.93722768481
7 day ahead cum,US,US,quantile,0.9,53819.00569546745
7 day ahead cum,US,US,quantile,0.95,54441.363793705226
7 day ahead cum,US,US,quantile,0.975,54970.42300203509
7 day ahead cum,US,US,quantile,0.99,55763.84540953096
7 day ahead cum,US,US,point,NA,51560.81451583781
1 wk ahead inc,US,US,quantile,0.01,11533.830727563405
1 wk ahead inc,US,US,quantile,0.025,11942.442318841491
1 wk ahead inc,US,US,quantile,0.05,12280.064760107658
1 wk ahead inc,US,US,quantile,0.1,12680.627573302392
1 wk ahead inc,US,US,quantile,0.15,12968.436271228233
1 wk ahead inc,US,US,quantile,0.2,13200.925287299444
1 wk ahead inc,US,US,quantile,0.25,13395.030683508092
1 wk ahead inc,US,US,quantile,0.3,13573.408654584737
1 wk ahead inc,US,US,quantile,0.35,13721.439014138046
1 wk ahead inc,US,US,quantile,0.4,13881.890105906039
1 wk ahead inc,US,US,quantile,0.45,14035.09632306739
1 wk ahead inc,US,US,quantile,0.5,14174.226209455468
1 wk ahead inc,US,US,quantile,0.55,14328.974987865487
1 wk ahead inc,US,US,quantile,0.6,14479.595135523748
1 wk ahead inc,US,US,quantile,0.65,14621.812100270694
1 wk ahead inc,US,US,quantile,0.7,14769.584565517202
1 wk ahead inc,US,US,quantile,0.75,14939.195058713394
1 wk ahead inc,US,US,quantile,0.8,15134.574096884648
1 wk ahead inc,US,US,quantile,0.85,15366.137991027223
1 wk ahead inc,US,US,quantile,0.9,15635.56480807421
1 wk ahead inc,US,US,quantile,0.95,16072.275220464817
1 wk ahead inc,US,US,quantile,0.975,16437.091684974148
1 wk ahead inc,US,US,quantile,0.99,16831.219179595435
1 wk ahead inc,US,US,point,NA,14175.37374879469
1 wk ahead cum,US,US,quantile,0.01,38664.0
1 wk ahead cum,US,US,quantile,0.025,38664.0
1 wk ahead cum,US,US,quantile,0.05,38664.0
1 wk ahead cum,US,US,quantile,0.1,38664.0
1 wk ahead cum,US,US,quantile,0.15,38664.0
1 wk ahead cum,US,US,quantile,0.2,38664.0
1 wk ahead cum,US,US,quantile,0.25,38664.0
1 wk ahead cum,US,US,quantile,0.3,38664.0
1 wk ahead cum,US,US,quantile,0.35,38664.0
1 wk ahead cum,US,US,quantile,0.4,38664.0
1 wk ahead cum,US,US,quantile,0.45,38664.0
1 wk ahead cum,US,US,quantile,0.5,38664.0
1 wk ahead cum,US,US,quantile,0.55,38664.0
1 wk ahead cum,US,US,quantile,0.6,38664.0
1 wk ahead cum,US,US,quantile,0.65,38664.0
1 wk ahead cum,US,US,quantile,0.7,38664.0
1 wk ahead cum,US,US,quantile,0.75,38664.0
1 wk ahead cum,US,US,quantile,0.8,38664.0
1 wk ahead cum,US,US,quantile,0.85,38664.0
1 wk ahead cum,US,US,quantile,0.9,38664.0
1 wk ahead cum,US,US,quantile,0.95,38664.0
1 wk ahead cum,US,US,quantile,0.975,38664.0
1 wk ahead cum,US,US,quantile,0.99,38664.0
1 wk ahead cum,US,US,point,NA,38664.0
2 wk ahead inc,US,US,quantile,0.01,9377.234838479204
2 wk ahead inc,US,US,quantile,0.025,9752.879397738434
2 wk ahead inc,US,US,quantile,0.05,10196.389076960219
2 wk ahead inc,US,US,quantile,0.1,10735.145272115813
2 wk ahead inc,US,US,quantile,0.15,11124.747438955988
2 wk ahead inc,US,US,quantile,0.2,11439.961924492347
2 wk ahead inc,US,US,quantile,0.25,11690.967503824944
2 wk ahead inc,US,US,quantile,0.3,11945.826705871876
2 wk ahead inc,US,US,quantile,0.35,12180.209702606746
2 wk ahead inc,US,US,quantile,0.4,12422.101517735755
2 wk ahead inc,US,US,quantile,0.45,12616.052002296954
2 wk ahead inc,US,US,quantile,0.5,12852.390582568592
2 wk ahead inc,US,US,quantile,0.55,13070.653968960223
2 wk ahead inc,US,US,quantile,0.6,13282.86314248219
2 wk ahead inc,US,US,quantile,0.65,13494.69693288444
2 wk ahead inc,US,US,quantile,0.7,13755.704636026372
2 wk ahead inc,US,US,quantile,0.75,14042.508899942759
2 wk ahead inc,US,US,quantile,0.8,14325.352362521475
2 wk ahead inc,US,US,quantile,0.85,14644.937227684803
2 wk ahead inc,US,US,quantile,0.9,15155.005695467447
2 wk ahead inc,US,US,quantile,0.95,15777.363793705224
2 wk ahead inc,US,US,quantile,0.975,16306.423002035086
2 wk ahead inc,US,US,quantile,0.99,17099.845409530964
2 wk ahead inc,US,US,point,NA,12896.81451583781
2 wk ahead cum,US,US,quantile,0.01,48041.234838479206
2 wk ahead cum,US,US,quantile,0.025,48416.87939773843
2 wk ahead cum,US,US,quantile,0.05,48860.389076960215
2 wk ahead cum,US,US,quantile,0.1,49399.14527211581
2 wk ahead cum,US,US,quantile,0.15,49788.74743895599
2 wk ahead cum,US,US,quantile,0.2,50103.961924492345
2 wk ahead cum,US,US,quantile,0.25,50354.96750382494
2 wk ahead cum,US,US,quantile,0.3,50609.826705871885
2 wk ahead cum,US,US,quantile,0.35,50844.20970260675
2 wk ahead cum,US,US,quantile,0.4,51086.10151773576
2 wk ahead cum,US,US,quantile,0.45,51280.052002296965
2 wk ahead cum,US,US,quantile,0.5,51516.390582568594
2 wk ahead cum,US,US,quantile,0.55,51734.653968960214
2 wk ahead cum,US,US,quantile,0.6,51946.86314248219
2 wk ahead cum,US,US,quantile,0.65,52158.696932884435
2 wk ahead cum,US,US,quantile,0.7,52419.70463602637
2 wk ahead cum,US,US,quantile,0.75,52706.50889994275
2 wk ahead cum,US,US,quantile,0.8,52989.352362521466
2 wk ahead cum,US,US,quantile,0.85,53308.93722768481
2 wk ahead cum,US,US,quantile,0.9,53819.00569546745
2 wk ahead cum,US,US,quantile,0.95,54441.363793705226
2 wk ahead cum,US,US,quantile,0.975,54970.42300203509
2 wk ahead cum,US,US,quantile,0.99,55763.84540953096
2 wk ahead cum,US,US,point,NA,51560.81451583781
3 wk ahead inc,US,US,quantile,0.01,6615.867613963502
3 wk ahead inc,US,US,quantile,0.025,7010.553340336972
3 wk ahead inc,US,US,quantile,0.05,7436.726229386785
3 wk ahead inc,US,US,quantile,0.1,7987.625420684405
3 wk ahead inc,US,US,quantile,0.15,8424.911628413356
3 wk ahead inc,US,US,quantile,0.2,8791.603749260694
3 wk ahead inc,US,US,quantile,0.25,9105.991364381249
3 wk ahead inc,US,US,quantile,0.3,9457.964973530452
3 wk ahead inc,US,US,quantile,0.35,9775.778925523487
3 wk ahead inc,US,US,quantile,0.4,10088.701262531007
3 wk ahead inc,US,US,quantile,0.45,10376.56216309505
3 wk ahead inc,US,US,quantile,0.5,10685.940478723174
3 wk ahead inc,US,US,quantile,0.55,10988.168314507919
3 wk ahead inc,US,US,quantile,0.6,11312.125410814604
3 wk ahead inc,US,US,quantile,0.65,11598.726658112684
3 wk ahead inc,US,US,quantile,0.7,11908.375175473711
3 wk ahead inc,US,US,quantile,0.75,12240.218323101388
3 wk ahead inc,US,US,quantile,0.8,12631.35282527399
3 wk ahead inc,US,US,quantile,0.85,13015.173806814613
3 wk ahead inc,US,US,quantile,0.9,13532.439057725844
3 wk ahead inc,US,US,quantile,0.95,14362.208079043081
3 wk ahead inc,US,US,quantile,0.975,14955.893796863958
3 wk ahead inc,US,US,quantile,0.99,15902.88108734668
3 wk ahead inc,US,US,point,NA,10752.233130563953
3 wk ahead cum,US,US,quantile,0.01,54657.10245244271
3 wk ahead cum,US,US,quantile,0.025,55427.43273807541
3 wk ahead cum,US,US,quantile,0.05,56297.11530634701
3 wk ahead cum,US,US,quantile,0.1,57386.770692800215
3 wk ahead cum,US,US,quantile,0.15,58213.659067369335
3 wk ahead cum,US,US,quantile,0.2,58895.56567375304
3 wk ahead cum,US,US,quantile,0.25,59460.958868206195
3 wk ahead cum,US,US,quantile,0.3,60067.791679402326
3 wk ahead cum,US,US,quantile,0.35,60619.98862813023
3 wk ahead cum,US,US,quantile,0.4,61174.80278026677
3 wk ahead cum,US,US,quantile,0.45,61656.61416539201
3 wk ahead cum,US,US,quantile,0.5,62202.33106129178
3 wk ahead cum,US,US,quantile,0.55,62722.82228346814
3 wk ahead cum,US,US,quantile,0.6,63258.9885532968
3 wk ahead cum,US,US,quantile,0.65,63757.42359099713
3 wk ahead cum,US,US,quantile,0.7,64328.07981150008
3 wk ahead cum,US,US,quantile,0.75,64946.72722304415
3 wk ahead cum,US,US,quantile,0.8,65620.70518779548
3 wk ahead cum,US,US,quantile,0.85,66324.11103449942
3 wk ahead cum,US,US,quantile,0.9,67351.4447531933
3 wk ahead cum,US,US,quantile,0.95,68803.5718727483
