target,location,location_name,type,quantile,value
3 day ahead cum,US,US,quantile,0.9,32383.708815225586
3 day ahead cum,US,US,quantile,0.95,32702.646744865295
3 day ahead cum,US,US,quantile,0.975,33006.38746046803
3 day ahead cum,US,US,quantile,0.99,33374.44051389512
3 day ahead cum,US,US,point,NA,31553.685485771966
4 day ahead inc,US,US,quantile,0.01,1309.940445896509
4 day ahead inc,US,US,quantile,0.025,1335.7705749041659
4 day ahead inc,US,US,quantile,0.05,1393.4712655107874
4 day ahead inc,US,US,quantile,0.1,1464.8644314746234
4 day ahead inc,US,US,quantile,0.15,1524.5426928406146
4 day ahead inc,US,US,quantile,0.2,1572.1649278206696
4 day ahead inc,US,US,quantile,0.25,1612.5434322126432
4 day ahead inc,US,US,quantile,0.3,1660.324802766427
4 day ahead inc,US,US,quantile,0.35,1699.2683535021506
4 day ahead inc,US,US,quantile,0.4,1743.6704412596987
4 day ahead inc,US,US,quantile,0.45,1767.2305829717068
4 day ahead inc,US,US,quantile,0.5,1801.370291431819
4 day ahead inc,US,US,quantile,0.55,1849.6730280795796
4 day ahead inc,US,US,quantile,0.6,1887.4111566354334
4 day ahead inc,US,US,quantile,0.65,1924.5397865327936
4 day ahead inc,US,US,quantile,0.7,1949.7386924308807
4 day ahead inc,US,US,quantile,0.75,1977.530160803809
4 day ahead inc,US,US,quantile,0.8,2027.2667247640734
4 day ahead inc,US,US,quantile,0.85,2097.0533604114485
4 day ahead inc,US,US,quantile,0.9,2163.0321858798793
4 day ahead inc,US,US,quantile,0.95,2327.878683596545
4 day ahead inc,US,US,quantile,0.975,2457.9181071033145
4 day ahead inc,US,US,quantile,0.99,2634.0304683618297
4 day ahead inc,US,US,point,NA,1817.630813919391
4 day ahead cum,US,US,quantile,0.01,31583.743261754946
4 day ahead cum,US,US,quantile,0.025,31729.522519527894
4 day ahead cum,US,US,quantile,0.05,31952.524390733983
4 day ahead cum,US,US,quantile,0.1,32194.175960454955
4 day ahead cum,US,US,quantile,0.15,32364.705013403636
4 day ahead cum,US,US,quantile,0.2,32553.023703363244
4 day ahead cum,US,US,quantile,0.25,32710.43676973216
4 day ahead cum,US,US,quantile,0.3,32838.14059780635
4 day ahead cum,US,US,quantile,0.35,32952.12716476528
4 day ahead cum,US,US,quantile,0.4,33096.179288589774
4 day ahead cum,US,US,quantile,0.45,33208.5547300864
4 day ahead cum,US,US,quantile,0.5,33351.243856851586
4 day ahead cum,US,US,quantile,0.55,33493.630771610035
4 day ahead cum,US,US,quantile,0.6,33586.623698640804
4 day ahead cum,US,US,quantile,0.65,33705.294074787016
4 day ahead cum,US,US,quantile,0.7,33792.853512956994
4 day ahead cum,US,US,quantile,0.75,33916.0489539533
4 day ahead cum,US,US,quantile,0.8,34114.0984717097
4 day ahead cum,US,US,quantile,0.85,34339.68337056182
4 day ahead cum,US,US,quantile,0.9,34546.74100110547
4 day ahead cum,US,US,quantile,0.95,35030.525428461835
4 day ahead cum,US,US,quantile,0.975,35464.30556757134
4 day ahead cum,US,US,quantile,0.99,36008.47098225695
4 day ahead cum,US,US,point,NA,33371.31629969136
5 day ahead inc,US,US,quantile,0.01,1204.5599653995496
5 day ahead inc,US,US,quantile,0.025,1245.2507577497502
5 day ahead inc,US,US,quantile,0.05,1293.364076894408
5 day ahead inc,US,US,quantile,0.1,1373.1926785659498
5 day ahead inc,US,US,quantile,0.15,1427.473306379265
5 day ahead inc,US,US,quantile,0.2,1489.5721679699475
5 day ahead inc,US,US,quantile,0.25,1531.7838517822504
5 day ahead inc,US,US,quantile,0.3,1591.730289157368
5 day ahead inc,US,US,quantile,0.35,1636.520797240062
5 day ahead inc,US,US,quantile,0.4,1685.8364375018707
5 day ahead inc,US,US,quantile,0.45,1706.8733939740205
5 day ahead inc,US,US,quantile,0.5,1736.903662827064
5 day ahead inc,US,US,quantile,0.55,1793.2093475036884
5 day ahead inc,US,US,quantile,0.6,1838.1755931876346
5 day ahead inc,US,US,quantile,0.65,1881.3043562628463
5 day ahead inc,US,US,quantile,0.7,1908.6851421879255
5 day ahead inc,US,US,quantile,0.75,1947.897174673051
5 day ahead inc,US,US,quantile,0.8,1994.0795297297384
5 day ahead inc,US,US,quantile,0.85,2064.5237318582394
5 day ahead inc,US,US,quantile,0.9,2140.266310820108
5 day ahead inc,US,US,quantile,0.95,2310.959404692529
5 day ahead inc,US,US,quantile,0.975,2463.748757193486
5 day ahead inc,US,US,quantile,0.99,2696.9033618131257
5 day ahead inc,US,US,point,NA,1763.897414944448
5 day ahead cum,US,US,quantile,0.01,32788.303227154494
5 day ahead cum,US,US,quantile,0.025,32974.77327727765
5 day ahead cum,US,US,quantile,0.05,33245.888467628385
5 day ahead cum,US,US,quantile,0.1,33567.368639020904
5 day ahead cum,US,US,quantile,0.15,33792.178319782906
5 day ahead cum,US,US,quantile,0.2,34042.595871333186
5 day ahead cum,US,US,quantile,0.25,34242.22062151442
5 day ahead cum,US,US,quantile,0.3,34429.87088696372
5 day ahead cum,US,US,quantile,0.35,34588.647962005336
5 day ahead cum,US,US,quantile,0.4,34782.01572609163
5 day ahead cum,US,US,quantile,0.45,34915.42812406042
5 day ahead cum,US,US,quantile,0.5,35088.14751967866
5 day ahead cum,US,US,quantile,0.55,35286.84011911372
5 day ahead cum,US,US,quantile,0.6,35424.799291828436
5 day ahead cum,US,US,quantile,0.65,35586.59843104986
5 day ahead cum,US,US,quantile,0.7,35701.53865514492
5 day ahead cum,US,US,quantile,0.75,35863.946128626354
5 day ahead cum,US,US,quantile,0.8,36108.17800143944
5 day ahead cum,US,US,quantile,0.85,36404.207102420056
5 day ahead cum,US,US,quantile,0.9,36687.007311925576
5 day ahead cum,US,US,quantile,0.95,37341.48483315437
5 day ahead cum,US,US,quantile,0.975,37928.05432476483
5 day ahead cum,US,US,quantile,0.99,38705.374344070085
5 day ahead cum,US,US,point,NA,35135.21371463581
6 day ahead inc,US,US,quantile,0.01,1099.1521628347964
6 day ahead inc,US,US,quantile,0.025,1152.0237061730904
6 day ahead inc,US,US,quantile,0.05,1204.5034285205545
6 day ahead inc,US,US,quantile,0.1,1273.8418019769513
6 day ahead inc,US,US,quantile,0.15,1340.9115641818648
6 day ahead inc,US,US,quantile,0.2,1412.5142662224896
6 day ahead inc,US,US,quantile,0.25,1446.9970161021397
6 day ahead inc,US,US,quantile,0.3,1528.1624940567453
6 day ahead inc,US,US,quantile,0.35,1563.368181891543
6 day ahead inc,US,US,quantile,0.4,1611.077635995806
6 day ahead inc,US,US,quantile,0.45,1632.6090562290824
6 day ahead inc,US,US,quantile,0.5,1684.6309231509615
6 day ahead inc,US,US,quantile,0.55,1747.2589250661224
6 day ahead inc,US,US,quantile,0.6,1776.9127129531125
6 day ahead inc,US,US,quantile,0.65,1827.5505814993296
6 day ahead inc,US,US,quantile,0.7,1875.3682295386486
6 day ahead inc,US,US,quantile,0.75,1913.0865430745584
6 day ahead inc,US,US,quantile,0.8,1959.3811343601367
6 day ahead inc,US,US,quantile,0.85,2037.186469576818
6 day ahead inc,US,US,quantile,0.9,2114.336605735176
6 day ahead inc,US,US,quantile,0.95,2307.6867766344635
6 day ahead inc,US,US,quantile,0.975,2445.278384525077
6 day ahead inc,US,US,quantile,0.99,2741.251091806307
6 day ahead inc,US,US,point,NA,1706.8228472014005
6 day ahead cum,US,US,quantile,0.01,33887.455389989285
6 day ahead cum,US,US,quantile,0.025,34126.79698345074
6 day ahead cum,US,US,quantile,0.05,34450.39189614895
6 day ahead cum,US,US,quantile,0.1,34841.210440997864
6 day ahead cum,US,US,quantile,0.15,35133.08988396477
6 day ahead cum,US,US,quantile,0.2,35455.110137555675
6 day ahead cum,US,US,quantile,0.25,35689.21763761656
6 day ahead cum,US,US,quantile,0.3,35958.03338102046
6 day ahead cum,US,US,quantile,0.35,36152.016143896886
6 day ahead cum,US,US,quantile,0.4,36393.093362087435
6 day ahead cum,US,US,quantile,0.45,36548.037180289495
6 day ahead cum,US,US,quantile,0.5,36772.77844282962
6 day ahead cum,US,US,quantile,0.55,37034.09904417985
6 day ahead cum,US,US,quantile,0.6,37201.712004781555
6 day ahead cum,US,US,quantile,0.65,37414.14901254919
6 day ahead cum,US,US,quantile,0.7,37576.90688468357
6 day ahead cum,US,US,quantile,0.75,37777.032671700916
6 day ahead cum,US,US,quantile,0.8,38067.55913579957
6 day ahead cum,US,US,quantile,0.85,38441.39357199688
6 day ahead cum,US,US,quantile,0.9,38801.34391766075
6 day ahead cum,US,US,quantile,0.95,39649.171609788835
6 day ahead cum,US,US,quantile,0.975,40373.33270928991
6 day ahead cum,US,US,quantile,0.99,41446.62543587638
6 day ahead cum,US,US,point,NA,36842.0365618372
7 day ahead inc,US,US,quantile,0.01,1000.8549955276548
7 day ahead inc,US,US,quantile,0.025,1054.6955187581545
7 day ahead inc,US,US,quantile,0.05,1111.5723131973823
7 day ahead inc,US,US,quantile,0.1,1178.033821353163
7 day ahead inc,US,US,quantile,0.15,1274.2095596212428
7 day ahead inc,US,US,quantile,0.2,1327.1474521047944
7 day ahead inc,US,US,quantile,0.25,1377.5186216587213
7 day ahead inc,US,US,quantile,0.3,1451.41822164676
7 day ahead inc,US,US,quantile,0.35,1487.1358589226804
7 day ahead inc,US,US,quantile,0.4,1514.410352158664
7 day ahead inc,US,US,quantile,0.45,1571.703931690265
7 day ahead inc,US,US,quantile,0.5,1624.2180833417292
7 day ahead inc,US,US,quantile,0.55,1679.9892441477268
7 day ahead inc,US,US,quantile,0.6,1731.8948079606564
7 day ahead inc,US,US,quantile,0.65,1764.8409538299595
7 day ahead inc,US,US,quantile,0.7,1820.6794676046827
7 day ahead inc,US,US,quantile,0.75,1875.7437892140176
7 day ahead inc,US,US,quantile,0.8,1936.6061061138323
7 day ahead inc,US,US,quantile,0.85,1993.8529733555051
7 day ahead inc,US,US,quantile,0.9,2054.7931163981725
7 day ahead inc,US,US,quantile,0.95,2286.203929068321
7 day ahead inc,US,US,quantile,0.975,2466.039709307093
7 day ahead inc,US,US,quantile,0.99,2774.9648189665404
7 day ahead inc,US,US,point,NA,1647.8696746294488
7 day ahead cum,US,US,quantile,0.01,34888.31038551695
7 day ahead cum,US,US,quantile,0.025,35181.492502208894
7 day ahead cum,US,US,quantile,0.05,35561.96420934633
7 day ahead cum,US,US,quantile,0.1,36019.24426235102
7 day ahead cum,US,US,quantile,0.15,36407.29944358601
7 day ahead cum,US,US,quantile,0.2,36782.257589660476
7 day ahead cum,US,US,quantile,0.25,37066.736259275276
7 day ahead cum,US,US,quantile,0.3,37409.45160266721
7 day ahead cum,US,US,quantile,0.35,37639.152002819574
7 day ahead cum,US,US,quantile,0.4,37907.503714246115
7 day ahead cum,US,US,quantile,0.45,38119.74111197976
7 day ahead cum,US,US,quantile,0.5,38396.996526171344
7 day ahead cum,US,US,quantile,0.55,38714.088288327584
7 day ahead cum,US,US,quantile,0.6,38933.60681274221
7 day ahead cum,US,US,quantile,0.65,39178.98996637915
7 day ahead cum,US,US,quantile,0.7,39397.586352288265
7 day ahead cum,US,US,quantile,0.75,39652.77646091493
7 day ahead cum,US,US,quantile,0.8,40004.16524191341
7 day ahead cum,US,US,quantile,0.85,40435.246545352384
7 day ahead cum,US,US,quantile,0.9,40856.13703405892
7 day ahead cum,US,US,quantile,0.95,41935.37553885715
7 day ahead cum,US,US,quantile,0.975,42839.372418597
7 day ahead cum,US,US,quantile,0.99,44221.59025484292
7 day ahead cum,US,US,point,NA,38489.90623646665
1 wk ahead inc,US,US,quantile,0.01,10669.895959308466
1 wk ahead inc,US,US,quantile,0.025,10977.092281896073
1 wk ahead inc,US,US,quantile,0.05,11290.367765547113
1 wk ahead inc,US,US,quantile,0.1,11725.650088790535
1 wk ahead inc,US,US,quantile,0.15,11981.997897109584
1 wk ahead inc,US,US,quantile,0.2,12215.852810859215
1 wk ahead inc,US,US,quantile,0.25,12454.784113433749
1 wk ahead inc,US,US,quantile,0.3,12653.025584692692
1 wk ahead inc,US,US,quantile,0.35,12849.824115167601
1 wk ahead inc,US,US,quantile,0.4,13038.099723348318
1 wk ahead inc,US,US,quantile,0.45,13189.792367847054
1 wk ahead inc,US,US,quantile,0.5,13372.180490054936
1 wk ahead inc,US,US,quantile,0.55,13556.099560289018
1 wk ahead inc,US,US,quantile,0.6,13682.579455623134
1 wk ahead inc,US,US,quantile,0.65,13876.452630146812
1 wk ahead inc,US,US,quantile,0.7,14040.396432630689
1 wk ahead inc,US,US,quantile,0.75,14214.434460595308
1 wk ahead inc,US,US,quantile,0.8,14494.107275222039
1 wk ahead inc,US,US,quantile,0.85,14798.973804039992
1 wk ahead inc,US,US,quantile,0.9,15120.011466966715
1 wk ahead inc,US,US,quantile,0.95,15767.65372077529
1 wk ahead inc,US,US,quantile,0.975,16301.31167256014
1 wk ahead inc,US,US,quantile,0.99,17037.789268420333
1 wk ahead inc,US,US,point,NA,13400.904198573526
1 wk ahead cum,US,US,quantile,0.01,31583.743261754946
1 wk ahead cum,US,US,quantile,0.025,31729.522519527894
1 wk ahead cum,US,US,quantile,0.05,31952.524390733983
1 wk ahead cum,US,US,quantile,0.1,32194.175960454955
1 wk ahead cum,US,US,quantile,0.15,32364.705013403636
1 wk ahead cum,US,US,quantile,0.2,32553.023703363244
1 wk ahead cum,US,US,quantile,0.25,32710.43676973216
1 wk ahead cum,US,US,quantile,0.3,32838.14059780635
1 wk ahead cum,US,US,quantile,0.35,32952.12716476528
1 wk ahead cum,US,US,quantile,0.4,33096.179288589774
1 wk ahead cum,US,US,quantile,0.45,33208.5547300864
1 wk ahead cum,US,US,quantile,0.5,33351.243856851586
1 wk ahead cum,US,US,quantile,0.55,33493.630771610035
1 wk ahead cum,US,US,quantile,0.6,33586.623698640804
1 wk ahead cum,US,US,quantile,0.65,33705.294074787016
1 wk ahead cum,US,US,quantile,0.7,33792.853512956994
1 wk ahead cum,US,US,quantile,0.75,33916.0489539533
1 wk ahead cum,US,US,quantile,0.8,34114.0984717097
1 wk ahead cum,US,US,quantile,0.85,34339.68337056182
1 wk ahead cum,US,US,quantile,0.9,34546.74100110547
1 wk ahead cum,US,US,quantile,0.95,35030.525428461835
1 wk ahead cum,US,US,quantile,0.975,35464.30556757134
1 wk ahead cum,US,US,quantile,0.99,36008.47098225695
1 wk ahead cum,US,US,point,NA,33371.31629969136
2 wk ahead inc,US,US,quantile,0.01,6482.931819924138
2 wk ahead inc,US,US,quantile,0.025,6823.579647190937
2 wk ahead inc,US,US,quantile,0.05,7174.401161069323
2 wk ahead inc,US,US,quantile,0.1,7715.881960010148
2 wk ahead inc,US,US,quantile,0.15,8306.96522437012
2 wk ahead inc,US,US,quantile,0.2,8745.424797654627
2 wk ahead inc,US,US,quantile,0.25,9100.212581970429
2 wk ahead inc,US,US,quantile,0.3,9590.773477266343
2 wk ahead inc,US,US,quantile,0.35,9920.200064858582
2 wk ahead inc,US,US,quantile,0.4,10235.318870482406
2 wk ahead inc,US,US,quantile,0.45,10534.71260476893
2 wk ahead inc,US,US,quantile,0.5,10891.732070079024
2 wk ahead inc,US,US,quantile,0.55,11337.686301544461
2 wk ahead inc,US,US,quantile,0.6,11682.39739233054
2 wk ahead inc,US,US,quantile,0.65,12008.373574554636
2 wk ahead inc,US,US,quantile,0.7,12365.453006349086
2 wk ahead inc,US,US,quantile,0.75,12865.47852477756
2 wk ahead inc,US,US,quantile,0.8,13306.773078881277
2 wk ahead inc,US,US,quantile,0.85,13702.343094073844
2 wk ahead inc,US,US,quantile,0.9,14200.036429503878
2 wk ahead inc,US,US,quantile,0.95,15775.065890119602
2 wk ahead inc,US,US,quantile,0.975,17154.9370512292
2 wk ahead inc,US,US,quantile,0.99,19326.265002829125
2 wk ahead inc,US,US,point,NA,11117.819242347974
2 wk ahead cum,US,US,quantile,0.01,38066.67508167908
2 wk ahead cum,US,US,quantile,0.025,38553.10216671883
2 wk ahead cum,US,US,quantile,0.05,39126.92555180331
2 wk ahead cum,US,US,quantile,0.1,39910.0579204651
2 wk ahead cum,US,US,quantile,0.15,40671.67023777377
2 wk ahead cum,US,US,quantile,0.2,41298.44850101787
2 wk ahead cum,US,US,quantile,0.25,41810.649351702596
2 wk ahead cum,US,US,quantile,0.3,42428.914075072695
2 wk ahead cum,US,US,quantile,0.35,42872.327229623865
2 wk ahead cum,US,US,quantile,0.4,43331.498159072165
2 wk ahead cum,US,US,quantile,0.45,43743.267334855314
2 wk ahead cum,US,US,quantile,0.5,44242.975926930616
2 wk ahead cum,US,US,quantile,0.55,44831.31707315449
2 wk ahead cum,US,US,quantile,0.6,45269.021090971335
2 wk ahead cum,US,US,quantile,0.65,45713.66764934165
2 wk ahead cum,US,US,quantile,0.7,46158.30651930608
2 wk ahead cum,US,US,quantile,0.75,46781.527478730866
2 wk ahead cum,US,US,quantile,0.8,47420.87155059098
2 wk ahead cum,US,US,quantile,0.85,48042.02646463567
2 wk ahead cum,US,US,quantile,0.9,48746.77743060935
2 wk ahead cum,US,US,quantile,0.95,50805.591318581435
2 wk ahead cum,US,US,quantile,0.975,52619.242618800534
2 wk ahead cum,US,US,quantile,0.99,55334.73598508608
2 wk ahead cum,US,US,point,NA,44489.13554203934
3 wk ahead inc,US,US,quantile,0.01,3392.5188376825945
3 wk ahead inc,US,US,quantile,0.025,3589.3026922323284
3 wk ahead inc,US,US,quantile,0.05,3814.3092738346395
3 wk ahead inc,US,US,quantile,0.1,4490.939320350076
3 wk ahead inc,US,US,quantile,0.15,4907.978479514621
3 wk ahead inc,US,US,quantile,0.2,5277.566954860235
3 wk ahead inc,US,US,quantile,0.25,5815.495617331562
3 wk ahead inc,US,US,quantile,0.3,6173.399017867478
3 wk ahead inc,US,US,quantile,0.35,6535.118032902696
3 wk ahead inc,US,US,quantile,0.4,7158.81909404074
3 wk ahead inc,US,US,quantile,0.45,7562.143437014001
3 wk ahead inc,US,US,quantile,0.5,7920.67470457954
3 wk ahead inc,US,US,quantile,0.55,8299.956158710622
3 wk ahead inc,US,US,quantile,0.6,9074.43978555954
3 wk ahead inc,US,US,quantile,0.65,9614.853723508448
3 wk ahead inc,US,US,quantile,0.7,9957.3897661629
3 wk ahead inc,US,US,quantile,0.75,10462.793409745764
3 wk ahead inc,US,US,quantile,0.8,11624.83601354297
3 wk ahead inc,US,US,quantile,0.85,12175.939521605056
3 wk ahead inc,US,US,quantile,0.9,12685.950824148005
3 wk ahead inc,US,US,quantile,0.95,13915.573601168919
3 wk ahead inc,US,US,quantile,0.975,16274.602400071959
3 wk ahead inc,US,US,quantile,0.99,18315.502829796424
3 wk ahead inc,US,US,point,NA,8436.344579050421
3 wk ahead cum,US,US,quantile,0.01,41459.19391936167
3 wk ahead cum,US,US,quantile,0.025,42142.404858951166
3 wk ahead cum,US,US,quantile,0.05,42941.23482563795
3 wk ahead cum,US,US,quantile,0.1,44400.99724081519
3 wk ahead cum,US,US,quantile,0.15,45579.64871728838
3 wk ahead cum,US,US,quantile,0.2,46576.015455878114
3 wk ahead cum,US,US,quantile,0.25,47626.14496903416
3 wk ahead cum,US,US,quantile,0.3,48602.31309294017
3 wk ahead cum,US,US,quantile,0.35,49407.44526252657
3 wk ahead cum,US,US,quantile,0.4,50490.31725311291
3 wk ahead cum,US,US,quantile,0.45,51305.410771869334
3 wk ahead cum,US,US,quantile,0.5,52163.650631510165
3 wk ahead cum,US,US,quantile,0.55,53131.27323186512
3 wk ahead cum,US,US,quantile,0.6,54343.46087653088
3 wk ahead cum,US,US,quantile,0.65,55328.5213728501
3 wk ahead cum,US,US,quantile,0.7,56115.696285468985
3 wk ahead cum,US,US,quantile,0.75,57244.32088847664
3 wk ahead cum,US,US,quantile,0.8,59045.70756413395
