country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,209379,231558,221680,247338,2020-04-15,2609,3.5,2020-11-01
US,NY,,33197,33569,33207,35454,2020-04-07,1273,-496.7,2020-11-01
US,TX,,16295,18806,17361,21248,2020-07-27,685,2.8,2020-11-01
US,CA,,16115,18216,16610,21846,2020-08-14,278,2.3,2020-11-01
US,FL,,14628,17371,15639,20221,2020-08-11,276,2.2,2020-11-01
US,NJ,,16135,16363,16142,17103,2020-04-30,483,88.3,2020-11-01
US,MA,,9507,9997,9533,10767,2020-04-19,302,10.4,2020-11-01
US,IL,,9023,9751,9161,10876,2020-07-07,247,4.4,2020-11-01
US,PA,,8180,8824,8251,9852,2020-05-05,341,8.2,2020-11-01
US,GA,,7133,8105,7420,9318,2020-08-11,122,2.6,2020-11-01
US,MI,,7124,7462,7170,8001,2020-04-22,241,10.5,2020-11-01
US,AZ,,5705,6243,5841,7060,2020-07-30,172,6.1,2020-11-01
US,LA,,5545,5953,5671,6477,2020-04-14,129,,2020-11-01
US,OH,,4925,5730,5134,6753,2020-08-29,147,2.6,2020-11-01
US,CT,,4513,4602,4518,4876,2020-04-20,204,,2020-11-01
US,NC,,3629,4569,4019,5493,2020-08-03,60,1.9,2020-11-01
US,MD,,3957,4182,3983,4583,2020-05-02,171,8.9,2020-11-01
US,IN,,3669,4094,3702,4866,2020-04-30,150,4.0,2020-11-01
US,SC,,3442,3943,3661,4364,2020-07-25,80,1.2,2020-11-01
US,VA,,3267,3846,3413,4594,2020-09-15,94,1.7,2020-11-01
US,MS,,3011,3364,3134,3783,2020-08-25,67,2.4,2020-11-01
US,TN,,2560,3188,2841,3734,2020-08-21,61,0.6,2020-11-01
US,MO,,2177,2906,2489,3542,2020-10-02,72,1.1,2020-11-01
US,AL,,2558,2840,2655,3154,2020-07-22,61,3.0,2020-11-01
US,WA,,2142,2473,2188,3043,2020-04-06,45,-21.4,2020-11-01
US,MN,,2126,2441,2179,2879,2020-08-16,47,1.9,2020-11-01
US,CO,,2060,2218,2071,2520,2020-04-24,122,10.9,2020-11-01
US,AR,,1407,1828,1606,2224,2020-09-15,158,1.0,2020-11-01
US,NV,,1620,1803,1678,2040,2020-08-20,38,1.6,2020-11-01
US,WI,,1372,1771,1534,2118,2020-09-30,27,0.9,2020-11-01
US,IA,,1381,1652,1468,1953,2020-05-20,26,3.5,2020-11-01
US,KY,,1205,1474,1309,1731,2020-09-10,22,1.3,2020-11-01
US,OK,,1051,1318,1172,1554,2020-04-21,21,1.6,2020-11-01
US,RI,,1118,1190,1125,1321,2020-04-17,31,,2020-11-01
US,NM,,890,1019,931,1187,2020-05-03,13,2.9,2020-11-01
US,KS,,690,893,768,1088,2020-09-16,21,3.9,2020-11-01
US,PR,,681,890,783,1046,2020-09-16,19,1.0,2020-11-01
US,OR,,571,718,623,868,2020-07-28,14,0.8,2020-11-01
US,DE,,645,688,651,760,2020-06-23,69,3.1,2020-11-01
US,DC,,627,652,631,707,2020-05-08,19,,2020-11-01
US,NE,,497,611,533,744,2020-06-11,21,1.2,2020-11-01
US,ID,,480,581,527,664,2020-09-09,18,1.0,2020-11-01
US,UT,,476,574,509,670,2020-10-02,15,2.0,2020-11-01
US,WV,,363,502,429,612,2020-08-29,14,2.7,2020-11-01
US,ND,,271,480,390,617,2020-10-01,10,1.1,2020-11-01
US,NH,,442,452,443,493,2020-05-07,22,,2020-11-01
US,SD,,248,400,310,552,2020-10-01,13,0.6,2020-11-01
US,MT,,186,298,244,366,2020-09-19,10,,2020-11-01
US,HI,,153,236,190,333,2020-09-18,13,0.3,2020-11-01
US,ME,,142,155,144,181,2020-06-02,5,1.9,2020-11-01
US,AK,,58,88,73,116,2020-09-25,6,1.4,2020-11-01
US,GU,,49,76,62,101,2020-09-29,8,,2020-11-01
US,WY,,53,68,59,83,2020-09-16,8,,2020-11-01
US,VT,,58,59,58,64,2020-04-16,4,,2020-11-01
US,VI,,20,23,21,26,2020-08-26,2,,2020-11-01
US,MP,,2,2,2,4,2020-04-07,1,,2020-11-01
US,AS,,0,,,,,,,2020-11-01
