date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-27,,,,,,,,,36,25,40,36,25,40,36,25,40
2020-02-28,,,,,,,,,36,25,40,71,50,80,71,50,80
2020-02-29,,,,,,,,,36,25,40,107,75,120,107,75,120
2020-03-01,,,,,,,,,36,25,40,143,100,160,143,100,160
2020-03-02,,,,,,,,,36,25,40,178,125,200,178,125,200
2020-03-03,,,,,,,,,36,25,40,214,150,240,214,150,240
2020-03-04,,,,,,,,,36,25,40,250,175,280,250,175,280
2020-03-05,,,,,,,,,36,25,40,285,200,320,285,200,320
2020-03-06,,,,,,,,,36,25,40,321,225,360,321,225,360
2020-03-07,,,,,,,,,74,48,103,396,273,463,396,273,463
2020-03-08,,,,,,,,,72,48,98,468,322,561,468,322,561
2020-03-09,,,,,,,,,72,48,99,540,370,659,540,370,659
2020-03-10,,,,,,,,,73,50,101,613,420,759,613,420,759
2020-03-11,,,,,,,,,77,53,106,689,473,865,689,473,865
2020-03-12,,,,,,,,,83,57,117,772,531,981,772,531,981
2020-03-13,,,,,,,,,84,60,118,820,567,1059,856,592,1099
2020-03-14,,,,,,,,,83,60,113,867,602,1131,939,652,1211
2020-03-15,,,,,,,,,81,59,111,913,637,1201,1020,712,1321
2020-03-16,,,,,,,,,79,58,106,956,670,1267,1099,770,1427
2020-03-17,,,,,,,,,77,58,103,998,703,1330,1176,828,1530
2020-03-18,,,,,,,,,76,56,99,1038,735,1389,1252,885,1629
2020-03-19,,,,,,,,,73,55,95,1075,766,1443,1325,941,1723
2020-03-20,,,,,,,,,71,53,91,1111,795,1493,1396,995,1813
2020-03-21,,,,,,,,,69,51,86,1144,821,1539,1465,1046,1899
2020-03-22,1,1,,,,,,,67,49,82,1136,823,1519,1532,1096,1981
2020-03-23,0,1,,,,,,,65,48,81,1129,823,1501,1597,1145,2061
2020-03-24,2,3,,,,,,,63,46,78,1121,821,1480,1660,1192,2139
2020-03-25,0,3,,,,,,,62,45,76,1110,816,1455,1722,1237,2214
2020-03-26,0,3,,,,,,,60,43,74,1093,807,1423,1783,1281,2288
2020-03-27,2,5,,,,,,,59,42,73,1070,792,1380,1842,1324,2361
2020-03-28,0,5,,,,,,,58,41,72,1044,773,1334,1900,1365,2432
2020-03-29,0,5,,,,,,,57,40,70,1018,753,1291,1956,1406,2501
2020-03-30,2,7,,,,,,,56,39,69,992,732,1250,2012,1445,2570
2020-03-31,1,8,,,,,,,55,38,68,968,712,1211,2067,1483,2638
2020-04-01,1,9,,,,,,,54,37,67,944,691,1175,2120,1520,2704
2020-04-02,0,9,,,,,,,53,36,66,921,670,1142,2173,1556,2770
2020-04-03,0,9,,,,,,,52,35,65,900,650,1112,2225,1591,2835
2020-04-04,0,9,,,,,,,51,34,65,880,631,1086,2277,1626,2899
2020-04-05,0,9,,,,,,,50,33,64,862,612,1064,2327,1659,2963
2020-04-06,0,9,,,,,,,50,33,63,845,596,1045,2377,1692,3025
2020-04-07,0,9,,,,,,,49,32,62,829,580,1026,2426,1725,3087
2020-04-08,0,9,,,,,,,48,31,61,814,565,1010,2474,1757,3148
2020-04-09,1,10,,,,,,,48,31,61,800,550,994,2522,1788,3208
2020-04-10,0,10,,,,,,,47,30,60,786,537,980,2569,1819,3267
2020-04-11,0,10,,,,,,,46,30,59,773,525,966,2615,1849,3326
2020-04-12,1,11,,,,,,,46,29,58,761,514,953,2661,1879,3384
2020-04-13,1,12,,,,,,,45,29,58,750,503,940,2706,1909,3441
2020-04-14,0,12,,,,,,,44,28,57,738,492,927,2750,1938,3497
2020-04-15,0,12,,,,,,,44,28,56,728,483,915,2794,1966,3553
2020-04-16,0,12,,,,,,,43,28,55,717,474,903,2838,1994,3607
2020-04-17,0,12,,,,,,,43,27,55,707,466,892,2880,2022,3662
2020-04-18,0,12,,,,,,,42,27,54,697,458,880,2922,2049,3715
2020-04-19,0,12,,,,,,,41,26,53,687,450,869,2964,2076,3767
2020-04-20,0,12,,,,,,,41,26,52,677,443,857,3004,2103,3819
2020-04-21,0,12,,,,,,,40,26,52,668,436,846,3045,2129,3870
2020-04-22,1,13,,,,,,,40,25,51,658,429,835,3084,2155,3921
2020-04-23,0,13,,,,,,,39,25,50,649,423,823,3123,2180,3971
2020-04-24,1,14,,,,,,,38,24,49,640,416,812,3162,2205,4020
2020-04-25,0,14,,,,,,,38,24,49,631,410,801,3200,2229,4068
2020-04-26,0,14,,,,,,,37,24,48,622,404,790,3237,2254,4115
2020-04-27,1,15,,,,,,,37,23,47,613,398,779,3274,2277,4162
2020-04-28,0,15,,,,,,,36,23,47,604,392,768,3310,2301,4208
2020-04-29,0,15,,,,,,,36,23,46,595,386,757,3346,2324,4253
2020-04-30,0,15,,,,,,,35,22,45,586,380,746,3381,2346,4298
2020-05-01,0,15,,,,,,,34,22,44,577,374,735,3415,2369,4342
2020-05-02,0,15,,,,,,,34,21,44,569,368,724,3449,2391,4385
2020-05-03,0,15,,,,,,,33,21,43,560,362,713,3482,2412,4428
2020-05-04,0,15,,,,,,,33,21,42,551,356,702,3515,2433,4469
2020-05-05,0,15,,,,,,,32,20,42,543,351,691,3547,2454,4510
2020-05-06,0,15,,,,,,,32,20,41,534,345,681,3579,2474,4551
2020-05-07,0,15,,,,,,,31,20,40,525,339,670,3610,2494,4590
2020-05-08,0,15,,,,,,,30,19,39,517,334,659,3640,2514,4629
2020-05-09,0,15,,,,,,,30,19,39,508,328,649,3670,2533,4668
2020-05-10,1,16,,,,,,,29,18,38,500,323,638,3699,2552,4705
2020-05-11,0,16,,,,,,,29,18,38,491,317,628,3728,2571,4742
2020-05-12,,,0,0,1,16,16,17,28,18,37,483,312,617,3757,2589,4779
2020-05-13,,,0,0,1,16,16,17,28,18,36,475,306,607,3785,2607,4815
2020-05-14,,,0,0,1,17,16,17,28,17,36,467,301,597,3812,2625,4850
2020-05-15,,,0,0,1,17,16,18,27,17,35,459,296,587,3839,2643,4885
2020-05-16,,,0,0,1,17,16,18,27,17,35,451,290,578,3866,2660,4919
2020-05-17,,,0,0,1,17,16,18,26,16,34,444,285,568,3892,2677,4953
2020-05-18,,,0,0,1,17,16,18,26,16,34,436,280,559,3918,2693,4986
2020-05-19,,,0,0,1,18,17,18,25,16,33,429,276,550,3944,2709,5019
2020-05-20,,,0,0,1,18,17,19,25,15,33,421,271,542,3969,2725,5051
2020-05-21,,,0,0,1,18,17,19,24,15,32,414,266,533,3993,2741,5083
2020-05-22,,,0,0,1,18,17,19,24,15,32,407,261,524,4017,2756,5114
2020-05-23,,,0,0,1,18,17,19,23,14,31,400,256,516,4040,2771,5145
2020-05-24,,,0,0,1,18,17,20,23,14,30,393,251,507,4063,2785,5175
2020-05-25,,,0,0,1,19,17,20,22,14,30,386,247,499,4086,2800,5204
2020-05-26,,,0,0,1,19,17,20,22,13,29,379,242,490,4107,2813,5232
2020-05-27,,,0,0,1,19,17,20,21,13,28,372,237,482,4129,2827,5260
2020-05-28,,,0,0,1,19,17,20,21,13,28,365,232,473,4149,2840,5287
2020-05-29,,,0,0,1,19,18,21,20,12,27,357,227,464,4169,2853,5314
2020-05-30,,,0,0,1,19,18,21,20,12,26,350,222,455,4189,2865,5339
2020-05-31,,,0,0,1,20,18,21,19,11,25,342,217,446,4208,2877,5364
2020-06-01,,,0,0,1,20,18,21,18,11,25,334,211,436,4226,2888,5389
2020-06-02,,,0,0,1,20,18,21,18,11,24,326,206,426,4244,2899,5412
2020-06-03,,,0,0,1,20,18,22,17,10,23,318,200,416,4261,2910,5435
