date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-24,,,,,,,,,172,50,250,172,50,250,172,50,250
2020-02-25,,,,,,,,,172,50,250,345,100,500,345,100,500
2020-02-26,,,,,,,,,172,50,250,517,150,750,517,150,750
2020-02-27,,,,,,,,,172,50,250,689,200,1000,689,200,1000
2020-02-28,,,,,,,,,172,50,250,861,250,1250,861,250,1250
2020-02-29,,,,,,,,,172,50,250,1034,300,1500,1034,300,1500
2020-03-01,,,,,,,,,172,50,250,1206,350,1750,1206,350,1750
2020-03-02,,,,,,,,,172,50,250,1378,400,2000,1378,400,2000
2020-03-03,,,,,,,,,172,50,250,1550,450,2250,1550,450,2250
2020-03-04,,,,,,,,,416,129,600,1966,579,2850,1966,579,2850
2020-03-05,,,,,,,,,414,129,598,2380,709,3448,2380,709,3448
2020-03-06,,,,,,,,,430,135,621,2810,845,4068,2810,845,4068
2020-03-07,,,,,,,,,463,147,667,3273,992,4735,3273,992,4735
2020-03-08,,,,,,,,,531,173,764,3804,1166,5499,3804,1166,5499
2020-03-09,,,,,,,,,637,213,915,4441,1379,6413,4441,1379,6413
2020-03-10,,,,,,,,,718,244,1029,4986,1573,7192,5158,1623,7442
2020-03-11,,,,,,,,,783,270,1122,5597,1793,8064,5941,1893,8564
2020-03-12,,,,,,,,,857,301,1226,6282,2044,9039,6798,2194,9789
2020-03-13,,,,,,,,,942,337,1345,7051,2332,10134,7741,2532,11134
2020-03-14,,,,,,,,,1048,383,1494,7927,2665,11378,8789,2915,12628
2020-03-15,,,,,,,,,1158,431,1648,8913,3047,12775,9947,3347,14275
2020-03-16,,,,,,,,,1268,481,1801,10009,3479,14325,11215,3829,16075
2020-03-17,,,,,,,,,1382,535,1960,11218,3964,16034,12597,4364,18034
2020-03-18,,,,,,,,,1506,595,2131,12552,4509,17915,14103,4959,20165
2020-03-19,1,1,,,,,,,1643,663,2322,13780,5042,19636,15746,5622,22486
2020-03-20,0,1,,,,,,,1792,738,2526,15157,5651,21564,17537,6361,25012
2020-03-21,0,1,,,,,,,1948,819,2742,16675,6335,23686,19486,7180,27754
2020-03-22,0,1,,,,,,,2114,908,2970,18326,7096,25989,21599,8089,30724
2020-03-23,0,1,,,,,,,2291,1005,3214,20086,7928,28438,23890,9094,33937
2020-03-24,0,1,,,,,,,2481,1113,3475,21930,8829,30999,26371,10208,37412
2020-03-25,2,3,,,,,,,2685,1232,3756,23898,9818,33725,29056,11441,41167
2020-03-26,0,3,,,,,,,2903,1363,4055,26017,10911,36659,31959,12805,45222
2020-03-27,1,4,,,,,,,3134,1506,4374,28294,12117,39806,35093,14312,49595
2020-03-28,0,4,,,,,,,3380,1664,4712,30732,13443,43173,38473,15976,54307
2020-03-29,4,8,,,,,,,3642,1837,5073,33326,14897,46753,42115,17813,59380
2020-03-30,1,9,,,,,,,3920,2027,5458,36087,16493,50562,46034,19841,64837
2020-03-31,8,17,,,,,,,4214,2236,5865,39034,18248,54626,50248,22078,70701
2020-04-01,7,24,,,,,,,4524,2465,6299,42176,20179,58965,54772,24544,76999
2020-04-02,6,30,,,,,,,4850,2717,6752,45520,22301,63586,59622,27261,83751
2020-04-03,4,34,,,,,,,5191,2992,7225,49068,24630,68490,64813,30253,90976
2020-04-04,9,43,,,,,,,5547,3292,7718,52822,27185,73682,70360,33546,98693
2020-04-05,2,45,,,,,,,5915,3620,8223,56789,29986,79162,76274,37167,106916
2020-04-06,2,47,,,,,,,6292,3975,8742,60968,33053,84934,82567,41142,115657
2020-04-07,11,58,,,,,,,6677,4349,9232,65354,36397,90952,89244,45492,124889
2020-04-08,5,63,,,,,,,7064,4759,9733,69937,40043,97210,96307,50252,134621
2020-04-09,13,76,,,,,,,7448,5187,10211,74700,43998,103665,103755,55440,144832
2020-04-10,18,94,,,,,,,7825,5611,10717,79621,48246,110327,111580,61051,155549
2020-04-11,12,106,,,,,,,8187,5963,11180,84674,52702,117134,119767,67014,166728
2020-04-12,24,130,,,,,,,8529,6265,11557,89823,57303,123978,128296,73280,178285
2020-04-13,18,148,,,,,,,8846,6482,11955,95028,61948,130860,137142,79762,190240
2020-04-14,22,170,,,,,,,9133,6698,12343,100241,66619,137746,146275,86461,202582
2020-04-15,28,198,,,,,,,9386,6805,12681,105413,71188,144562,155661,93266,215263
2020-04-16,34,232,,,,,,,9601,6771,12936,110490,75493,151200,165262,100037,228198
2020-04-17,41,273,,,,,,,9776,6818,13249,115416,79594,157696,175038,106856,241447
2020-04-18,40,313,,,,,,,9911,6810,13449,120135,83413,163920,184949,113666,254895
2020-04-19,48,361,,,,,,,10004,6671,13669,124593,86792,169871,194953,120338,268564
2020-04-20,44,405,,,,,,,10058,6596,13854,128737,89767,175502,205011,126934,282418
2020-04-21,51,456,,,,,,,10076,6573,13997,132521,92365,180757,215087,133508,296414
2020-04-22,57,513,,,,,,,10061,6546,14151,135904,94562,185676,225148,140054,310565
2020-04-23,42,555,,,,,,,10017,6514,14289,138858,96316,190232,235165,146568,324853
2020-04-24,60,615,,,,,,,9949,6332,14488,141359,97460,194509,245114,152900,339340
