date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-01-22,,,,,,,,,467,250,750,467,250,750,467,250,750
2020-01-23,,,,,,,,,467,250,750,933,500,1500,933,500,1500
2020-01-24,,,,,,,,,467,250,750,1400,750,2250,1400,750,2250
2020-01-25,,,,,,,,,467,250,750,1866,1000,3000,1866,1000,3000
2020-01-26,,,,,,,,,467,250,750,2333,1250,3750,2333,1250,3750
2020-01-27,,,,,,,,,467,250,750,2799,1500,4500,2799,1500,4500
2020-01-28,,,,,,,,,467,250,750,3266,1750,5250,3266,1750,5250
2020-01-29,,,,,,,,,467,250,750,3732,2000,6000,3732,2000,6000
2020-01-30,,,,,,,,,467,250,750,4199,2250,6750,4199,2250,6750
2020-01-31,,,,,,,,,1238,699,1950,5437,2949,8700,5437,2949,8700
2020-02-01,,,,,,,,,1235,698,1945,6672,3648,10645,6672,3648,10645
2020-02-02,,,,,,,,,1295,736,2035,7967,4385,12680,7967,4385,12680
2020-02-03,,,,,,,,,1420,815,2221,9386,5200,14901,9386,5200,14901
2020-02-04,,,,,,,,,1677,979,2606,11063,6180,17507,11063,6180,17507
2020-02-05,,,,,,,,,2077,1233,3204,13140,7413,20710,13140,7413,20710
2020-02-06,,,,,,,,,2390,1435,3669,15063,8599,23629,15529,8849,24379
2020-02-07,,,,,,,,,2661,1615,4066,17257,9965,26945,18190,10465,28445
2020-02-08,,,,,,,,,2982,1833,4530,19772,11549,30725,21172,12299,32975
2020-02-09,,,,,,,,,3366,2099,5080,22671,13398,35054,24538,14398,38054
2020-02-10,,,,,,,,,3850,2436,5770,26055,15584,40074,28387,16834,43824
2020-02-11,,,,,,,,,4365,2799,6500,29953,18133,45824,32753,19633,50324
2020-02-12,,,,,,,,,4902,3184,7251,34389,21068,52325,37654,22818,57575
2020-02-13,,,,,,,,,5487,3612,8061,39409,24430,59636,43142,26430,65636
2020-02-14,,,,,,,,,6148,4104,8965,45090,28285,67850,49289,30535,74600
2020-02-15,1,1,,,,,,,6902,4673,9990,50754,32258,75890,56191,35208,84590
2020-02-16,0,1,,,,,,,7743,5315,11120,57263,36876,85065,63935,40524,95710
2020-02-17,0,1,,,,,,,8664,6029,12346,64632,42169,95376,72599,46554,108055
2020-02-18,0,1,,,,,,,9679,6829,13682,72892,48182,106836,82278,53383,121737
