date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-25,,,,,,,,,482,300,500,482,300,500,482,300,500
2020-02-26,,,,,,,,,482,300,500,965,600,1000,965,600,1000
2020-02-27,,,,,,,,,482,300,500,1447,900,1500,1447,900,1500
2020-02-28,,,,,,,,,482,300,500,1930,1200,2000,1930,1200,2000
2020-02-29,,,,,,,,,482,300,500,2412,1500,2500,2412,1500,2500
2020-03-01,,,,,,,,,482,300,500,2895,1800,3000,2895,1800,3000
2020-03-02,,,,,,,,,482,300,500,3377,2100,3500,3377,2100,3500
2020-03-03,,,,,,,,,482,300,500,3860,2400,4000,3860,2400,4000
2020-03-04,,,,,,,,,482,300,500,4342,2700,4500,4342,2700,4500
2020-03-05,,,,,,,,,1322,889,1497,5664,3589,5997,5664,3589,5997
2020-03-06,,,,,,,,,1312,883,1490,6976,4472,7486,6976,4472,7486
2020-03-07,,,,,,,,,1373,932,1581,8349,5404,9066,8349,5404,9066
2020-03-08,,,,,,,,,1501,1033,1765,9849,6438,10831,9849,6438,10831
2020-03-09,,,,,,,,,1767,1197,2144,11616,7636,12974,11616,7636,12974
2020-03-10,,,,,,,,,2169,1470,2720,13785,9107,15694,13785,9107,15694
2020-03-11,,,,,,,,,2447,1658,3136,15750,10465,18330,16232,10765,18830
2020-03-12,,,,,,,,,2649,1809,3451,17917,11975,21280,18882,12575,22280
2020-03-13,,,,,,,,,2862,1933,3771,20296,13609,24550,21743,14509,26050
2020-03-14,,,,,,,,,3084,2040,4078,22897,15350,28128,24827,16550,30128
2020-03-15,,,,,,,,,3333,2162,4530,25748,17212,32158,28160,18712,34658
2020-03-16,,,,,,,,,3536,2261,4888,28801,19173,36546,31696,20973,39546
2020-03-17,,,,,,,,,3682,2341,5082,32001,21215,41127,35378,23315,44627
2020-03-18,,,,,,,,,3795,2426,5174,35314,23341,45800,39174,25741,49800
2020-03-19,,,,,,,,,3892,2509,5308,38723,25550,50607,43066,28250,55107
2020-03-20,,,,,,,,,3984,2591,5399,41385,27252,54510,47049,30842,60506
2020-03-21,,,,,,,,,4064,2673,5493,44137,29043,58512,51113,33515,65998
2020-03-22,3,3,,,,,,,4126,2732,5553,46891,30843,62485,55239,36248,71550
2020-03-23,4,7,,,,,,,4177,2787,5551,49567,32597,66271,59416,39036,77101
2020-03-24,4,11,,,,,,,4220,2848,5534,52020,34248,69661,63636,41885,82635
2020-03-25,6,17,,,,,,,4261,2921,5523,54112,35699,72464,67897,44806,88157
2020-03-26,6,23,,,,,,,4299,2983,5505,55964,37024,74833,72197,47790,93662
2020-03-27,3,26,,,,,,,4334,3030,5540,57649,38245,76922,76531,50820,99202
2020-03-28,11,37,,,,,,,4365,3081,5543,59153,39392,78694,80896,53901,104744
2020-03-29,6,43,,,,,,,4393,3134,5514,60462,40486,80130,85289,57036,110257
2020-03-30,22,65,,,,,,,4420,3172,5479,61549,41497,81078,89709,60209,115736
2020-03-31,17,82,,,,,,,4445,3238,5443,62458,42473,81633,94154,63447,121178
2020-04-01,10,92,,,,,,,4469,3295,5500,63245,43427,82052,98623,66742,126678
2020-04-02,23,115,,,,,,,4492,3326,5490,63941,44327,82368,103115,70069,132167
2020-04-03,18,133,,,,,,,4513,3327,5522,64562,45145,82582,107628,73396,137689
2020-04-04,13,146,,,,,,,4533,3351,5564,65111,45905,82747,112161,76748,143253
2020-04-05,5,151,,,,,,,4552,3393,5614,65600,46625,82869,116713,80141,148866
2020-04-06,25,176,,,,,,,4570,3399,5647,66043,47292,82963,121282,83540,154513
2020-04-07,21,197,,,,,,,4587,3414,5669,66453,47919,83080,125869,86955,160181
2020-04-08,23,220,,,,,,,4603,3411,5695,66835,48481,83241,130472,90366,165875
2020-04-09,28,248,,,,,,,4617,3398,5753,67192,48957,83471,135089,93764,171628
2020-04-10,22,270,,,,,,,4631,3366,5778,67524,49340,83743,139721,97130,177405
2020-04-11,21,291,,,,,,,4644,3368,5811,67834,49678,84014,144365,100499,183216
2020-04-12,25,316,,,,,,,4657,3366,5866,68125,49964,84338,149021,103866,189081
2020-04-13,15,331,,,,,,,4668,3322,5896,68400,50152,84720,153689,107188,194977
2020-04-14,20,351,,,,,,,4678,3302,5944,68658,50282,85185,158367,110491,200920
2020-04-15,21,372,,,,,,,4687,3258,5995,68900,50302,85736,163054,113749,206914
2020-04-16,20,392,,,,,,,4695,3214,6044,69126,50221,86280,167750,116964,212957
2020-04-17,19,411,,,,,,,4703,3173,6092,69338,50069,86882,172453,120138,219049
2020-04-18,10,421,,,,,,,4710,3155,6139,69534,49897,87499,177162,123293,225188
2020-04-19,30,451,,,,,,,4715,3112,6182,69717,49657,88118,181878,126406,231370
2020-04-20,27,478,,,,,,,4720,3072,6224,69885,49336,88728,186598,129478,237593
2020-04-21,20,498,,,,,,,4724,3030,6267,70040,48968,89348,191322,132508,243860
2020-04-22,26,524,,,,,,,4727,2988,6308,70180,48541,89987,196049,135496,250168
2020-04-23,21,545,,,,,,,4729,2949,6348,70307,48079,90641,200779,138446,256516
2020-04-24,22,567,,,,,,,4731,2940,6387,70420,47622,91275,205510,141386,262902
2020-04-25,34,601,,,,,,,4731,2930,6424,70520,47186,91922,210241,144317,269326
2020-04-26,18,619,,,,,,,4731,2893,6460,70607,46711,92571,214972,147211,275786
2020-04-27,22,641,,,,,,,4730,2853,6495,70681,46198,93200,219702,150064,282281
2020-04-28,22,663,,,,,,,4728,2810,6528,70741,45686,93833,224430,152875,288809
2020-04-29,30,693,,,,,,,4726,2768,6561,70789,45153,94450,229156,155644,295369
2020-04-30,24,717,,,,,,,4722,2727,6591,70824,44621,95047,233878,158371,301960
2020-05-01,27,744,,,,,,,4718,2685,6621,70847,44093,95624,238596,161057,308580
2020-05-02,27,771,,,,,,,4714,2645,6650,70858,43564,96181,243310,163702,315230
2020-05-03,19,790,,,,,,,4709,2605,6678,70857,43014,96720,248019,166307,321908
2020-05-04,28,818,,,,,,,4704,2565,6706,70846,42467,97244,252724,168873,328613
2020-05-05,23,841,,,,,,,4700,2526,6734,70825,41921,97753,257423,171399,335346
2020-05-06,23,864,,,,,,,4695,2488,6762,70797,41379,98248,262119,173887,342108
2020-05-07,24,888,,,,,,,4693,2449,6792,70762,40840,98732,266811,176337,348899
2020-05-08,35,923,,,,,,,4692,2410,6811,70725,40301,99194,271504,178748,355709
2020-05-09,16,939,,,,,,,4695,2371,6860,70689,39732,99667,276199,181119,362569
2020-05-10,22,961,,,,,,,4703,2343,6909,70661,39145,100152,280901,183462,369477
2020-05-11,21,982,,,,,,,4717,2320,6993,70647,38571,100684,285619,185782,376470
2020-05-12,,,24,15,32,1006,997,1014,4739,2299,7086,70656,38018,101274,290358,188082,383555
2020-05-13,,,24,15,32,1029,1012,1045,4771,2272,7130,70699,37479,101876,295129,190355,390684
2020-05-14,,,24,14,32,1053,1027,1077,4812,2264,7287,70786,36974,102602,299941,192619,397970
2020-05-15,,,24,14,32,1076,1042,1108,4862,2246,7497,70925,36494,103508,304803,194866,405467
2020-05-16,,,24,14,32,1100,1056,1140,4919,2223,7721,71126,36031,104608,309722,197089,413188
2020-05-17,,,24,14,33,1124,1071,1172,4981,2209,7937,71393,35595,105895,314704,199298,421124
2020-05-18,,,24,14,33,1147,1085,1205,5047,2199,8196,71732,35189,107413,319751,201497,429320
2020-05-19,,,24,14,33,1171,1100,1237,5117,2176,8483,72144,34801,109189,324868,203674,437802
2020-05-20,,,24,14,33,1195,1114,1270,5189,2157,8767,72633,34431,111223,330056,205831,446568
2020-05-21,,,24,13,33,1218,1127,1303,5263,2122,9076,73200,34066,113537,335319,207954,455644
2020-05-22,,,24,13,33,1242,1141,1335,5338,2086,9397,73846,33703,116142,340657,210040,465040
2020-05-23,,,24,13,34,1265,1154,1369,5415,2082,9728,74569,33374,119059,346073,212122,474768
2020-05-24,,,24,13,34,1289,1168,1402,5494,2077,10069,75368,33080,122268,351567,214200,484837
2020-05-25,,,24,13,34,1313,1181,1435,5574,2072,10421,76239,32809,125780,357140,216272,495257
2020-05-26,,,24,12,34,1336,1194,1469,5654,2059,10782,77176,32548,129569,362795,218331,506038
2020-05-27,,,24,12,34,1360,1206,1503,5736,2034,11154,78173,32283,133637,368531,220366,517191
2020-05-28,,,24,12,34,1383,1219,1536,5819,2002,11535,79221,32014,138042,374350,222369,528726
2020-05-29,,,24,12,34,1407,1231,1570,5904,1975,11927,80313,31724,142683,380254,224344,540653
2020-05-30,,,24,12,35,1430,1243,1605,5989,1952,12329,81439,31430,147515,386243,226296,552982
2020-05-31,,,24,11,35,1454,1255,1639,6076,1917,12744,82596,31124,152538,392318,228214,565725
2020-06-01,,,24,11,35,1477,1266,1674,6162,1898,13165,83777,30813,157765,398481,230112,578889
2020-06-02,,,24,11,36,1501,1278,1709,6250,1888,13596,84980,30502,163165,404731,232000,592484
2020-06-03,,,24,11,36,1525,1290,1745,6339,1886,14036,86202,30213,168719,411070,233887,606520
2020-06-04,,,24,11,37,1549,1301,1781,6428,1880,14485,87441,29936,174437,417498,235768,621004
2020-06-05,,,24,11,38,1573,1312,1818,6517,1849,14940,88696,29663,180300,424015,237617,635944
2020-06-06,,,24,11,39,1598,1324,1856,6606,1823,15397,89964,29400,186300,430621,239440,651340
2020-06-07,,,25,11,40,1622,1335,1895,6692,1817,15851,91240,29135,192423,437313,241258,667191
2020-06-08,,,25,11,41,1647,1346,1935,6775,1812,16293,92522,28870,198647,444088,243070,683483
2020-06-09,,,25,10,42,1673,1357,1977,6852,1805,16710,93800,28603,204937,450940,244876,700193
2020-06-10,,,26,10,43,1698,1368,2019,6918,1797,17084,95063,28341,211239,457857,246673,717276
2020-06-11,,,26,10,45,1724,1378,2064,6968,1789,17389,96295,28096,217475,464826,248462,734665
2020-06-12,,,26,10,46,1751,1389,2110,7000,1781,17604,97475,27875,223544,471825,250244,752269
2020-06-13,,,27,10,48,1778,1399,2157,7009,1761,17717,98580,27662,229333,478834,252006,769985
2020-06-14,,,27,10,50,1805,1410,2206,6998,1732,17734,99589,27442,234738,485831,253738,787719
2020-06-15,,,28,10,51,1832,1420,2257,6972,1699,17683,100486,27224,239677,492804,255438,805402
2020-06-16,,,28,10,53,1860,1431,2309,6939,1667,17596,101262,26993,244109,499743,257106,822998
2020-06-17,,,28,10,55,1889,1441,2364,6902,1634,17493,101914,26740,248006,506645,258741,840490
2020-06-18,,,29,10,57,1917,1451,2420,6862,1602,17378,102437,26455,251348,513507,260343,857867
2020-06-19,,,29,9,59,1947,1461,2478,6819,1569,17250,102828,26144,254113,520325,261912,875117
2020-06-20,,,30,9,61,1976,1471,2538,6773,1535,17111,103083,25830,256285,527098,263448,892228
2020-06-21,,,30,9,63,2006,1481,2600,6725,1502,16965,103202,25510,257853,533823,264950,909193
2020-06-22,,,30,9,65,2037,1490,2664,6675,1469,16816,103185,25161,258818,540498,266420,926008
2020-06-23,,,31,9,67,2067,1500,2731,6625,1435,16665,103035,24784,259189,547124,267855,942672
2020-06-24,,,31,9,69,2099,1509,2799,6574,1401,16511,102758,24381,258990,553698,269257,959182
2020-06-25,,,32,9,71,2131,1518,2870,6522,1367,16354,102362,23951,258260,560219,270624,975536
2020-06-26,,,32,9,73,2163,1528,2942,6468,1333,16194,101862,23495,257064,566687,271958,991729
2020-06-27,,,33,9,76,2195,1537,3017,6418,1303,16036,101280,23017,255495,573105,273262,1007764
2020-06-28,,,33,9,78,2228,1546,3095,6366,1273,15876,100638,22529,253654,579471,274536,1023639
2020-06-29,,,33,9,80,2262,1555,3174,6315,1243,15715,99954,22041,251635,585786,275780,1039353
2020-06-30,,,34,9,82,2296,1564,3255,6262,1214,15552,99244,21556,249504,592048,276994,1054905
2020-07-01,,,34,9,84,2330,1573,3338,6210,1185,15389,98515,21073,247296,598258,278180,1070293
2020-07-02,,,34,8,85,2364,1582,3423,6158,1157,15225,97770,20596,245028,604415,279337,1085518
2020-07-03,,,35,8,86,2399,1591,3509,6106,1130,15061,97014,20124,242711,610521,280468,1100578
2020-07-04,,,35,8,87,2433,1600,3595,6053,1103,14896,96249,19659,240356,616574,281572,1115473
2020-07-05,,,35,8,88,2468,1609,3683,6001,1077,14730,95477,19201,237975,622575,282649,1130202
2020-07-06,,,35,8,88,2503,1617,3770,5949,1052,14564,94701,18751,235574,628524,283702,1144766
2020-07-07,,,35,8,88,2538,1626,3858,5897,1027,14398,93923,18309,233156,634421,284729,1159163
2020-07-08,,,35,8,88,2572,1634,3945,5845,1003,14231,93142,17877,230722,640265,285733,1173394
2020-07-09,,,34,8,88,2607,1642,4032,5792,979,14065,92360,17455,228276,646058,286712,1187458
2020-07-10,,,34,7,87,2641,1650,4119,5740,956,13898,91579,17044,225821,651798,287669,1201356
2020-07-11,,,34,7,86,2675,1658,4205,5688,933,13731,90799,16644,223358,657487,288603,1215087
2020-07-12,,,34,7,86,2709,1666,4290,5636,911,13565,90018,16252,220887,663123,289514,1228651
2020-07-13,,,34,7,85,2742,1673,4375,5585,890,13398,89236,15868,218410,668707,290405,1242048
2020-07-14,,,33,7,84,2776,1681,4459,5533,869,13232,88454,15493,215927,674240,291274,1255279
2020-07-15,,,33,7,84,2809,1688,4542,5481,848,13065,87673,15128,213440,679721,292122,1268344
2020-07-16,,,33,6,83,2841,1695,4624,5430,828,12900,86893,14771,210951,685151,292951,1281243
2020-07-17,,,33,6,82,2874,1702,4706,5378,808,12734,86114,14422,208460,690529,293760,1293977
2020-07-18,,,32,6,81,2906,1708,4787,5327,789,12569,85335,14081,205969,695856,294549,1306546
2020-07-19,,,32,6,81,2938,1715,4867,5276,770,12405,84558,13748,203478,701132,295320,1318950
2020-07-20,,,32,6,80,2970,1721,4946,5225,752,12241,83781,13423,200989,706357,296073,1331191
2020-07-21,,,32,6,79,3002,1727,5024,5174,734,12078,83006,13106,198502,711531,296808,1343268
2020-07-22,,,31,6,78,3033,1733,5102,5123,717,11910,82233,12795,196015,716654,297525,1355178
2020-07-23,,,31,5,77,3064,1739,5179,5073,700,11747,81461,12493,193531,721727,298226,1366924
