date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-17,,,,,,,,,159,50,250,159,50,250,159,50,250
2020-02-18,,,,,,,,,159,50,250,317,100,500,317,100,500
2020-02-19,,,,,,,,,159,50,250,476,150,750,476,150,750
2020-02-20,,,,,,,,,159,50,250,635,200,1000,635,200,1000
2020-02-21,,,,,,,,,159,50,250,793,250,1250,793,250,1250
2020-02-22,,,,,,,,,159,50,250,952,300,1500,952,300,1500
2020-02-23,,,,,,,,,159,50,250,1111,350,1750,1111,350,1750
2020-02-24,,,,,,,,,159,50,250,1269,400,2000,1269,400,2000
2020-02-25,,,,,,,,,159,50,250,1428,450,2250,1428,450,2250
2020-02-26,,,,,,,,,415,149,650,1843,599,2900,1843,599,2900
2020-02-27,,,,,,,,,414,149,648,2257,749,3548,2257,749,3548
2020-02-28,,,,,,,,,433,159,678,2690,908,4226,2690,908,4226
2020-02-29,,,,,,,,,474,178,740,3164,1087,4966,3164,1087,4966
2020-03-01,,,,,,,,,558,219,868,3723,1306,5833,3723,1306,5833
2020-03-02,,,,,,,,,690,282,1067,4412,1588,6899,4412,1588,6899
2020-03-03,,,,,,,,,792,333,1221,5046,1871,7869,5205,1921,8119
2020-03-04,,,,,,,,,881,380,1352,5768,2201,8971,6085,2301,9471
2020-03-05,,,,,,,,,985,438,1506,6595,2590,10226,7071,2740,10976
2020-03-06,,,,,,,,,1110,511,1687,7546,3052,11663,8181,3252,12663
2020-03-07,,,,,,,,,1267,605,1915,8655,3607,13328,9448,3857,14578
2020-03-08,,,,,,,,,1433,707,2154,9930,4264,15231,10882,4564,16731
2020-03-09,,,,,,,,,1604,817,2409,11375,5032,17389,12485,5382,19139
2020-03-10,,,,,,,,,1787,942,2739,13003,5924,19878,14272,6324,21878
2020-03-11,,,,,,,,,1988,1087,3091,14832,6961,22718,16260,7411,24968
2020-03-12,1,1,,,,,,,2210,1255,3450,16627,8067,25517,18470,8667,28417
2020-03-13,1,2,,,,,,,2446,1445,3817,18659,9363,28685,20916,10112,32233
2020-03-14,1,3,,,,,,,2686,1651,4161,20912,10856,32168,23602,11764,36394
2020-03-15,0,3,,,,,,,2928,1881,4429,23366,12558,35857,26530,13645,40822
2020-03-16,1,4,,,,,,,3168,2132,4690,25976,14471,39679,29698,15778,45512
2020-03-17,1,5,,,,,,,3402,2403,4863,28688,16593,43476,33101,18181,50374
2020-03-18,0,5,,,,,,,3624,2669,5032,31521,18929,47286,36725,20851,55405
2020-03-19,0,5,,,,,,,3826,2852,5228,34465,21401,51162,40551,23703,60632
2020-03-20,0,5,,,,,,,4001,2933,5336,37481,23896,54992,44551,26637,65968
2020-03-21,0,5,,,,,,,4145,2999,5507,40516,26384,58812,48697,29636,71474
2020-03-22,2,7,,,,,,,4257,3059,5582,43505,28838,62478,52954,32695,77055
2020-03-23,1,8,,,,,,,4335,3095,5672,46407,31227,65996,57289,35791,82727
2020-03-24,2,10,,,,,,,4382,3142,5595,49186,33552,69182,61671,38934,88321
2020-03-25,4,14,,,,,,,4401,3179,5661,51800,35789,72105,66072,42114,93982
2020-03-26,2,16,,,,,,,4398,3201,5629,54210,37904,74643,70470,45315,99611
2020-03-27,0,16,,,,,,,4380,3204,5555,56381,39852,76749,74851,48519,105165
2020-03-28,2,18,,,,,,,4352,3194,5486,58286,41602,78418,79202,51714,110650
2020-03-29,4,22,,,,,,,4315,3174,5427,59915,43124,79684,83517,54889,116077
2020-03-30,9,31,,,,,,,4272,3163,5377,61259,44407,80633,87790,58053,121454
2020-03-31,2,33,,,,,,,4226,3163,5288,62317,45438,81230,92015,61216,126741
2020-04-01,10,43,,,,,,,4177,3139,5219,63091,46173,81586,96192,64355,131960
2020-04-02,14,57,,,,,,,4126,3131,5196,63593,46635,81751,100319,67487,137155
2020-04-03,14,71,,,,,,,4076,3107,5149,63843,46890,81672,104394,70594,142304
2020-04-04,8,79,,,,,,,4025,3055,5067,63867,47012,81403,108419,73649,147371
2020-04-05,15,94,,,,,,,3974,3006,4991,63696,47019,80887,112392,76656,152361
2020-04-06,13,107,,,,,,,3924,2956,5004,63362,46917,80310,116316,79613,157365
2020-04-07,22,129,,,,,,,3874,2890,5019,62901,46711,79657,120190,82503,162384
2020-04-08,30,159,,,,,,,3825,2798,5035,62345,46367,79098,124016,85301,167418
2020-04-09,15,174,,,,,,,3778,2697,4994,61722,45885,78430,127793,87999,172411
2020-04-10,7,181,,,,,,,3731,2618,4973,61054,45302,77774,131524,90617,177384
2020-04-11,27,208,,,,,,,3685,2541,4968,60359,44638,77188,135209,93158,182352
2020-04-12,24,232,,,,,,,3640,2457,4944,59647,43901,76646,138850,95616,187295
2020-04-13,13,245,,,,,,,3596,2355,4913,58929,43082,76132,142446,97971,192208
2020-04-14,18,263,,,,,,,3553,2283,4903,58210,42202,75657,145999,100255,197111
2020-04-15,23,286,,,,,,,3511,2201,4920,57495,41240,75290,149510,102457,202030
2020-04-16,28,314,,,,,,,3470,2129,4938,56788,40230,75009,152980,104586,206968
2020-04-17,18,332,,,,,,,3429,2066,4944,56091,39165,74756,156409,106652,211911
2020-04-18,15,347,,,,,,,3390,2001,4964,55405,38059,74571,159799,108653,216874
2020-04-19,13,360,,,,,,,3351,1910,4984,54732,36915,74488,163150,110564,221858
2020-04-20,20,380,,,,,,,3313,1839,5004,54071,35747,74501,166464,112404,226861
2020-04-21,21,401,,,,,,,3276,1766,5023,53424,34557,74520,169740,114170,231884
2020-04-22,25,426,,,,,,,3240,1694,5042,52789,33361,74542,172980,115864,236926
2020-04-23,28,454,,,,,,,3204,1625,5062,52168,32188,74569,176184,117489,241987
2020-04-24,40,494,,,,,,,3169,1558,5081,51559,31049,74656,179353,119048,247067
2020-04-25,30,524,,,,,,,3135,1495,5099,50963,29926,74782,182488,120544,252166
2020-04-26,11,535,,,,,,,3101,1436,5117,50379,28821,74931,185589,121980,257282
2020-04-27,27,562,,,,,,,3068,1378,5134,49808,27742,75121,188657,123358,262416
2020-04-28,34,596,,,,,,,3036,1325,5151,49247,26712,75358,191693,124684,267566
2020-04-29,28,624,,,,,,,3004,1272,5167,48698,25701,75622,194697,125957,272733
2020-04-30,20,644,,,,,,,2973,1221,5177,48160,24721,75879,197670,127179,277909
2020-05-01,7,651,,,,,,,2943,1173,5175,47633,23765,76117,200613,128352,283084
2020-05-02,13,664,,,,,,,2913,1126,5173,47116,22826,76347,203525,129478,288257
2020-05-03,14,678,,,,,,,2884,1081,5184,46610,21906,76566,206409,130560,293440
2020-05-04,20,698,,,,,,,2856,1039,5200,46115,21035,76782,209265,131600,298640
2020-05-05,18,716,,,,,,,2829,999,5217,45630,20195,76995,212094,132599,303856
2020-05-06,17,733,,,,,,,2803,960,5234,45157,19389,77206,214897,133560,309090
2020-05-07,22,755,,,,,,,2779,924,5246,44696,18620,77410,217675,134485,314335
2020-05-08,21,776,,,,,,,2757,891,5254,44248,17887,77602,220432,135377,319589
2020-05-09,9,785,,,,,,,2738,861,5256,43817,17190,77778,223170,136238,324844
2020-05-10,15,800,,,,,,,2722,834,5301,43404,16529,77979,225892,137073,330144
2020-05-11,11,811,,,,,,,2711,811,5328,43014,15904,78190,228603,137885,335472
2020-05-12,,,17,9,26,828,820,837,2705,792,5392,42651,15319,78448,231308,138677,340863
2020-05-13,,,16,8,26,844,829,862,2705,773,5461,42320,14766,78758,234013,139450,346324
2020-05-14,,,16,8,26,860,837,887,2711,760,5542,42026,14253,79134,236724,140211,351866
2020-05-15,,,16,8,26,876,845,912,2722,737,5601,41775,13769,79558,239446,140948,357466
2020-05-16,,,16,7,26,892,853,938,2737,711,5704,41570,13308,80086,242183,141660,363170
2020-05-17,,,16,7,26,908,860,963,2756,694,5849,41414,12875,80762,244939,142354,369018
2020-05-18,,,15,7,26,923,868,989,2778,687,6028,41308,12480,81606,247717,143041,375046
2020-05-19,,,15,6,26,938,874,1014,2801,662,6199,41253,12104,82605,250518,143704,381244
2020-05-20,,,15,6,26,954,881,1040,2826,637,6383,41250,11742,83771,253344,144341,387627
2020-05-21,,,15,6,26,969,887,1066,2852,616,6575,41299,11397,85112,256196,144958,394201
2020-05-22,,,15,6,26,983,894,1092,2880,600,6755,41401,11073,86621,259076,145558,400955
2020-05-23,,,15,5,26,998,899,1118,2909,587,6978,41553,10769,88344,261985,146146,407932
2020-05-24,,,15,5,26,1013,905,1144,2939,577,7225,41754,10484,90313,264924,146723,415156
