date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-01-31,,,,,,,,,91,50,150,91,50,150,91,50,150
2020-02-01,,,,,,,,,91,50,150,183,100,300,183,100,300
2020-02-02,,,,,,,,,91,50,150,274,150,450,274,150,450
2020-02-03,,,,,,,,,91,50,150,365,200,600,365,200,600
2020-02-04,,,,,,,,,91,50,150,456,250,750,456,250,750
2020-02-05,,,,,,,,,91,50,150,548,300,900,548,300,900
2020-02-06,,,,,,,,,91,50,150,639,350,1050,639,350,1050
2020-02-07,,,,,,,,,91,50,150,730,400,1200,730,400,1200
2020-02-08,,,,,,,,,91,50,150,821,450,1350,821,450,1350
2020-02-09,,,,,,,,,199,119,330,1020,569,1680,1020,569,1680
2020-02-10,,,,,,,,,198,119,329,1218,689,2009,1218,689,2009
2020-02-11,,,,,,,,,204,124,339,1422,813,2348,1422,813,2348
2020-02-12,,,,,,,,,216,133,359,1638,946,2706,1638,946,2706
2020-02-13,,,,,,,,,241,152,402,1879,1099,3108,1879,1099,3108
2020-02-14,,,,,,,,,280,182,467,2159,1282,3575,2159,1282,3575
2020-02-15,,,,,,,,,309,205,516,2377,1438,3940,2469,1488,4090
2020-02-16,,,,,,,,,332,224,554,2618,1612,4343,2800,1712,4643
2020-02-17,,,,,,,,,356,244,594,2883,1807,4786,3156,1957,5236
2020-02-18,,,,,,,,,383,268,637,3174,2026,5273,3539,2226,5873
2020-02-19,,,,,,,,,416,297,691,3498,2274,5814,3955,2524,6564
2020-02-20,,,,,,,,,449,328,746,3856,2552,6409,4403,2852,7309
2020-02-21,,,,,,,,,481,358,798,4246,2860,7056,4885,3210,8106
2020-02-22,,,,,,,,,513,388,849,4668,3199,7755,5398,3599,8955
2020-02-23,,,,,,,,,547,421,902,5123,3570,8507,5945,4020,9857
2020-02-24,,,,,,,,,584,440,959,5508,3891,9136,6528,4460,10816
2020-02-25,,,,,,,,,622,457,1019,5932,4229,9826,7150,4918,11834
2020-02-26,,,,,,,,,661,475,1079,6390,4580,10565,7812,5394,12912
2020-02-27,,,,,,,,,702,492,1139,6876,4939,11345,8514,5886,14051
2020-02-28,,,,,,,,,744,508,1200,7378,5295,12143,9257,6394,15250
2020-02-29,,,,,,,,,787,525,1262,7885,5637,12938,10044,6920,16512
2020-03-01,,,,,,,,,833,541,1325,8408,5973,13747,10877,7461,17836
2020-03-02,,,,,,,,,879,558,1389,8956,6307,14582,11756,8019,19225
2020-03-03,,,,,,,,,927,574,1456,9527,6636,15444,12684,8594,20680
2020-03-04,,,,,,,,,977,590,1518,10121,6958,16325,13660,9184,22198
2020-03-05,,,,,,,,,1027,606,1588,10732,7266,17221,14687,9790,23785
2020-03-06,,,,,,,,,1078,621,1658,11361,7560,18134,15765,10412,25442
2020-03-07,,,,,,,,,1129,637,1727,12009,7839,19064,16894,11050,27169
2020-03-08,,,,,,,,,1180,652,1790,12676,8103,20004,18074,11702,28958
2020-03-09,,,,,,,,,1230,668,1847,13359,8350,20949,19303,12370,30805
2020-03-10,,,,,,,,,1278,683,1899,14053,8593,21888,20581,13054,32703
2020-03-11,17,17,,,,,,,1324,700,1922,14755,8836,22791,21905,13754,34624
2020-03-12,0,17,,,,,,,1366,725,1958,15460,9086,23670,23271,14480,36582
2020-03-13,0,17,,,,,,,1405,746,1986,16163,9341,24517,24677,15227,38567
2020-03-14,0,17,,,,,,,1440,766,2005,16860,9599,25323,26117,15994,40572
2020-03-15,0,17,,,,,,,1469,784,2019,17542,9858,26080,27586,16778,42591
