date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-20,,,,,,,,,56,25,125,56,25,125,56,25,125
2020-02-21,,,,,,,,,56,25,125,113,50,250,113,50,250
2020-02-22,,,,,,,,,56,25,125,169,75,375,169,75,375
2020-02-23,,,,,,,,,56,25,125,225,100,500,225,100,500
2020-02-24,,,,,,,,,56,25,125,282,125,625,282,125,625
2020-02-25,,,,,,,,,56,25,125,338,150,750,338,150,750
2020-02-26,,,,,,,,,56,25,125,394,175,875,394,175,875
2020-02-27,,,,,,,,,56,25,125,451,200,1000,451,200,1000
2020-02-28,,,,,,,,,56,25,125,507,225,1125,507,225,1125
2020-02-29,,,,,,,,,139,69,275,646,294,1400,646,294,1400
2020-03-01,,,,,,,,,138,69,274,784,364,1674,784,364,1674
2020-03-02,,,,,,,,,144,73,282,928,438,1956,928,438,1956
2020-03-03,,,,,,,,,156,81,299,1084,519,2255,1084,519,2255
2020-03-04,,,,,,,,,181,97,334,1265,617,2589,1265,617,2589
2020-03-05,,,,,,,,,220,123,389,1485,740,2978,1485,740,2978
2020-03-06,,,,,,,,,250,143,430,1679,858,3282,1735,883,3407
2020-03-07,,,,,,,,,275,160,461,1898,994,3617,2010,1044,3867
2020-03-08,,,,,,,,,305,182,494,2146,1151,3985,2315,1226,4360
2020-03-09,,,,,,,,,339,208,530,2429,1335,4390,2654,1435,4890
2020-03-10,,,,,,,,,383,241,575,2756,1551,4840,3038,1676,5465
2020-03-11,,,,,,,,,429,276,631,3129,1803,5345,3467,1953,6095
2020-03-12,,,,,,,,,477,313,697,3549,2092,5917,3944,2267,6792
2020-03-13,,,,,,,,,527,354,764,4020,2421,6556,4471,2621,7556
2020-03-14,,,,,,,,,583,400,835,4547,2796,7265,5054,3021,8390
2020-03-15,1,1,,,,,,,646,451,910,5054,3178,7899,5700,3473,9299
2020-03-16,0,1,,,,,,,713,508,991,5629,3617,8616,6413,3981,10290
2020-03-17,0,1,,,,,,,783,561,1098,6268,4104,9432,7196,4543,11387
2020-03-18,0,1,,,,,,,855,621,1179,6966,4644,10312,8051,5164,12566
2020-03-19,0,1,,,,,,,927,683,1258,7712,5230,11235,8978,5848,13823
2020-03-20,2,3,,,,,,,998,746,1336,8491,5854,12182,9976,6594,15159
2020-03-21,1,4,,,,,,,1066,807,1395,9307,6518,13148,11042,7402,16554
2020-03-22,2,6,,,,,,,1127,864,1469,10159,7222,14156,12170,8267,18022
2020-03-23,1,7,,,,,,,1180,887,1538,11034,7927,15200,13349,9154,19560
2020-03-24,2,9,,,,,,,1222,907,1561,11917,8626,16231,14572,10061,21120
2020-03-25,1,10,,,,,,,1255,909,1587,12789,9294,17242,15826,10971,22707
2020-03-26,0,10,,,,,,,1276,953,1603,13635,9970,18215,17102,11924,24310
2020-03-27,0,10,,,,,,,1285,963,1618,14444,10620,19136,18387,12887,25927
2020-03-28,1,11,,,,,,,1285,965,1644,15202,11231,20015,19673,13853,27570
2020-03-29,2,13,,,,,,,1277,959,1647,15895,11790,20827,20950,14812,29217
2020-03-30,2,15,,,,,,,1262,956,1622,16512,12295,21540,22212,15768,30838
2020-03-31,1,16,,,,,,,1244,952,1582,17042,12739,22131,23456,16721,32420
2020-04-01,4,20,,,,,,,1222,941,1558,17481,13120,22591,24678,17663,33978
2020-04-02,1,21,,,,,,,1199,933,1509,17825,13431,22920,25876,18596,35486
2020-04-03,5,26,,,,,,,1174,910,1477,18073,13658,23140,27051,19506,36963
2020-04-04,6,32,,,,,,,1150,890,1440,18224,13802,23244,28200,20397,38402
2020-04-05,2,34,,,,,,,1125,862,1411,18283,13856,23259,29325,21259,39812
2020-04-06,4,38,,,,,,,1100,830,1383,18256,13822,23173,30426,22090,41195
2020-04-07,9,47,,,,,,,1076,795,1360,18153,13731,22995,31502,22885,42555
2020-04-08,11,58,,,,,,,1053,766,1349,17983,13590,22783,32555,23652,43903
2020-04-09,8,66,,,,,,,1030,736,1337,17758,13417,22533,33584,24389,45239
2020-04-10,11,77,,,,,,,1008,700,1338,17490,13165,22267,34592,25089,46576
2020-04-11,8,85,,,,,,,986,668,1327,17191,12871,21976,35578,25758,47902
2020-04-12,14,99,,,,,,,965,635,1317,16871,12540,21649,36543,26393,49219
2020-04-13,10,109,,,,,,,945,609,1315,16539,12190,21317,37489,27002,50533
2020-04-14,13,122,,,,,,,926,578,1314,16202,11812,21009,38414,27580,51847
2020-04-15,12,134,,,,,,,907,545,1315,15865,11405,20741,39321,28126,53161
2020-04-16,8,142,,,,,,,889,521,1320,15532,10984,20503,40209,28648,54480
2020-04-17,14,156,,,,,,,871,491,1323,15204,10543,20317,41080,29139,55802
2020-04-18,16,172,,,,,,,854,467,1315,14884,10099,20155,41934,29606,57117
2020-04-19,17,189,,,,,,,837,444,1316,14571,9653,20031,42772,30050,58432
2020-04-20,10,199,,,,,,,822,422,1320,14268,9213,19940,43593,30472,59752
2020-04-21,14,213,,,,,,,806,401,1328,13974,8784,19884,44400,30874,61079
2020-04-22,12,225,,,,,,,791,382,1326,13689,8370,19850,45191,31256,62405
2020-04-23,14,239,,,,,,,777,358,1325,13413,7962,19826,45967,31615,63729
2020-04-24,23,262,,,,,,,763,337,1324,13146,7563,19814,46730,31952,65052
2020-04-25,0,262,,,,,,,749,318,1322,12887,7180,19798,47479,32270,66374
