country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,132006,158738,143755,180382,2020-07-29,1595,2.9,2020-11-01
India,,,79722,133798,99650,174602,2020-06-16,2003,,2020-11-01
Mexico,,,71049,89367,81600,99814,2020-06-03,1092,2.7,2020-11-01
United Kingdom,,,41726,42545,41749,46254,2020-04-21,1224,107.1,2020-11-01
Italy,,,35624,36567,35642,40769,2020-03-27,919,57.7,2020-11-01
Peru,,,30710,34243,31585,38980,2020-08-14,4143,1.4,2020-11-01
France,,,30958,32884,31006,41189,2020-04-15,1438,15.3,2020-11-01
Spain,,,29848,32728,29888,42122,2020-06-19,1179,8.1,2020-11-01
Colombia,,,23123,30156,26730,36369,2020-09-09,442,1.6,2020-11-01
Iran,,,23313,27770,24820,33068,2020-07-28,235,1.3,2020-11-01
Russia,,,18573,23251,19105,29351,2020-05-29,232,3.0,2020-11-01
Argentina,,,11667,20042,15190,25930,2020-08-24,381,0.7,2020-11-01
South Africa,,,15499,18427,16749,21506,2020-07-22,572,4.5,2020-11-01
Chile,,,12013,14660,12360,20632,2020-07-17,1057,2.8,2020-11-01
Indonesia,,,8841,13083,10600,18264,2020-07-22,139,0.8,2020-11-01
Ecuador,,,10922,11841,10987,13869,2020-09-07,3852,4.5,2020-11-01
Philippines,,,4630,11537,8342,16972,2020-09-14,259,0.6,2020-11-01
Belgium,,,9927,10091,9942,10644,2020-04-10,496,154.5,2020-11-01
Germany,,,9356,9644,9369,10719,2020-04-15,510,123.2,2020-11-01
Canada,,,9229,9509,9251,10352,2020-04-16,251,20.4,2020-11-01
Bolivia,,,7394,9355,8239,11185,2020-09-07,1656,1.4,2020-11-01
Turkey,,,7119,8841,7274,12123,2020-04-19,127,1.6,2020-11-01
Pakistan,,,6389,6584,6401,6775,2020-06-14,178,20.8,2020-11-01
Egypt,,,5661,6523,5766,8457,2020-06-15,97,5.7,2020-11-01
Netherlands,,,6296,6509,6308,7242,2020-04-07,234,40.7,2020-11-01
Bangladesh,,,4759,6312,5239,8143,2020-06-30,64,1.7,2020-11-01
Sweden,,,5846,5907,5851,6101,2020-04-14,115,,2020-11-01
Ukraine,,,3273,5837,4314,8351,2020-09-12,74,1.9,2020-11-01
Romania,,,4185,5779,4866,7294,2020-09-01,60,1.9,2020-11-01
Saudi Arabia,,,4305,5405,4638,6610,2020-07-05,58,1.1,2020-11-01
China,,,4735,4796,4735,5283,2020-04-17,1290,111.7,2020-11-01
Morocco,,,1614,3338,2218,4965,2020-11-01,45,1.3,2020-11-01
Dominican Republic,,,1984,2763,2271,3596,2020-09-05,39,1.2,2020-11-01
Honduras,,,2087,2691,2287,3381,2020-08-27,56,3.0,2020-11-01
Panama,,,2173,2555,2302,2933,2020-07-24,41,3.7,2020-11-01
Poland,,,2203,2521,2302,2826,2020-04-24,40,1.4,2020-11-01
Switzerland,,,2025,2109,2037,2319,2020-04-04,75,14.5,2020-11-01
Portugal,,,1871,2023,1879,2398,2020-04-03,37,7.5,2020-11-01
Algeria,,,1620,1916,1688,2317,2020-04-09,30,1.4,2020-11-01
Israel,,,1136,1897,1379,3009,2020-08-19,73,1.0,2020-11-01
Japan,,,1455,1846,1566,2328,2020-05-01,29,2.8,2020-11-01
Ireland,,,1784,1820,1790,1930,2020-04-24,220,,2020-11-01
Moldova,,,1129,1483,1262,1875,2020-09-05,16,1.5,2020-11-01
Nigeria,,,1083,1241,1125,1464,2020-06-16,31,10.8,2020-11-01
Bulgaria,,,729,1045,874,1324,2020-08-24,18,0.9,2020-11-01
Belarus,,,756,1020,844,1411,2020-08-16,7,1.1,2020-11-01
Australia,,,816,1000,879,1180,2020-09-03,59,,2020-11-01
Austria,,,757,835,772,1002,2020-04-08,30,17.9,2020-11-01
Serbia,,,733,796,756,861,2020-07-10,18,,2020-11-01
Hungary,,,642,739,657,898,2020-04-24,23,2.7,2020-11-01
Kuwait,,,563,676,589,867,2020-05-30,11,2.4,2020-11-01
Denmark,,,633,672,642,768,2020-04-04,22,7.1,2020-11-01
Czechia,,,465,612,508,798,2020-04-14,18,0.8,2020-11-01
South Korea,,,367,488,376,742,2020-03-02,11,1.3,2020-11-01
Greece,,,310,487,382,685,2020-04-03,10,1.0,2020-11-01
United Arab Emirates,,,399,478,405,677,2020-05-10,13,,2020-11-01
Croatia,,,227,400,304,594,2020-04-19,8,1.7,2020-11-01
Finland,,,337,353,340,400,2020-04-21,43,,2020-11-01
Norway,,,265,282,269,324,2020-04-20,16,,2020-11-01
Slovenia,,,135,150,137,182,2020-04-07,6,,2020-11-01
Cuba,,,108,148,118,209,2020-04-24,6,,2020-11-01
Luxembourg,,,124,139,129,162,2020-04-11,8,,2020-11-01
Malaysia,,,128,137,130,147,2020-03-29,8,,2020-11-01
Lithuania,,,87,97,89,113,2020-04-10,6,,2020-11-01
Estonia,,,64,69,66,74,2020-04-02,6,,2020-11-01
Slovakia,,,38,51,42,70,2020-09-03,4,,2020-11-01
Latvia,,,35,40,36,47,2020-04-21,4,,2020-11-01
Malta,,,16,33,23,52,2020-08-30,2,0.5,2020-11-01
Cyprus,,,22,28,24,34,2020-03-30,2,,2020-11-01
Iceland,,,10,11,10,14,2020-03-15,5,,2020-11-01
