abbr,state,population,case_7day_perc_change,death_7day_perc_change,test_7day_perc_change,case_7day_change,death_7day_change,test_7day_change,current_r,cur_infected_perc,total_infected_perc,Confirmed,Deaths,daily_tests_7day_ma,pos_rate_7day_ma,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,c19pro_score_cases,c19pro_score_deaths
AL,Alabama,4903185,-0.3156873614190687,-0.07236842105263165,0.6787516065297039,-488.1428571428571,-1.571428571428573,5054.857142857142,0.9229393127177296,0.023279562162145627,0.16563723375724146,107580,1896,12502.142857142857,0.10504484945437925,-45.142857142857146,1058.142857142857,20.142857142857142,54.1896404377741,4.254758259623158
AK,Alaska,731545,0.13836477987421386,0.0,-0.3397025171624714,9.42857142857143,0.0,-1696.571428571429,0.9966834738909955,0.004579349185627678,0.021140189598725986,4156,28,3297.714285714286,0.02516894818922197,-0.14285714285714285,77.57142857142857,0.2857142857142857,-2.1459280929870017,-0.0
AZ,Arizona,7278717,-0.2809445359692477,-0.08974358974358974,-0.10609833360345367,-365.42857142857144,-5.0,-1028.7142857142862,0.8953274969175371,0.0275709304263375,0.22443804313315108,192654,4492,8667.142857142857,0.10791165320586782,-53.857142857142854,935.2857142857143,50.714285714285715,15.017681891203688,14.492174795616378
AR,Arkansas,3017825,-0.43579283433841787,-0.15584415584415579,-0.0055492393481674715,-351.0,-1.7142857142857135,-29.285714285714675,0.9560435708481996,0.021818362562441494,0.12121279398242112,51992,600,5248.142857142857,0.10760268938672184,-8.428571428571429,454.42857142857144,9.285714285714286,31.857088955048297,7.082870325474637
CA,California,39512223,0.33136577708006293,-0.05301455301455296,0.18593807099179,2261.5714285714294,-7.285714285714278,21806.285714285725,0.9501326363889695,0.02080495445675127,0.12855497905040675,617994,11218,139083.42857142858,0.0697443672040625,-89.85714285714286,9086.57142857143,130.14285714285714,-100.0,5.006766603739739
CO,Colorado,5758736,-0.17795224075891397,1.9999999999999998,-0.2172017439556084,-77.71428571428572,3.714285714285714,-2740.0,0.9611112316840208,0.0055387154403327395,0.06491424507044602,52819,1896,9875.0,0.038264014466546106,-11.571428571428571,359.0,5.571428571428571,1.6373083900822043,-38.391487915261926
CT,Connecticut,3565287,0.13137254901960782,0.33333333333333315,0.034259665614338145,9.57142857142857,0.4285714285714284,345.71428571428623,0.8917666409615701,0.0017190761921831257,0.13003048562429897,50897,4453,10436.714285714286,0.007897942702273567,-1.2857142857142858,82.42857142857143,1.7142857142857142,-0.1776758893447985,-0.8818729341477025
DE,Delaware,973764,0.43039999999999984,-0.4,-0.010078473611324855,38.428571428571416,-0.28571428571428575,-18.71428571428578,0.9314970230958481,0.008037881868707408,0.11862114434298249,16396,593,1838.142857142857,0.06948006528328281,-0.5714285714285714,127.71428571428571,0.42857142857142855,-6.281358288019994,1.3075965638527909
FL,Florida,21477737,-0.07495327504350256,0.13707451701931936,-0.035942033337211785,-498.42857142857156,21.285714285714306,-1368.0,0.9052841528428347,0.0369786165088063,0.2137790401288553,569637,9345,36693.28571428572,0.16764452819316886,-167.0,6151.428571428572,176.57142857142858,9.580064556530758,-54.182445253434295
GA,Georgia,10617423,-0.07149263292761056,0.3379501385041552,-0.058356160312263164,-239.14285714285734,17.42857142857143,-1683.0,0.9162034936368242,0.033010929299887554,0.18987865511245056,235168,4669,27157.14285714286,0.11436612309310888,-41.714285714285715,3105.8571428571427,69.0,6.186344815497271,-92.8210866031384
