abbr,country,population,case_7day_perc_change,death_7day_perc_change,test_7day_perc_change,case_7day_change,death_7day_change,test_7day_change,current_r,cur_infected_perc,total_infected_perc,Confirmed,Deaths,daily_tests_7day_ma,pos_rate_7day_ma,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,c19pro_score_cases,c19pro_score_deaths
DZA,Algeria,43053054,0.06770064007877881,0.027777777777777676,,39.28571428571422,0.2857142857142847,,0.9863450130390918,0.0008315554106800414,0.006342500116251915,28615,1174,,,,619.5714285714286,10.571428571428571,-0.017920886923217274,-0.0031382778157767457
ARG,Argentina,44780677,0.2748904409750753,0.31992337164750967,,1147.0,23.85714285714286,,1.1066083421332558,0.010258308511057124,0.027855742332792335,173355,3179,,,,5319.571428571428,98.42857142857143,-4.913841098490498,-5.260961950376272
AUS,Australia,25203198,0.1167428334025759,1.823529411764706,,40.14285714285717,4.428571428571429,,1.0459621789157936,0.0029766063814600035,0.006338362298308334,15582,176,,,,384.0,6.857142857142857,-0.03241333799846114,-1.8704706587240125
AUT,Austria,8858775,0.054590570719603035,2.0,,6.285714285714292,0.2857142857142857,,0.9826525851074779,0.0004782828325586777,0.017046487804465063,20677,713,,,,121.42857142857143,0.42857142857142855,-0.005154155337442082,-0.05770513261008568
BGD,Bangladesh,163046161,-0.08693101256539383,0.02105263157894729,,-254.0,0.8571428571428541,,0.9598136548056976,0.0005568668372388112,0.004249796473282189,229185,3000,,,,2667.8571428571427,41.57142857142857,0.12645239038820913,-0.005113531333791375
BLR,Belarus,9452411,-0.05653382761816502,0.09090909090909097,,-8.714285714285722,0.4285714285714288,,0.9990492897155734,0.0019119989598420973,0.013544586666830293,67366,543,,,,145.42857142857142,5.142857142857143,0.007337708339924206,-0.0270237591486334
BEL,Belgium,11455519,0.6276235612728505,0.5555555555555555,,132.42857142857144,1.4285714285714284,,1.062080210061044,0.0006957345188812485,0.1281601470871813,66662,9833,,,,343.42857142857144,4.0,-0.6855404103767776,-0.2358394306170524
BOL,Bolivia,11513100,-0.1322889469103568,0.19199999999999998,,-217.1428571428571,10.285714285714285,,0.9669359561128656,0.012097002544927083,0.06156916903353571,72327,2720,,,,1424.2857142857142,63.857142857142854,0.6999500230823581,-2.935674487585984
BRA,Brazil,211049527,0.3895846755143237,-0.04106608648354644,,12958.142857142855,-43.142857142857224,,1.0134611177742945,0.014167513391299853,0.09235774785697577,2483191,88539,,,,46219.57142857143,1007.4285714285714,-100.0,1.8763445128377316
BGR,Bulgaria,7000039,0.004972032318210051,0.4,,1.1428571428571388,1.7142857142857144,,0.9924251949385042,0.0058571102246716055,0.025232287991538333,10871,355,,,,231.0,6.0,-0.0012834826273264938,-0.3744345426329253
CAN,Canada,37411047,0.08805635606788342,-0.2222222222222222,,39.28571428571428,-2.0,,0.9775423411873132,0.0005420591409804703,0.036877930735271854,116871,8957,,,,485.42857142857144,7.0,-0.021481885898623175,0.09360037822648239
CHL,Chile,18952038,-0.004805793285056018,-0.6498756218905472,,-10.428571428571558,-149.28571428571428,,0.950182468150277,0.007500723668874028,0.09134595445619094,349800,9240,,,,2159.5714285714284,80.42857142857143,0.008475505842132355,1.1686330557321873
CHN,China,1433783686,1.6597510373443982,0.5000000000000002,,114.28571428571428,0.4285714285714287,,0.9606263060723803,2.0560981609606626e-06,0.0004971496097773287,86990,4657,,,,183.14285714285714,1.2857142857142858,-0.0896922673117891,-0.002792617156847643
COL,Colombia,50339443,0.10181853734845527,0.23815704088254375,,743.8571428571431,52.428571428571416,,0.9643042523869364,0.017209646121829358,0.05905059378587085,267385,9074,,,,8049.571428571428,272.57142857142856,-1.51369545191853,-13.680230375423335
