abbr,country,population,case_7day_perc_change,death_7day_perc_change,test_7day_perc_change,case_7day_change,death_7day_change,test_7day_change,current_r,cur_infected_perc,total_infected_perc,Confirmed,Deaths,daily_tests_7day_ma,pos_rate_7day_ma,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,c19pro_score_cases,c19pro_score_deaths
DZA,Algeria,43053054,0.21437908496732028,0.14062500000000008,,23.42857142857143,1.2857142857142865,,0.9968419310069556,0.00031444923744550153,0.0036402992456702377,12076,861,,,,132.71428571428572,10.428571428571429,-0.007323679324136648,-0.01142574008393984
ARG,Argentina,44780677,0.387954884017876,0.24223602484472057,,520.8571428571427,5.571428571428573,,1.0837981307267042,0.0013772681462587088,0.005048650783015183,47203,1078,,,,1863.4285714285713,28.571428571428573,-3.9740088510900864,-0.21057680633493428
AUS,Australia,25203198,0.5729166666666669,inf,,7.857142857142859,0.14285714285714285,,0.9256577906121601,5.872270653906699e-06,0.0009270252132288926,7521,103,,,,21.571428571428573,0.14285714285714285,-0.001851796847573538,-7.193818425213206e-06
AUT,Austria,8858775,0.04285714285714282,0.33333333333333315,,1.2857142857142847,0.4285714285714284,,0.9151872155610932,0.00019178723920632368,0.013490352785797133,17408,693,,,,31.285714285714285,1.7142857142857142,-0.00010011627963495899,-0.008285991948199605
BGD,Bangladesh,163046161,0.08379373848987108,-0.013937282229965106,,273.0,-0.5714285714285694,,1.104379537420649,0.0007331604698132083,0.002320030092582186,119198,1545,,,,3531.0,40.42857142857143,-0.2304263705628804,0.0006367443976363627
BLR,Belarus,9452411,-0.19318181818181807,0.0833333333333332,,-140.85714285714278,0.42857142857142794,,0.9879038483934872,0.0011446814997782048,0.005989054009606649,59487,357,,,,588.2857142857143,5.571428571428571,0.8657251658301964,-0.010697106145465698
BEL,Belgium,11455519,-0.08774373259052926,0.13636363636363644,,-9.0,0.8571428571428577,,0.8941882707407797,0.0011444265423504602,0.14572984427855254,60810,9713,,,,93.57142857142857,7.142857142857143,0.0032422723641871497,-0.02676463446103838
BOL,Bolivia,11513100,0.24184004581026913,0.08720930232558137,,181.0,2.1428571428571423,,1.092638584919799,0.006236547932355317,0.01972500890290191,26389,846,,,,929.4285714285714,26.714285714285715,-1.7754911143158625,-0.1937882822568323
BRA,Brazil,211049527,0.21248761473383937,0.08324798829553773,,5575.857142857145,81.28571428571433,,0.9925550528130623,0.009525621917172078,0.04531722546812436,1145906,52645,,,,31816.714285714286,1057.7142857142858,-82.96300243372585,-8.025640306259358
BGR,Bulgaria,7000039,0.17198581560283693,0.9285714285714286,,13.857142857142861,1.8571428571428572,,1.1085171342440736,0.0016849906121951606,0.007767528152343151,4114,208,,,,94.42857142857143,3.857142857142857,-0.016985418828217677,-0.24549368903003824
CAN,Canada,37411047,-0.05832747716092764,-0.19933554817275742,,-23.714285714285722,-8.57142857142857,,0.9956836328360772,0.0022633421620089915,0.032672328042569886,103767,8512,,,,382.85714285714283,34.42857142857143,0.0067188004943258784,0.39927647810888006
CHL,Chile,18952038,0.5907411849364357,0.019999999999999976,,3518.2857142857147,3.142857142857139,,1.0223808723491554,0.016169764961425255,0.05321042517960337,250767,4505,,,,9474.0,160.28571428571428,23.692866296531566,-0.4330634964401645
CHN,China,1433783686,0.03125,inf,,1.0,0.2857142857142857,,0.7773700719989937,3.7034875287317223e-07,0.00030020637297166177,84653,4640,,,,33.0,0.2857142857142857,-3.3273497513492587e-07,-8.891263819651761e-09
COL,Colombia,50339443,0.6620025881591718,0.6459770114942529,,1169.2857142857142,40.142857142857146,,1.124594388201791,0.004132862574581924,0.011972937404174298,73760,2524,,,,2935.5714285714284,102.28571428571429,-21.282500656348883,-12.160543756200674
HRV,Croatia,4076246,12.875000000000002,-1.0,,14.714285714285715,-0.14285714285714285,,0.9347336170268132,0.0001624043298662544,0.004424414031930359,2366,107,,,,15.857142857142858,0.0,-0.4242761130886892,0.0
CUB,Cuba,11333483,-0.33823529411764697,0.0,,-3.2857142857142847,0.0,,0.8432059481163003,2.461732196536581e-05,0.001646272377167725,2318,85,,,,6.428571428571429,0.14285714285714285,0.00031713010321496933,-0.0
CYP,Cyprus,875899,-0.6153846153846153,inf,,-1.1428571428571428,0.14285714285714285,,0.8976844107392902,0.00016326083258457881,0.0035220955840798997,990,19,,,,0.7142857142857143,0.14285714285714285,0.0005678416816717573,-0.005956110049110079
CZE,Czechia,10649800,0.4972222222222222,1.6666666666666665,,25.57142857142857,0.7142857142857142,,0.9715853014585338,0.00012732633476685007,0.005323198557719394,10650,339,,,,77.0,1.1428571428571428,-0.046488672337828794,-0.03021630900810267
DNK,Denmark,5806081,0.2489959839357431,0.0,,8.857142857142861,0.0,,0.9524914404866859,0.0003925194980917421,0.017676294905289817,12761,603,,,,44.42857142857143,0.7142857142857143,-0.009145229423323836,-0.0
DOM,Dominican Republic,10738958,0.2992968511158667,-0.15492957746478872,,139.85714285714283,-1.5714285714285712,,1.0373441981205669,0.0009136826869050051,0.010850307823161242,27936,675,,,,607.1428571428571,8.571428571428571,-1.1959094066131004,0.06966090928306382
ECU,Ecuador,17373662,-0.08097367113760554,0.08571428571428577,,-46.571428571428555,3.4285714285714306,,0.9458929169760886,0.0022605481791921588,0.04209337098879902,51643,4274,,,,528.5714285714286,43.42857142857143,0.05609128526730364,-0.2749334621684997
EGY,Egypt,100388073,-0.067289380611227,0.30217391304347835,,-106.0,19.85714285714286,,1.0807535593401798,0.001361605974845239,0.005184062054861836,58141,2365,,,,1469.2857142857142,85.57142857142857,0.04874124481594737,-1.1829682930763357
EST,Estonia,1324820,-0.75,0.0,,-3.0,0.0,,0.7920430003956658,0.0003630681903956764,0.00960734288431636,1982,69,,,,1.0,0.0,0.001377759553152185,-0.0
FIN,Finland,5517919,-0.5057471264367815,-0.5,,-6.285714285714286,-0.14285714285714285,,0.9191614364227665,0.00021783574568600954,0.010080068228620245,7155,327,,,,6.142857142857143,0.14285714285714285,0.0019325561643416726,0.00056414114942612
FRA,France,67012883,0.22415014164305938,-0.3107569721115537,,90.42857142857139,-11.142857142857139,,0.9122033967158709,0.0008122766483573017,0.08920404155720327,197804,29723,,,,493.85714285714283,24.714285714285715,-0.07008675267581033,0.2996702074026714
DEU,Germany,83019213,1.4215349369988546,0.11904761904761907,,354.57142857142856,1.4285714285714288,,1.026773149570813,0.0005829253042907068,0.01827870856834068,192480,8914,,,,604.0,13.428571428571429,-1.7156746326465455,-0.006782652953286443
GRC,Greece,10724599,0.711111111111111,1.5000000000000002,,9.142857142857142,0.4285714285714286,,0.9099779258334791,8.68097725611932e-05,0.0030228636054364364,3302,190,,,,22.0,0.7142857142857143,-0.006740518167208599,-0.010182704668482145
HND,Honduras,9746117,0.5755237045203969,0.271186440677966,,223.71428571428572,2.2857142857142847,,1.0773621390376797,0.0019252795754452774,0.008818383772737389,13943,405,,,,612.4285714285714,10.714285714285714,-4.123975075356686,-0.21030505529717178
HUN,Hungary,9772756,-0.5,-0.4666666666666667,,-4.285714285714286,-1.0,,1.0308516307480802,0.0005128543064003645,0.010209504872525211,4107,573,,,,4.285714285714286,1.1428571428571428,0.0004788775492951525,0.014898682522512151
ISL,Iceland,339031,1.4,0.0,,0.9999999999999999,0.0,,0.8045437120836205,0.00019172288079851105,0.005967005967005967,1824,10,,,,1.7142857142857142,0.0,-0.012925233075459851,-0.0
