abbr,state,population,case_7day_perc_change,death_7day_perc_change,test_7day_perc_change,case_7day_change,death_7day_change,test_7day_change,current_r,cur_infected_perc,total_infected_perc,Confirmed,Deaths,daily_tests_7day_ma,pos_rate_7day_ma,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,c19pro_score_cases,c19pro_score_deaths
AL,Alabama,4903185,-0.15421609490221222,-0.127659574468085,-0.963803413061005,-206.1428571428571,-2.5714285714285694,-8197.285714285714,0.9159036999286241,0.016390162720762116,0.19229990302221922,131803,2275,307.85714285714283,3.6723897911832952,-24.0,1130.5714285714287,17.571428571428573,13.848663001784667,10.12697664213819
AK,Alaska,731545,-0.01980198019801983,-0.1666666666666666,1.0252988458367687,-1.4285714285714306,-0.1428571428571428,2842.7142857142862,1.0138087007117307,0.006747363456793499,0.036139950378992404,5677,42,5615.285714285715,0.013534484951789756,-1.0,70.71428571428571,0.7142857142857143,0.7217846697768802,1.3581726641972804
AZ,Arizona,7278717,0.24705188679245296,-0.20318725099601584,0.25200033166120805,119.71428571428578,-7.285714285714281,1736.7142857142853,0.8546419972821448,0.010188334015459042,0.23620660069624907,205517,5207,8628.42857142857,0.07001771552509148,-15.714285714285714,604.2857142857143,28.571428571428573,-8.274443072121207,30.841637276160917
AR,Arkansas,3017825,0.031825795644891124,0.12244897959183668,0.22179712326476012,19.0,1.7142857142857135,1515.5714285714294,0.9328058232728389,0.024933851366464258,0.17605228931432407,64690,882,8348.714285714286,0.0737838161564655,-3.142857142857143,616.0,15.714285714285714,-1.9934639652765245,-11.137199028831175
CA,California,39512223,-0.11507060606866484,0.06815203145478377,0.19815737332869923,-618.1428571428578,7.428571428571431,19059.28571428571,0.932488411021791,0.015064502951403165,0.1487528049231753,735314,13709,115241.85714285714,0.04140360707233111,-117.28571428571429,4753.714285714285,116.42857142857143,28.172976413685575,-7.47675738669685
CO,Colorado,5758736,-0.09740259740259741,0.2083333333333335,-0.17341369797289197,-30.0,0.7142857142857149,-1652.2857142857147,0.9323763054895167,0.0027354961227602725,0.06628086441191261,58966,1971,7875.714285714285,0.03413749319789588,-0.8571428571428571,278.0,4.142857142857143,1.1537107547005887,-1.4518340997704011
CT,Connecticut,3565287,-0.10860655737704906,-0.4,0.04770963323695029,-15.142857142857125,-0.28571428571428575,716.5714285714294,0.8820483401317012,0.0013687537637222472,0.1311726096664869,53365,4468,15736.0,0.007898177064420074,-0.2857142857142857,124.28571428571429,0.42857142857142855,0.9004037522535899,0.42289083810772554
DE,Delaware,973764,0.042226487523992266,0.0,0.21063960639606405,3.142857142857139,0.0,391.42857142857156,0.9200390529106713,0.00550030602897622,0.12377639756655617,17892,608,2249.714285714286,0.03448056896113792,-0.42857142857142855,77.57142857142857,0.5714285714285714,-0.6120073736217897,-0.0
FL,Florida,21477737,0.16154349247874428,-0.15042117930204565,0.08786137837151889,494.0,-17.857142857142847,2176.0,0.8617317205046946,0.01445045164674472,0.22184818633359743,643867,11811,26942.285714285714,0.1318373666461643,-81.42857142857143,3552.0,100.85714285714286,-30.022786201252337,47.820105912583905
GA,Georgia,10617423,-0.11238414006179202,-0.17148760330578508,-0.0887006238919323,-249.42857142857156,-11.857142857142854,-2065.5714285714275,0.8871038433707884,0.027427276844861508,0.24048594465907594,281548,5977,21221.428571428572,0.09283069673510602,22.571428571428573,1970.0,57.285714285714285,15.800550687035958,45.904497102940546
HI,Hawaii,1415872,-0.12843522153673587,0.4666666666666667,0.7558179723502305,-32.71428571428572,1.0,1874.4285714285716,0.9392713044922336,0.016295964606970123,0.053909534195181484,9693,84,4354.428571428572,0.053902431022604246,-2.0,222.0,3.142857142857143,12.67088974162375,-10.963346889692891
ID,Idaho,1787065,-0.10104529616724739,-0.5,-0.039613081529249194,-29.0,-3.7142857142857144,-86.0,0.9375764204267485,0.01730043395175889,0.1357941652933721,33474,384,2085.0,0.12415210688591982,-4.285714285714286,258.0,3.7142857142857144,5.46151732259989,35.59510770402857
IL,Illinois,12671821,0.2746726524504303,0.2537313432835821,0.2327048494079193,524.4285714285716,4.857142857142858,10760.571428571428,0.9468015546405832,0.007353244652051193,0.12181398395700192,250102,8385,57001.857142857145,0.04270537551408099,-1.8571428571428572,2433.714285714286,24.0,-51.501072813382045,-13.949710052083548
IN,Indiana,6732219,-0.08290009835604883,0.14925373134328362,-0.14930293567971034,-84.28571428571422,1.4285714285714288,-1837.4285714285725,0.9455388115442684,0.006096949609036783,0.10068166231668935,98961,3362,10469.285714285714,0.08906324623047009,-15.571428571428571,932.4285714285714,11.0,4.824712810894463,-3.411528632443084
IA,Iowa,3155070,-0.20194327731092432,-0.0447761194029851,0.049906498363721366,-219.71428571428567,-0.4285714285714288,244.0,0.9516110197637853,0.02384226023511364,0.14131192017926703,69690,1164,5133.142857142857,0.16400423021262386,0.0,868.2857142857143,9.142857142857142,49.05579188276073,1.655597932523211
KS,Kansas,2913314,-0.0347040646541479,0.3478260869565219,-0.34681798436142486,-20.85714285714289,1.1428571428571432,-1824.8571428571427,0.9813076850816963,0.00904090667878574,0.07663368933111914,45656,480,3436.8571428571427,0.1734142488984953,-2.0,580.1428571428571,4.428571428571429,1.795065049373615,-6.109028806305967
KY,Kentucky,4467673,0.0833518066947461,0.46938775510204095,-0.16418621264436242,53.714285714285666,3.2857142857142865,-1576.0,0.9790356844340687,0.011222396983843714,0.0841966276403846,52464,993,8022.857142857143,0.08701923076923077,-5.0,698.1428571428571,10.285714285714286,-6.096545401555354,-21.68159499141923
LA,Louisiana,4648794,0.15631218217996906,-0.3963133640552995,0.14487894480591343,101.0,-12.285714285714285,1870.4285714285725,0.8687988510853571,0.0159785527171133,0.2770768074472648,151473,5035,14780.714285714286,0.0524331899676219,-13.142857142857142,747.1428571428571,18.714285714285715,-10.262121285535073,94.55265114796877
ME,Maine,1344212,-0.18965517241379315,0.0,0.32636650124968314,-4.714285714285715,0.0,1287.1428571428573,0.9336996316288705,0.0014647987073467578,0.02474907231894969,4633,134,5231.0,0.004861130076194117,-0.42857142857142855,20.142857142857142,0.2857142857142857,0.5582600098926669,-0.0
MD,Maryland,6045680,0.14372845399098386,-0.1803278688524589,-0.048428166868946416,77.42857142857144,-1.5714285714285703,-581.4285714285706,0.9366644599718407,0.005594738722525837,0.11674154106734065,111607,3796,11424.57142857143,0.05393137598159355,-4.857142857142857,616.1428571428571,7.142857142857143,-6.273407201174587,3.704817333229958
MA,Massachusetts,6949503,-3.1850187265917604,-0.30434782608695643,-0.123545432037633,-1214.857142857143,-4.999999999999998,-2708.8571428571413,0.9048482200671114,0.003213323312472849,0.16200942714896302,122196,9116,19217.14285714286,-0.043369015759738325,2.857142857142857,-833.4285714285714,11.428571428571429,46.643693069434434,18.03091383927748
MI,Michigan,9986857,0.18912018853102905,0.649122807017544,0.045780238841817256,137.57142857142856,5.2857142857142865,1470.4285714285688,0.9572204854864024,0.003341491722570975,0.09390552002496881,117191,6806,33589.71428571428,0.025751930863189415,-7.571428571428571,865.0,13.428571428571429,-8.74850533795302,-28.810353864027693
MN,Minnesota,5639632,0.043228200371057575,-0.2857142857142857,0.11325796162388742,33.285714285714334,-2.2857142857142856,968.8571428571431,0.9535997952804471,0.008284228474482023,0.09886584798440749,79880,1903,9523.285714285714,0.08434963923015767,-4.857142857142857,803.2857142857143,5.714285714285714,-1.944217075305772,6.683478324426171
MS,Mississippi,2976149,-0.06553245116572147,-0.25263157894736843,-0.17231695085255766,-44.571428571428555,-6.857142857142858,-859.0,0.873852311350203,0.021531516063207856,0.2735981968644715,86478,2569,4126.0,0.15404057890727788,-8.714285714285714,635.5714285714286,20.285714285714285,5.347829183852825,66.11091016405783
MO,Missouri,6137428,0.2175024342745861,0.8181818181818182,0.20357237102520115,255.28571428571422,9.0,1763.2857142857138,0.9844117296403112,0.009812579471400724,0.07385520449282663,93171,1668,10425.0,0.1371976704350805,-6.0,1429.0,20.0,-30.41840691056974,-100.0
MT,Montana,1068778,0.04342857142857133,-0.1428571428571429,-0.5606617131641666,5.428571428571416,-0.2857142857142858,-2856.5714285714284,0.997539496168165,0.008037216334917073,0.04834867484173514,8164,116,2238.4285714285716,0.05826791754419554,3.2857142857142856,130.42857142857142,1.7142857142857142,-2.9010230331155156,2.448314115767946
