abbr,state,population,case_7day_perc_change,death_7day_perc_change,test_7day_perc_change,case_7day_change,death_7day_change,test_7day_change,current_r,cur_infected_perc,total_infected_perc,Confirmed,Deaths,daily_tests_7day_ma,pos_rate_7day_ma,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,c19pro_score_cases,c19pro_score_deaths
AL,Alabama,4903185,-0.2822042467138524,-0.07801418439716302,0.4893847218034444,-398.7142857142858,-1.5714285714285694,3941.7142857142853,0.921932628759234,0.022790288353386624,0.16637960835660903,108433,1898,11996.142857142857,0.08453907803698808,-43.42857142857143,1014.1428571428571,18.571428571428573,37.98890977865813,2.919499314855277
AK,Alaska,731545,0.2714617169373551,0.0,-0.3225185908294812,16.714285714285722,0.0,-1604.7142857142858,0.995165832104972,0.004356533090924004,0.02073966741622183,4259,28,3370.8571428571427,0.02487709781318868,0.2857142857142857,78.28571428571429,0.2857142857142857,-3.8259911312244377,-0.0
AZ,Arizona,7278717,-0.21783349101229893,-0.07532467532467538,0.04953504195962803,-263.1428571428571,-4.142857142857146,468.0,0.8936775045809481,0.026598918463240157,0.22454973864212607,193537,4506,9915.857142857143,0.09528749045540333,-59.714285714285715,944.8571428571429,50.857142857142854,10.226958084408794,7.88637183396987
AR,Arkansas,3017825,-0.41108917997487887,-0.31250000000000006,0.18211167512690363,-327.2857142857143,-3.571428571428572,1281.2857142857147,0.9529180121274643,0.020809026368328182,0.11989562019003752,52665,599,8317.0,0.0563733489067143,-2.7142857142857144,468.85714285714283,7.857142857142857,32.75914890759125,12.562018831282392
CA,California,39512223,0.34802715940383844,-0.11722731906218146,0.23017576543009885,2365.142857142857,-16.42857142857143,25981.71428571429,0.9481120529978012,0.019926239027351106,0.12789070359316407,623873,11243,138859.42857142858,0.06934247995917762,-77.14285714285714,9161.0,123.71428571428571,-100.0,14.028333964914816
CO,Colorado,5758736,-0.14251619502216162,1.7142857142857144,-0.21082372398585011,-59.71428571428572,3.428571428571429,-2622.2857142857138,0.9606840108327983,0.005421849516977337,0.06499724939639533,53157,1896,9816.0,0.036587495633950404,-15.714285714285714,359.2857142857143,5.428571428571429,1.0767812196896425,-21.277329821297595
CT,Connecticut,3565287,0.13137254901960782,0.33333333333333315,0.034259665614338145,9.57142857142857,0.4285714285714284,345.71428571428623,0.869608902723284,0.0014116675600028834,0.1293059997694435,50897,4453,10436.714285714286,0.007897942702273567,-1.2857142857142858,82.42857142857143,1.7142857142857142,-0.1676824028523925,-0.617580029290774
DE,Delaware,973764,0.39936102236421717,-0.6666666666666666,-0.07132041187159302,35.71428571428571,-0.5714285714285714,-134.57142857142867,0.934665664157324,0.009110010228351017,0.11803989467673892,16451,593,1752.2857142857142,0.07141692483287135,-0.8571428571428571,125.14285714285714,0.2857142857142857,-5.689430209439979,1.7748108351769603
FL,Florida,21477737,-0.11087270657266718,0.148820326678766,-0.06688052110962507,-723.4285714285716,23.428571428571445,-2528.71428571429,0.9085950418025,0.035983213687736285,0.21354028126892513,573416,9452,35280.71428571428,0.16443625614965685,-165.42857142857142,5801.428571428572,180.85714285714286,15.981042615746457,-44.97151983861477
GA,Georgia,10617423,-0.1274606089072974,0.4011142061281338,-0.1909765788373066,-426.4285714285711,20.571428571428577,-5740.4285714285725,0.9119803396485701,0.0333759896351497,0.1912260630475022,237030,4702,24317.85714285714,0.12004112204435308,-37.42857142857143,2919.1428571428573,71.85714285714286,11.600821159204756,-89.74185467658802
HI,Hawaii,1415872,0.22929936305732498,0.8,0.1340913546363457,41.14285714285717,0.5714285714285715,293.1428571428569,1.0039635837376784,0.008443559869818741,0.02352825679157438,5042,40,2479.285714285714,0.08522039757994813,5.428571428571429,220.57142857142858,1.2857142857142858,-3.8760864433873747,-2.776931612591147
ID,Idaho,1787065,-0.16381486676016835,-0.20000000000000007,-0.10427625170465622,-83.42857142857144,-1.1428571428571432,-305.8571428571431,0.9554823283545016,0.022051240441729875,0.1087464641744984,27656,269,2627.285714285714,0.16214452721439834,0.7142857142857143,425.85714285714283,4.571428571428571,7.635344103595861,4.7006412219218685
IL,Illinois,12671821,-0.010200723922342912,-0.16030534351145045,-0.009435717063767161,-17.71428571428578,-3.0000000000000018,-398.57142857142753,0.9481056211454552,0.008915214316868902,0.10761294686848875,207412,7955,41842.142857142855,0.041082981955991055,13.285714285714286,1718.857142857143,15.714285714285714,0.16663519569965907,2.7057355357402595
IN,Indiana,6732219,-0.05934167825683823,0.39393939393939387,-0.0881773535695458,-54.85714285714289,3.7142857142857135,-908.0,0.9598310780736153,0.011929201946638992,0.09475196811036599,80415,3133,9389.42857142857,0.09261175181815416,-2.2857142857142856,869.5714285714286,13.142857142857142,1.081276005201799,-9.531507311604534
IA,Iowa,3155070,0.10387984981226538,-0.16981132075471697,-0.06655713132710717,47.428571428571445,-1.2857142857142856,-329.8571428571431,0.9618144053734974,0.01492233135873372,0.10245763168487546,52447,975,4626.142857142857,0.1123737763641417,7.142857142857143,504.0,6.285714285714286,-2.4727160818635046,2.9906887463365597
KS,Kansas,2913314,0.15478323181655324,0.3684210526315789,0.10522807748385761,61.71428571428572,1.0,360.8571428571431,0.9783248415719094,0.009657729994089205,0.06312398869466182,33885,406,3790.1428571428573,0.12238513437111302,-3.142857142857143,460.42857142857144,3.7142857142857144,-3.198788706484162,-2.7205834789295715
KY,Kentucky,4467673,0.03976823808269683,0.1935483870967741,0.2285940854495872,21.571428571428555,0.8571428571428568,1688.4285714285725,0.9788008774563659,0.00903490474795268,0.059948210175632816,38930,810,9074.57142857143,0.06821258776486885,-5.0,564.0,5.285714285714286,-0.4757914045970891,-1.3174441188081447
LA,Louisiana,4648794,-0.4405252317198764,-0.04687500000000003,-0.2706803780774649,-733.2857142857143,-1.7142857142857153,-6230.714285714286,0.8950117567970668,0.024635636683406494,0.2368459432704482,137918,4507,16788.0,0.05547329725314,-26.714285714285715,931.2857142857143,34.857142857142854,45.40763583898107,4.163632042909972
ME,Maine,1344212,0.4418604651162791,0.0,0.2557355723746451,5.428571428571429,0.0,617.8571428571427,0.9495337287831135,0.0016887217194906756,0.021405849672521893,4168,127,3033.8571428571427,0.005933041390026841,0.0,17.714285714285715,0.2857142857142857,-0.1702659530336339,-0.0
MD,Maryland,6045680,-0.09944540065021999,-0.22857142857142856,0.0899544199917513,-74.28571428571433,-2.2857142857142856,1215.1428571428587,0.9413984743438367,0.010481699329107726,0.11330454142462056,100212,3639,14723.57142857143,0.04568961335079803,-7.142857142857143,672.7142857142857,7.714285714285714,2.069737946767595,3.4439574651420446
MA,Massachusetts,6949503,-0.011231603408210602,0.06185567010309269,0.2336834315316084,-4.14285714285711,0.8571428571428559,3518.5714285714275,0.9214043846393344,0.006037985737972917,0.1549169775162339,123593,8838,18575.571428571428,0.016611678933161064,-0.42857142857142855,364.7142857142857,14.714285714285714,0.052552630484690784,-0.868810939035731
MI,Michigan,9986857,0.11372785829307579,0.17741935483870963,0.1013930453002892,80.71428571428578,1.5714285714285712,2889.5714285714275,0.9598536693178547,0.0041842994247339275,0.08777566355460982,102259,6592,31388.285714285714,0.02518227910321412,2.7142857142857144,790.4285714285714,10.428571428571429,-1.2757274711732116,-1.5089438459200495
MN,Minnesota,5639632,-0.14077964047667152,0.22727272727272732,-0.2290296481887462,-99.57142857142867,1.4285714285714288,-2507.2857142857138,0.9550180360040996,0.00963289803306315,0.08494809590412991,65152,1752,8440.142857142857,0.07200284355376517,-3.142857142857143,607.7142857142857,7.714285714285714,2.3193146070640123,-2.2886347962916216
MS,Mississippi,2976149,-0.25030211480362535,-0.025906735751295373,-0.18588139622169397,-236.71428571428567,-0.7142857142857153,-849.0,0.8968431680442829,0.034135723715445696,0.22719662221212714,72136,2084,3718.4285714285716,0.19067194283299396,-3.5714285714285716,709.0,26.857142857142858,15.956488404552735,2.6291449325836593
MO,Missouri,6137428,0.22419780525072938,-0.15517241379310354,0.8474727985200802,230.57142857142867,-1.2857142857142865,6086.428571428571,0.9802456096658398,0.007437969129739689,0.05329773318725694,68196,1383,13268.285714285714,0.10870173776351773,-0.8571428571428571,1259.0,7.0,-7.79826506372328,1.4788065859447035
MT,Montana,1068778,0.05138339920948615,-0.5,-0.2346814900006389,5.571428571428569,-1.0,-524.7142857142856,0.988774322373626,0.008374985263543973,0.03780860010217276,5750,82,1711.142857142857,0.06662214059108365,1.0,114.0,1.0,-0.6789979352619948,4.70155938761448
NE,Nebraska,1934408,0.12138728323699434,0.23076923076923067,-0.05479024564219171,30.00000000000003,0.4285714285714284,-175.5714285714289,0.9597005595744192,0.009119068986480619,0.0773699240284366,30372,361,3028.8571428571427,0.09414206206961609,-0.42857142857142855,277.14285714285717,2.2857142857142856,-2.218851695178895,-1.1793392218955847
NV,Nevada,3080156,-0.15767634854771778,-0.08000000000000011,-0.1585458644497676,-135.71428571428567,-1.4285714285714306,-803.7142857142862,0.9281440336161895,0.030763376919870293,0.17162085296978466,61305,1072,4265.571428571428,0.16996550453799525,-5.0,725.0,16.428571428571427,7.732004655905915,4.52004010530045
NH,New Hampshire,1359711,-0.23880597014925373,1.0,0.062032177578938315,-6.857142857142858,0.2857142857142857,103.0,0.9243496260058169,0.0028609020593346676,0.04669227504962452,6988,423,1763.4285714285713,0.012718729747245625,-1.4285714285714286,21.857142857142858,0.5714285714285714,0.2602747144916056,-1.0882772239739613
NJ,New Jersey,8882190,0.10689228229467601,0.0,0.20747047584853878,37.0,0.0,4622.857142857141,0.8553945067329952,0.0016754876894099315,0.21504966680514603,187455,15912,26904.85714285714,0.014240657555194497,-4.714285714285714,383.14285714285717,5.428571428571429,-0.4041469197984729,-0.0
