abbr,country,population,case_7day_perc_change,death_7day_perc_change,test_7day_perc_change,case_7day_change,death_7day_change,test_7day_change,current_r,cur_infected_perc,total_infected_perc,Confirmed,Deaths,daily_tests_7day_ma,pos_rate_7day_ma,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,c19pro_score_cases,c19pro_score_deaths
DZA,Algeria,43053054,-0.1141711229946525,-0.08219178082191786,,-61.00000000000006,-0.8571428571428577,,0.9904619221974845,0.0008029627816879146,0.007870428889899425,39025,1379,,,,473.2857142857143,9.571428571428571,0.2613090833803467,0.06247060294736667
ARG,Argentina,44780677,-0.03961803713527846,0.10410094637223971,,-266.7142857142853,14.142857142857139,,0.9701118474201785,0.012139789668655523,0.04661412331930578,299126,5814,,,,6465.428571428572,150.0,1.866887963914042,-4.798571206683358
AUS,Australia,25203198,-0.3094200469326182,0.0808080808080809,,-131.8571428571429,1.1428571428571441,,0.9956820728463839,0.00283967931371249,0.009779433546488822,23773,438,,,,294.2857142857143,15.285714285714286,1.4790773646888358,-0.15723873372872596
AUT,Austria,8858775,0.9805825242718447,0.1999999999999999,,101.0,0.1428571428571428,,0.9795624261259304,0.0008253962878614707,0.018757220947591514,23534,729,,,,204.0,0.8571428571428571,-4.983542321051634,-0.020386391203706784
BGD,Bangladesh,163046161,0.012605270306981872,0.007874015748031468,,33.14285714285734,0.2857142857142847,,0.9667729649007629,0.0008451900931295156,0.007823029945488873,279144,3694,,,,2662.4285714285716,36.57142857142857,-0.023598923235421534,-0.0027791878895484855
BLR,Belarus,9452411,-0.17797695262483998,0.33333333333333315,,-19.85714285714286,0.8571428571428568,,0.9548614767632855,0.0014722169825243528,0.020932225651212163,69589,613,,,,91.71428571428571,3.4285714285714284,0.16504949564426033,-0.33238817397351905
BEL,Belgium,11455519,-0.09103576405016257,1.2413793103448276,,-56.0,5.142857142857143,,0.9450088049151414,0.004230100792465186,0.1350898200247409,78534,9944,,,,559.1428571428571,9.285714285714286,0.656069637657031,-9.02070449713973
BOL,Bolivia,11513100,-0.020533251608948706,-0.15082644628099168,,-28.714285714285552,-10.428571428571423,,0.9426271780714132,0.013334636197027733,0.08977972917806673,101223,4123,,,,1369.7142857142858,58.714285714285715,0.31627709292867096,8.207634790053419
BRA,Brazil,211049527,-0.01644788248163785,-0.04275433893043606,,-721.7142857142899,-43.285714285714334,,0.9901321517094664,0.016096567702802763,0.13126399473048808,3359570,108536,,,,43157.142857142855,969.1428571428571,2.0560528449109734,6.459358104518588
BGR,Bulgaria,7000039,-0.2697708795269771,-0.03636363636363635,,-52.14285714285714,-0.2857142857142856,,0.974560149633318,0.008148954598681521,0.04384861284344273,14500,512,,,,141.14285714285714,7.571428571428571,0.9084804591451513,0.07808624323941453
CAN,Canada,37411047,-0.2970779220779221,0.05128205128205126,,-130.71428571428572,0.2857142857142856,,0.9773612534116032,0.000724839376989369,0.03770469187884531,124218,9075,,,,309.2857142857143,5.857142857142857,1.1443906023410193,-0.01293166632877111
CHL,Chile,18952038,-0.08065825400339456,-0.13425925925925924,,-156.1428571428571,-8.285714285714285,,1.019589582723023,0.006835623693873978,0.09915287210800232,387502,10513,,,,1779.7142857142858,53.42857142857143,1.8983826714434322,3.8150800042537854
CHN,China,1433783686,-0.33705080545229243,-0.17647058823529405,,-38.85714285714286,-0.4285714285714284,,0.9739848567631497,1.1558926330258161e-05,0.0010505950198124935,89441,4703,,,,76.42857142857143,2.0,0.028492706317298895,0.004158141274686617
COL,Colombia,50339443,0.13277342238401665,0.03790360318203083,,1323.4285714285706,11.571428571428555,,0.9372000957738946,0.0169509225598702,0.0873009460990659,476660,15372,,,,11291.0,316.85714285714283,-28.448569425275576,-2.4590926385408514
HRV,Croatia,4076246,1.836619718309859,0.5999999999999999,,93.14285714285714,0.4285714285714285,,0.9848312220903568,0.002409815305553198,0.015393330039452967,6656,166,,,,143.85714285714286,1.1428571428571428,-10.832723945347688,-0.28127396037848745
CUB,Cuba,11333483,-0.15425531914893614,-1.0,,-8.285714285714285,-0.14285714285714285,,0.970043760156484,0.00015052742391725475,0.00234155731296372,3364,88,,,,45.42857142857143,0.0,0.03782590282123622,0.0
CYP,Cyprus,875899,0.020618556701030855,inf,,0.2857142857142847,0.14285714285714285,,0.9711806616225439,0.0010263740454093452,0.00782624480676425,1351,20,,,,14.142857142857142,0.14285714285714285,-0.01254805539536641,-0.09658047795595123
CZE,Czechia,10649800,0.14939434724091524,1.2500000000000002,,31.714285714285722,0.7142857142857144,,1.0012507036616731,0.0010765460384232568,0.009862438731243778,20202,399,,,,244.0,1.2857142857142858,-0.3472898448079585,-0.4890546481103629
DNK,Denmark,5806081,0.10222222222222219,-0.75,,13.142857142857139,-0.42857142857142855,,0.9869180063068248,0.0012309507910757704,0.024881671475130988,16127,621,,,,141.71428571428572,0.14285714285714285,-0.167575514203945,0.0909056477004506
DOM,Dominican Republic,10738958,-0.15497155242481722,0.05517241379310342,,-163.42857142857156,1.1428571428571423,,0.9877883900489567,0.00533040542667175,0.03525267535267388,86737,1481,,,,891.1428571428571,21.857142857142858,3.4730760940265,-0.3545200087590917
ECU,Ecuador,17373662,-0.0796344647519582,-0.08484848484848484,,-87.14285714285711,-2.0,,0.914222530609815,0.007387101234040354,0.1424337597911137,101751,6083,,,,1007.1428571428571,21.571428571428573,0.8559468595256218,0.46534191726575236
EGY,Egypt,100388073,-0.09941520467836265,-0.06122448979591832,,-14.571428571428584,-1.2857142857142847,,0.853583211191206,0.00042767032693216456,0.011542925024569403,96590,5173,,,,132.0,19.714285714285715,0.01718525225622956,0.05947096125706772
EST,Estonia,1324820,-0.5641025641025641,0.0,,-6.285714285714286,0.0,,0.7796639373792639,0.0005510182515360577,0.01329010733533612,2192,63,,,,4.857142857142857,0.0,0.14926893727239857,-0.0
FIN,Finland,5517919,0.11851851851851866,-0.75,,2.2857142857142883,-0.42857142857142855,,0.9403693780834173,0.0005643431880750697,0.01366910242792618,7752,334,,,,21.571428571428573,0.14285714285714285,-0.0127382911793651,0.09415857899756049
FRA,France,67012883,0.21433114267542913,0.8135593220338984,,433.285714285714,6.857142857142858,,0.9336683028021774,0.0012203026692643563,0.07473773363847068,256533,30434,,,,2454.8571428571427,15.285714285714286,-5.653380883124199,-3.9783900217214523
DEU,Germany,83019213,0.28060028138189763,-0.32653061224489793,,256.42857142857133,-2.2857142857142856,,0.9715182321316665,0.0008122698055448924,0.023330984840822327,226700,9236,,,,1170.2857142857142,4.714285714285714,-2.649408025755271,0.2704046987367559
GRC,Greece,10724599,0.4555335968379445,3.25,,65.85714285714283,1.857142857142857,,1.0054203822646812,0.0016888277128123859,0.00775348337033394,7222,230,,,,210.42857142857142,2.4285714285714284,-1.505374000424687,-4.3322718124775275
HND,Honduras,9746117,-0.2341834232466895,-0.3688524590163934,,-136.4285714285714,-6.428571428571427,,0.9551884795423148,0.005445245527013476,0.04072257700169206,50995,1583,,,,446.14285714285717,11.0,2.9232588045465295,4.72122764687521
HUN,Hungary,9772756,0.1497326203208556,-0.625,,4.0,-0.7142857142857142,,0.9673226574622015,0.0006727887199885069,0.013521876531042011,4946,608,,,,30.714285714285715,0.42857142857142855,-0.016807597968966734,0.15952221933848967
ISL,Iceland,339031,0.10638297872340427,0.0,,0.7142857142857144,0.0,,0.942256115952703,0.0007167486159082798,0.010701086331338433,2014,10,,,,7.428571428571429,0.0,-0.09608089889776822,-0.0
IND,India,1366417754,0.05104012786670868,0.0349738882734611,,3010.857142857145,31.57142857142867,,1.0014440630368346,0.006708520123634166,0.028861972032017378,2702681,51797,,,,62000.857142857145,934.2857142857143,-9.873601369276175,-1.3667771161224824
IDN,Indonesia,270625568,0.024231127679403507,-0.04535637149028067,,48.28571428571422,-2.999999999999993,,0.9847631069485568,0.0009435472113263149,0.006370303488841084,141370,6207,,,,2041.0,63.142857142857146,-0.034821890533633854,0.10422426189729037
IRN,Iran,82913906,-0.012076863584984235,-0.018992568125516054,,-29.0,-3.2857142857142776,,0.9047642766015875,0.01238066145382175,0.12558404859131833,345450,19804,,,,2372.285714285714,169.71428571428572,0.03520829187931616,0.21404255231050498
IRL,Ireland,4904240,-0.026785714285714236,-0.7777777777777777,,-2.142857142857139,-1.0,,0.9419493018157354,0.0014929938175945712,0.07422556807986559,27313,1774,,,,77.85714285714286,0.2857142857142857,0.01852126863829577,0.3474312135947444
ISR,Israel,8519377,-0.02555382821609008,0.1791044776119404,,-37.57142857142844,1.7142857142857153,,0.9808631510812403,0.009578399922905162,0.05475635131536027,94751,692,,,,1432.7142857142858,11.285714285714286,0.6548633401173626,-0.8577534255671008
ITA,Italy,60359546,0.31355932203389847,3.441860465116279,,116.28571428571433,21.142857142857142,,0.8922787146147397,0.0009097483934024288,0.0900806974260542,254235,35400,,,,487.14285714285717,27.285714285714285,-1.0255241175324785,-72.08659845802087
JPN,Japan,126860301,-0.2540449674301324,0.7647058823529412,,-345.42857142857144,3.7142857142857144,,1.0233527149908976,0.0005514569920498612,0.002872577135064499,56717,1112,,,,1014.2857142857143,8.571428571428571,2.405694958442203,-1.0937165368440158
KWT,Kuwait,4207083,0.07949280663252863,-0.047619047619047596,,46.571428571428555,-0.1428571428571428,,0.9730569624518864,0.006075230747765138,0.052311542225337605,76827,502,,,,632.4285714285714,2.857142857142857,-1.7030761352022965,0.049251228789534085
LVA,Latvia,1919968,-0.24999999999999997,0.0,,-1.5714285714285712,0.0,,0.8816268516959821,0.00028854647577459625,0.0039958999316655275,1323,32,,,,4.714285714285714,0.0,0.01784861985971486,-0.0
LTU,Lithuania,2794184,0.17931034482758607,-1.0,,3.7142857142857117,-0.14285714285714285,,0.8863519772595451,0.000396537951688221,0.0067586816043610585,2436,81,,,,24.428571428571427,0.0,-0.05547709945642876,0.0
LUX,Luxembourg,613894,-0.28124999999999994,0.0,,-14.142857142857139,0.0,,0.9775210066595101,0.007449168749002271,0.05379593219676361,7469,124,,,,36.142857142857146,0.42857142857142855,1.9492306412297482,-0.0
MYS,Malaysia,31949777,0.26881720430107525,0.0,,3.571428571428571,0.0,,0.8150776367169429,3.427253968001091e-05,0.0019378852002629,9212,125,,,,16.857142857142858,0.0,-0.00732104914934592,-0.0
MLT,Malta,493559,0.10504201680672264,0.0,,3.5714285714285694,0.0,,0.9250123869865748,0.0005105772562145559,0.00603170036409021,1375,9,,,,37.57142857142857,0.0,-0.6244495900036827,-0.0
MEX,Mexico,127575529,-0.05059134283606605,-0.19455019034261664,,-303.71428571428623,-138.71428571428567,,0.9879154860553794,0.01702260627114468,0.12308876257922474,525733,57023,,,,5699.571428571428,574.2857142857143,1.1153751561442236,87.3383917398618
MDA,Moldova,4043263,0.07503179313268332,0.16000000000000003,,25.285714285714278,1.1428571428571432,,0.949405815951553,0.01320567076640822,0.10271901679410911,30377,908,,,,362.2857142857143,8.285714285714286,-0.7255299040400411,-0.9771234691913239
MAR,Morocco,36471769,0.20694038388203878,0.4347826086956524,,232.57142857142844,7.142857142857146,,1.008658926167316,0.0031915095755295007,0.009424001341969456,43558,681,,,,1356.4285714285713,23.571428571428573,-3.1256578313465706,-3.8916601768443027
NLD,Netherlands,17282163,0.1521535580524343,0.7777777777777776,,92.85714285714278,0.9999999999999998,,0.9871130507441312,0.0019590719055247886,0.07454124810650148,64980,6194,,,,703.1428571428571,2.2857142857142856,-1.16970276262812,-0.4456039888445581
NGA,Nigeria,200963599,-0.043827611395179024,-0.5,,-17.142857142857167,-3.857142857142857,,0.9528008248047398,0.00012439068629538228,0.0016823046645377802,49485,977,,,,374.0,3.857142857142857,0.01073238287228551,0.3956654258420558
NOR,Norway,5378857,0.0742857142857143,inf,,3.7142857142857153,0.7142857142857143,,0.971343673300417,0.000717066841524138,0.011782242956077844,10060,261,,,,53.714285714285715,0.7142857142857143,-0.028718661416131493,-0.07095620910164663
PAK,Pakistan,216565318,0.0847820909740413,-0.20408163265306126,,50.857142857142776,-2.8571428571428577,,0.8825545997953494,0.0005782273965030726,0.01540112715554944,289215,6175,,,,650.7142857142857,11.142857142857142,-0.0741091932707577,0.19832340772926202
PAN,Panama,4246439,0.030412222542519542,-0.25748502994011974,,30.142857142857224,-6.142857142857142,,0.9358241526013831,0.012122156941380767,0.08763460395875226,82543,1788,,,,1021.2857142857143,17.714285714285715,-1.1688359680165785,9.069084172121894
PER,Peru,32510453,0.05556332820338573,2.416382252559727,,397.1428571428569,505.7142857142857,,0.8792537820218064,0.023489275895355873,0.17962607288185126,535946,26281,,,,7544.714285714285,715.0,-4.910945911241725,-3.217325527394573
PHL,Philippines,108116615,-0.08156262372970828,1.0368421052631578,,-353.1428571428569,28.142857142857142,,1.0027051793838577,0.0022679307893610987,0.008750939899477984,164474,2681,,,,3976.5714285714284,55.285714285714285,1.8288791370243098,-30.868498642054476
POL,Poland,37972812,-0.014571948998178574,-0.012987012987012941,,-10.285714285714334,-0.14285714285714235,,0.9918714181290311,0.0022273041037887843,0.015047924288567304,57279,1885,,,,695.5714285714286,10.857142857142858,0.0169334629079931,0.0044042552610086515
