abbr,state,population,case_7day_perc_change,death_7day_perc_change,test_7day_perc_change,case_7day_change,death_7day_change,test_7day_change,current_r,cur_infected_perc,total_infected_perc,Confirmed,Deaths,daily_tests_7day_ma,pos_rate_7day_ma,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,c19pro_score_cases,c19pro_score_deaths
AL,Alabama,4903185,-0.023771790808240906,0.417910447761194,0.043248647678621785,-21.428571428571445,4.0,241.0,0.9213973274940318,0.013362946737681732,0.2067713129323083,142863,2428,5813.428571428572,0.15137366687963827,-9.571428571428571,880.0,13.571428571428571,1.1307386938117114,-1.9815860904993339
AK,Alaska,731545,0.038461538461538325,-0.3333333333333333,0.8742193058739822,2.857142857142847,-0.14285714285714285,1579.7142857142858,1.0060094223830454,0.004979871368131831,0.035051842333691026,6644,45,3386.714285714286,0.023748260007592694,-1.1428571428571428,77.14285714285714,0.2857142857142857,-0.4557785673461709,0.07268768294772975
AZ,Arizona,7278717,0.906755805770584,0.39316239316239304,0.9506541792168673,368.1428571428571,6.571428571428569,5771.285714285714,0.9135549152399498,0.007255949091027993,0.24215916074220223,212942,5451,11842.142857142857,0.06537185596236202,-8.714285714285714,774.1428571428571,23.285714285714285,-43.817167072950525,-2.986000556349577
AR,Arkansas,3017825,0.6517665952890793,1.75,0.437845360402767,347.8571428571429,20.0,3056.2857142857147,0.9394151144890911,0.022071193657683928,0.19167082252947074,74082,1173,10036.57142857143,0.07257743110908677,-2.857142857142857,881.5714285714286,31.428571428571427,-67.39972024034357,-64.32509795744828
CA,California,39512223,0.01414841397516809,0.11993243243243239,0.10819777299179774,49.0,10.142857142857139,10119.42857142858,0.9608791621695253,0.01139915615479291,0.1569318942141018,779491,14893,103646.57142857143,0.032583256837108526,-64.71428571428571,3512.285714285714,94.71428571428571,-0.2727147791299988,-1.092141093802341
CO,Colorado,5758736,0.4888382687927107,-0.2,0.38849986064659975,153.28571428571428,-0.8571428571428572,3186.142857142857,0.9834316179103956,0.0034460687206359173,0.07137990003361849,63730,2009,11387.285714285714,0.03713414710642195,-3.857142857142857,466.85714285714283,3.4285714285714284,-10.917875547357218,0.11833067224625603
CT,Connecticut,3565287,0.24973985431841847,0.0,-0.02316610590832139,34.285714285714306,0.0,-308.8571428571431,0.9351523516113872,0.0016189440008616417,0.13396228690705686,55527,4492,13023.42857142857,0.013174059935939626,3.7142857142857144,171.57142857142858,1.7142857142857142,-2.1404338484460026,-0.0
DE,Delaware,973764,0.0,0.0,0.18735083532219568,0.0,0.0,269.1428571428571,0.9509676920254143,0.005371938169823489,0.13088078836350492,19366,620,1705.7142857142858,0.07537688442211056,-1.1428571428571428,115.28571428571429,1.0,-0.0,-0.0
FL,Florida,21477737,0.0610346725371492,-0.038563829787234,0.1810324024307309,158.42857142857156,-4.142857142857139,3536.571428571431,0.9152072029791939,0.015341606985875653,0.21727335612685825,677660,13225,23072.14285714286,0.11937091730906164,-61.714285714285715,2754.1428571428573,103.28571428571429,-2.7097984311711483,0.3703080844106146
GA,Georgia,10617423,0.056532773256322846,-0.07936507936507932,0.13819199011046482,92.28571428571445,-3.5714285714285694,2491.2857142857138,0.9284151608714297,0.015680546965115734,0.21985824620531744,302854,6536,20519.0,0.08323992397290317,-25.285714285714285,1724.7142857142858,41.42857142857143,-2.5823083713484043,0.5862647258604199
HI,Hawaii,1415872,-0.23123732251521295,0.6,-0.30264643936387775,-32.57142857142857,1.2857142857142856,-1416.428571428571,0.992047757043496,0.014059180490891832,0.060521007548704965,11217,120,3263.714285714286,0.03558609822288365,-6.142857142857143,108.28571428571429,3.4285714285714284,3.0875801277718486,-1.2514453585853975
ID,Idaho,1787065,0.14342629482071714,-0.13333333333333328,0.1549781792347508,36.0,-0.5714285714285712,218.1428571428571,0.9419873988963549,0.014163446768864031,0.14521967583719675,36959,438,1625.7142857142858,0.16449912126537786,-5.0,287.0,3.7142857142857144,-4.603974317251747,0.2733337952380222
IL,Illinois,12671821,0.004530641443446449,-0.006993006993006969,0.08669654813271832,8.14285714285711,-0.14285714285714235,3995.5714285714275,0.9626446951723759,0.006765010332769063,0.13018057941317196,272517,8647,50082.42857142857,0.03606055160492559,-19.714285714285715,1805.4285714285713,20.285714285714285,-0.12374291969756307,0.00743531828804023
IN,Indiana,6732219,0.09909268813378401,0.07142857142857136,0.4972364754784782,79.57142857142856,0.7142857142857135,4665.285714285716,0.9700740728847344,0.006943921461853811,0.11318600895187753,109683,3495,14047.714285714286,0.06282669270038847,-0.7142857142857143,882.5714285714286,10.714285714285714,-2.498306683383507,-0.0949119734548407
IA,Iowa,3155070,0.16863587540279265,-0.1724137931034484,0.1014650374256285,112.14285714285711,-1.4285714285714297,453.1428571428569,0.9502538576676067,0.016760008494264785,0.15197380723724038,78839,1264,4919.142857142857,0.14747052331997446,0.0,777.1428571428571,6.857142857142857,-12.864391117143917,0.4935010483549388
KS,Kansas,2913314,0.24958402662229623,1.0526315789473681,0.1884464902186422,107.14285714285717,5.7142857142857135,584.8571428571431,1.0034528694683924,0.013723889700869869,0.10445183732340557,52125,594,3688.4285714285716,0.1510128200162671,20.857142857142858,536.4285714285714,11.142857142857142,-12.024207592908613,-7.469692428552503
KY,Kentucky,4467673,0.09858455425875332,0.0,2.17313539994932,56.714285714285666,0.0,14701.57142857143,0.9906585888584218,0.011896797281269243,0.09848124515827367,60128,1101,21466.714285714286,0.0294409284806378,-7.0,632.0,8.142857142857142,-2.403865265678962,-0.0
LA,Louisiana,4648794,-0.125930653052542,-0.16167664670658685,0.03923546033165569,-84.57142857142856,-3.8571428571428577,589.1428571428569,0.9022599862502565,0.012156271067291861,0.24258678702476386,160283,5342,15604.714285714286,0.03856893063451521,-10.857142857142858,587.0,20.0,5.58429439169388,1.443419563463504
ME,Maine,1344212,0.320754716981132,inf,0.3296213141745248,7.285714285714285,0.5714285714285714,1573.0,1.0073177327895042,0.0018464349373461925,0.02675991584660753,5002,138,6345.142857142857,0.00479556916426513,0.14285714285714285,30.0,0.5714285714285714,-0.45694953734109645,-0.1327175338527398
MD,Maryland,6045680,0.11430773182635498,0.05128205128205126,0.1722818387585285,63.571428571428555,0.2857142857142856,1511.4285714285706,0.954601887567719,0.005392445514813883,0.14135465323999946,119062,3869,10284.42857142857,0.06025753219152394,-3.142857142857143,619.7142857142857,5.857142857142857,-2.546215846470454,-0.029179444136522584
MA,Massachusetts,6949503,0.16517055655296226,0.1124999999999999,0.17859566418940395,52.571428571428555,1.2857142857142847,7782.714285714283,0.9344839160052276,0.002739620372852562,0.16614497468380113,126582,9269,51360.0,0.007220738762794837,1.1428571428571428,370.85714285714283,12.714285714285714,-1.6697000265879032,-0.21350618860180012
MI,Michigan,9986857,-0.1187038280725319,-0.47058823529411764,0.08952028952028951,-101.0,-6.857142857142857,2491.2857142857138,0.9784784734325228,0.0035766007263346214,0.09966929535488493,127500,6954,30320.571428571428,0.024730970015642374,-10.0,749.8571428571429,7.714285714285714,3.459595990311797,1.6469736038369396
MN,Minnesota,5639632,0.3576000000000002,0.05999999999999991,0.18643717663408355,191.57142857142867,0.42857142857142794,2836.4285714285706,0.9774511662816786,0.00818280341696054,0.10888476411226831,87807,2002,18050.285714285714,0.04029219956945676,-0.42857142857142855,727.2857142857143,7.571428571428571,-16.262052475985282,-0.056428924345044235
MS,Mississippi,2976149,0.0064894932014833125,0.08928571428571419,-0.5140274414850686,3.0,1.428571428571427,-2274.5714285714284,0.916881316270932,0.013532588590154592,0.23696763838100848,92432,2792,2150.4285714285716,0.18335215571646846,12.142857142857142,465.2857142857143,17.428571428571427,-0.42600349745659055,-0.704008859990052
MO,Missouri,6137428,0.23030973451327447,-0.2035398230088495,0.2534138585286336,297.42857142857156,-3.2857142857142847,2709.4285714285706,0.9969236496885384,0.009809320777367979,0.08331079403294019,111390,1810,13401.142857142857,0.11693032577178919,13.0,1588.857142857143,12.857142857142858,-24.89294040418365,0.8345255621508553
MT,Montana,1068778,0.41775456919060044,-0.11764705882352937,0.6289706884798908,45.71428571428571,-0.2857142857142856,1318.1428571428569,1.0219275304071258,0.010312712275140395,0.061900600498887515,9871,146,3413.8571428571427,0.045445034941624475,-5.285714285714286,155.14285714285714,2.142857142857143,-8.23921841403309,0.2040430882958564
NE,Nebraska,1934408,0.15799086757990874,-0.8484848484848485,0.1257665677546983,49.428571428571445,-4.0,363.2857142857142,0.9826785321101329,0.009430792263059292,0.10557752035764947,40387,442,3251.8571428571427,0.11193603655054256,1.4285714285714286,362.2857142857143,0.7142857142857143,-6.72397036642147,1.5892097635535027
NV,Nevada,3080156,0.0936007640878701,0.328125,-0.046920341684718196,28.0,3.0,-164.0,0.9363851139164004,0.012505210775038666,0.18652042299156277,75096,1524,3331.285714285714,0.09820318195462928,-2.142857142857143,327.14285714285717,12.142857142857142,-2.0995845087437366,-1.8618804482170273
NH,New Hampshire,1359711,-0.04365079365079359,1.0,0.16318681318681316,-1.5714285714285694,0.2857142857142857,551.5714285714284,0.9693266778946794,0.0016253453858945026,0.0484176416900356,7861,438,3931.5714285714284,0.008756949238763127,0.0,34.42857142857143,0.5714285714285714,0.11880928457124343,-0.15391780456998946
