abbr,country,population,case_7day_perc_change,death_7day_perc_change,test_7day_perc_change,case_7day_change,death_7day_change,test_7day_change,current_r,cur_infected_perc,total_infected_perc,Confirmed,Deaths,daily_tests_7day_ma,pos_rate_7day_ma,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,c19pro_score_cases,c19pro_score_deaths
DZA,Algeria,43053054,-0.14965986394557823,0.1034482758620688,,-44.0,0.8571428571428559,,0.9703384485779185,0.0005544554400252303,0.010045698500273639,48966,1645,,,,250.0,9.142857142857142,0.09685872200538057,-0.08654200943595985
ARG,Argentina,44780677,0.04920611041971527,-0.053246753246753285,,514.0,-11.714285714285722,,0.9601353121443299,0.01639604510668742,0.08778016017935593,589012,12116,,,,10959.857142857143,208.28571428571428,-3.039538477868739,3.302455215331405
AUS,Australia,25203198,-0.3915789473684211,-0.6,,-26.571428571428577,-9.428571428571427,,0.7995636344068343,0.0004038376399693404,0.008482137862028461,26813,832,,,,41.285714285714285,6.285714285714286,0.07749581189017041,5.209533706388774
AUT,Austria,8858775,0.7176740627390972,-0.15384615384615388,,268.0,-0.2857142857142858,,0.9997779525759322,0.0012572844439552873,0.022196635539338115,35073,758,,,,641.4285714285714,1.5714285714285714,-10.007991568965334,0.05551423746715839
BGD,Bangladesh,163046161,-0.14442804428044284,-0.04958677685950416,,-279.57142857142867,-1.7142857142857153,,1.0014716450218009,0.0011131142180035752,0.010707243821582528,342671,4823,,,,1656.142857142857,32.857142857142854,0.708851611093504,0.0741645526358714
BLR,Belarus,9452411,0.07930214115781122,0.17142857142857135,,14.285714285714278,0.8571428571428568,,1.0054859475155704,0.004981268800097668,0.04351715133842572,74763,767,,,,194.42857142857142,5.857142857142857,-0.06336677996902289,-0.3235149888353337
BEL,Belgium,11455519,0.6552910052910054,-0.0526315789473684,,353.8571428571429,-0.1428571428571428,,0.9473479661457734,0.002075331549797089,0.13769511446840602,95948,9935,,,,893.8571428571429,2.5714285714285716,-12.264689562052219,0.0163802990972854
BOL,Bolivia,11513100,0.02030644268045037,-0.829130211013896,,15.714285714285666,-230.1428571428571,,0.9536041270697735,0.01273740347951464,0.12139380358026944,128872,7478,,,,789.5714285714286,47.42857142857143,-0.07368835683479584,0.510377484373963
BRA,Brazil,211049527,0.10583729952405722,0.16978356797646565,,3024.2857142857174,115.42857142857144,,0.9341267731862573,0.011749625953911757,0.15685955552982594,4419083,134106,,,,31599.14285714286,795.2857142857143,-21.621356135493595,-67.6355101873982
BGR,Bulgaria,7000039,0.1674816625916869,-0.3148148148148148,,19.571428571428555,-2.428571428571429,,0.9753276729269142,0.006477678195792909,0.05836167484209731,18390,739,,,,136.42857142857142,5.285714285714286,-0.14168229422750692,1.670507491853001
CAN,Canada,37411047,0.3631378159275155,0.8181818181818182,,217.57142857142856,2.5714285714285716,,0.9763447166641073,0.0008228050928379524,0.03960025497281592,141852,9244,,,,816.7142857142857,5.714285714285714,-2.0941612598202237,-1.4686195921040164
CHL,Chile,18952038,-0.0022786458333333335,-0.005586592178771069,,-4.0,-0.2857142857142918,,0.9791805913173,0.010141547837757607,0.1233658353787598,439287,12058,,,,1751.4285714285713,50.857142857142854,0.011183797690554276,0.04723602995548848
CHN,China,1433783686,0.04081632653061227,-0.5,,0.8571428571428577,-0.42857142857142855,,0.9739697785552697,6.641169161691801e-06,0.0010774065956278428,90253,4736,,,,21.857142857142858,0.42857142857142855,-2.3214323604737613e-05,0.006416685813785632
COL,Colombia,50339443,-0.07479917803101065,-0.1656908665105386,,-572.0,-40.428571428571416,,0.9140234255517123,0.010448625742640815,0.11032416469129386,736377,23478,,,,7075.142857142857,203.57142857142858,3.3919651598839238,26.09215826874508
HRV,Croatia,4076246,-0.26196738558653343,1.0,,-71.14285714285714,2.142857142857143,,1.0636197966643293,0.00739798334055403,0.03564235328289804,14029,236,,,,200.42857142857142,4.285714285714286,1.3371922649602854,-4.732594495982472
CUB,Cuba,11333483,0.2522522522522523,-0.1666666666666666,,12.0,-0.1428571428571428,,0.996527356561979,0.00027793750606058175,0.0030466362370685164,4876,109,,,,59.57142857142857,0.7142857142857143,-0.04949643816815368,0.015811381605449613
CYP,Cyprus,875899,0.7894736842105261,-1.0,,2.1428571428571423,-0.14285714285714285,,0.9628367413780067,0.0009898401528030058,0.010121029936099939,1548,22,,,,4.857142857142857,0.0,-0.05149084968499915,0.0
CZE,Czechia,10649800,0.8992969789093672,1.0,,676.1428571428571,2.7142857142857144,,1.0386917610623714,0.003020620105541888,0.018813968337433568,41032,482,,,,1428.0,5.428571428571429,-41.08868225637203,-3.6664605546677373
DNK,Denmark,5806081,0.3961864406779662,1.5000000000000002,,80.14285714285717,0.4285714285714286,,0.9838471670934662,0.001022893066769134,0.02700169012454356,21013,633,,,,282.42857142857144,0.7142857142857143,-1.6788130078380057,-0.4347673111544616
DOM,Dominican Republic,10738958,-0.13672316384180785,-0.3624161073825503,,-103.71428571428567,-7.7142857142857135,,0.9899150154267082,0.005751023516434276,0.04787121804554967,105521,2009,,,,654.8571428571429,13.571428571428571,0.9835942039958226,6.83268781306242
ECU,Ecuador,17373662,-3.8438164691583103,-0.9277315041646252,,1807.142857142857,-541.0,,0.9123494805943225,0.006959787752288493,0.17419816271319197,121525,10996,,,,1337.0,42.142857142857146,-46.18080634568474,-1.8380389720718444
EGY,Egypt,100388073,-0.023152270703472717,0.025862068965517147,,-3.714285714285694,0.42857142857142705,,1.0218452824649447,0.0006958097502279977,0.013157339916266745,101500,5696,,,,156.71428571428572,17.0,0.0008119901565630341,-0.010927377500469656
EST,Estonia,1324820,0.00588235294117645,0.0,,0.14285714285714235,0.0,,0.8090277186603877,0.000614423091438837,0.014643498739451397,2756,64,,,,24.428571428571427,0.0,-0.0024657139464518214,-0.0
FIN,Finland,5517919,0.18959107806691447,1.0,,7.285714285714285,0.14285714285714285,,0.9227636360293447,0.0004621307416799703,0.014698476001550585,8750,339,,,,45.714285714285715,0.2857142857142857,-0.04108921644090013,-0.06641348979564583
