abbr,state,population,case_7day_perc_change,death_7day_perc_change,test_7day_perc_change,case_7day_change,death_7day_change,test_7day_change,current_r,cur_infected_perc,total_infected_perc,Confirmed,Deaths,daily_tests_7day_ma,pos_rate_7day_ma,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,c19pro_score_cases,c19pro_score_deaths
AL,Alabama,4903185,0.24405107370864776,0.21428571428571427,-0.36285383741787575,240.28571428571433,2.571428571428571,-4883.857142857143,0.9103151720894135,0.016368952017923044,0.17196087849020586,121023,2076,8575.714285714286,0.14282858570714643,-7.571428571428571,1224.857142857143,14.571428571428571,-38.197421777873195,-5.3870382829652925
AK,Alaska,731545,-0.1849192100538599,3.0,0.26777455093040764,-14.714285714285708,0.8571428571428571,711.2857142857142,1.0075033005571232,0.006493107054248201,0.03160571120026793,4974,37,3367.5714285714284,0.019895643320748314,-1.1428571428571428,64.85714285714286,1.1428571428571428,3.8990941895445754,-13.594160246584932
AZ,Arizona,7278717,-0.2965730951512941,-0.18604651162790697,-0.06272297353356,-232.42857142857133,-8.0,-539.9999999999991,0.8540869816237797,0.013754484478514552,0.22418305313972228,200139,4929,8069.285714285715,0.0683190227494025,-25.0,551.2857142857143,35.0,11.768782169519932,16.486365804231042
AR,Arkansas,3017825,0.3271090363454484,0.6610169491525423,-0.36153100924203047,140.1428571428571,5.571428571428571,-3358.5714285714284,0.9424540305728317,0.021845534449479342,0.14391391150911667,58745,739,5931.285714285715,0.09585972687203448,-9.428571428571429,568.5714285714286,14.0,-28.377778831987115,-34.602359262777355
CA,California,39512223,-0.27133725107307993,-0.07765957446808502,-0.1176066139023327,-2104.142857142857,-10.428571428571416,-13146.28571428571,0.933184994408787,0.01750954381888359,0.13902098092532025,691821,12677,98635.57142857143,0.05616345305735832,-116.42857142857143,5650.571428571428,123.85714285714286,94.2149179847386,5.524160101586439
CO,Colorado,5758736,0.050223769269020446,0.3333333333333333,-0.037037565043837734,14.428571428571445,1.0,-371.1428571428569,0.9242258837087006,0.002950821152419559,0.06440475826639736,56323,1931,9649.57142857143,0.03097102758079559,2.142857142857143,301.7142857142857,4.0,-0.34730695087946106,-1.227730226767951
CT,Connecticut,3565287,0.4123076923076922,-0.12499999999999994,0.12743271813039253,38.28571428571428,-0.1428571428571428,1593.0,0.8561794389978125,0.0011062223041230623,0.13113698841075067,52350,4465,14093.714285714286,0.009305060006487188,1.2857142857142858,131.14285714285714,1.0,-2.0409682931435817,0.08913949499546883
DE,Delaware,973764,-0.6564580559254328,3.5,-0.019862288135593202,-70.42857142857144,1.0,-32.14285714285711,0.9193831479633039,0.007961888096088991,0.1253661051343036,16976,604,1586.142857142857,0.02323696298297757,2.4285714285714284,36.857142857142854,1.2857142857142858,10.226357206107629,-15.114504584289367
FL,Florida,21477737,-0.25666613697759416,-0.2790492957746479,-0.14989187114410635,-1153.7142857142858,-45.28571428571428,-4574.571428571431,0.8598604796329226,0.0185253688505451,0.20811172983447931,611991,10868,25944.571428571428,0.1287855428055415,-116.42857142857143,3341.285714285714,117.0,53.05970509975075,100.0
GA,Georgia,10617423,-0.09627621313561663,0.3360655737704919,0.11526665585994483,-248.57142857142844,17.571428571428577,2539.5714285714275,0.8980499230748453,0.025675721877144765,0.20654079619885166,263074,5393,24571.714285714286,0.0949581981604865,-53.857142857142854,2333.285714285714,69.85714285714286,11.196283551015044,-56.346600014991544
HI,Hawaii,1415872,0.12402088772845951,1.0,-0.05982858722698364,27.14285714285714,0.7142857142857143,-154.57142857142844,0.9440884689607267,0.007508447091262487,0.02731108461781856,7566,55,2429.0,0.08327942127859789,14.857142857142858,246.0,1.4285714285714286,-4.519623446773342,-3.5571681895714233
ID,Idaho,1787065,-0.19266424828698103,0.044444444444444425,-0.061086246522317623,-68.28571428571428,0.2857142857142856,-144.28571428571422,0.9456051613785816,0.021578398099677404,0.12863046391709312,31113,343,2217.714285714286,0.1342437516104097,-4.142857142857143,286.14285714285717,6.714285714285714,8.729658818674082,-0.9719801217130066
IL,Illinois,12671821,0.027992495309568446,0.02158273381294956,0.09631705783738483,53.28571428571422,0.42857142857142705,4202.285714285717,0.9395928843111392,0.007821527781997552,0.1152089348484326,228750,8186,47832.0,0.04091104580316823,16.0,1956.857142857143,20.285714285714285,-0.9236497211057348,-0.15834332231712517
IN,Indiana,6732219,0.2652310924369747,-0.12790697674418616,0.32257299891853464,216.42857142857133,-1.571428571428573,3110.5714285714294,0.9468388133850882,0.010274621191021861,0.10333784447594471,90504,3266,12753.57142857143,0.08095211425371043,-5.571428571428571,1032.4285714285713,10.714285714285714,-11.994131998431506,1.59239798784908
IA,Iowa,3155070,0.6718749999999999,0.3392857142857142,0.0022170291808975696,399.2857142857142,2.7142857142857135,10.571428571428442,0.9461162672512567,0.020343130263353902,0.12447584364213789,61488,1091,4778.857142857143,0.1725158435967954,0.7142857142857143,993.5714285714286,10.714285714285714,-100.0,-9.537535747898996
KS,Kansas,2913314,0.3009056383289511,0.5625000000000002,0.39482533528504166,147.1428571428571,1.285714285714286,1425.7142857142853,0.9715379583252476,0.008552459501447493,0.06837814255517943,40360,444,5036.714285714285,0.11478571631165442,-5.428571428571429,636.1428571428571,3.5714285714285716,-14.363439231809966,-3.746489257542858
KY,Kentucky,4467673,0.10456852791878157,-0.09999999999999996,0.020519021843448955,58.857142857142776,-0.8571428571428568,152.71428571428623,0.9718880936200192,0.010426009244633615,0.07309957555085164,45978,910,7595.285714285715,0.08185528617375439,-9.285714285714286,621.7142857142857,7.714285714285714,-3.1959330432535378,1.0597934033872278
LA,Louisiana,4648794,-0.10516536603493129,0.008510638297872311,-0.03769868224426029,-80.85714285714289,0.2857142857142847,-555.0,0.868936127198954,0.021325315770068538,0.2652894492636155,145637,4874,14167.0,0.048563563210277404,-30.142857142857142,688.0,33.857142857142854,4.336505601756036,-0.5010043513802068
ME,Maine,1344212,-0.018292682926829205,1.0,0.4380202223339479,-0.42857142857142705,0.2857142857142857,1120.1428571428573,0.9260839471472774,0.0015302645713622554,0.02373658321752819,4414,132,3677.4285714285716,0.006254370289798772,0.2857142857142857,23.0,0.5714285714285714,0.027794809892283116,-0.9439558649525723
MD,Maryland,6045680,-0.05775374784959466,0.08163265306122446,-0.05590719578319754,-33.57142857142867,0.5714285714285712,-739.4285714285706,0.9275442765685896,0.006156792949676463,0.11278549311243731,106063,3722,12486.57142857143,0.04386426561105644,-6.142857142857143,547.7142857142857,7.571428571428571,0.9629881136078577,-0.45902794347498543
MA,Massachusetts,6949503,0.039479392624728854,0.22448979591836732,0.09682438424795008,13.0,3.1428571428571423,1778.0,0.9016037935764731,0.0043021781557616426,0.16009619680716736,127124,9008,20141.14285714286,0.016994354129429453,-6.571428571428571,342.2857142857143,17.142857142857142,-0.21818572354897242,-5.283659327356685
MI,Michigan,9986857,0.20222595548089034,-0.08860759493670886,0.10728619488874454,137.57142857142856,-1.0,3116.142857142855,0.9485836821896104,0.00353134124179409,0.0906970030711364,110343,6706,32161.285714285714,0.025429864655375365,3.2857142857142856,817.8571428571429,10.285714285714286,-4.862694020217506,0.5565554537905736
MN,Minnesota,5639632,0.1777520278099652,0.06666666666666664,-0.05373374927235543,109.57142857142856,0.5714285714285712,-514.2857142857138,0.9454942367127891,0.009425083055064586,0.09498775806648377,72390,1855,9056.714285714286,0.0801615218385728,-0.5714285714285714,726.0,9.142857142857142,-6.672714802300332,-0.5157995809357043
MS,Mississippi,2976149,-0.039721764598206116,0.16759776536312845,0.5110416666666667,-31.0,4.285714285714285,1401.7142857142858,0.8775649293695057,0.028054710970452083,0.252639232780348,80695,2399,4144.571428571428,0.18082172893974907,-28.285714285714285,749.4285714285714,29.857142857142858,3.965755620152805,-19.863298099115347
MO,Missouri,6137428,-0.007950530035335688,-0.4651162790697675,-0.23307433203161693,-9.0,-5.714285714285715,-2481.142857142857,0.9735976168959797,0.007044644759987408,0.0592551146832191,80214,1488,8164.142857142857,0.1372027507042993,3.857142857142857,1123.0,6.571428571428571,0.22822353545253257,10.790388100086346
MT,Montana,1068778,0.2887218045112782,0.12500000000000014,2.3982546201232036,27.42857142857143,0.14285714285714302,3337.0,0.9804620517182427,0.0069425081728852955,0.04015052705051938,6929,98,4728.428571428572,0.02589202090697604,2.5714285714285716,122.42857142857143,1.2857142857142858,-3.4275643767079234,-0.48288670144300366
NE,Nebraska,1934408,0.038507109004739304,0.3846153846153847,-0.1250722404161048,9.285714285714278,0.7142857142857144,-371.0,0.9521791539585521,0.008917456917051625,0.08629099962365747,33101,391,2595.285714285714,0.09286068145538615,1.4285714285714286,250.42857142857142,2.5714285714285716,-0.9594627895081304,-2.1573859671658413
NV,Nevada,3080156,-0.2630725577624645,-0.3028169014084507,-0.1635572809950034,-185.42857142857144,-6.142857142857142,-650.0,0.9117957073201608,0.026633715954646454,0.19295581132903658,67220,1271,3324.1428571428573,0.15625940091967855,-21.0,519.4285714285714,14.142857142857142,16.932917114145734,23.998999156142556
NH,New Hampshire,1359711,0.11627906976744204,-0.5,0.7772129928093232,2.142857142857146,-0.42857142857142855,895.5714285714287,0.9029207860116082,0.001968800723094834,0.04839263637640646,7194,431,2047.857142857143,0.01004534356470178,-0.2857142857142857,20.571428571428573,0.42857142857142855,-0.06769802464767759,0.8637346780834779
NJ,New Jersey,8882190,0.07915157785825133,-1.282051282051282,-0.09854724350887249,21.857142857142833,-7.142857142857142,-2555.4285714285725,0.839541431351156,0.001015290148037815,0.19597475397396363,190613,15921,23375.571428571428,0.01274835145359319,3.142857142857143,298.0,-1.5714285714285714,-0.38518253631992544,0.0
NM,New Mexico,2096829,0.005186721991701097,-0.1891891891891892,0.04700952555413071,0.714285714285694,-1.0,293.28571428571377,0.9621066207477103,0.010376621078781342,0.09133744334898077,24920,764,6532.142857142857,0.02149808638600328,-3.2857142857142856,138.42857142857142,4.285714285714286,-0.038225296565116404,2.767024018076856
NY,New York,19453561,-0.008022003208801283,0.1607142857142858,0.02733302793637318,-5.0,1.2857142857142865,2096.857142857145,0.846994287841477,0.0007809367138489452,0.20588518472273534,432131,32926,78812.0,0.007845070728895528,-4.0,618.2857142857143,9.285714285714286,0.024616126020339562,-0.5474887115482173
NC,North Carolina,10488084,0.23039647577092515,-0.07303370786516843,-0.020967382615418795,298.8571428571429,-1.857142857142854,-457.14285714285506,0.9518155209874902,0.01328050004176168,0.10105735232479068,161076,2630,21345.428571428572,0.07477010801911416,-9.285714285714286,1596.0,23.571428571428573,-17.545796104762978,1.3621478076318279
ND,North Dakota,762062,0.4547152194211019,-0.09999999999999995,0.20775623268698074,69.57142857142858,-0.1428571428571428,289.28571428571445,0.9776594356451344,0.01580186389033963,0.07796347278830332,10800,139,1681.7142857142858,0.1323479442745498,2.2857142857142856,222.57142857142858,1.2857142857142858,-24.88155478927919,0.7614260840920849
OH,Ohio,11689100,0.037707161319750666,-0.15517241379310345,0.2965985878065448,35.428571428571445,-3.8571428571428577,6696.857142857145,0.9249142548646204,0.006462174162253724,0.08221026426328802,118828,4076,29275.714285714286,0.033304055043185475,-10.428571428571429,975.0,21.0,-0.43998180331438813,3.616133893997833
OK,Oklahoma,3956971,0.06898817345597898,-0.028169014084506942,-0.07827647512663106,45.0,-0.2857142857142847,-666.7142857142853,0.9673111306845156,0.014560632362481302,0.08915228340061122,55550,778,7850.714285714285,0.08881812391957057,-1.7142857142857142,697.2857142857143,9.857142857142858,-2.982355290113986,0.36804599375491187
OR,Oregon,4217737,-0.14423592493297593,-0.10344827586206902,-0.17274447626841244,-38.428571428571445,-0.4285714285714288,-965.0,0.9827941460740147,0.007093140231361036,0.04583713967940628,25761,438,4621.285714285715,0.04933691922470555,-0.5714285714285714,228.0,3.7142857142857144,1.2749286604901737,0.39795653340479925
PA,Pennsylvania,12801989,-0.11844579068310006,-0.18400000000000002,-0.1186762990481979,-81.0,-3.2857142857142865,-1729.5714285714294,0.9366595379600171,0.00418005358386107,0.08490032291076019,135912,7622,12844.285714285714,0.046891335780224676,-0.8571428571428571,602.8571428571429,14.571428571428571,1.3773507734329145,2.6697708983523176
RI,Rhode Island,1059361,0.13787638668779717,0.7777777777777776,0.7976454830636919,12.42857142857143,0.9999999999999998,3232.857142857143,0.8867794481891123,0.005826153690762639,0.16422541513232977,21589,1044,7285.857142857143,0.014078155330287641,-0.2857142857142857,102.57142857142857,2.2857142857142856,-1.261677360032411,-7.348536339166059
SC,South Carolina,5148714,-0.02457956015523933,0.046082949308755825,-0.7093647720462821,-19.0,1.4285714285714306,-8793.285714285714,0.8994623262164497,0.020898810848689595,0.19095778091383597,114598,2628,3602.714285714286,0.20928664895515287,-14.571428571428571,754.0,32.42857142857143,0.3598124977545845,-2.503369727270251
SD,South Dakota,884659,0.8929471032745593,-0.4444444444444445,0.2503406922867268,101.28571428571429,-0.5714285714285715,262.42857142857156,0.9508823323079931,0.010227669644461878,0.09199476860575657,12194,162,1310.7142857142858,0.16381471389645777,3.142857142857143,214.71428571428572,0.7142857142857143,-36.52512296589256,2.3495538001373166
TN,Tennessee,6833174,-0.0618904726181545,0.05714285714285708,0.07144334537844763,-94.28571428571422,1.428571428571427,1677.7142857142826,0.946727319949136,0.02104161258003967,0.14256932429936658,149179,1673,25160.85714285714,0.05680024527894803,-21.0,1429.142857142857,26.428571428571427,4.351706376207425,-1.6611518062847246
TX,Texas,28995881,-0.29321912919343324,-0.15110477548111187,-0.219600639886692,-2054.0,-30.285714285714278,-9923.0,0.9031548926773472,0.027397546568769544,0.2197188628274478,614549,12365,35263.57142857143,0.14251048228645508,-163.71428571428572,4951.0,170.14285714285714,98.18486092106892,39.562189291630254
UT,Utah,3205958,0.006645817044565956,-0.2142857142857143,-0.1345511750353152,2.428571428571388,-0.8571428571428572,-598.7142857142853,0.9591967660066967,0.008012269655435287,0.06683275326751005,50557,403,3851.0,0.09552249879437623,-3.2857142857142856,367.85714285714283,3.142857142857143,-0.1369719873332262,1.2975827961608835
VT,Vermont,623989,-0.07547169811320752,0.0,-0.018844221105527685,-0.5714285714285712,0.0,-25.71428571428578,0.908505638342708,0.0014182942327508978,0.01805640804565465,1586,58,1338.857142857143,0.005228339735381989,0.2857142857142857,7.0,0.0,0.04507465859444309,-0.0
VA,Virginia,8535519,0.06920249320760738,0.5625000000000002,-0.2757200941579285,61.857142857142776,5.142857142857144,-4601.5714285714275,0.952238235226498,0.00796963840160159,0.0849776094458931,116569,2527,12087.714285714286,0.06589926016971187,-13.142857142857142,955.7142857142857,14.285714285714286,-2.4090654615930287,-13.139356855606346
WA,Washington,7614893,-0.18172839506172833,-0.4752475247524753,-0.6052019212031592,-105.14285714285711,-6.857142857142858,-7542.285714285714,0.9668064261608921,0.009699545351457992,0.07945522018497174,72703,1890,4920.142857142857,0.03449377195784095,-4.857142857142857,473.42857142857144,7.571428571428571,1.8561892930610928,12.051026498749033
WV,West Virginia,1792147,-0.21601941747572806,1.2142857142857144,-0.055029059113042636,-25.428571428571416,2.428571428571429,-300.2857142857147,0.9849746876882043,0.012370637006897313,0.05807336116959156,9633,198,5156.571428571428,0.018035239361702128,0.8571428571428571,92.28571428571429,4.428571428571429,1.9091079836050926,-19.659419538127267
WI,Wisconsin,5822434,-0.024268947682514447,-0.10204081632653063,-0.04857999368886087,-17.428571428571445,-0.7142857142857144,-439.8571428571431,0.9783241150852271,0.00799442295095144,0.06204054867775229,73138,1111,8614.42857142857,0.0845922953184856,-10.857142857142858,700.7142857142857,6.285714285714286,0.5100498300661704,0.5904166132235024
WY,Wyoming,578759,-0.18343195266272183,-0.25,1.2502715620247666,-8.857142857142854,-0.14285714285714285,822.1428571428572,0.9834057963646089,0.0052301562481101805,0.03366167955919476,3733,37,1479.7142857142858,0.024522108515157365,-0.7142857142857143,39.42857142857143,0.42857142857142855,2.9979633594032924,0.7064773621592683
